year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type,speech_turn
1984,I believe that many of the things they have done are evil in any concept of morality that we have.,Appeal to Emotion,REAGAN,21 10 1984,T151,11136 11233,I believe that many of the things they have done are evil in any concept of morality that we have,12_1984,Claim,"I have said on a number of occasions exactly what I believe about the Soviet Union. I retract nothing that I have said. I believe that many of the things they have done are evil in any concept of morality that we have. But I also recognize that as the two great superpowers in the world, we have to live with each other. And I told Mr. Gromyko we don't like their system. They don't like ours. And we're not going to change their system, and they sure better not try to change ours. But between us, we can either destroy the world or we can save it. And I suggested that, certainly, it was to their common interest, along with ours, to avoid a conflict and to attempt to save the world and remove the nuclear weapons. And I think that perhaps we established a little better understanding. I think that in dealing with the Soviet Union one has to be realistic. I know that Mr. Mondale, in the past, has made statements as if they were just people like ourselves, and if we were kind and good and did something nice, they would respond accordingly. And the result was unilateral disarmament. We canceled the B - 1 under the previous administration. What did we get for it? Nothing. The Soviet Union has been engaged in the biggest military buildup in the history of man at the same time that we tried the policy of unilateral disarmament, of weakness, if you will. And now we are putting up a defense of our own. And I've made it very plain to them, we seek no superiority. We simply are going to provide a deterrent so that it will be too costly for them if they are nursing any ideas of aggression against us. Now, they claim they're not. And I made it plain to them, we're not. There's been no change in my attitude at all. I just thought when I came into office it was time that there was some realistic talk to and about the Soviet Union. And we did get their attention. Regions Vital to U.S. Interests"
1984,"The Soviet Union has been engaged in the biggest military buildup in the history of man at the same time that we tried the policy of unilateral disarmament, of weakness, if you will.",Appeal to Emotion,REAGAN,21 10 1984,T96,12196 12377,"The Soviet Union has been engaged in the biggest military buildup in the history of man at the same time that we tried the policy of unilateral disarmament, of weakness, if you will",12_1984,Premise,"I have said on a number of occasions exactly what I believe about the Soviet Union. I retract nothing that I have said. I believe that many of the things they have done are evil in any concept of morality that we have. But I also recognize that as the two great superpowers in the world, we have to live with each other. And I told Mr. Gromyko we don't like their system. They don't like ours. And we're not going to change their system, and they sure better not try to change ours. But between us, we can either destroy the world or we can save it. And I suggested that, certainly, it was to their common interest, along with ours, to avoid a conflict and to attempt to save the world and remove the nuclear weapons. And I think that perhaps we established a little better understanding. I think that in dealing with the Soviet Union one has to be realistic. I know that Mr. Mondale, in the past, has made statements as if they were just people like ourselves, and if we were kind and good and did something nice, they would respond accordingly. And the result was unilateral disarmament. We canceled the B - 1 under the previous administration. What did we get for it? Nothing. The Soviet Union has been engaged in the biggest military buildup in the history of man at the same time that we tried the policy of unilateral disarmament, of weakness, if you will. And now we are putting up a defense of our own. And I've made it very plain to them, we seek no superiority. We simply are going to provide a deterrent so that it will be too costly for them if they are nursing any ideas of aggression against us. Now, they claim they're not. And I made it plain to them, we're not. There's been no change in my attitude at all. I just thought when I came into office it was time that there was some realistic talk to and about the Soviet Union. And we did get their attention. Regions Vital to U.S. Interests"
1984,a tough and a ruthless adversary,Appeal to Emotion,MONDALE,21 10 1984,T118,15267 15308,They are a tough and a ruthless adversary,12_1984,Claim,"Because the only type of agreements to reach with the Soviet Union are the types that are specifically defined, so we know exactly what they must do; subject to full verification, which means we know every day whether they're living up to it; and followups, wherever we find suggestions that they're violating it; and the strongest possible terms. I have no illusions about the Soviet Union leadership or the nature of that state. They are a tough and a ruthless adversary, and we must be prepared to meet that challenge, and I would. Where I part with the President is that despite all of those differences we must, as past Presidents before this one have done, meet on the common ground of survival. And that's where the President has opposed practically every arms control agreement, by every President, of both political parties, since the bomb went off. And he now completes this term with no progress toward arms control at all, but with a very dangerous arms race underway instead. There are now over 2,000 more warheads pointed at us today than there were when he was sworn in, and that does not strengthen us. We must be very, very realistic in the nature of that leadership, but we must grind away and talk to find ways of reducing these differences, particularly where arms races are concerned and other dangerous exercises of Soviet power. There will be no unilateral disarmament under my administration. I will keep this nation strong. I understand exactly what the Soviets are up to, but that, too, is a part of national strength. To do that, a President must know what is essential to command and to leadership and to strength. And that's where the President's failure to master, in my opinion, the essential elements of arms control has cost us dearly. He's 3 years into this administration. He said he just discovered that most Soviet missiles are on land, and that's why his proposal didn't work. I invite the American people tomorrow -- because I will issue the statement quoting President Reagan -- he said exactly what I said he said. He said that these missiles were less dangerous than ballistic missiles because you could fire them, and you could recall them if you decided there'd been a miscalculation."
1984,And he has a record of weakness with regard to our national defense that is second to none.,Appeal to Emotion,REAGAN,21 10 1984,T139,19110 19196,he has a record of weakness with regard to our national defense that is second to none,12_1984,Claim,"Yes. I'm not going to continue trying to respond to these repetitions of the falsehoods that have already been stated here. But with regard to whether Mr. Mondale would be strong, as he said he would be, I know that he has a commercial out where he's appearing on the deck of the Nimitz and watching the F - 14's take off. And that's an image of strength -- except that if he had had his way when the Nimitz was being planned, he would have been deep in the water out there because there wouldn't have been any Nimitz to stand on -- he was against it. [Laughter] He was against the F - 14 fighter, he was against the M - 1 tank, he was against the B - 1 bomber, he wanted to cut the salary of all of the military, he wanted to bring home half of the American forces in Europe. And he has a record of weakness with regard to our national defense that is second to none."
1984,The plane wasn't flying the way it was supposed to be; it was a waste of money.,Appeal to Emotion,MONDALE,21 10 1984,T143,19884 19937,The plane wasn't flying the way it was supposed to be,12_1984,Premise,"Mr. President, I accept your commitment to peace, but I want you to accept my commitment to a strong national defense. [Applause] I propose a budget -- I have proposed a budget which would increase our nation's strength, in real terms, by double that of the Soviet Union. I'll tell you where we disagree. It is true over 10 years ago I voted to delay production of the F - 14, and I'll tell you why. The plane wasn't flying the way it was supposed to be; it was a waste of money. Your definition of national strength is to throw money at the Defense Department. My definition of national strength is to make certain that a dollar spent buys us a dollar's worth of defense. There's a big difference between the two of us. A President must manage that budget. I will keep us strong, but you'll not do that unless you command that budget and make certain we get the strength that we need. You pay $500 for a $5 hammer, you're not buying strength."
1984,Why I disagree with the MX is that it's a sitting duck.,Appeal to Emotion,MONDALE,21 10 1984,T510,59882 59901,it's a sitting duck,12_1984,Claim,"No. As a matter of fact, we have a vast range of technology and weaponry right now that provides all the bargaining chips that we need. And I support the air launch cruise missile, the ground launch cruise missile, the Pershing missile, the Trident submarine, the D - 5 submarine, Stealth technology, the Midgetman -- we have a whole range of technology. Why I disagree with the MX is that it's a sitting duck. It'll draw an attack. It puts a hair-trigger, and it is a dangerous, destabilizing weapon. And the B - 1 is similarly to be opposed, because for 15 years the Soviet Union has been preparing to meet the B - 1. The Secretary of Defense himself said it would be a suicide mission if it were built. Instead, I want to build the Midgetman, which is mobile and thus less vulnerable, contributing to stability, and a weapon that will give us security and contribute to an incentive for arms control. That's why I'm for Stealth technology, to build a Stealth bomber -- which I've supported for years -- that can penetrate the Soviet air defense system without any hope that they can perceive where it is because their radar system is frustrated. In other words, a President has to make choices. This makes us stronger. The final point is that we can use this money that we save on these weapons to spend on things that we really need. Our conventional strength in Europe is under strength. We need to strengthen that in order to assure our Western allies of our presence there, a strong defense, but also to diminish and reduce the likelihood of a commencement of a war and the use of nuclear weapons. It's in this way, by making wise choices, that we're stronger, we enhance the chances of arms control. Every President until this one has been able to do it, and this nation -- or the world is more dangerous as a result. Nuclear Freeze"
1984,this arms madness,Appeal to Emotion,MONDALE,21 10 1984,T533,62600 62703,"in order to stop this arms madness, we've got to push ahead with tough negotiations that are verifiable",12_1984,Claim,"I will not agree to any arms control agreement, including a freeze, that's not verifiable. Let's take your warhead principle. The warhead principle -- there have been counting rules for years. Whenever a weapon is tested we count the number of warheads on it, and whenever that warhead is used we count that number of warheads, whether they have that number or less on it, or not. These are standard rules. I will not agree to any production restrictions -- or agreements, unless we have the ability to verify those agreements. I don't trust the Russians. I believe that every agreement we reach must be verifiable, and I will not agree to anything that we cannot tell every day. In other words, we've got to be tough. But in order to stop this arms madness, we've got to push ahead with tough negotiations that are verifiable so that we know the Soviets are agreeing and living up to their agreement. Support for U.S. Allies"
1984,the most deadly issue of our times,Appeal to Emotion,MONDALE,21 10 1984,T315,38215 38321,This is the kind of leadership that we've had in this administration on the most deadly issue of our times,12_1984,Claim,"There are two distinguished authors on arms control in this country -- there are many others, but two that I want to cite tonight. One is Strobe Talbott in his classic book, ""Deadly Gambits.'' The other is John Neuhaus, who's one of the most distinguished arms control specialists in our country. Both said that this administration turned down the ""walk in the woods'' agreement first, and that would have been a perfect agreement from the standpoint of the United States in Europe and our security. When Mr. Nitze, a good negotiator, returned, he was rebuked, and his boss was fired. This is the kind of leadership that we've had in this administration on the most deadly issue of our times. Now we have a runaway arms race. All they've got to show for 4 years in U.S.-Soviet relations is one meeting in the last weeks of an administration, and nothing before. They're tough negotiators, but all previous Presidents have made progress. This one has not."
2020,awful,Appeal to Emotion,HARRIS,7 10 2020,T617,74131 74230,pick a President who will fight to avoid the day when that God-awful decision ever needs to be made,12_1984,Claim,"I want to thank the League of Women Voters, the good citizens of Kansas City, and President Reagan for agreeing to debate this evening. This evening we talked about national strength. I believe we need to be strong, and I will keep us strong. But I think strength must also require wisdom and smarts in its exercise. That's key to the strength of our nation. A President must know the essential facts essential to command. But a President must also have a vision of where this nation should go. Tonight, as Americans, you have a choice. And you're entitled to know where we would take this country if you decide to elect us. As President, I would press for long-term, vigorous economic growth. That's why I want to get these debts down and these interest rates down, restore America's exports, help rural America, which is suffering so much, and bring the jobs back here for our children. I want this next generation to be the best educated in American history, to invest in the human mind and science again, so we're out front. I want this nation to protect its air, its water, its land, and its public health. America is not temporary; we're forever. And as Americans, our generation should protect this wonderful land for our children. I want a nation of fairness, where no one is denied the fullness of life or discriminated against, and we deal compassionately with those in our midst who are in trouble. And, above all, I want a nation that's strong. Since we debated 2 weeks ago, the United States and the Soviet Union have built a hundred more warheads, enough to kill millions of Americans and millions of Soviet citizens. This doesn't strengthen us. This weakens the chances of civilization to survive. I remember the night before I became Vice President. I was given the briefing and told that any time, night or day, I might be called upon to make the most fateful decision on Earth -- whether to fire these atomic weapons that could destroy the human species. That lesson tells us two things: One, pick a President that you know will know if that tragic moment ever comes what he must know, because there'll be no time for staffing committees or advisers. A President must know right then. But above all, pick a President who will fight to avoid the day when that God-awful decision ever needs to be made. And that's why this election is so terribly important. America and Americans decide not just what's happening in this country. We are the strongest and most powerful free society on Earth. When you make that judgment, you are deciding not only the future of our nation; in a very profound respect, you're deciding the future of the world. We need to move on. It's time for America to find new leadership. Please, join me in this cause to move confidently and with a sense of assurance and command to build the blessed future of our nation."
1984,"But because the leadership of this government did not pursue wise policies, we have been humiliated, and our opponents are stronger.",False Cause,MONDALE,21 10 1984,T21,3386 3448,the leadership of this government did not pursue wise policies,12_1984,Claim,"I believe that the question oversimplifies the difficulties of what we must do in Central America. Our objectives ought to be to strengthen the democracies, to stop Communist and other extremist influences, and stabilize the community in that area. To do that we need a three-pronged attack: one is military assistance to our friends who are being pressured; secondly, a strong and sophisticated economic aid program and human rights program that offers a better life and a sharper alternative to the alternative offered by the totalitarians who oppose us; and finally, a strong diplomatic effort that pursues the possibilities of peace in the area. That's one of the big disagreements that we have with the President -- that they have not pursued the diplomatic opportunities either within El Salvador or as between the countries and have lost time during which we might have been able to achieve a peace This brings up the whole question of what Presidential leadership is all about. I think the lesson in Central America, this recent embarrassment in Nicaragua where we are giving instructions for hired assassins, hiring criminals, and the rest -- all of this has strengthened our opponents. A President must not only assure that we're tough, but we must also be wise and smart in the exercise of that power. We saw the same thing in Lebanon, where we spent a good deal of America's assets. But because the leadership of this government did not pursue wise policies, we have been humiliated, and our opponents are stronger. The bottom line of national strength is that the President must be in command, he must lead. And when a President doesn't know that submarine missiles are recallable, says that 70 percent of our strategic forces are conventional, discovers 3 years into his administration that our arms control efforts have failed because he didn't know that most Soviet missiles were on land -- these are things a President must know to command. A President is called the Commander in Chief. And he's called that because he's supposed to be in charge of the facts and run our government and strengthen our nation."
1984,"In Lebanon, this President exercised American power, all right, but the management of it was such that our marines were killed, we had to leave in humiliation, the Soviet Union became stronger, terrorists became emboldened. And it was because they did not think through how power should be exercised, did not have the American public with them on a plan that worked, that we ended up the way we did.",False Cause,MONDALE,21 10 1984,T196,21315 21441,"In Lebanon, this President exercised American power, all right, but the management of it was such that our marines were killed",12_1984,Premise,"No. As a matter of fact, I believe every one of those standards is essential to the exercise of power by this country. And we can see that in both Lebanon and in Central America. In Lebanon, this President exercised American power, all right, but the management of it was such that our marines were killed, we had to leave in humiliation, the Soviet Union became stronger, terrorists became emboldened. And it was because they did not think through how power should be exercised, did not have the American public with them on a plan that worked, that we ended up the way we did. Similarly, in Central America: What we're doing in Nicaragua with this covert war -- which the Congress, including many Republicans, have tried to stop -- is finally end up with a public definition of American power that hurts us, where we get associated with political assassins and the rest. We have to decline, for the first time in modern history, jurisdiction in the World Court because they'll find us guilty of illegal actions. And our enemies are strengthened from all of this. We need to be strong, we need to be prepared to use that strength, but we must understand that we are a democracy. We are a government by the people, and when we move, it should be for very severe and extreme reasons that serve our national interests and end up with a stronger country behind us. It is only in that way that we can persevere. Nicaragua"
1984,"There wouldn't be time for a President to decide; it would be decided by these remote computers. It might be an oil fire, it might be a jet exhaust, the computer might decide it's a missile -- and off we go.",Slippery Slope,MONDALE,21 10 1984,T462,55119 55167,There wouldn't be time for a President to decide,12_1984,Premise,"First of all, let me sharply disagree with the President on sharing the most advanced, the most dangerous, the most important technology in America with the Soviet Union. We have had for many years, understandably, a system of restraints on high technology because the Soviets are behind us. And any research or development along the Star Wars schemes would inevitably involve our most advanced computers, our most advanced engineering. And the thought that we would share this with the Soviet Union is, in my opinion, a total non-STARTer. I would not let the Soviet Union get their hands on it at all. Now, what's wrong with Star Wars? There's nothing wrong with the theory of it. If we could develop a principle that would say both sides could fire all their missiles and no one would get hurt, I suppose it's a good idea. But the fact of it is we're so far away from research that even comes close to that, that the Director of Engineering Research at the Defense Department said to get there we would have to solve eight problems, each of which are more difficult than the atomic bomb and the Manhattan project. It would cost something like a trillion dollars to test and deploy weapons. The second thing is this all assumes that the Soviets wouldn't respond in kind. And they always do. We don't get behind. They won't get behind. And that's been the tragic story of the arms race. We have more at stake in space satellites than they do. If we could stop, right now, the testing and the deployment of these space weapons -- and the President's proposals go clear beyond research; if it was just research we wouldn't have any argument, because maybe someday, somebody will think of something -- but to commit this nation to a buildup of antisatellite and space weapons at this time, in their crude state, would bring about an arms race that's very dangerous indeed. One final point. The most dangerous aspect of this proposal is, for the first time, we would delegate to computers the decision as to whether to start a war. That's dead wrong. There wouldn't be time for a President to decide; it would be decided by these remote computers. It might be an oil fire, it might be a jet exhaust, the computer might decide it's a missile -- and off we go. Why don't we stop this madness now and draw a line and keep the heavens free from war? [Applause] Nuclear Freeze"
1984,"This administration, by going into the Star Wars system, is going to add a dangerous new escalation.",Slippery Slope,MONDALE,21 10 1984,T472,56463 56562,"This administration, by going into the Star Wars system, is going to add a dangerous new escalation",12_1984,Premise,"Every system that is verifiable should be placed on the table for negotiations for an agreement. I would not agree to any negotiations or any agreement that involved conduct on the part of the Soviet Union that we couldn't verify every day. I would not agree to any agreement in which the United States security interest was not fully recognized and supported. That's why we say mutual and verifiable freezes. Now, why do I support the freeze? Because this ever-rising arms race madness makes both nations less secure. It's more difficult to defend this nation. It's putting a hair-trigger on nuclear war. This administration, by going into the Star Wars system, is going to add a dangerous new escalation. We have to be tough on the Soviet Union, but I think the American people -- --"
2020,"I could call the heads of Wall Street, the heads of every company in America, I would blow away every record.",Slippery Slope,TRUMP,22 10 2020,T167,15362 15369,I would,12_1984,Claim,"Because the only type of agreements to reach with the Soviet Union are the types that are specifically defined, so we know exactly what they must do; subject to full verification, which means we know every day whether they're living up to it; and followups, wherever we find suggestions that they're violating it; and the strongest possible terms. I have no illusions about the Soviet Union leadership or the nature of that state. They are a tough and a ruthless adversary, and we must be prepared to meet that challenge, and I would. Where I part with the President is that despite all of those differences we must, as past Presidents before this one have done, meet on the common ground of survival. And that's where the President has opposed practically every arms control agreement, by every President, of both political parties, since the bomb went off. And he now completes this term with no progress toward arms control at all, but with a very dangerous arms race underway instead. There are now over 2,000 more warheads pointed at us today than there were when he was sworn in, and that does not strengthen us. We must be very, very realistic in the nature of that leadership, but we must grind away and talk to find ways of reducing these differences, particularly where arms races are concerned and other dangerous exercises of Soviet power. There will be no unilateral disarmament under my administration. I will keep this nation strong. I understand exactly what the Soviets are up to, but that, too, is a part of national strength. To do that, a President must know what is essential to command and to leadership and to strength. And that's where the President's failure to master, in my opinion, the essential elements of arms control has cost us dearly. He's 3 years into this administration. He said he just discovered that most Soviet missiles are on land, and that's why his proposal didn't work. I invite the American people tomorrow -- because I will issue the statement quoting President Reagan -- he said exactly what I said he said. He said that these missiles were less dangerous than ballistic missiles because you could fire them, and you could recall them if you decided there'd been a miscalculation."
