source_unique_id,target_unique_id,source_id,target_id,relation_class,year
1980_e72e59cb9cbc3dc729e732aece989443,1980_6a4473cf1ce68d91a7de5516cb07ad58,T11,T5,Support,1980
1980_4b6408f43c1e594a69d11ad02dd6a9de,1980_98c287325bb0d11c106ec10a67c3cf64,T6,T8,Support,1980
1980_98c287325bb0d11c106ec10a67c3cf64,1980_6a4473cf1ce68d91a7de5516cb07ad58,T8,T5,Support,1980
1980_e72e59cb9cbc3dc729e732aece989443,1980_01a9d8539fda3baa2c38d43eb6240380,T11,T9,Support,1980
1980_2ccdc91d1ac3eb6c908ae01ac271f56f,1980_01a9d8539fda3baa2c38d43eb6240380,T13,T9,Support,1980
1980_e89218da20d62dbc1699b5d0376806cf,1980_01a9d8539fda3baa2c38d43eb6240380,T10,T9,Support,1980
1980_01a9d8539fda3baa2c38d43eb6240380,1980_fe14f5da5a77f1fe7c115edd65f6a3a2,T9,T29,Support,1980
1980_e006b759dada6ea6fd0314f56c4e58b0,1980_a40b78176136ff6df5aa062c336106f0,T16,T15,Support,1980
1980_90cce831d523c938b71dc032e7cfc8ff,1980_ae28636ab4f7f6c8e96bdae93b7653c9,T19,T18,Support,1980
1980_ae28636ab4f7f6c8e96bdae93b7653c9,1980_cc5a14e354c76fb78dde1d706f6a9b1f,T18,T20,Support,1980
1980_f48a8e37738c1bee93e5a35909b4c8d3,1980_cc5a14e354c76fb78dde1d706f6a9b1f,T21,T20,Support,1980
1980_2f84352a5c04f39be1b4d98a1158308f,1980_cc5a14e354c76fb78dde1d706f6a9b1f,T22,T20,Support,1980
1980_45b6120f504667e8c2c011dc3f973723,1980_cc5a14e354c76fb78dde1d706f6a9b1f,T23,T20,Support,1980
1980_d201cd7faeffc22871af9007a6a91eeb,1980_cc5a14e354c76fb78dde1d706f6a9b1f,T24,T20,Support,1980
1980_528b48b857388713e200eed2cc38494d,1980_f61eceb92eb7841c450b546fc7a3d05c,T25,T31,Support,1980
1980_7f95664ffe211ad475fb571e641caa48,1980_d38565dc19d142362ea76f9a6071ce83,T101,T100,Support,1980
1980_6a39c70e719b090a2155827d82696612,1980_7f95664ffe211ad475fb571e641caa48,T102,T101,Support,1980
1980_cb2ecf165cb5b827c812b7cf6be5e017,1980_701600069264a0fc5f94eb1040601a05,T33,T26,Support,1980
1980_e8e4bb320a70ccbf991c99b4ca3d9f2b,1980_cb2ecf165cb5b827c812b7cf6be5e017,T32,T33,Support,1980
1980_d22c52c1e1d3e8e917620cb5a1453f3e,1980_b994053f409dc3c9a8c98447526cfe69,T105,T104,Support,1980
1980_47c891004595c0f8a49e779fc8e2bed4,1980_b994053f409dc3c9a8c98447526cfe69,T106,T104,Support,1980
1980_2aebbb5dcb5040a5c4e6be294b3c41c5,1980_2be38661fd87ae3c80ec125a288199a3,T122,T27,Attack,1980
1980_2aebbb5dcb5040a5c4e6be294b3c41c5,1980_0c8b823a1440390df43b6f24b0d0db13,T122,T112,Attack,1980
1980_c7efde7fd2851915e76030f8f2787aeb,1980_a40b78176136ff6df5aa062c336106f0,T127,T15,Attack,1980
1980_d8431101a12ce397fd93bf5d84b518d2,1980_a40b78176136ff6df5aa062c336106f0,T128,T15,Attack,1980
1980_d3bae0a1fbebda1fd1e52f4845439a7c,1980_11e1c120e66088706e4dce186fe885bc,T133,T132,Support,1980
1980_cb2ecf165cb5b827c812b7cf6be5e017,1980_b128865ab652093c8e675d44e3b0f898,T33,T35,Support,1980
1980_f4faeeafdc1349ab41525012fc74c82f,1980_a440d23fb48b62d6923fbf80beb2ae3c,T119,T118,Support,1980
1980_4008803a77ea50932bec861f1504c538,1980_11e1c120e66088706e4dce186fe885bc,T134,T132,Support,1980
1980_4008803a77ea50932bec861f1504c538,1980_f4faeeafdc1349ab41525012fc74c82f,T134,T119,Support,1980
1980_0ca98f2154f658313fbb32e09050deb1,1980_3b8f6551360667051c2d22dbba515c75,T135,T107,Attack,1980
1980_11e1c120e66088706e4dce186fe885bc,1980_216d706e4f9b827beb014ce2da7323bd,T132,T131,Support,1980
1980_cea6fa20d7fef6b5b6ec50c3d2f36182,1980_5a5ee29ce48a11f6afec569e6b9872b8,T121,T120,Support,1980
1980_e9c712c46c57ad48e5f73e19341385a6,1980_f4faeeafdc1349ab41525012fc74c82f,T136,T119,Support,1980
1980_624eb4abfadef9e62429088beab13389,1980_e9c712c46c57ad48e5f73e19341385a6,T137,T136,Support,1980
1980_c37a6decf3482929d6e3a7b6cbb6e292,1980_e9c712c46c57ad48e5f73e19341385a6,T138,T136,Support,1980
1980_e9c712c46c57ad48e5f73e19341385a6,1980_522337137fc418d14cb20973c55987d0,T136,T139,Support,1980
1980_522337137fc418d14cb20973c55987d0,1980_944f918116351529900e26c8af277836,T139,T140,Support,1980
1980_74973881c77be87d36e08e2aa71f6c35,1980_2ecd92f8733794aba8be521b79fc81d8,T142,T141,Support,1980
1980_944f918116351529900e26c8af277836,1980_2ecd92f8733794aba8be521b79fc81d8,T140,T141,Support,1980
1980_c31a32e7fd0335951d14fd3e08452d90,1980_74973881c77be87d36e08e2aa71f6c35,T143,T142,Support,1980
1980_ae28636ab4f7f6c8e96bdae93b7653c9,1980_49872ab93fa1f6e8d4c6de875c322c9e,T18,T144,Support,1980
1980_c31e4529a7ea903822b76fda523b570a,1980_af0eeb802a191df2cfb98791c363329c,T148,T147,Support,1980
1980_af0eeb802a191df2cfb98791c363329c,1980_912765f2aecced807d3514e81a0915f1,T147,T146,Support,1980
1980_49872ab93fa1f6e8d4c6de875c322c9e,1980_216d706e4f9b827beb014ce2da7323bd,T144,T131,Attack,1980
1980_4c771e54c5e540496299a94a5f5b5747,1980_49872ab93fa1f6e8d4c6de875c322c9e,T145,T144,Support,1980
1980_af0eeb802a191df2cfb98791c363329c,1980_5c5e1a7556a2e42af3314fccc5603712,T147,T149,Support,1980
1980_4672f54b9fa5b438217217e4c4553009,1980_2ecd92f8733794aba8be521b79fc81d8,T28,T141,Attack,1980
1980_f6d26c7d7f327f873bdd13def2c34eb1,1980_c31a32e7fd0335951d14fd3e08452d90,T150,T143,Attack,1980
1980_2ba0c5105ae9e72b5b1434b32a8b0901,1980_f6d26c7d7f327f873bdd13def2c34eb1,T151,T150,Support,1980
1980_2c6ffe998cf6dc5331886e86d4a52deb,1980_1c716ce8fbc5ac5b4b66f369bfd4b100,T154,T153,Support,1980
1980_0f8d5c07693cba11582e756e2eaf1a29,1980_1c716ce8fbc5ac5b4b66f369bfd4b100,T155,T153,Support,1980
1980_e2522b101582abe597b725ff11d945a9,1980_4873e98a7a17838ce02935d25518104d,T319,T317,Support,1980
1980_8075e476a6deb643a93ed8109c318f2e,1980_c36d33324c3f114c5128bf45627c19f6,T321,T320,Support,1980
1980_2ffb12687cf9cc7ba2fdde0ebdab9ce9,1980_c36d33324c3f114c5128bf45627c19f6,T322,T320,Support,1980
1980_128476386b3c0385c180cb2f7272d7cb,1980_f6be9578ca965b929efc1dfb4fbc75d9,T324,T323,Support,1980
1980_fb6c504ca1cff293c684dac7e12d2102,1980_f6be9578ca965b929efc1dfb4fbc75d9,T325,T323,Support,1980
1980_470b8ae43a56fd8eaca8258c7421a714,1980_f6be9578ca965b929efc1dfb4fbc75d9,T326,T323,Support,1980
1980_fe74a9ce01b92fd0bdbcf76b29b21336,1980_470b8ae43a56fd8eaca8258c7421a714,T327,T326,Support,1980
1980_993e447580eb954439e5717cbd8caa53,1980_470b8ae43a56fd8eaca8258c7421a714,T328,T326,Support,1980
1980_ecfd04634e5f0bcc8644931531bcf184,1980_470b8ae43a56fd8eaca8258c7421a714,T329,T326,Support,1980
1980_3498874216e0afb6b3209220dc4ac18a,1980_f6be9578ca965b929efc1dfb4fbc75d9,T330,T323,Support,1980
1980_786d7c922af4d57f6239a8e43a60cfa0,1980_1682c1f69f0528aead142130b6e49437,T332,T331,Support,1980
1980_f6be9578ca965b929efc1dfb4fbc75d9,1980_1682c1f69f0528aead142130b6e49437,T323,T331,Support,1980
1980_d55884cb9bc08065fdcdbbb4468a8f6b,1980_97b80c1572b6470b4b0adbdf3f089e4f,T334,T335,Support,1980
1980_5180bb9f0410160abce6ae4531764173,1980_a14a161718afb09390ad231b0ecb685e,T338,T337,Support,1980
1980_bed68179060e94484dbcb73519aecc08,1980_a14a161718afb09390ad231b0ecb685e,T339,T337,Support,1980
1980_b40629c96601336ada92d9ec20d9c627,1980_d6a5717b4290d1ce63792223ec28ea5f,T343,T342,Support,1980
1980_11d616a91777182b59d0cb0ac73afb6a,1980_a14a161718afb09390ad231b0ecb685e,T341,T337,Support,1980
1980_1edcd56329bb2ad54e6ae3680f4fa80c,1980_7a4eb33ad9d443b4852ff5e917935304,T345,T346,Support,1980
1980_7a4eb33ad9d443b4852ff5e917935304,1980_22a141c530552a6fe223b6ab8056a495,T346,T344,Support,1980
1980_0ebfd905ec39e284e0649125f85306fe,1980_44d42e2700ff227e1a0fa7aaf544b7fd,T340,T336,Support,1980
1980_54a2e7169c5a129c171ca2392728d5f8,1980_7d36824bfd8a2a87992ed1e9d6f4fb1e,T349,T348,Support,1980
1980_9152327b4b5be1ce4f7e0fb8d1bf63f1,1980_d2f2838d86ede69257c402980987fd14,T350,T351,Support,1980
1980_d2f2838d86ede69257c402980987fd14,1980_44d42e2700ff227e1a0fa7aaf544b7fd,T351,T336,Support,1980
1980_4c91bdf86ee222a0bfd302d7af477648,1980_d2f2838d86ede69257c402980987fd14,T352,T351,Support,1980
1980_26fe91dfcdbc9852817102403f7cbe6a,1980_7a4040e895b16877b7904e610371a404,T356,T354,Support,1980
1980_4eefe83aa85b3c22ea5aeb6e201bbd11,1980_7a4040e895b16877b7904e610371a404,T357,T354,Support,1980
1980_57678ef96b88eeff73515abf7b8c9408,1980_95df5e5425ab5b8bdb1da8a0987225ab,T366,T365,Attack,1980
1980_3465afa23fdce61270f8c7ebbc06ec34,1980_57678ef96b88eeff73515abf7b8c9408,T367,T366,Support,1980
1980_c3ef1e1e46480f582a2215f69192792b,1980_3465afa23fdce61270f8c7ebbc06ec34,T376,T367,Support,1980
1980_ad8df106e91116d51a4b7d4c0e0e6948,1980_3465afa23fdce61270f8c7ebbc06ec34,T377,T367,Support,1980
1980_3465afa23fdce61270f8c7ebbc06ec34,1980_c774cc011298eff9594230feca616342,T367,T370,Support,1980
1980_14b819f125ecb2e387b6d16d00bed0e3,1980_96fed8c09aa3cb6521f6977e9a21d5d6,T369,T368,Support,1980
1980_944e5565f86908edc48b2116d6487a5a,1980_c774cc011298eff9594230feca616342,T371,T370,Support,1980
1980_96fed8c09aa3cb6521f6977e9a21d5d6,1980_944e5565f86908edc48b2116d6487a5a,T368,T371,Support,1980
1980_c774cc011298eff9594230feca616342,1980_86b2dcb35a544d54da9f608e3ba34f27,T370,T372,Support,1980
1980_2a1330f0bad24d156b2e4ff2628e6933,1980_86b2dcb35a544d54da9f608e3ba34f27,T374,T372,Support,1980
1980_2a1330f0bad24d156b2e4ff2628e6933,1980_e82fda4d195b5cd5fed2f8ca4b814c56,T374,T373,Support,1980
1980_64593cfa59f62282dcbc9feefa696dee,1980_e82fda4d195b5cd5fed2f8ca4b814c56,T375,T373,Support,1980
1980_35d80f57d84f6bd82f5bd8ec19e4503e,1980_96fed8c09aa3cb6521f6977e9a21d5d6,T36,T368,Attack,1980
1980_d9df7a29eacc0ee46e4c51279f9ac611,1980_7d4f66dbd4c5e1dec9c0cbf49609878e,T546,T379,Support,1980
1980_99a73cd7cf360a23efd20208c5810fe5,1980_7d4f66dbd4c5e1dec9c0cbf49609878e,T547,T379,Support,1980
1980_dbbf5726848c76f833e36231a191df1b,1980_7d4f66dbd4c5e1dec9c0cbf49609878e,T380,T379,Support,1980
1980_d0bba3e5ff7256fae142013a195eeb6a,1980_f83efb4ef0a359b258f4bfffa9503d40,T383,T381,Support,1980
1980_7296819e0a4c476a586f450492dd2572,1980_eb4da63014055a181b3fc6b6f47a062d,T388,T386,Support,1980
1980_b25ac32faddad930b42e3888656d5c81,1980_eb4da63014055a181b3fc6b6f47a062d,T387,T386,Support,1980
1980_1745f50e4c127001b702181a9ba02096,1980_f83efb4ef0a359b258f4bfffa9503d40,T385,T381,Support,1980
1980_1286350ab22f9869a6c486d2968b8116,1980_2416f24e2be08a924b4616c7786015c6,T382,T384,Support,1980
1980_f83efb4ef0a359b258f4bfffa9503d40,1980_35d80f57d84f6bd82f5bd8ec19e4503e,T381,T36,Attack,1980
1980_d2f2838d86ede69257c402980987fd14,1980_0ebfd905ec39e284e0649125f85306fe,T351,T340,Support,1980
1980_eb735489db47460a2b2ff1046ef31d49,1980_29899399362c34f9030bc1b3cbbc6887,T360,T359,Support,1980
1980_8d1ea7a53367316b15046391992ca5af,1980_29899399362c34f9030bc1b3cbbc6887,T361,T359,Support,1980
1980_f5c1d92409db1728168aca55e3c410e2,1980_29899399362c34f9030bc1b3cbbc6887,T362,T359,Support,1980
1980_1fcda85ea6f88d323a51613f96fd4c8d,1980_29899399362c34f9030bc1b3cbbc6887,T363,T359,Support,1980
1980_037b7397ec7e412c4dc0b421b22a9204,1980_29899399362c34f9030bc1b3cbbc6887,T364,T359,Support,1980
1980_29899399362c34f9030bc1b3cbbc6887,1980_95df5e5425ab5b8bdb1da8a0987225ab,T359,T365,Support,1980
1980_6be32a4fb0f0669fe2182bf61647371c,1980_ca77bbcd9ba99b33c2bfd1e189e39cb9,T2,T1,Support,1980
1980_ca77bbcd9ba99b33c2bfd1e189e39cb9,1980_025ad8b495a8bf8400be5fb07f17214e,T1,T389,Support,1980
1980_1407d0688eafaaa3ea2644598eecd44a,1980_025ad8b495a8bf8400be5fb07f17214e,T397,T389,Support,1980
1980_304110576cd096feba9c997ef5319b88,1980_025ad8b495a8bf8400be5fb07f17214e,T398,T389,Support,1980
1980_71121a0f4a722e51d2f073659c154778,1980_025ad8b495a8bf8400be5fb07f17214e,T399,T389,Support,1980
1980_fd1203f366ae1cf0a8d81f9c3ef3855d,1980_4fcc7f7a128cc625ce8559ae0450a87d,T396,T395,Support,1980
1980_89ad9b0c57bf0092d0be505d6a34b147,1980_fd1203f366ae1cf0a8d81f9c3ef3855d,T400,T396,Support,1980
1980_2f0ba7b51f96df4f638d91ea759f25ab,1980_64b7108b9f20dbc4dec7b498806d193f,T391,T392,Support,1980
1980_e9417cf5844670647f35711a117c8478,1980_4bccc3b0cf975474618c751f14cd4ec7,T394,T393,Support,1980
1980_fd1203f366ae1cf0a8d81f9c3ef3855d,1980_4bccc3b0cf975474618c751f14cd4ec7,T396,T393,Support,1980
1980_b2f19079753da7f73ff5d4cd5fdd77ab,1980_9858b84af930f35dcc77503cfe12da07,T403,T402,Support,1980
1980_56bfa6943fada4ec72e9bb320a2e60e4,1980_61f42a78a31f090ebf9829a054146666,T406,T548,Support,1980
1980_9dffa1d6c226534e27db8fc04ca2d614,1980_e2bd6b1b2d635e2ad816173698d4144f,T407,T401,Support,1980
1980_7ae0371ca47f38ea83e4540ebf2241a2,1980_e2bd6b1b2d635e2ad816173698d4144f,T408,T401,Support,1980
1980_9858b84af930f35dcc77503cfe12da07,1980_ac2d05bf30a331933171b3744e7db7a7,T402,T404,Support,1980
1980_ac2d05bf30a331933171b3744e7db7a7,1980_57f5ad30c4d07578ada1ad2f4b475708,T404,T405,Support,1980
1980_66f32627a000b93bf8da96cc41f1879f,1980_abf67e058970ca3d3895e4f285d2f9ec,T410,T411,Support,1980
1980_717f56c5838c353437c51e24d284598c,1980_abf67e058970ca3d3895e4f285d2f9ec,T412,T411,Support,1980
1980_66f32627a000b93bf8da96cc41f1879f,1980_5035f66045eacbd16cf126372b5e5684,T410,T409,Support,1980
1980_5035f66045eacbd16cf126372b5e5684,1980_56bfa6943fada4ec72e9bb320a2e60e4,T409,T406,Attack,1980
1980_334b1268b82cb8d17476e190ad3b8ca6,1980_5035f66045eacbd16cf126372b5e5684,T414,T409,Support,1980
1980_334b1268b82cb8d17476e190ad3b8ca6,1980_007435199a975460425253f91fe4c554,T414,T413,Support,1980
1980_d01bf3e3a8f91dedc58c9eb7a6e36b89,1980_007435199a975460425253f91fe4c554,T415,T413,Support,1980
1980_820d714ca5a13288119cd50dffeab3fb,1980_d01bf3e3a8f91dedc58c9eb7a6e36b89,T416,T415,Support,1980
1980_9f18557aa12b5afb9d07ba140c4ad61a,1980_18dc0266788cfc6479594e71abe42b32,T418,T417,Support,1980
1980_5b34ea5ce503853fbf17da5e6030a2a1,1980_0aee5b87899de1ee54fcfcfe6991f7a2,T422,T3,Support,1980
1980_c9208720b9d3ee27be116c5a67bf4000,1980_0aee5b87899de1ee54fcfcfe6991f7a2,T423,T3,Support,1980
1980_e84fc8e6549056a5a43d8ec9aed3dfa2,1980_0aee5b87899de1ee54fcfcfe6991f7a2,T424,T3,Support,1980
1980_8120853f2ee492daf23e91e0cc7dd0a3,1980_0aee5b87899de1ee54fcfcfe6991f7a2,T420,T3,Support,1980
1980_e77077c1efcdea4f7da46420d2fb0d3d,1980_8120853f2ee492daf23e91e0cc7dd0a3,T421,T420,Support,1980
1980_e5bc74e745d76496eb2767d9aaf7b898,1980_20fc17e747e3a77b64a145486fbd5ca3,T426,T425,Support,1980
1980_82f53d22d727b631f126d355bf41a0c9,1980_20fc17e747e3a77b64a145486fbd5ca3,T427,T425,Support,1980
1980_785ae67b222b2d34a343336dba5acdc5,1980_20fc17e747e3a77b64a145486fbd5ca3,T428,T425,Support,1980
1980_a125665cf1bcc787a3e3ff049c21fdcc,1980_20fc17e747e3a77b64a145486fbd5ca3,T429,T425,Support,1980
1980_20fc17e747e3a77b64a145486fbd5ca3,1980_190e998dfebeeb9f00ae131e53dc04de,T425,T430,Support,1980
1980_3e9fc7387a8388dd343da3501ff68591,1980_80edc45bc2bfb9f5661520973644881e,T433,T431,Support,1980
1980_80edc45bc2bfb9f5661520973644881e,1980_2e5298771056599f85bbdc00d2b254fb,T431,T432,Support,1980
1980_9bb8677a4e2fff2368094e35b301904e,1980_2e5298771056599f85bbdc00d2b254fb,T434,T432,Support,1980
1980_2e5298771056599f85bbdc00d2b254fb,1980_00453d321b0e64df792c95e79bbe27c7,T432,T4,Attack,1980
1980_664a730644bc6f42943bb5f97f5b903f,1980_1a6c0b6f964c543fc402b18708e81bc7,T435,T8,Support,1980
1980_a9762c1113488a12c9730f0d915ed34b,1980_664a730644bc6f42943bb5f97f5b903f,T436,T435,Support,1980
1980_7ddd7ba49e731af0cfb5033986d08d4b,1980_a13f5d4c9e6e883fd4637df6bce74e3b,T438,T437,Support,1980
1980_13d43e6a4185497a18d7189d5ac33da2,1980_863d189681d090cd59aaebba22f97983,T440,T442,Support,1980
1980_657c31da68fdf3951348d7a7455fab72,1980_863d189681d090cd59aaebba22f97983,T441,T442,Support,1980
1980_5d97c8902af32612180d1184f57bbf6d,1980_863d189681d090cd59aaebba22f97983,T439,T442,Support,1980
1980_f322c1b83c6345cab75c25a77911359a,1980_36b6732f57b54c97ea9c25b6b43c54a6,T261,T260,Support,1980
1980_70897f52d04740d193dcf15ea09e8b4e,1980_a777d055c6dcf3c9b64caac9b5c61d52,T263,T262,Support,1980
1980_60e2e5c4cf9515f7747fbcaece37352d,1980_3449a28cfd065218fac665e2acf52432,T268,T267,Support,1980
1980_376200b6aeb760c719b5990d76637efc,1980_3449a28cfd065218fac665e2acf52432,T269,T267,Support,1980
1980_12fb54e168fb8fb81c875b895965bd6e,1980_3449a28cfd065218fac665e2acf52432,T270,T267,Support,1980
1980_9f1eedf56a436df932a1757896ce9ae4,1980_3449a28cfd065218fac665e2acf52432,T271,T267,Support,1980
1980_9b1e87ef87c815e9e5c44bc664774b27,1980_3449a28cfd065218fac665e2acf52432,T272,T267,Support,1980
1980_2666260ad2acfdc1fe4a211ea565434d,1980_250a5c1ead01753ef264d60d21a2eaa6,T274,T273,Support,1980
1980_aabc453ca2d6a5bbc7f81246d78c74ce,1980_e3b03437cdefdff52d8d9fd064db8244,T266,T264,Support,1980
1980_3449a28cfd065218fac665e2acf52432,1980_e3b03437cdefdff52d8d9fd064db8244,T267,T264,Support,1980
1980_cdcbbdd9921a1a3337fa763ad185e9a2,1980_2666260ad2acfdc1fe4a211ea565434d,T275,T274,Support,1980
1980_f97dd789f5198712f996566e45beaf7e,1980_f238cde63645f4576f9f3f7f441ecbb0,T277,T276,Support,1980
1980_57fd0962a663befab25ff671e5e277fb,1980_e5a0988323f22a0baeb2844cb8d675b0,T279,T278,Support,1980
1980_b37a9e2f1aad133bbb33b54ce3339a44,1980_9c33a2a9e97a4a36c938b4d6e6959400,T281,T280,Support,1980
1980_392f07346302348f327f9774b9f5631b,1980_e36187380fa26635e454296f3a8bf098,T287,T286,Support,1980
1980_d0807ca1c9cbbd3521aac7b9866a6e6c,1980_9c33a2a9e97a4a36c938b4d6e6959400,T282,T280,Support,1980
1980_9c33a2a9e97a4a36c938b4d6e6959400,1980_2949c2c1135125c75c450b1328e66374,T280,T285,Support,1980
1980_a0d3ce2271d85d386ef6cc01ba102504,1980_d4fa4c7637267c14367569593fb8a620,T284,T283,Support,1980
1980_9b96d04f87cc2025e4e63b352ae64229,1980_34ee51ea04f9a3f7f586038672b2e0c8,T289,T288,Support,1980
1980_d361454ff044b1babc89ef1de127727f,1980_34ee51ea04f9a3f7f586038672b2e0c8,T290,T288,Support,1980
1980_2a11e74271adc2ba19d1bf3a108691c9,1980_af202d8a4787ccc1453db9b5e357148b,T292,T291,Support,1980
1980_e2297e08c63dc2a096862d639815002f,1980_2a11e74271adc2ba19d1bf3a108691c9,T1,T292,Support,1980
1980_cfde4fddab7b7a4ec2288dbefe2f9a45,1980_2a11e74271adc2ba19d1bf3a108691c9,T293,T292,Support,1980
1980_2a11e74271adc2ba19d1bf3a108691c9,1980_52b3a59a9358081fdba0252aff915d01,T292,T294,Support,1980
1980_01e2f070999ca9d03945544a87f97b98,1980_3ace8974e6b51e96bf76fb07b2a083ea,T296,T295,Support,1980
1980_99a2d25b047bc4a8309f4fb752a32f51,1980_3ace8974e6b51e96bf76fb07b2a083ea,T297,T295,Support,1980
1980_f419f7a10eedfee9535145dd112b627b,1980_3ace8974e6b51e96bf76fb07b2a083ea,T298,T295,Support,1980
1980_f8bc52fcc8a81c15ee9d4c5e3795f377,1980_06610f7da99737aa13d9ef61beda9f9d,T302,T305,Support,1980
1980_9189e30a038ec0c5f1d53f59ebe1f7fa,1980_06610f7da99737aa13d9ef61beda9f9d,T303,T305,Support,1980
1980_b4c1b2bc1ba487bb61d3bfeda5cb5bc8,1980_9189e30a038ec0c5f1d53f59ebe1f7fa,T304,T303,Support,1980
1980_abe3bc35b29d6fef6e2df8bd7dfa8e03,1980_06610f7da99737aa13d9ef61beda9f9d,T301,T305,Support,1980
1980_4865a9d7a250ecac5c4e3f3ad81562a7,1980_06610f7da99737aa13d9ef61beda9f9d,T300,T305,Support,1980
1980_71025ec0c9848183aaf01644682be864,1980_06610f7da99737aa13d9ef61beda9f9d,T299,T305,Support,1980
1980_3dce1fc608a587a50eeec5ae408a4784,1980_3dd69e7f9a9829ce0d38b6646e09b65c,T307,T306,Support,1980
1980_36a61c41f1fd04e01b70b36417c728c5,1980_5b99bd7d823ddcb935e1f31df6c0f566,T309,T308,Support,1980
1980_4059e836ce67ca7d3654a07246bdf4dc,1980_36a61c41f1fd04e01b70b36417c728c5,T310,T309,Support,1980
1980_3cf1686cbd860e3dc695197ad4fe80ce,1980_d5d7dd63a00613b646385f0fecfde4e6,T313,T312,Support,1980
1980_f08e6f657b632e3d38129ddb7611ad0f,1980_f93586d08f2f222edc04b2b0225b3a00,T314,T315,Support,1980
1980_1f6bd39ccbb5051b08d07f487e1b92b0,1980_b74e5721c83de4dd58525a2625ee7c0e,T2,T3,Support,1980
1980_cf818f5f2f44ce02cea1a32356fd19a5,1980_b74e5721c83de4dd58525a2625ee7c0e,T316,T3,Support,1980
1980_a2483e20c5432d5dac79b67473fece6a,1980_47723bb83d95f69c5dadc3ce7d1c2b74,T217,T216,Support,1980
1980_9c096677e1f436b6693fec1987a18b6f,1980_47723bb83d95f69c5dadc3ce7d1c2b74,T218,T216,Support,1980
1980_9f396c6e75cd6fbcf42be800eb8ea79d,1980_a2483e20c5432d5dac79b67473fece6a,T221,T217,Support,1980
1980_fb0be7611c22ca277df7f64cde8f87da,1980_a2483e20c5432d5dac79b67473fece6a,T222,T217,Support,1980
1980_fb0be7611c22ca277df7f64cde8f87da,1980_80fc0997aac755a4e625b329d93edf2c,T222,T223,Support,1980
1980_52a6f61069f50c8b89606c9a1c14ee04,1980_80db2c5492b0aacf806dfd31f78d53ec,T220,T219,Support,1980
1980_27567737ea22c4a5ff49e36fc68f65d2,1980_681584bb5bd8473ac7d10d018906546d,T227,T226,Support,1980
1980_e48f680d514b28ea474fc6adde2a305d,1980_681584bb5bd8473ac7d10d018906546d,T228,T226,Support,1980
1980_224b3f9c078a1bc1de819a71470c74d9,1980_f492955f8849a8a65cb71bde09f8eb37,T224,T225,Support,1980
1980_338d8967045205b265a52e095511f6d4,1980_f726cd84f53b800bc7d3a24e569398fa,T230,T229,Support,1980
1980_b6a2455b3246e9cac64cf8f98b9b9afa,1980_5b2e0bb91a53c2dcb8c51851ec0fa0d9,T232,T231,Support,1980
1980_5b2e0bb91a53c2dcb8c51851ec0fa0d9,1980_f726cd84f53b800bc7d3a24e569398fa,T231,T229,Support,1980
1980_8e42647e87a03f220a9c8cb053c77337,1980_f9d849a96d37cbcfb46c5595a485c5ec,T236,T235,Support,1980
1980_42e240173722af47562a35b2f087bcb9,1980_f9d849a96d37cbcfb46c5595a485c5ec,T233,T235,Support,1980
1980_f2595a0b28f52809d1babda62aa35ff2,1980_42e240173722af47562a35b2f087bcb9,T234,T233,Support,1980
1980_63f65028b83aceb01c84dfaebe2b45f1,1980_18cb51206f89b31910a4dc026a352db3,T242,T237,Support,1980
1980_18cb51206f89b31910a4dc026a352db3,1980_ef7d1653edef3acff0d85461f926c5c5,T237,T243,Support,1980
1980_5d0d012487a57f0cb28d2d0bb0d0fe27,1980_ef7d1653edef3acff0d85461f926c5c5,T238,T243,Support,1980
1980_de27e80fb6db089e60c0155ecc9bdac7,1980_5d0d012487a57f0cb28d2d0bb0d0fe27,T239,T238,Support,1980
1980_d87889323f54cd81398ca19b382566f4,1980_072a0d62483093f56907cce2f4d36d82,T249,T248,Support,1980
1980_7325022c5e28e029504b1b21ac2cfe22,1980_072a0d62483093f56907cce2f4d36d82,T250,T248,Support,1980
1980_c7ac2ea255dfc84512d7c17558ce2853,1980_b87b07f9de2c589d1c37eee6c00816d0,T255,T1,Support,1980
1980_be3c710b76903684a9bcc7f117de89a4,1980_b87b07f9de2c589d1c37eee6c00816d0,T252,T1,Support,1980
1980_67698182ed84ee75b3c742b3ebe92402,1980_b87b07f9de2c589d1c37eee6c00816d0,T253,T1,Support,1980
1980_01592356f6f40c2bbec3fbd509cadb52,1980_b87b07f9de2c589d1c37eee6c00816d0,T254,T1,Support,1980
1980_f8e342f1e68e338c4827129f658f38ed,1980_840684aceafc62871874a4e5ac68fade,T257,T256,Support,1980
1980_840684aceafc62871874a4e5ac68fade,1980_bf9b5bb065afa840d018bbc19e6303f1,T256,T258,Support,1980
1980_5759589f5bfbb4eea1a4542e98d689ec,1980_681584bb5bd8473ac7d10d018906546d,T259,T226,Attack,1980
1980_bf9b5bb065afa840d018bbc19e6303f1,1980_67698182ed84ee75b3c742b3ebe92402,T258,T253,Support,1980
1980_f823a628e1b9ac170a7b9dfa85d5514a,1980_620d94b2f6abed5fe2efc76c599ea9c4,T247,T246,Support,1980
1980_fe7df29947243078d31dd786b4c2e210,1980_620d94b2f6abed5fe2efc76c599ea9c4,T245,T246,Support,1980
