source_unique_id,target_unique_id,source_id,target_id,source_text,target_text,relation_class,year
1984_22db09029e93feddb1dc3b4343b475e9,1984_1363181ff214e527355c79671754a173,T52,T51,that's a patriotic act,when we keep the peace young men don't die,Support,1984
1984_1363181ff214e527355c79671754a173,1984_e5422735426f404e008c1f192feab17b,T51,T48,when we keep the peace young men don't die,When we stop the arms race,Support,1984
1984_afd04e2f59b9b5f0ae75d99b32244e95,1984_e9d8ca376be1b87662fabb637ce2ec85,T53,T54,"hen Walter Mondale was attorney general of Minnesota, he led the fight for a man who could not afford to get justice because he couldn't afford a lawyer","when he was in the Senate he fought for child nutrition programs, he wrote the Fair Housing Act, he even investigated the concerns and the abuses of migrant workers",Support,1984
1984_e9d8ca376be1b87662fabb637ce2ec85,1984_1b35be703352bc4ef42f880e13d151b2,T54,T55,"when he was in the Senate he fought for child nutrition programs, he wrote the Fair Housing Act, he even investigated the concerns and the abuses of migrant workers",Those weren't popular causes,Support,1984
1984_1b35be703352bc4ef42f880e13d151b2,1984_5770f88516a3555eb71b93e34f08e132,T55,T56,Those weren't popular causes,"You know, no one had ever heard of Clarence Gideon, the man without a lawyer",Support,1984
1984_5770f88516a3555eb71b93e34f08e132,1984_3efb9c6a7f77f0643c6a37d1f5ee2f40,T56,T58,"You know, no one had ever heard of Clarence Gideon, the man without a lawyer",he did it,Support,1984
1984_15ac112a6d183ba28ee663ea37b988ab,1984_3efb9c6a7f77f0643c6a37d1f5ee2f40,T57,T58,Children don't vote and migrant workers exactly a powerful lobby in this country,he did it,Support,1984
1984_3efb9c6a7f77f0643c6a37d1f5ee2f40,1984_e5722c9c3aeb305a741ec20fa0d92d14,T58,T59,he did it,it was right,Support,1984
1984_e54653e8c15ef796e5ec9a122cae5f72,1984_e5722c9c3aeb305a741ec20fa0d92d14,T60,T59,Fritz Mondale has said that he would rather lose a battle for decency than win one over self-interest,it was right,Support,1984
1984_b5a37d47417251777c9aaa5527e4ae5d,1984_e54653e8c15ef796e5ec9a122cae5f72,T65,T60,Now I agree with him.,Fritz Mondale has said that he would rather lose a battle for decency than win one over self-interest,Support,1984
1984_98e7be89c7950ee50fef71de166fb46e,1984_bad88af86f0117c3b3cb3a322675066f,T2,T1,Our objectives ought to be to strengthen the democracies,I believe that the question oversimplifies the difficulties of what we must do in Central America,Support,1984
1984_bba99d5663cbcc4dc1a280fa47a4dba0,1984_bad88af86f0117c3b3cb3a322675066f,T501,T1,to stop Communist and other extremist influences,I believe that the question oversimplifies the difficulties of what we must do in Central America,Support,1984
1984_51497bc962532b8819de8f8ce4e61c90,1984_bad88af86f0117c3b3cb3a322675066f,T502,T1,stabilize the community in that area,I believe that the question oversimplifies the difficulties of what we must do in Central America,Support,1984
1984_d5ac24db3ade9696728c4b3de00f389d,1984_20301e06df29b9dd7a759a79c62096b5,T4,T3,one is military assistance to our friends who are being pressured,we need a three-pronged attack,Support,1984
1984_2689bcddfc8d9f4dab5df02f9f59fa68,1984_20301e06df29b9dd7a759a79c62096b5,T5,T3,"secondly, a strong and sophisticated economic aid program and human rights program that offers a better life and a sharper alternative to the alternative offered by the totalitarians who oppose us",we need a three-pronged attack,Support,1984
1984_44ac1f13235f6066df149783d3c28229,1984_20301e06df29b9dd7a759a79c62096b5,T6,T3,"finally, a strong diplomatic effort that pursues the possibilities of peace in the area",we need a three-pronged attack,Support,1984
1984_c3070d375507d76a5c5e5d57f86cb960,1984_a4f4ea6039905ad183d9732cc0fd5930,T8,T52,they have not pursued the diplomatic opportunities either within El Salvador or as between the countries and have lost time during which we might have been able to achieve a peace,That's one of the big disagreements that we have with the President,Support,1984
1984_a4f4ea6039905ad183d9732cc0fd5930,1984_0a0f3e262c5dd0e90845313a4b92a45d,T52,T53,That's one of the big disagreements that we have with the President,This brings up the whole question of what Presidential leadership is all about,Support,1984
1984_b1d29355b3e5d898afa2ad4397d0d7b5,1984_3c0737147d40a470be14c7467127132a,T10,T9,"A President must not only assure that we're tough, but we must also be wise and smart in the exercise of that power","I think the lesson in Central America, this recent embarrassment in Nicaragua where we are giving instructions for hired assassins, hiring criminals, and the rest -- all of this has strengthened our opponents",Support,1984
1984_dd4e3a27632356bd47ee6fecf82c4d11,1984_3c0737147d40a470be14c7467127132a,T11,T9,"We saw the same thing in Lebanon, where we spent a good deal of America's assets","I think the lesson in Central America, this recent embarrassment in Nicaragua where we are giving instructions for hired assassins, hiring criminals, and the rest -- all of this has strengthened our opponents",Support,1984
1984_17b02de447a08f5118851f27a1778289,1984_887e35d760328d3eee917f2ca69151ce,T24,T12,we have been humiliated,the leadership of this government did not pursue wise policies,Support,1984
1984_7bb0d3b9dc881a8f767e977cd2709225,1984_887e35d760328d3eee917f2ca69151ce,T25,T12,our opponents are stronger,the leadership of this government did not pursue wise policies,Support,1984
1984_3c0737147d40a470be14c7467127132a,1984_7bb0d3b9dc881a8f767e977cd2709225,T9,T25,"I think the lesson in Central America, this recent embarrassment in Nicaragua where we are giving instructions for hired assassins, hiring criminals, and the rest -- all of this has strengthened our opponents",our opponents are stronger,Support,1984
1984_3c0737147d40a470be14c7467127132a,1984_17b02de447a08f5118851f27a1778289,T9,T24,"I think the lesson in Central America, this recent embarrassment in Nicaragua where we are giving instructions for hired assassins, hiring criminals, and the rest -- all of this has strengthened our opponents",we have been humiliated,Support,1984
1984_887e35d760328d3eee917f2ca69151ce,1984_0a0f3e262c5dd0e90845313a4b92a45d,T12,T53,the leadership of this government did not pursue wise policies,This brings up the whole question of what Presidential leadership is all about,Support,1984
1984_8325cdf89c2d45e9effc0cb1463804e2,1984_2bf84f17ffd7ae4c5f16820af0150bbf,T504,T14,when a President doesn't know that submarine missiles are recallable,these are things a President must know to command,Support,1984
1984_bd4dc50b487783dea5a9d85cb6596fc0,1984_2bf84f17ffd7ae4c5f16820af0150bbf,T505,T14,says that 70 percent of our strategic forces are conventional,these are things a President must know to command,Support,1984
1984_430233846c35208a6ae30f56a1f60c7c,1984_2bf84f17ffd7ae4c5f16820af0150bbf,T506,T14,discovers 3 years into his administration that our arms control efforts have failed because he didn't know that most Soviet missiles were on land,these are things a President must know to command,Support,1984
1984_580d813c204f46704c7e3ef3eaf2157f,1984_2bf84f17ffd7ae4c5f16820af0150bbf,T21,T14,A President is called the Commander in Chief,these are things a President must know to command,Support,1984
1984_552daf4f351720f1d0b28d8f786fcff5,1984_155287bb50c1ba1451171475a88c7b5f,T20,T491,he's supposed to be in charge of the facts,he's called that,Support,1984
1984_c3d7662413dbc47f941f560bd7bd45de,1984_155287bb50c1ba1451171475a88c7b5f,T492,T491,run our government,he's called that,Support,1984
1984_414643cbb62bb6c17add4a72f026d725,1984_155287bb50c1ba1451171475a88c7b5f,T493,T491,strengthen our nation,he's called that,Support,1984
1984_030950ccd7f0694ad28158d41adf9880,1984_e894c7140ea19f66b8743275af38f1c7,T54,T15,It's much more complex,We absolutely must,Support,1984
1984_f55aade7a57a41ac1128c5544c95fa1f,1984_030950ccd7f0694ad28158d41adf9880,T16,T54,You must understand the region,It's much more complex,Support,1984
1984_e696c64b9e20b6967d01ba607a3f10f8,1984_030950ccd7f0694ad28158d41adf9880,T17,T54,you must understand the politics in the area,It's much more complex,Support,1984
1984_4638da4753546d6167f3e4365f07468c,1984_030950ccd7f0694ad28158d41adf9880,T22,T54,you must provide a strong alternative,It's much more complex,Support,1984
1984_a2e5bad7bc1742592a92777561bf54a1,1984_030950ccd7f0694ad28158d41adf9880,T23,T54,you must show strength,It's much more complex,Support,1984
1984_2cfda4dfd1f658ce4d6e52f06e5d0626,1984_030950ccd7f0694ad28158d41adf9880,T507,T54,all at the same time,It's much more complex,Support,1984
1984_c2f6fec0cd4c3256bccbf4ea57074ac6,1984_7b1083aab27aaeac9246428f56df29b6,T18,T508,That's a classic example of a strategy that's embarrassed us,I object to the covert action in Nicaragua,Support,1984
1984_4f1c7491bc2ca7f1c4dc20a7cf3d3a87,1984_7b1083aab27aaeac9246428f56df29b6,T509,T508,strengthened our opposition,I object to the covert action in Nicaragua,Support,1984
1984_8bc124bbd9afd1c7f6920f60faddf893,1984_7b1083aab27aaeac9246428f56df29b6,T510,T508,undermined the moral authority of our people and our country in the region,I object to the covert action in Nicaragua,Support,1984
1984_d2a2cbca4acf5b57be05e8d4337235d0,1984_7b1083aab27aaeac9246428f56df29b6,T55,T508,"Strength requires knowledge, command",I object to the covert action in Nicaragua,Support,1984
1984_49f7cc81bf8e556078783af3827099f2,1984_d2a2cbca4acf5b57be05e8d4337235d0,T19,T55,We've seen in the Nicaraguan example a policy that has actually hurt us,"Strength requires knowledge, command",Support,1984
1984_fb00a25cfeb561a1a9453d2e6751fa94,1984_d2a2cbca4acf5b57be05e8d4337235d0,T51,T55,strengthened our opposition,"Strength requires knowledge, command",Support,1984
1984_7028bbbaef355cd877bfa85cbbde00ec,1984_d2a2cbca4acf5b57be05e8d4337235d0,T512,T55,undermined the moral authority of our country in that region,"Strength requires knowledge, command",Support,1984
1984_5c2fcfa78e6cd33cccffb38722522c7e,1984_5293d4a2056f54db5c46bfb861e16266,T513,T27,which advocates not only assassinations of Sandinistas but the hiring of criminals to assassinate the guerrillas we are supporting in order to create martyrs,"just at this moment, we are confronted with the extraordinary story of a CIA guerrilla manual for the anti-Sandinista contras whom we are backing",Support,1984
1984_678f7e5b128f99d803e0a9d9c1404a11,1984_c53d02e0133cfc54a606ce873a747d63,T31,T30,I know that the CIA is already going forward with one,I have ordered an investigation,Support,1984
1984_7e31b40a589ee1296201207f4511cb6f,1984_678f7e5b128f99d803e0a9d9c1404a11,T32,T31,"We have a gentleman down in Nicaragua who is on contract to the CIA, advising -- supposedly on military tactics -- the contras",I know that the CIA is already going forward with one,Support,1984
1984_edb798cfba463ebd50dd769fcb411425,1984_7e31b40a589ee1296201207f4511cb6f,T514,T32,he drew up this manual,"We have a gentleman down in Nicaragua who is on contract to the CIA, advising -- supposedly on military tactics -- the contras",Support,1984
1984_ee56f042d75dbb4e78425914ae65716d,1984_55c1b21e008ff28196b43fb36ba24cdd,T34,T7,We'll take the proper action at the proper time,"as soon as we have an investigation and find out where any blame lies for the few that did not get excised or changed, we certainly are going to do something about that",Support,1984
1984_a2359161115d02a7957855ef2339184b,1984_017b58735fe057da0c7e2489f66e1e82,T35,T36,"the plan that he has outlined is the one we've been following for quite some time, including diplomatic processes throughout Central America and working closely with the Contadora group",I thought for a moment that instead of a debate I was going to find Mr. Mondale in complete agreement with what we're doing,Support,1984
1984_55c1b21e008ff28196b43fb36ba24cdd,1984_5d28d1aad6357b56e9d14b3d24c91aa4,T7,T37,"as soon as we have an investigation and find out where any blame lies for the few that did not get excised or changed, we certainly are going to do something about that",we're not in the habit of assigning guilt before there has been proper evidence produced and proof of that guilt,Support,1984
1984_5d28d1aad6357b56e9d14b3d24c91aa4,1984_871df7a346b4e954e1a8279dd2a74c7f,T37,T58,we're not in the habit of assigning guilt before there has been proper evidence produced and proof of that guilt,I can only tell you about the manual,Support,1984
1984_5c6837968daf01493329f43b9605f6a2,1984_5d28d1aad6357b56e9d14b3d24c91aa4,T519,T37,they will be removed,we're not in the habit of assigning guilt before there has been proper evidence produced and proof of that guilt,Support,1984
1984_32ddf5784109ecc99bc6197c30b8fa95,1984_5d28d1aad6357b56e9d14b3d24c91aa4,T38,T37,whoever is guilty we will treat with that situation then,we're not in the habit of assigning guilt before there has been proper evidence produced and proof of that guilt,Support,1984
1984_56aa4274cc6ccae490bf9b843731a934,1984_5d28d1aad6357b56e9d14b3d24c91aa4,T518,T37,if guilt is established,we're not in the habit of assigning guilt before there has been proper evidence produced and proof of that guilt,Support,1984
1984_0b502c02376c49088bc6c44eb9257219,1984_0852e66e48be99a59b9a57cb485b5e95,T41,T40,There's not someone there directing all of this activity,I misspoke when I said a CIA head in Nicaragua,Support,1984
1984_ea4c2a8a9483433dfefac5e0b26cd5a0,1984_0b502c02376c49088bc6c44eb9257219,T520,T41,"There are, as you know, CIA men stationed in other countries in the world and, certainly, in Central America",There's not someone there directing all of this activity,Support,1984
1984_7fb60424426954324cae7452e8b05831,1984_ea4c2a8a9483433dfefac5e0b26cd5a0,T42,T520,"it was a man down there in that area that this was delivered to, and he recognized that what was in that manual was in direct contravention of my own Executive order, in December of 1981","There are, as you know, CIA men stationed in other countries in the world and, certainly, in Central America",Support,1984
1984_2a5a266881f16085220e411cd1225243,1984_65d441ac66e23359631aa49102dc6120,T522,T39,a President has to know those things that are essential to his leadership and the enforcement of our laws,A President must know these things,Equivalent,1984
1984_1315a6846a13253111101de00d330e99,1984_ffd3671aed62850ee238d4c9b5240cb5,T44,T43,"Some of it was excised, but the part dealing with political terrorism was continued","This manual -- several thousands of which were produced -- was distributed, ordering political assassinations, hiring of criminals, and other forms of terrorism",Support,1984
1984_bd5b93be9fcbc5cc373f82fcb657cabe,1984_34a479225ac7255249f7e24828331815,T61,T60,that I believed that nuclear missiles could be fired and then called back,"You've been all over the country repeating something that, I will admit, the press has also been repeating",Support,1984
1984_f15c8fe1e75e10180eff18944580e657,1984_bd5b93be9fcbc5cc373f82fcb657cabe,T48,T61,"I never, ever conceived of such a thing",that I believed that nuclear missiles could be fired and then called back,Attack,1984
1984_9208010704234fa6ff5225d69494fa4b,1984_f15c8fe1e75e10180eff18944580e657,T49,T48,I never said any such thing,"I never, ever conceived of such a thing",Support,1984
1984_ee6a78fb5f5cc9dce8c1b477fa2df0f6,1984_9208010704234fa6ff5225d69494fa4b,T47,T49,"In a discussion of our strategic arms negotiations, I said that submarines carrying missiles and airplanes carrying missiles were more conventional-type weapons, not as destabilizing as the land-based missiles",I never said any such thing,Support,1984
1984_6d0e69108ec96a61615c3c31b036447b,1984_9208010704234fa6ff5225d69494fa4b,T523,T49,"they were also weapons that -- or carriers -- that if they were sent out and there was a change, you could call them back before they had launched their missiles",I never said any such thing,Support,1984
1984_47cedc874834ff11cbe51e9cc414e96b,1984_6c1bd2b9e5c6527ab427ee66f57cd1fc,T62,T50,which is absolutely false,I hope that from here on you will no longer be saying that particular thing,Support,1984
1984_cb9fffaeec8168b2a983efe0d85c2857,1984_47cedc874834ff11cbe51e9cc414e96b,T424,T62,"How anyone could think that any sane person would believe you could call back a nuclear missile, I think is as ridiculous as the whole concept has been",which is absolutely false,Support,1984
1984_9208010704234fa6ff5225d69494fa4b,1984_47cedc874834ff11cbe51e9cc414e96b,T49,T62,I never said any such thing,which is absolutely false,Support,1984
1984_878ab315a7b77a712db97920f35e7e93,1984_887e35d760328d3eee917f2ca69151ce,T13,T12,the President must be in command,the leadership of this government did not pursue wise policies,Attack,1984
1984_1e216e8f60e45d488c42767421f4735a,1984_887e35d760328d3eee917f2ca69151ce,T503,T12,he must lead,the leadership of this government did not pursue wise policies,Attack,1984
1984_2bf84f17ffd7ae4c5f16820af0150bbf,1984_887e35d760328d3eee917f2ca69151ce,T14,T12,these are things a President must know to command,the leadership of this government did not pursue wise policies,Attack,1984
1984_0852e66e48be99a59b9a57cb485b5e95,1984_5583cc2e3da12fd7eefb24a6941a47ef,T40,T515,I misspoke when I said a CIA head in Nicaragua,It was turned over to the agency head of the CIA in Nicaragua to be printed,Attack,1984
1984_7fb60424426954324cae7452e8b05831,1984_2296ea7924bab2995bd815ff65e476f2,T42,T494,"it was a man down there in that area that this was delivered to, and he recognized that what was in that manual was in direct contravention of my own Executive order, in December of 1981",we would have nothing to do with regard to political assassinations,Support,1984
1984_2efebd3424871c085421295c7c92a791,1984_aeb07b6bbb087f8e760fa1d85d04b35c,T45,T46,what about the mining of the harbors in Nicaragua which violated international law?,This has hurt this country,Support,1984
1984_21eb1a74d1200c5c9eace04365e1c27a,1984_aeb07b6bbb087f8e760fa1d85d04b35c,T59,T46,"I don't know which is worse, not knowing or knowing and not stopping it",This has hurt this country,Support,1984
1984_65d441ac66e23359631aa49102dc6120,1984_aeb07b6bbb087f8e760fa1d85d04b35c,T39,T46,A President must know these things,This has hurt this country,Support,1984
1984_2532afef105a256d6b90edd4c6408028,1984_aeb07b6bbb087f8e760fa1d85d04b35c,T423,T46,a President's supposed to command,This has hurt this country,Support,1984
1984_9f5eb00d74f58eb61a205c98c02746fc,1984_28f072f7209294e88c0b30b3341a7d6b,T433,T461,"It's about as valid as saying that you would have to be black in order to despise racism, that you'd have to be female in order to be terribly offended by sexism","I think what happens is when you try to equate whether or not I have had military experience, that's the natural conclusion",Attack,1984
1984_9f5eb00d74f58eb61a205c98c02746fc,1984_7ad4dc13eb142b66e4bf4b40867c3ecc,T433,T449,"It's about as valid as saying that you would have to be black in order to despise racism, that you'd have to be female in order to be terribly offended by sexism",that's just not so,Support,1984
1984_27da50352ecf5a33a2388bc546a6a260,1984_eb726883ff54b099479704b3a03101c3,T462,T460,"I think if you take a look at where I've been, both in the Congress and where I intend to go, the type of person I am",I think that the people of this country can rely upon the fact that I will be a lender,Support,1984
1984_2420ea916ad24a95a64643d2ce70999f,1984_eaf7e58144cbc58fc58b13e1166ed4ea,T467,T466,"if the Soviet Union were to ever believe that they could challenge the United States with any sort of nuclear forces or otherwise, if I were in a position of leadership in this country, they would be assured that they would be met with swift, concise and certain retaliation",I'm prepared to do whatever is necessary in order to secure this country and make sure that security is maintained,Support,1984
1984_2cc1ef99e7f403136b51e86822da42d2,1984_eea2125fd6803177c78fede82d7fb4c3,T1,T468,the way you to that position of rnoving away from having to make a decision - armed force or anything else - is by moving toward arms control.,I think as a leader that what one has to do is get to the point where you're not put into that position,Support,1984
1984_2cc1ef99e7f403136b51e86822da42d2,1984_54c9196ed8b28d9f9a4713e813b1eeb1,T1,T473,the way you to that position of rnoving away from having to make a decision - armed force or anything else - is by moving toward arms control.,that's not what's been done over the past four years,Attack,1984
1984_54c9196ed8b28d9f9a4713e813b1eeb1,1984_4f506dad1dde6736bcb24add72d66d52,T473,T469,that's not what's been done over the past four years,I think that if you were to take a look at the failures of this administration that would have to be number one,Support,1984
1984_1c18813b83b654cc9fc7ec6c043c1acc,1984_4f506dad1dde6736bcb24add72d66d52,T470,T469,I will not put myself in that position as a leader in this country,I think that if you were to take a look at the failures of this administration that would have to be number one,Attack,1984
1984_2fd25b865616b1199ce46981f855b19e,1984_1c18813b83b654cc9fc7ec6c043c1acc,T471,T470,I will move immediately toward arms control negotiations,I will not put myself in that position as a leader in this country,Support,1984
1984_2fd25b865616b1199ce46981f855b19e,1984_2cc1ef99e7f403136b51e86822da42d2,T471,T1,I will move immediately toward arms control negotiations,the way you to that position of rnoving away from having to make a decision - armed force or anything else - is by moving toward arms control.,Support,1984
1984_859d661dca65591e6bb7c1dafb04e91e,1984_5aba7e85dff4367002323212e37d7d8e,T464,T474,I guess the concern that I have is a concern not only as a vice-presidential candidate but as a citizen in this country,we are not doing anything to stop the arms race,Support,1984
1984_be99f44b1e1fbd9b9f85ec8ece55b1a6,1984_9d90b6bdac9a5e8cf83b9acc73195abc,T476,T475,our Joint Chiefs of Staff have said they'd never exchange our military power for theirs,"if we keep talking about military inferiority - which we do not have, we are at a comparable level with the Soviet Union",Support,1984
1984_4056ebd54d0670ac74d55b4d8d1fa9ed,1984_5aba7e85dff4367002323212e37d7d8e,T477,T474,I guess the thing that I'd want is a commitment that pretty soon they're going to do something about making this a safer world for all of us,we are not doing anything to stop the arms race,Attack,1984
1984_9e214595c16c89464105c26ed4a22f60,1984_1aa1e755812377345e76f7c5996fe035,T479,T480,"when we came into office, the American people recognized that we had slipped into positions of inferiority on various things",You've got to go back where we were,Support,1984
1984_1aa1e755812377345e76f7c5996fe035,1984_1c7a9c67686fe2c6224a8b722ece06e8,T480,T478,You've got to go back where we were,I think his strategy not only was correct but is correct,Support,1984
1984_849b2e9ec0de310d10242a411174db52,1984_c93fbbe7992046a8e3885d252f90798c,T486,T485,the morale wasn't very good either,you had a major problem with the military,Support,1984
1984_2ae55c70b6aec66f2ee76c9658cb5f7f,1984_c93fbbe7992046a8e3885d252f90798c,T481,T485,"Some of our planes, as the president points out, were older than the pilots",you had a major problem with the military,Support,1984
1984_57ab318220094ae2b0c5c5bf2402c8bb,1984_c93fbbe7992046a8e3885d252f90798c,T696,T485,ships that couldn't go out to sea,you had a major problem with the military,Support,1984
1984_046b3622721a783f9a739205a64e50dc,1984_8040e7c03bec9a5079271484ad874592,T483,T482,"America is back in terms of military strength, in terms of our ability to deter aggression and keep the peace",we have had to strengthen the military and we're well on the way to getting that job done,Support,1984
1984_c93fbbe7992046a8e3885d252f90798c,1984_1aa1e755812377345e76f7c5996fe035,T485,T480,you had a major problem with the military,You've got to go back where we were,Support,1984
1984_8040e7c03bec9a5079271484ad874592,1984_c93fbbe7992046a8e3885d252f90798c,T482,T485,we have had to strengthen the military and we're well on the way to getting that job done,you had a major problem with the military,Attack,1984
1984_7176882b81c3028192c6ab8f8cb2ec3e,1984_e0251f6a3a37f25a0e01059891736166,T488,T489,The Strategic Arms Reduction Talks were good proposals,it's the Soviets who left the table,Attack,1984
1984_81a5559b51719df33a9f5a4f23c91c87,1984_3bb69df6906e806339114e80fe580c47,T492,T493,The chemical weapon treaty to ban all chemical weapons,"it was our initiative, not the Soviets",Attack,1984
1984_32e794ea7369401579a84775c075d6be,1984_7e2fc328f89be6df672ee3a634e7ef96,T491,T490,The Intermediate Nuclear Force Talks were sound talks,I wish the Soviet Union had continued them,Attack,1984
1984_7176882b81c3028192c6ab8f8cb2ec3e,1984_fd2450406b8fdd53022c5588601c99a4,T488,T2,The Strategic Arms Reduction Talks were good proposals,we have made proposals and proposals and proposals - sound proposals - on reducing nuclear weapons,Support,1984
1984_32e794ea7369401579a84775c075d6be,1984_fd2450406b8fdd53022c5588601c99a4,T491,T2,The Intermediate Nuclear Force Talks were sound talks,we have made proposals and proposals and proposals - sound proposals - on reducing nuclear weapons,Support,1984
1984_81a5559b51719df33a9f5a4f23c91c87,1984_fd2450406b8fdd53022c5588601c99a4,T492,T2,The chemical weapon treaty to ban all chemical weapons,we have made proposals and proposals and proposals - sound proposals - on reducing nuclear weapons,Support,1984
1984_e0251f6a3a37f25a0e01059891736166,1984_58fc7537009a754135a49ff8ee2aa53a,T489,T494,it's the Soviets who left the table,we wish they would think anew and move forward to verification so everybody would know whether the other side was keeping its word,Attack,1984
1984_58fc7537009a754135a49ff8ee2aa53a,1984_f97e699322eda35c751e5f9389deb089,T494,T495,we wish they would think anew and move forward to verification so everybody would know whether the other side was keeping its word,"much more important, you'd reduce the level of terror",Support,1984
1984_0500cdd21be16400a46a2e97e615e60d,1984_0f1d23ff494b842d539bf5c89068db28,T497,T496,We've talked to them about human rights,"I've met with Mr. Andropov and Mr. Chernenko, and we mention and we try to do something about the human rights question",Support,1984
1984_0f1d23ff494b842d539bf5c89068db28,1984_ea513d15a47ee5870c71ef43b5aed9ab,T496,T498,"I've met with Mr. Andropov and Mr. Chernenko, and we mention and we try to do something about the human rights question",The suppression of Soviet Jews is absolutely intolerable,Support,1984
1984_ea513d15a47ee5870c71ef43b5aed9ab,1984_533c9bf71f47538290283ce6a0148887,T498,T499,The suppression of Soviet Jews is absolutely intolerable,we have to keep pushing forward on the moral grounds as well as on the arms reduction ground,Support,1984
1984_6de76627b5b7bde91a97828e8a72e62a,1984_533c9bf71f47538290283ce6a0148887,T3,T499,"we're reducing - trying to talk to them, and are talking to them, in Vienna, about conventional force reduction",we have to keep pushing forward on the moral grounds as well as on the arms reduction ground,Support,1984
1984_6f8716ba83f1a8657c90b4462dec9519,1984_1733c1862b2aad2c937581a5fcf91d9b,T500,T502,this president has been strong,I think we're very close to getting that job done,Support,1984
1984_8265948b59c3975dcf24cb48c7f56d5b,1984_1733c1862b2aad2c937581a5fcf91d9b,T501,T502,we've addressed the imbalances,I think we're very close to getting that job done,Support,1984
1984_7bc3edc9320b9cd2100dbfbd6ee02abf,1984_1733c1862b2aad2c937581a5fcf91d9b,T503,T502,the Soviets are more likely to make a deal,I think we're very close to getting that job done,Support,1984
1984_c7598d84a755c3524c3cebba5a503d0a,1984_1733c1862b2aad2c937581a5fcf91d9b,T504,T502,The Soviets made an ABM treaty when they felt we were going to deploy an ABM system,I think we're very close to getting that job done,Support,1984
1984_a92ece6095c2a23bc6313483e3aa02ba,1984_6cbfae78d289d471cab9ee6a9aaa4d78,T505,T506,I am optimistic for the future,"once they realize that they will have this strong, principled president to negotiate with, strong leadership, and yet with demonstrable flexibility on arms control",Support,1984
1984_1733c1862b2aad2c937581a5fcf91d9b,1984_a92ece6095c2a23bc6313483e3aa02ba,T502,T505,I think we're very close to getting that job done,I am optimistic for the future,Support,1984
1984_34cd87849f62220afaf9ea124716f085,1984_b204a28008cd896b3995f908949ade75,T508,T512,the Reagan-Bush administration is so different from the Carter-Mondale [sic] administration that the American people are going to have the clearest choice,"It's a question of going back to the failed ideas of the past, where we came in - 21% percent on those interest rates, inflation, despair, malaise, no leadership, blaming the American people for failed leadership",Attack,1984
1984_34cd87849f62220afaf9ea124716f085,1984_74696aadda2ae7bebe40ebcc5e56d487,T508,T510,the Reagan-Bush administration is so different from the Carter-Mondale [sic] administration that the American people are going to have the clearest choice,another option - keep this recovery going until it benefits absolutely everybody,Support,1984
1984_74696aadda2ae7bebe40ebcc5e56d487,1984_b204a28008cd896b3995f908949ade75,T510,T512,another option - keep this recovery going until it benefits absolutely everybody,"It's a question of going back to the failed ideas of the past, where we came in - 21% percent on those interest rates, inflation, despair, malaise, no leadership, blaming the American people for failed leadership",Attack,1984
1984_b2e8a412f0e680ef20613e900464e551,1984_74696aadda2ae7bebe40ebcc5e56d487,T487,T510,Peace at home - peace abroad - prosperity - opportunity,another option - keep this recovery going until it benefits absolutely everybody,Support,1984
1984_f06d2c9c556f8df8d7d98fa6a9164b70,1984_74696aadda2ae7bebe40ebcc5e56d487,T509,T510,I'd like to hear her talk on those things,another option - keep this recovery going until it benefits absolutely everybody,Support,1984
1984_fba1bad6fcf28f9b102395b0d2f3a17a,1984_b204a28008cd896b3995f908949ade75,T513,T512,I think the vice-president's comment about the Carter-Mondale administration really typifies this administration,"It's a question of going back to the failed ideas of the past, where we came in - 21% percent on those interest rates, inflation, despair, malaise, no leadership, blaming the American people for failed leadership",Attack,1984
1984_fba1bad6fcf28f9b102395b0d2f3a17a,1984_6e9e864e61a5371c6a551834e2667ef3,T513,T515,I think the vice-president's comment about the Carter-Mondale administration really typifies this administration,"It's an administration that looks backwards, not forwards and into the future",Attack,1984
1984_fba1bad6fcf28f9b102395b0d2f3a17a,1984_37e38fc1583ccc3ff2f6201ea27685a2,T513,T514,I think the vice-president's comment about the Carter-Mondale administration really typifies this administration,I'm also tickled by their comments on human rights,Attack,1984
1984_28adc4e471aabdf62772d9b7aa23fd31,1984_053fe7c71c91fe98610070a8facf8aed,T517,T516,"in large measure, this administration's policies over the past four years, 1,313 people got out of the Soviet Union in 1983 and 1984","The Soviet Union in 1979 allowed 51,000 people to emigrate",Support,1984
1984_0d63dadb813dc7ba9a9f3b3f98b6884c,1984_37e38fc1583ccc3ff2f6201ea27685a2,T518,T514,That's not a great record on human rights and certainly not a record on human rights achievements,I'm also tickled by their comments on human rights,Support,1984
1984_0d63dadb813dc7ba9a9f3b3f98b6884c,1984_28adc4e471aabdf62772d9b7aa23fd31,T518,T517,That's not a great record on human rights and certainly not a record on human rights achievements,"in large measure, this administration's policies over the past four years, 1,313 people got out of the Soviet Union in 1983 and 1984",Attack,1984
1984_8bade32ce84d2f37273994a9290d46f2,1984_5fc4378053f009767d8a5351609b9f03,T520,T519,it hasn't gotten a trillion dollars on national security,This administration spent a trillion dollars on defense,Attack,1984
1984_405cf1c17c6b3eb0f9efb90d23f60c1f,1984_efb1d3280d95707bd66fff59350eb32d,T524,T2,I have said on a number of occasions exactly what I believe about the Soviet Union,I retract nothing that I have said,Support,1984
