subj,subj_type,subj_span,obj,obj_type,obj_span,relation
I've actually been a governor for 12 years,Premise,"(5406, 5448)",I've known a lot of people who have lost their jobs because of jobs moving overseas,Premise,"(5453, 5536)",Support
I've worked on these things for 12 years,Premise,"(22136, 22176)",I'm the only person up here who hasn't been part of Washington in any way for the last 20 years,Claim,"(22181, 22276)",Support
the Washington Post ran a long editorial today saying they couldn't believe Mr. Bush was making character an issue,Claim,"(18575, 18689)",character is an important part of the equation,Claim,"(15806, 15852)",Attack
we're investing a much smaller percentage of our income in the things you just asked about than all of our major competitors,Premise,"(27660, 27784)",our wealth growth is going down as a result of it,Claim,"(27790, 27839)",Support
I was not for the bill that he was talking about,Claim,"(35369, 35417)",I think it should be made the law,Claim,"(33321, 33354)",Attack
Doctors don't dare to deliver babies sometimes because they're afraid that somebody's going to sue them,Premise,"(45949, 46052)",One thing to blame is these malpractice lawsuits,Claim,"(45788, 45836)",Support
make sure that other countries are as open to our markets as our markets are to them,Claim,"(5982, 6066)",The trick is to expand our export base and to expand trade on terms that are fair to us,Claim,"(5624, 5711)",Support
I make those charts you see on television,Premise,"(21843, 21884)",I'm the only person up here who hasn't been part of Washington in any way for the last 20 years,Claim,"(22181, 22276)",Support
"they said he was the greatest quote ""political chameleon"" for changing his positions of all times",Premise,"(18694, 18791)",the Washington Post ran a long editorial today saying they couldn't believe Mr. Bush was making character an issue,Claim,"(18575, 18689)",Support
It's making the country poorer,Premise,"(27841, 27871)",our wealth growth is going down as a result of it,Claim,"(27790, 27839)",Support
"which was killed for this session by a filibuster in the Senate, mostly be Republican senators",Premise,"(33184, 33278)",I think it's a shame it didn't pass,Claim,"(33284, 33319)",Support
they're afraid that some lawyer's going to come along and get a big lawsuit,Premise,"(46155, 46230)","People don't dare -- medical practitioners, to help somebody along the highway that are hurt",Claim,"(46054, 46146)",Support
There are more deductions in the tax code for shutting plants down and moving overseas than there are for modernizing plant and equipment here,Premise,"(6197, 6339)",change the tax code,Claim,"(6176, 6195)",Support
I'm not interested in his character,Premise,"(18966, 19001)",I want to change the character of the presidency,Claim,"(19003, 19051)",Support
"There are 200,000 people in California, for example, who have lost their defense related jobs",Premise,"(27251, 27344)",We can create millions of jobs in these new technologies,Claim,"(27536, 27592)",Support
There is a crime bill which would put more police on the street,Premise,"(33119, 33182)",I think it's a shame it didn't pass,Claim,"(33284, 33319)",Support
"People don't dare -- medical practitioners, to help somebody along the highway that are hurt",Claim,"(46054, 46146)",you can't blame the practitioners for the health problem,Claim,"(46235, 46291)",Support
Our competitors don't do that,Premise,"(6341, 6370)",There are more deductions in the tax code for shutting plants down and moving overseas than there are for modernizing plant and equipment here,Premise,"(6197, 6339)",Support
They ought to be engaged in making high speed rail,Premise,"(27346, 27396)",We can create millions of jobs in these new technologies,Claim,"(27536, 27592)",Support
"I'm very pleased that the Fraternal Order of Police in Little Rock, Arkansas endorsed me",Premise,"(35467, 35555)",I think they see I'm trying to strengthen the anti-crime legislation,Claim,"(35564, 35632)",Support
you can't blame the practitioners for the health problem,Claim,"(46235, 46291)",No,Claim,"(456, 458)",Equivalent
"Emphasize and subsidize modernizing plant and equipment here, not moving plants overseas",Premise,"(6372, 6460)",change the tax code,Claim,"(6176, 6195)",Support
"They ought to be engaged in breaking ground in other technologies, doing waste recycling, clean water technology and things of that kind",Premise,"(27398, 27534)",We can create millions of jobs in these new technologies,Claim,"(27536, 27592)",Support
"I think it's true in Richmond, teenage use is down of cocaine, substantially, 60% in the last couple of years",Premise,"(36050, 36159)",we're making progress,Claim,"(36164, 36185)",Support
"People don't dare -- medical practitioners, to help somebody along the highway that are hurt",Claim,"(46054, 46146)",One thing to blame is these malpractice lawsuits,Claim,"(45788, 45836)",Support
stop the federal government's program that now gives low-interest loans and job training funds to companies that will actually shut down and move to other countries,Claim,"(6476, 6640)",So more trade but on fair terms -- and favor investment in America,Claim,"(6700, 6766)",Support
our wealth growth is going down as a result of it,Claim,"(27790, 27839)",We have to both bring down the deficit and get our economy going through these kinds of investments in order to get the kind of wealth and jobs and incomes we need in America,Claim,"(27933, 28107)",Support
"we're making some progress, doing a little better on interdiction",Claim,"(35882, 35947)",we're making progress,Claim,"(36164, 36185)",Support
keep government out of it,Premise,"(46865, 46890)",I want to keep the quality of health care,Premise,"(46811, 46852)",Support
we won't do the same thing for plants that stay here,Claim,"(6646, 6698)",So more trade but on fair terms -- and favor investment in America,Claim,"(6700, 6766)",Support
you've got to have money to pay for these things,Premise,"(28234, 28282)",you've got to create jobs,Claim,"(28287, 28312)",Support
We're not doing as well amongst the people that get to be habitual drug-users,Premise,"(35949, 36026)",we're making progress,Claim,"(36164, 36185)",Attack
"If you leave a business, I think your insurance should go with you to some other business",Claim,"(47194, 47283)",I think medical care should go with the person,Claim,"(47146, 47192)",Support
"if they're not, have measures on the books that don't take forever and a day to implement",Claim,"(6073, 6162)",So more trade but on fair terms -- and favor investment in America,Claim,"(6700, 6766)",Support
I talk to the Democratic leaders and they want it,Premise,"(28510, 28559)",I think I could go to Washington in a week and get everybody holding hands and get this bill signed,Claim,"(28402, 28501)",Support
"until we get that one done, we're not going to solve the neighborhood crime problem",Claim,"(36190, 36273)","We have got to win our national strategy against drugs, the fight against drugs",Claim,"(35797, 35876)",Support
You shouldn't be worrying if you get a new job as to whether that's gonna,Premise,"(47285, 47358)",I think medical care should go with the person,Claim,"(47146, 47192)",Support
The trick is to expand our export base and to expand trade on terms that are fair to us,Claim,"(5624, 5711)",So more trade but on fair terms -- and favor investment in America,Claim,"(6700, 6766)",Support
"they're bred from childhood to fight with one another rather than get results, you know, I would be glad to drop out and spend a little time and see if we couldn't build some bridges",Premise,"(28622, 28804)",I think I could go to Washington in a week and get everybody holding hands and get this bill signed,Claim,"(28402, 28501)",Support
"Brady Bill, I agree that it's a timid step in the right direction but it won't fix it",Claim,"(36889, 36974)",why pass a law that won't fix it,Claim,"(36979, 37011)",Support
part of our plan is to make it what they call portable,Claim,"(47366, 47420)",I think medical care should go with the person,Claim,"(47146, 47192)",Support
you don't care about anything but making money,Claim,"(3095, 3141)",There will be a job-sucking sound going south,Claim,"(3143, 3188)",Support
I talk to the Republican leaders and they want it,Premise,"(28561, 28610)",I think I could go to Washington in a week and get everybody holding hands and get this bill signed,Claim,"(28402, 28501)",Support
you go to the poor neighborhoods and they've put bars on their windows and bars on their doors and put themselves in jail to protect the things that they acquired legitimately,Premise,"(37278, 37453)",in our country we have evolved to a point where we've put millions of innocent people in jail,Premise,"(37176, 37269)",Support
"if you're working for the Jones Company and you go to the Smith Company, your insurance goes with you",Premise,"(47449, 47550)",part of our plan is to make it what they call portable,Claim,"(47366, 47420)",Support
I want to have more of these free trade agreements,Claim,"(4413, 4463)",what I'm trying to do is increase our exports,Claim,"(4074, 4119)",Support
Congress can't order the president around,Claim,"(28878, 28919)",you have to work together,Claim,"(28982, 29007)",Support
That's where we are,Premise,"(37455, 37474)",We have got to become more concerned about people who play by the rules and get the balance we require,Claim,"(37476, 37578)",Support
Twelve percent of our gross national product goes to health care,Premise,"(47715, 47779)",We have the most expensive health care system in the world,Claim,"(47655, 47713)",Support
I don't,Claim,"(4742, 4749)",Some believe in protection,Premise,"(4714, 4740)",Attack
The president can't order Congress around,Claim,"(28835, 28876)",you have to work together,Claim,"(28982, 29007)",Support
in our country we have evolved to a point where we've put millions of innocent people in jail,Premise,"(37176, 37269)",We have got to become more concerned about people who play by the rules and get the balance we require,Claim,"(37476, 37578)",Support
"Our industrial competitors, who are beating us in competition, spend less and have better health care",Premise,"(47781, 47882)",We have the most expensive health care system in the world,Claim,"(47655, 47713)",Support
I want to continue to work after we get this NAFTA agreement ratified this coming year,Premise,"(5008, 5094)",I think the first negative campaign run in this election was by Governor Clinton,Claim,"(15600, 15680)",Support
we sit here in gridlock,Premise,"(29149, 29172)","The president wants it, but we can't get it",Claim,"(29097, 29140)",Support
"Brady Bill, I agree that it's a timid step in the right direction but it won't fix it",Claim,"(36889, 36974)","I support the Brady bill which would impose a national waiting period unless and until a state did what only Virginia has done now, which is to automate its records",Claim,"(32517, 32681)",Attack
A senator runs every 6 years,Premise,"(48876, 48904)",None of them ever get implemented,Claim,"(48803, 48836)",Support
"free and fair trade is the answer, not protection",Claim,"(5169, 5218)",I believe in free and fair trade,Claim,"(4751, 4783)",Equivalent
it's a campaign year,Premise,"(29181, 29201)","The president wants it, but we can't get it",Claim,"(29097, 29140)",Support
"He's got to raise 20,000 bucks a week to have enough money to run",Premise,"(48906, 48971)",None of them ever get implemented,Claim,"(48803, 48836)",Support
we've had tough economic times,Premise,"(5235, 5265)","free and fair trade is the answer, not protection",Claim,"(5169, 5218)",Support
"We didn't fund a lot of other things this year, like the savings and loan mess",Premise,"(29203, 29281)",we're going to pay a big price for right after the election,Claim,"(29309, 29368)",Support
It all sounds to me like you're going to have some government setting price,Premise,"(46948, 47023)",I don't like this idea of these boards,Claim,"(46908, 46946)",Support
I've actually been a governor for 12 years,Premise,"(5406, 5448)",I know a lot of people whose plants have been strengthened by increasing exports,Premise,"(5542, 5622)",Support
"in my case, if I'm out of work, I'll cut grass tomorrow to take care of my family",Premise,"(29706, 29787)",They're tomorrow's industries in the inner cities,Claim,"(29644, 29693)",Support
I want competition and I want to pool the insurance and take care of it that way and have,Claim,"(47025, 47114)",I don't like this idea of these boards,Claim,"(46908, 46946)",Support
You just give me a job,Premise,"(29869, 29891)",Put those jobs in the inner cities instead of doing diplomatic deals and shipping them to China where prison labor does the work,Claim,"(29893, 30021)",Support
Japan spends a little over 6% of its gross national product,Premise,"(47884, 47943)","Our industrial competitors, who are beating us in competition, spend less and have better health care",Premise,"(47781, 47882)",Support
I'll be happy to make shoes,Premise,"(29789, 29816)",Put those jobs in the inner cities instead of doing diplomatic deals and shipping them to China where prison labor does the work,Claim,"(29893, 30021)",Support
Germany spends 8%,Premise,"(47945, 47962)","Our industrial competitors, who are beating us in competition, spend less and have better health care",Premise,"(47781, 47882)",Support
I'll be happy to make clothing,Premise,"(29818, 29848)",Put those jobs in the inner cities instead of doing diplomatic deals and shipping them to China where prison labor does the work,Claim,"(29893, 30021)",Support
"Who's he gonna listen to -- us or the folks running up and down the aisles with money, the lobbyists, the PAC money",Premise,"(48973, 49088)",None of them ever get implemented,Claim,"(48803, 48836)",Support
I'll make sausage,Premise,"(29850, 29867)",Put those jobs in the inner cities instead of doing diplomatic deals and shipping them to China where prison labor does the work,Claim,"(29893, 30021)",Support
The facts are you now have a government that comes at you,Claim,"(48598, 48655)",You're supposed to have a government that comes from you,Claim,"(48657, 48713)",Support
I've spent my life creating jobs,Premise,"(30379, 30411)",That's something I know how to do,Claim,"(30413, 30446)",Support
"if you want to have a high risk experience, comparable to bungee jumping, go into Congress some time when they're working on this kind of legislation, when the lobbyists are running up and down the halls",Premise,"(48276, 48479)","as a private citizen, believe me, you are looked on as a major nuisance",Premise,"(48525, 48596)",Support
"I've listened to both sides, and if they would talk to one another instead of throwing rocks",Premise,"(30905, 30997)",I think we could get a lot done,Claim,"(30999, 31030)",Support
You own this country but you have no voice in it the way it's organized now,Premise,"(48195, 48270)","if you want to have a high risk experience, comparable to bungee jumping, go into Congress some time when they're working on this kind of legislation, when the lobbyists are running up and down the halls",Premise,"(48276, 48479)",Support
I think the press would follow that so closely that probably they would get it done,Premise,"(31404, 31487)",That's the way I would do it,Claim,"(31489, 31517)",Support
He listens to them,Premise,"(49090, 49108)","Who's he gonna listen to -- us or the folks running up and down the aisles with money, the lobbyists, the PAC money",Premise,"(48973, 49088)",Support
"try to get together, get the bill passed and give the people the benefits and not play party politics right now",Premise,"(31287, 31398)",That's the way I would do it,Claim,"(31489, 31517)",Support
Who do they represent? Health care industry. Not us,Premise,"(49110, 49161)",He listens to them,Premise,"(49090, 49108)",Support
"I'd say rather than just yelling at one another, why don't we find out where we're apart",Premise,"(31197, 31285)",That's the way I would do it,Claim,"(31489, 31517)",Support
None of them ever get implemented,Claim,"(48803, 48836)",you've got to have a government that comes from you again,Claim,"(49168, 49225)",Support
over here in this Senate committee to the chairman who is anxious to get this bill passed,Premise,"(31076, 31165)",That's the way I would do it,Claim,"(31489, 31517)",Support
You're supposed to have a government that comes from you,Claim,"(48657, 48713)",you've got to have a government that comes from you again,Claim,"(49168, 49225)",Equivalent
"as a private citizen, believe me, you are looked on as a major nuisance",Premise,"(48525, 48596)",The facts are you now have a government that comes at you,Claim,"(48598, 48655)",Support
You've got to reassert your ownership in this country,Claim,"(49227, 49280)",you've got to have a government that comes from you again,Claim,"(49168, 49225)",Support
you've got to have a government that comes from you again,Claim,"(49168, 49225)",you've got to completely reform our government,Claim,"(49285, 49331)",Support
you've got to have a government that comes from you again,Claim,"(49168, 49225)",The programs will be good,Claim,"(49402, 49427)",Support
the elected officials will be listening to -- I said the other night I was all ears and I would listen to any good idea,Premise,"(49436, 49555)",The programs will be good,Claim,"(49402, 49427)",Support
"I think we ought to do plastic surgery on a lot of these guys so that they're all ears, too, and listen to you",Claim,"(49557, 49667)",you've got to have a government that comes from you again,Claim,"(49168, 49225)",Support
"you get what you want, and shouldn't you",Premise,"(49674, 49714)","I think we ought to do plastic surgery on a lot of these guys so that they're all ears, too, and listen to you",Claim,"(49557, 49667)",Support
"Why shouldn't you get what you want, as opposed to what some lobbyist cuts a deal, writes a little piece in the law and he goes through",Premise,"(49733, 49868)",you've got to have a government that comes from you again,Claim,"(49168, 49225)",Support
Till you change it you're gonna be unhappy,Claim,"(49908, 49950)",you've got to have a government that comes from you again,Claim,"(49168, 49225)",Support
That's the way the game's played now,Claim,"(49870, 49906)",Till you change it you're gonna be unhappy,Claim,"(49908, 49950)",Support
a bipartisan commission reviewed my plan and the Bush plan and there were as many Republicans as Democratic health care experts on it,Premise,"(50132, 50265)",They concluded that my plan would cover everybody and his would leave 27 million behind by the year 2000,Claim,"(50267, 50371)",Support
my plan in the next 12 years would save $2.2 trillion in public and private money to reinvest in this economy,Claim,"(50381, 50490)",the average family would save $1200 a year under the plan that I offered without any erosion in the quality of health care,Claim,"(50495, 50617)",Support
They concluded that my plan would cover everybody and his would leave 27 million behind by the year 2000,Claim,"(50267, 50371)",my plan in the next 12 years would save $2.2 trillion in public and private money to reinvest in this economy,Claim,"(50381, 50490)",Support
the average family would save $1200 a year under the plan that I offered without any erosion in the quality of health care,Claim,"(50495, 50617)",you have to vote for somebody with a plan,Claim,"(50653, 50694)",Support
I ask you to look at that,Premise,"(50622, 50647)",you have to vote for somebody with a plan,Claim,"(50653, 50694)",Support
We have elections so people can make decisions about this,Claim,"(50037, 50094)",you have to vote for somebody with a plan,Claim,"(50653, 50694)",Support
That's what you have elections for,Premise,"(50696, 50730)",you have to vote for somebody with a plan,Claim,"(50653, 50694)",Support
That's what the election was about,Premise,"(50839, 50873)","If people would say, well, he got elected to do this and then the Congress says, okay, I'm going to do it",Claim,"(50732, 50837)",Support
"If people would say, well, he got elected to do this and then the Congress says, okay, I'm going to do it",Claim,"(50732, 50837)",you have to vote for somebody with a plan,Claim,"(50653, 50694)",Support
