source_unique_id,target_unique_id,source_id,target_id,source_text,target_text,relation_class,year
1960_ac00137fe71c4ccfc2261bb6a08ec475,1960_76eff844008e99b552701c74bcbcaa48,T16,T14,I think it could be a more powerful country.,I am not satisfied as an American with the progress that we're making.,Support,1960
1960_4d7ec3490580e64580ee877f998bc837,1960_76eff844008e99b552701c74bcbcaa48,T18,T14,I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world.,I am not satisfied as an American with the progress that we're making.,Support,1960
1960_4269ad0c83226570b477b4b313cecdba,1960_4d7ec3490580e64580ee877f998bc837,T19,T18,economic growth means strength and vitality;,I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world.,Support,1960
1960_dc3e4b96152e7cd985421ad3d585f801,1960_4d7ec3490580e64580ee877f998bc837,T20,T18,it means we're able to sustain our defenses;,I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world.,Support,1960
1960_bc57a7223bb18e12d0d04fe8caeab5cb,1960_4d7ec3490580e64580ee877f998bc837,T21,T18,it means we're able to meet our commitments abroad.,I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world.,Support,1960
1960_c310e169c31aecae7cbe97dbf916c3b2,1960_bdd4d02ace29c17bf63f0fece33a8be3,T25,T26,"I saw cases in West Virginia, here in the United States, where children took home part of their school lunch in order to feed their families",I don't think we're meeting our obligations toward these Americans.,Support,1960
1960_3e38d14dbdaf918916a41bea150c5556,1960_629b2d8f9dcd6d571ba1a14db24a63f7,T27,T13,I'm not satisfied when the Soviet Union is turning out twice as many scientists and engineers as we are.,I do not think we're doing enough,Support,1960
1960_3fe485df6deb26a4eb9c9064ab3845aa,1960_629b2d8f9dcd6d571ba1a14db24a63f7,T28,T13,"I'm not satisfied when many of our teachers are inadequately paid, or when our children go to school part-time shifts.",I do not think we're doing enough,Support,1960
1960_29aac24485d6d1c806ace8e9154b370a,1960_629b2d8f9dcd6d571ba1a14db24a63f7,T31,T13,I'm not satisfied when we are failing to develop the natural resources of the United States to the fullest.,I do not think we're doing enough,Support,1960
1960_1b669aac581258b154b47ec9f1252791,1960_29aac24485d6d1c806ace8e9154b370a,T32,T31,the Soviet Union by 1975 will be producing more power than we are.,I'm not satisfied when we are failing to develop the natural resources of the United States to the fullest.,Support,1960
1960_f015c1af22a501b454fbada8a334bd39,1960_629b2d8f9dcd6d571ba1a14db24a63f7,T33,T13,I'm not satisfied until every American enjoys his full constitutional rights.,I do not think we're doing enough,Support,1960
1960_19db99e28cdc697711d7acfd2089b671,1960_6ed028504f6a75f68c4332095c2bb2cd,T40,T39,I don't want the talents of any American to go to waste.,I think we can do better.,Support,1960
1960_8d30c399adc9d465ec3799477902450d,1960_19db99e28cdc697711d7acfd2089b671,T41,T40,I don't at all.,I don't want the talents of any American to go to waste.,Equivalent,1960
1960_22a3d939a8b07faf5e7f840e00669190,1960_6ed028504f6a75f68c4332095c2bb2cd,T42,T39,I want the individuals to meet their responsibilities.,I think we can do better.,Support,1960
1960_682862d79132f164d1e152772bc60707,1960_6ed028504f6a75f68c4332095c2bb2cd,T43,T39,I want the states to meet their responsibilities.,I think we can do better.,Support,1960
1960_dfe2fd31b79ef41581f3c05228195d59,1960_d696757229a2ddebc87a571d5933bbb6,T50,T49,if we are going to meet the responsibilities which time and events have placed upon us.,I think we're going to have to do a better job,Support,1960
1960_8ab0acf6791bd9a3125e1f5a7e5dfc6c,1960_7a0b65edf17ae69a47e4a6781f996d24,T64,T62,I think in the final analysis it depends upon what we do here.,I think it can be.,Support,1960
1960_d22254684338fd229fb5bafee49217bf,1960_1fb8043d3aa083db64ba644c9b07d2ae,T46,T44,I believe in effective governmental action.,I think there is also a national responsibility.,Support,1960
1960_e51cad0549148508f8c2884386dc8152,1960_7e88fe44fc48d7a2b4e334d06e7fbbf7,T53,T54,I want people in Latin America and Africa and Asia to start to look to America;,to see how we're doing things;,Equivalent,1960
1960_e51cad0549148508f8c2884386dc8152,1960_35eec7438ae141fdcd7b941d338ec5e9,T53,T56,I want people in Latin America and Africa and Asia to start to look to America;,to wonder what the resident of the United States is doing;,Equivalent,1960
1960_7e88fe44fc48d7a2b4e334d06e7fbbf7,1960_35eec7438ae141fdcd7b941d338ec5e9,T54,T56,to see how we're doing things;,to wonder what the resident of the United States is doing;,Equivalent,1960
1960_09a8499661ddedc10d041a97c7210018,1960_bb8a92d5954b5d8bf5c1470d8eb1ba5c,T57,T58,"not to look at Khrushchev,",look at the Chinese Communists.,Equivalent,1960
1960_d808669c479edf3cf4db642f4b2a6222,1960_685bde45452a575d91ad17e2728dbd24,T68,T67,"we are in a deadly competition, a competition not only with the men in the Kremlin, but the men in Peking.",this nation cannot stand still,Support,1960
1960_6e174d1d5a252a8205d769b7c6b5a7e1,1960_e51cad0549148508f8c2884386dc8152,T65,T53,I think it's time America started moving again.,I want people in Latin America and Africa and Asia to start to look to America;,Support,1960
1960_cb30b8118f0179292eca08c0dee3de5f,1960_1ff710cdd1110c7e76032c845b62633e,T63,T61,Can freedom be maintained under the most severe tack - attack it has ever known?,I think our generation of Americans has the same rendezvous.,Support,1960
1960_f50cf74fb91b7d7094d3365d3cc80caf,1960_6e174d1d5a252a8205d769b7c6b5a7e1,T70,T65,"I subscribe completely to the spirit that Senator Kennedy has expressed tonight, the spirit that the United States should move ahead.",I think it's time America started moving again.,Support,1960
1960_975854cfadf5847b3c4b56b2a5756cda,1960_4d7ec3490580e64580ee877f998bc837,T75,T18,we find that it's six and nine-tenths per cent and one of the highest in the world today.,I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world.,Attack,1960
1960_36a584ba29feacee51b62072571fe496,1960_1eff93ae24019d89d2953b4aafba9f84,T80,T77,"When we compare these two records in the areas that Senator Kennedy has - has discussed tonight,",I think we find that America has been moving ahead.,Support,1960
1960_1eff93ae24019d89d2953b4aafba9f84,1960_6e174d1d5a252a8205d769b7c6b5a7e1,T77,T65,I think we find that America has been moving ahead.,I think it's time America started moving again.,Attack,1960
1960_c1c9b7bbc5806c46841d9e7d80f4fd10,1960_1eff93ae24019d89d2953b4aafba9f84,T81,T77,"We have built more schools in these last seven and a half years than we built in the previous seven and a half, for that matter in the previous twenty years.",I think we find that America has been moving ahead.,Support,1960
1960_b9ad51cdaf04fd98dafa54ab61ea3773,1960_1eff93ae24019d89d2953b4aafba9f84,T82,T77,We have developed more hydroelectric power in these seven and a half years than was developed in any previous administration in history.,I think we find that America has been moving ahead.,Support,1960
1960_120cf2ef396b4a1c425eb601e13d6d70,1960_1eff93ae24019d89d2953b4aafba9f84,T83,T77,We find that more have been built in this Administration than in the previous Administration.,I think we find that America has been moving ahead.,Support,1960
1960_cdffb6261327860f06e44c86e295c78c,1960_1eff93ae24019d89d2953b4aafba9f84,T84,T77,The same is true of highways.,I think we find that America has been moving ahead.,Support,1960
1960_cd4e21523b5f563a10aebb310ed572fb,1960_815e1067adf4db4b3267bc927b152060,T85,T87,when we compare the growth in this Administration with that of the previous Administration that then there was a total growth of eleven percent over seven years;,That shows that there's been more growth in this Administration than in its predecessor.,Support,1960
1960_50158abf47b1c0ce131548829bfb0711,1960_65ef0b694ca0b382d5951df9bc92410c,T89,T91,the prices you pay went up five times as much in the Truman Administration as they did in the Eisenhower Administration.,the average family income went up fifteen per cent in the Eisenhower years as against two percent in the Truman years.,Support,1960
1960_0ef4ec7c03155c795277b030cdb4f08a,1960_65ef0b694ca0b382d5951df9bc92410c,T88,T91,your wages have gone up five times as much in the Eisenhower Administration as they did in the Truman Administration.,the average family income went up fifteen per cent in the Eisenhower years as against two percent in the Truman years.,Support,1960
1960_65ef0b694ca0b382d5951df9bc92410c,1960_9704e6c9fdba0241dfac50bc6cf2a9b6,T91,T90,the average family income went up fifteen per cent in the Eisenhower years as against two percent in the Truman years.,this is not standing still.,Support,1960
1960_815e1067adf4db4b3267bc927b152060,1960_aa5da6b6aa9ab1d812dbcf04b270165e,T87,T92,That shows that there's been more growth in this Administration than in its predecessor.,"I believe that we have the secret for progress, we know the way to progress.",Support,1960
1960_75e5f8fc58beb538d68598c8e3f0d4a9,1960_aa5da6b6aa9ab1d812dbcf04b270165e,T93,T92,"I think, first of all, our own record proves that we know the way.","I believe that we have the secret for progress, we know the way to progress.",Support,1960
1960_6ac60fa315e31b7958b6d5f2b1e0f37e,1960_60025c74a80d308879da7a188fbc943c,T96,T94,They seem to be simply retreads of the programs of the Truman Administration which preceded it.,they do not seem to be new.,Support,1960
1960_327fa6ffe1ca57383f2e139b3a583995,1960_f09f7aadc819ed7299d34db40563904a,T110,T109,"It will cost a minimum of four billion dollars a year more, a maximum of four and nine-tenths billion dollar a year more than we're presently spending.",the Republican platform will cost more too.,Support,1960
1960_0c555521d677894089d82f1a2b639eee,1960_6f532bbe4b2ba318b1469816b90f6e7f,T104,T105,"I know Senator Kennedy feels as deeply about these problems as I do,",our disagreement is not about the goals for America but only about the means to reach those goals.,Support,1960
1960_c8e3fb0e3e28d73024dc9d80499b40fc,1960_6f532bbe4b2ba318b1469816b90f6e7f,T106,T105,"I believe the programs that Senator Kennedy advocates will have a tendency to stifle those creative energies,",our disagreement is not about the goals for America but only about the means to reach those goals.,Support,1960
1960_5d51c9df3af5f3b81c454a11da74e122,1960_6f532bbe4b2ba318b1469816b90f6e7f,T107,T105,"I believe in other words, that his program would lead to the stagnation of the motive power that we need in this country to get progress.",our disagreement is not about the goals for America but only about the means to reach those goals.,Support,1960
1960_76eff844008e99b552701c74bcbcaa48,1960_629b2d8f9dcd6d571ba1a14db24a63f7,T14,T13,I am not satisfied as an American with the progress that we're making.,I do not think we're doing enough,Support,1960
1960_bdd4d02ace29c17bf63f0fece33a8be3,1960_629b2d8f9dcd6d571ba1a14db24a63f7,T26,T13,I don't think we're meeting our obligations toward these Americans.,I do not think we're doing enough,Support,1960
1960_3eb160e1c24b618968959236c1233cdc,1960_3fe485df6deb26a4eb9c9064ab3845aa,T29,T28,I think we should have an educational system second to none.,"I'm not satisfied when many of our teachers are inadequately paid, or when our children go to school part-time shifts.",Support,1960
1960_6a0438401be910a1ba4955a8b40e3d6b,1960_629b2d8f9dcd6d571ba1a14db24a63f7,T30,T13,I'm not satisfied when I see men like Jimmy Hoffa - in charge of the largest union in the United States - still free,I do not think we're doing enough,Support,1960
1960_bb79a83272bf20e5b9a2b1e190565309,1960_f015c1af22a501b454fbada8a334bd39,T34,T33,If a Negro baby is born - and this is true also of Puerto Ricans and Mexicans in some of our cities - he has about one-half as much chance to get through high school as a white baby,I'm not satisfied until every American enjoys his full constitutional rights.,Support,1960
1960_ee336fb66c3dfe073f27b38e4f8e8e41,1960_f015c1af22a501b454fbada8a334bd39,T35,T33,He has one-third as much chance to get through college as a white student.,I'm not satisfied until every American enjoys his full constitutional rights.,Support,1960
1960_a6abaaf0f66892d27a8c3cd9a404f731,1960_f015c1af22a501b454fbada8a334bd39,T36,T33,"He has about a third as much chance to be a professional man,",I'm not satisfied until every American enjoys his full constitutional rights.,Support,1960
1960_24ad6bd72633193612bc4fe8a3a89048,1960_f015c1af22a501b454fbada8a334bd39,T37,T33,about half as much chance to own a house.,I'm not satisfied until every American enjoys his full constitutional rights.,Support,1960
1960_2301fb074516431ccaf1e36901b0079c,1960_f015c1af22a501b454fbada8a334bd39,T38,T33,He has about uh - four times as much chance that he'll be out of work in his life as the white baby.,I'm not satisfied until every American enjoys his full constitutional rights.,Support,1960
1960_ae6dcbb2356029e463b22207e715abbb,1960_d22254684338fd229fb5bafee49217bf,T45,T46,"I don't believe in big government,",I believe in effective governmental action.,Attack,1960
1960_a8b909cd7cae6df14b1a0b134cc95804,1960_832cd13d08e4c670223a283b2ab330e6,T73,T72,our growth in national product last year was the lowest of any industrial nation in the world.,I think we disagree on the implication of his remarks tonight and on the statements that he has made on many occasions during his campaign to the effect that the United States has been standing still,Support,1960
1960_cbf7b7af803be7bb8231cd7c54bfaf7a,1960_975854cfadf5847b3c4b56b2a5756cda,T74,T75,"when we look at the growth of G.N.P. this year, a year of recovery,",we find that it's six and nine-tenths per cent and one of the highest in the world today.,Support,1960
1960_975854cfadf5847b3c4b56b2a5756cda,1960_832cd13d08e4c670223a283b2ab330e6,T75,T72,we find that it's six and nine-tenths per cent and one of the highest in the world today.,I think we disagree on the implication of his remarks tonight and on the statements that he has made on many occasions during his campaign to the effect that the United States has been standing still,Support,1960
1960_44db8e912b026040aceed0968b7dbc95,1960_1eff93ae24019d89d2953b4aafba9f84,T71,T77,We have the record of the Truman Administration of seven and a half years and the seven and a half years of the Eisenhower Administration,I think we find that America has been moving ahead.,Support,1960
1960_e4e50b9a1217f14494b3c9e4adb30d56,1960_815e1067adf4db4b3267bc927b152060,T86,T87,in this Administration there has been a total growth of nineteen percent over seven years.,That shows that there's been more growth in this Administration than in its predecessor.,Support,1960
1960_6762c1938ba5de71aa736205e4874e79,1960_aa8779ef32430a766fa0394e843395dd,T100,T99,"we have programs which we believe will move America,",I think that the means that I advocate will reach that goal better than the means that he advocates.,Support,1960
1960_7cfef05ef90b146284b3732a8a99d2d5,1960_aa8779ef32430a766fa0394e843395dd,T101,T99,move her forward and build on the wonderful record that we have made over these past seven and a half years.,I think that the means that I advocate will reach that goal better than the means that he advocates.,Support,1960
1960_b15bd4174df2302b3cb9d8ecb118f746,1960_aa8779ef32430a766fa0394e843395dd,T98,T99,We want to see that they do have adequate medical care.,I think that the means that I advocate will reach that goal better than the means that he advocates.,Support,1960
1960_1cec4b9685f336a6a773563ec8b7116b,1960_aa8779ef32430a766fa0394e843395dd,T97,T99,We both want to help the old people.,I think that the means that I advocate will reach that goal better than the means that he advocates.,Support,1960
1960_6ed028504f6a75f68c4332095c2bb2cd,1960_acb37a5c84661eb9be5bd82eea1fcf6b,T39,T48,I think we can do better.,I think we can do a better job.,Equivalent,1960
1960_4e6ab9b150959eca43e1b7f178aea591,1960_e8ca93541a6bb18803f1eb4034162d47,T152,T146,"It would be an open invitation for Mr. Khrushchev to come in, to come into Latin America and to engage us in what would be a civil war, and possibly even worse than that",I think that Senator Kennedy's policies and recommendations for the handling of the Castro regime are probably the most dangers- dangerously irresponsible recommendations that he's made during the course of this campaign,Support,1960
1960_53f80fba0ac98cfba599c23805d4b4c2,1960_77c30eb95cab534a50ef18a1bac60eed,T149,T151,"We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise","if we were to follow that recommendation, that we would lose all of our friends in Latin America, we would probably be condemned in the United Nations, and we would not accomplish our objective",Support,1960
1960_79f4871a32331a818ea5d763c82325d3,1960_77c30eb95cab534a50ef18a1bac60eed,T150,T151,"The charter of the United Nations - its Preamble, Article I and Article II - also provide that there shall be no intervention by one nation in the internal affairs of another","if we were to follow that recommendation, that we would lose all of our friends in Latin America, we would probably be condemned in the United Nations, and we would not accomplish our objective",Support,1960
1960_1f995a6f811f48cb27c47737a968c11b,1960_7b58c00ec9d7d3b1ecdd4b732ee2fb7e,T159,T158,We're quarantining him diplomatically by bringing back our Ambassador; economically by cutting off trade,We are quarantining Mr. Castro today,Support,1960
1960_e30674f2fad3df9cd2687bd17503fca7,1960_b65e3db828c8da73941c67f016f533cd,T157,T154,The result was that the Guatemalan people themselves eventually rose up and they threw him out,we can do what we did with Guatemala,Support,1960
1960_2a57faa89c51b0802527bcfafdf5e6ec,1960_9ec8847deab7f1cbd02876c0e59203bd,T161,T160,We are cutting off the significant items that the Cuban regime needs in order to survive,Senator Kennedy's suggestion that the trade that we cut off is not significant is just one hundred percent wrong,Support,1960
1960_c8c457e3cd15a32e91068e85440651da,1960_81910fa0f6352ae3bcf0b1c7d55a42f9,T156,T162,We quarantined Mr. Arbenz,"By cutting off trade, by cutting off our diplomatic relations as we have, we will quarantine this regime so that the people of Cuba themselves will take care of Mr. Castro",Support,1960
1960_e30674f2fad3df9cd2687bd17503fca7,1960_81910fa0f6352ae3bcf0b1c7d55a42f9,T157,T162,The result was that the Guatemalan people themselves eventually rose up and they threw him out,"By cutting off trade, by cutting off our diplomatic relations as we have, we will quarantine this regime so that the people of Cuba themselves will take care of Mr. Castro",Support,1960
1960_07532fded044326721feaf7643cfaa4a,1960_a9a6b5c883b00a7fad3bcfe639eb9571,T166,T165,There isn't any doubt about that,"He surely must be aware that most of the equipment and arms and resources for Castro came from the United States, flowed out of Florida and other parts of the United States to Castro in the mountains",Support,1960
1960_4a69c0044b97def5733a86bef4359be7,1960_afcc84ee2f89686d91a7e0702831e907,T167,T164,I believe that if any economic sanctions against Latin America are going to be successful they have to be multilateral,Mr. Nixon uh - shows himself i- misinformed,Support,1960
1960_afcc84ee2f89686d91a7e0702831e907,1960_b65e3db828c8da73941c67f016f533cd,T164,T154,Mr. Nixon uh - shows himself i- misinformed,we can do what we did with Guatemala,Attack,1960
1960_afcc84ee2f89686d91a7e0702831e907,1960_e8ca93541a6bb18803f1eb4034162d47,T164,T146,Mr. Nixon uh - shows himself i- misinformed,I think that Senator Kennedy's policies and recommendations for the handling of the Castro regime are probably the most dangers- dangerously irresponsible recommendations that he's made during the course of this campaign,Attack,1960
1960_a9a6b5c883b00a7fad3bcfe639eb9571,1960_afcc84ee2f89686d91a7e0702831e907,T165,T164,"He surely must be aware that most of the equipment and arms and resources for Castro came from the United States, flowed out of Florida and other parts of the United States to Castro in the mountains",Mr. Nixon uh - shows himself i- misinformed,Support,1960
1960_0e99891087f0bb84780a985a6c9cfb0b,1960_4a69c0044b97def5733a86bef4359be7,T168,T167,They have to include the other countries of Latin America,I believe that if any economic sanctions against Latin America are going to be successful they have to be multilateral,Support,1960
1960_9455ea153e29c8f4c213af7db778fda1,1960_0e99891087f0bb84780a985a6c9cfb0b,T169,T168,"The very minute effect of the action which has been taken this week on Cuba's economy - I believe Castro can replace those markets very easily through Latin America, through Europe, and through Eastern Europe",They have to include the other countries of Latin America,Support,1960
1960_00da9d488cc5c6197baad2db39cd34d0,1960_747246cff7af7afd55c2416f0a6e823b,T173,T172,"The big struggle will be to prevent the influence of Castro spreading to other countries - Mexico, Panama, Bolivia, Colombia",Castro is only the beginning of our difficulties throughout Latin America,Support,1960
1960_c3fa134e5398f4abea16ae1a6c82f337,1960_00da9d488cc5c6197baad2db39cd34d0,T175,T173,His influence is strong enough today to prevent us from joi- getting the other countries of Latin America to join with us in economic quarantine,"The big struggle will be to prevent the influence of Castro spreading to other countries - Mexico, Panama, Bolivia, Colombia",Support,1960
1960_4726a7c0e1484fa7ec922ed22329e2e4,1960_41ca730aba7e1676be0489f287deca34,T177,T176,this Administration has ignored Latin America,His influence is growing,Support,1960
1960_6cf09aeb60ee4fd7b90be0a607e6c297,1960_4726a7c0e1484fa7ec922ed22329e2e4,T178,T177,"You yourself said, Mr. Vice President, a month ago, that if we had provided the kind of economic aid five years ago that we are now providing we might never have had Castro",this Administration has ignored Latin America,Support,1960
1960_4726a7c0e1484fa7ec922ed22329e2e4,1960_b4fb987cb64602aaabc450de1b055f96,T177,T170,this Administration has ignored Latin America,If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro,Support,1960
1960_e8ca93541a6bb18803f1eb4034162d47,1960_9a47c904e96fbe6a5ca87ba0006c29c6,T146,T1,I think that Senator Kennedy's policies and recommendations for the handling of the Castro regime are probably the most dangers- dangerously irresponsible recommendations that he's made during the course of this campaign,Our policies are very different,Support,1960
1960_ba5383e339d0d470d42a15262da346cf,1960_e8ca93541a6bb18803f1eb4034162d47,T147,T146,"In effect, what Senator Kennedy recommends is that the United States government should give help to the exiles and to those within Cuba who oppose the Castro regime - provided they are anti-Batista",I think that Senator Kennedy's policies and recommendations for the handling of the Castro regime are probably the most dangers- dangerously irresponsible recommendations that he's made during the course of this campaign,Support,1960
1960_77c30eb95cab534a50ef18a1bac60eed,1960_e8ca93541a6bb18803f1eb4034162d47,T151,T146,"if we were to follow that recommendation, that we would lose all of our friends in Latin America, we would probably be condemned in the United Nations, and we would not accomplish our objective",I think that Senator Kennedy's policies and recommendations for the handling of the Castro regime are probably the most dangers- dangerously irresponsible recommendations that he's made during the course of this campaign,Support,1960
1960_5b01706c2b4a4f9a0f4e45e011bf666b,1960_b65e3db828c8da73941c67f016f533cd,T155,T154,There was a Communist dictator that we inherited from the previous Administration,we can do what we did with Guatemala,Support,1960
1960_7b58c00ec9d7d3b1ecdd4b732ee2fb7e,1960_b65e3db828c8da73941c67f016f533cd,T158,T154,We are quarantining Mr. Castro today,we can do what we did with Guatemala,Support,1960
1960_41ca730aba7e1676be0489f287deca34,1960_00da9d488cc5c6197baad2db39cd34d0,T176,T173,His influence is growing,"The big struggle will be to prevent the influence of Castro spreading to other countries - Mexico, Panama, Bolivia, Colombia",Attack,1960
1960_28bfa46bdfc5ac0bc23857e95d441c58,1960_57f4326fe8377f25cbe57b31bea0d603,T4,T3,"For example, after my first trip abroad - abroad, I strongly recommended that we increase our exchange programs particularly as they related to exchange of persons of leaders in the labor field and in the information field","First, after each of my foreign trips I have made recommendations that have been adopted",Support,1960
1960_884de43afc9d24f565bf5d5f1eae47f1,1960_57f4326fe8377f25cbe57b31bea0d603,T5,T3,"After my trip to South America, I made recommendations that a separate inter-American lending agency be set up which the South American nations would like much better than a lend- than to participate in the lending agencies which treated all the countries of the world the same","First, after each of my foreign trips I have made recommendations that have been adopted",Support,1960
1960_57f4326fe8377f25cbe57b31bea0d603,1960_dccce7a1ab3a8c2c09d369647dbbde43,T3,T2,"First, after each of my foreign trips I have made recommendations that have been adopted",It would be rather difficult to cover them in eight and- in two and a half minutes,Support,1960
1960_303ab479c4c3d3621af22a5bb2fef87a,1960_57f4326fe8377f25cbe57b31bea0d603,T6,T3,I have made other recommendations after each of the other trips,"First, after each of my foreign trips I have made recommendations that have been adopted",Equivalent,1960
1960_2eae712264a83750debe773cd04a4d8d,1960_303ab479c4c3d3621af22a5bb2fef87a,T7,T6,"for example, after my trip abroad to Hungary I made some recommendations with regard to the Hungarian refugee situation which were adopted, not only by the President but some of them were enacted into law by the Congress",I have made other recommendations after each of the other trips,Support,1960
1960_c6b6ce2c1bfecc95696c1815fa25f03e,1960_dccce7a1ab3a8c2c09d369647dbbde43,T8,T2,"Within the Administration, as a chairman of the President's Committee on Price Stability and Economic Growth, I have had the opportunity to make recommendations which have been adopted within the Administration and which I think have been reasonably effective",It would be rather difficult to cover them in eight and- in two and a half minutes,Support,1960
1960_c356155ae4af1446c06d4e1ab445a432,1960_6909ab39f1e1a4d13c305cbd8c198b30,T10,T9,I would only suggest that while we do not take the credit for it - I would not presume to - that since that committee has been formed the price line has been held very well within the United States,I know Senator Kennedy suggested in his speech at Cleveland yesterday that that committee had not been particularly effective,Attack,1960
1960_cfa322a5c03cc1971b60da1f6f366ba3,1960_662e01debf5d9039b113bdcbb20cc9da,T12,T13,it's rather difficult to use an overall figure taking those seven and a half years and comparing them to the last eight years,"I would say in the latter that the - and that's what I found uh - somewhat unsatisfactory about the figures uh - Mr. Nixon, that you used in your previous speech, when you talked about the Truman Administration",Support,1960
1960_bc0678da27600633079d518908769223,1960_cfa322a5c03cc1971b60da1f6f366ba3,T11,T12,"Mr. Truman came to office in nineteen uh - forty-four and at the end of the war, and uh - difficulties that were facing the United States during that period of transition - 1946 when price controls were lifted",it's rather difficult to use an overall figure taking those seven and a half years and comparing them to the last eight years,Support,1960
1960_7dc7e56203223b3b56c66cbf03788753,1960_662e01debf5d9039b113bdcbb20cc9da,T14,T13,I prefer to take the overall percentage record of the last twenty years of the Democrats and the eight years of the Republicans to show an overall period of growth,"I would say in the latter that the - and that's what I found uh - somewhat unsatisfactory about the figures uh - Mr. Nixon, that you used in your previous speech, when you talked about the Truman Administration",Support,1960
1960_662e01debf5d9039b113bdcbb20cc9da,1960_6909ab39f1e1a4d13c305cbd8c198b30,T13,T9,"I would say in the latter that the - and that's what I found uh - somewhat unsatisfactory about the figures uh - Mr. Nixon, that you used in your previous speech, when you talked about the Truman Administration",I know Senator Kennedy suggested in his speech at Cleveland yesterday that that committee had not been particularly effective,Support,1960
1960_aacf715e32736b2908228396ea199d17,1960_c91a96a077851bc5591367a9380e482d,T16,T17,"In regard to the exchange of students and labor unions, I am chairman of the subcommittee on Africa",I think that one of the most unfortunate phases of our policy towards that country was the very minute number of exchanges that we had,Support,1960
1960_c91a96a077851bc5591367a9380e482d,1960_28bfa46bdfc5ac0bc23857e95d441c58,T17,T4,I think that one of the most unfortunate phases of our policy towards that country was the very minute number of exchanges that we had,"For example, after my first trip abroad - abroad, I strongly recommended that we increase our exchange programs particularly as they related to exchange of persons of leaders in the labor field and in the information field",Attack,1960
1960_0e86949714bcba49a85403ded8d6434b,1960_ae4b1687ce3abafecdcd98cc36dbbf53,T19,T20,We did come forward with a program of students for the Congo of over three hundred which was more than the federal government had for all of Africa the previous year,I don't think that uh - we have moved at least in those two areas with sufficient vigor,Support,1960
1960_f2c2d2c671e05c42b074b812711fa6b4,1960_884de43afc9d24f565bf5d5f1eae47f1,T18,T5,I think it's true of Latin America also,"After my trip to South America, I made recommendations that a separate inter-American lending agency be set up which the South American nations would like much better than a lend- than to participate in the lending agencies which treated all the countries of the world the same",Attack,1960
1960_12b39374fef24855343b2203636c41cc,1960_c6b6ce2c1bfecc95696c1815fa25f03e,T15,T8,In regard to uh - price stability uh - I'm not aware that that committee did produce recommendations that ever were certainly before the Congress from the point of view of legislation in regard to controlling prices,"Within the Administration, as a chairman of the President's Committee on Price Stability and Economic Growth, I have had the opportunity to make recommendations which have been adopted within the Administration and which I think have been reasonably effective",Attack,1960
1960_c91a96a077851bc5591367a9380e482d,1960_ae4b1687ce3abafecdcd98cc36dbbf53,T17,T20,I think that one of the most unfortunate phases of our policy towards that country was the very minute number of exchanges that we had,I don't think that uh - we have moved at least in those two areas with sufficient vigor,Support,1960
1960_f2c2d2c671e05c42b074b812711fa6b4,1960_ae4b1687ce3abafecdcd98cc36dbbf53,T18,T20,I think it's true of Latin America also,I don't think that uh - we have moved at least in those two areas with sufficient vigor,Support,1960
1960_3a906385a72cf7ee3033f2484da93ae2,1960_c6157c50d0891f66b28d0d48de3b20ab,T112,T115,the Vice President and I came to the Congress together 1946;,our experience in uh - government is comparable.,Support,1960
1960_ed4c0f59494b6f2dc964887bca748c93,1960_c6157c50d0891f66b28d0d48de3b20ab,T113,T115,we both served in the Labor Committee.,our experience in uh - government is comparable.,Support,1960
1960_d1a0d141aa82a89cf507bead048e5486,1960_c6157c50d0891f66b28d0d48de3b20ab,T114,T115,"I've been there now for fourteen years, the same period of time that he has,",our experience in uh - government is comparable.,Support,1960
1960_c6157c50d0891f66b28d0d48de3b20ab,1960_4bcb597877a81128ad1795c55c0f3115,T115,T111,our experience in uh - government is comparable.,the Vice President in his campaign has said that you were naive and at times immature.,Attack,1960
1960_148f32c4637ac412ee3afb371486501c,1960_b1ac34f5712d87e8a2cedabcdd12d3b8,T118,T117,Mr. Nixon comes out of the Republican party.,I think Mr. Nixon is an effective leader of his party.,Support,1960
1960_2a0f854a5a52f8931284d82692f51f46,1960_b1ac34f5712d87e8a2cedabcdd12d3b8,T119,T117,He was nominated by it.,I think Mr. Nixon is an effective leader of his party.,Support,1960
1960_b1ac34f5712d87e8a2cedabcdd12d3b8,1960_f75cd9f26219eb225e36437ba5a91b4a,T117,T123,I think Mr. Nixon is an effective leader of his party.,I hope he would grant me the same.,Support,1960
1960_832985ee82549fe70b693a35b14c89fc,1960_f75cd9f26219eb225e36437ba5a91b4a,T121,T123,"I come out of the Democratic party, which in this century has produced Woodrow Wilson and Franklin Roosevelt and Harry Truman,",I hope he would grant me the same.,Support,1960
