subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion",Premise,"(14756, 14891)","after all of those investigations by objective, responsible people",Premise,"(14898, 14964)",Support
this was a standard answer that I made in response to the Yugoslavian question,Premise,"(18295, 18373)","I would never uh - go to war or become militarily involved, in the internal affairs of another country unless our own security was direc- rectly threatened",Claim,"(18380, 18535)",Support
"we need a man with that experience, that knowledge, that know-how",Claim,"(22072, 22137)","I think in the fact that he apologized, that he was reprimanded, uh - does permit him to stay on and continue that kind of leadership that's we so badly need",Claim,"(21732, 21889)",Support
didn't have very much money,Premise,"(24409, 24436)","At that time, nobody thought I had a chance to win",Premise,"(24243, 24293)",Support
"I have increased, as president, by over 60 percent the funding for water treatment plants in the United States, the federal contribution",Premise,"(30241, 30377)",let's talk about what the Ford administration has done in the field of environment,Claim,"(30157, 30239)",Support
We have now uh - for instance only 7 percent of the total education cost being financed by the federal government,Premise,"(35684, 35797)",That's a 30 percent reduction in the portion that the federal government contributes to education in just eight years,Premise,"(35869, 35986)",Support
"The Office of Small Business, under Mr. Kobelinski, has a very massive program trying to help the black community",Premise,"(40661, 40774)","what we're doing is saying that there are opportunities, business opportunities, educational opportunities, responsibilities uh - where people with talent, black or any other minority, can fully qualify",Premise,"(40230, 40432)",Support
"we're spending very significant amounts of money now, some $200 billion a year, almost 50 percent of our total federal expenditure uh - by the federal government at the present time for human needs",Premise,"(4943, 5140)",we will probably need to increase that to same extent,Claim,"(5146, 5199)",Support
"better sex education, family planning",Premise,"(44835, 44872)",I'll do everything I can to minimize the need for abortions,Claim,"(44770, 44829)",Support
The person who wants to use a gun for an illegal purpose can get it whether it's registered or outlawed,Premise,"(49586, 49689)",a national registration of handguns or handgun owners will solve the problem you're talking about,Claim,"(49487, 49584)",Support
"The one-man, one-vote rule, which is a very important one that uh - s- struck down the unwarranted influence in the legislature of parsley - uh populated areas of - of the states",Premise,"(52963, 53141)",I think the Burger Court has confirmed that basic and very controversial decision of the Warren Court,Claim,"(53227, 53328)",Support
"The rate of inflation, as announced just the other day, is under 5 percent",Premise,"(59432, 59506)","in addition, we had a very - some very good news in the reduction in the rate of inflation",Premise,"(59258, 59348)",Support
"I was in uh - thirty primaries in the spring, and uh - at first it was obvious that I didn't have any standing in the poll",Premise,"(65313, 65435)","the polls to me are interesting, but they don't determine, you know, my hopes or - or my despair",Claim,"(65683, 65779)",Support
The American people had lost faith and trust and confidence in the presidency itself,Premise,"(69814, 69898)",That uh - situation called for me to first put the United States on a steady course and to keep our keel well balanced,Claim,"(69900, 70018)",Support
they weren't running for president,Premise,"(10225, 10259)","in retrospect, from hindsight, I would not have given that uh - interview had I do it - had it - I to do it over again",Claim,"(10265, 10383)",Support
which was a legitimate request and a proper response by me,Premise,"(14309, 14367)",I think the matter is closed once and for all,Claim,"(14966, 15011)",Support
I don't believe that our security would be directly threatened if the Soviet Union went uh - into Yugoslavia,Claim,"(18546, 18654)","I would never uh - go to war or become militarily involved, in the internal affairs of another country unless our own security was direc- rectly threatened",Claim,"(18380, 18535)",Support
"if we have operations that might be developing uh in the Middle East or southern Africa, in the Pacific",Premise,"(21962, 22065)","we need a man with that experience, that knowledge, that know-how",Claim,"(22072, 22137)",Support
"my first organization was just four or five people plus my wife and my children, my three sons and their wives",Premise,"(24442, 24552)",very few people knew who I was,Premise,"(24300, 24330)",Support
I have fully funded the land and water conservation program,Premise,"(30379, 30438)",let's talk about what the Ford administration has done in the field of environment,Claim,"(30157, 30239)",Support
"We've got an extraordinarily high unemployment rate among downtown urban ghetto areas, uh - particularly among the very poor and particularly among minority groups, sometimes 50 or 60 percent",Premise,"(36141, 36332)",the major - uh thrust has gotta be to put people back to work,Claim,"(36078, 36139)",Support
"The individual who wants to start a business or expand his business as a black businessman is able to borrow, either directly or with guaranteed loans",Premise,"(40776, 40926)","what we're doing is saying that there are opportunities, business opportunities, educational opportunities, responsibilities uh - where people with talent, black or any other minority, can fully qualify",Premise,"(40230, 40432)",Support
we don't have to have - growth in spending that will blow the lid off and add to the problems of inflation,Claim,"(5205, 5311)",growth is gonna be fairly slow,Claim,"(4619, 4649)",Attack
better adoptive procedures,Premise,"(44879, 44905)",I'll do everything I can to minimize the need for abortions,Claim,"(44770, 44829)",Support
They will be obtained,Premise,"(49691, 49712)",a national registration of handguns or handgun owners will solve the problem you're talking about,Claim,"(49487, 49584)",Support
"Civil rights - uh has been confirmed by the Burger Court, hasn't been uh - reversed",Premise,"(52802, 52885)",I think the Burger Court has confirmed that basic and very controversial decision of the Warren Court,Claim,"(53227, 53328)",Support
inflation is less,Premise,"(59691, 59708)",the American buyer is getting a better bargain today,Claim,"(59630, 59682)",Support
I campaign among people,Claim,"(65781, 65804)","the polls to me are interesting, but they don't determine, you know, my hopes or - or my despair",Claim,"(65683, 65779)",Support
I became president at the time that the United States was in a very troubled time,Claim,"(69567, 69648)",That uh - situation called for me to first put the United States on a steady course and to keep our keel well balanced,Claim,"(69900, 70018)",Support
"in retrospect, from hindsight, I would not have given that uh - interview had I do it - had it - I to do it over again",Claim,"(10265, 10383)",I've made some mistakes,Claim,"(9683, 9706)",Support
"I testified before two committees, House and Senate, on precisely the questions that you have asked",Premise,"(13775, 13874)",I think the matter is closed once and for all,Claim,"(14966, 15011)",Support
I don't believe that our security would be directly threatened if the Soviet Union went uh - into Yugoslavia,Claim,"(18546, 18654)",I think it would be unwise for us to say that we will go to war uh - in Yugoslavia uh - if the Soviets should invade,Claim,"(18063, 18179)",Support
as we enter into uh - negotiations uh - under the SALT II agreement,Premise,"(21890, 21957)","we need a man with that experience, that knowledge, that know-how",Claim,"(22072, 22137)",Support
"my first organization was just four or five people plus my wife and my children, my three sons and their wives",Premise,"(24442, 24552)","At that time, nobody thought I had a chance to win",Premise,"(24243, 24293)",Support
"in fact, have recommended and the Congress approved a substantially increased land and water conservation program",Premise,"(30440, 30553)",let's talk about what the Ford administration has done in the field of environment,Claim,"(30157, 30239)",Support
"the concentration of employment opportunities in those areas would help greatly not only to reestablish the tax base, but also to help reduce the extraordinary welfare cost",Premise,"(36338, 36510)",the major - uh thrust has gotta be to put people back to work,Claim,"(36078, 36139)",Support
"The individual who wants to start a business or expand his business as a black businessman is able to borrow, either directly or with guaranteed loans",Premise,"(40776, 40926)",I believe on the record that this administration has been more responsive and we have carried out the law to the letter,Claim,"(40928, 41047)",Support
"I proposed, as you know, a reduction to increase the personal exemption from seven hundred and fifty to a thousand dollars",Premise,"(5419, 5541)",I believe we can meet the problems within the cities of this country and still uh - give a tax reduction,Claim,"(5313, 5417)",Support
I personally don't believe that the federal government oughta finance abortions,Claim,"(44907, 44986)",I don't think the government oughta do anything to encourage abortion,Claim,"(44541, 44610)",Support
They will be obtained,Premise,"(49691, 49712)",The person who wants to use a gun for an illegal purpose can get it whether it's registered or outlawed,Premise,"(49586, 49689)",Equivalent
The uh - right of indigent or very poor accused persons to uh - legal counsel,Premise,"(53143, 53220)",I think that the Burger Court has fairly well confirmed the major and - and most far-reaching and most controversial decisions of the Warren Court,Claim,"(52654, 52800)",Support
the uh - 4.4 percent that was indicated at the time of the 4 percent GNP was less than the 5.4 percent,Premise,"(59512, 59614)","in addition, we had a very - some very good news in the reduction in the rate of inflation",Premise,"(59258, 59348)",Support
"the polls to me are interesting, but they don't determine, you know, my hopes or - or my despair",Claim,"(65683, 65779)",I've never depended on powerful political figures to put me in office,Claim,"(65806, 65875)",Support
we were on the brink of the worst recession in the last forty years,Premise,"(69687, 69754)",That uh - situation called for me to first put the United States on a steady course and to keep our keel well balanced,Claim,"(69900, 70018)",Support
I don't know how to deal with it exactly,Premise,"(9910, 9950)",I've made some mistakes,Claim,"(9683, 9706)",Support
"Those tapes are in the jurisdiction of the courts and I have no right to say ""yes"" or ""no.""",Premise,"(15077, 15168)",I don't control any of the tapes,Claim,"(15043, 15075)",Support
"I would never uh - go to war or become militarily involved, in the internal affairs of another country unless our own security was direc- rectly threatened",Claim,"(18380, 18535)",I think it would be unwise for us to say that we will go to war uh - in Yugoslavia uh - if the Soviets should invade,Claim,"(18063, 18179)",Support
"I think, in light of the fact that he has uh - apologized, uh - would not have justified my asking for his resignation",Claim,"(22143, 22261)","I think in the fact that he apologized, that he was reprimanded, uh - does permit him to stay on and continue that kind of leadership that's we so badly need",Claim,"(21732, 21889)",Equivalent
we talked a lot and we listened a lot and we learned from the American people,Premise,"(24741, 24818)","we built up uh - an awareness among the uh - voters of this country, particularly those in whose primaries I entered - thirty of them, nobody's ever done that before - about who I was and what I stood for",Premise,"(24824, 25028)",Support
I have uh - added in the current year budget the funds for the National Park Service,Premise,"(30560, 30644)",let's talk about what the Ford administration has done in the field of environment,Claim,"(30157, 30239)",Support
One of the major responsibilities on the shoulders of uh - New York City is to - is to finance welfare,Premise,"(36512, 36614)",I favor a shifting of the welfare cost away from the local governments altogether,Claim,"(36620, 36701)",Support
"what we're doing is saying that there are opportunities, business opportunities, educational opportunities, responsibilities uh - where people with talent, black or any other minority, can fully qualify",Premise,"(40230, 40432)",I believe on the record that this administration has been more responsive and we have carried out the law to the letter,Claim,"(40928, 41047)",Support
"With the fiscal program that I have, and if you look at the projections, it shows that we will reduce unemployment",Premise,"(5543, 5657)",we're going to have a fairly high rate of unemployment over a fairly long time,Claim,"(4534, 4612)",Attack
I draw the line and don't support a constitutional amendment,Claim,"(44996, 45056)",I don't favor a constitutional amendment on the subject,Claim,"(44616, 44671)",Equivalent
they are the people who ought to go behind bars,Premise,"(49718, 49765)",Those are the people who ought to be in jai,Premise,"(48486, 48529)",Equivalent
"The one-man, one-vote rule, which is a very important one that uh - s- struck down the unwarranted influence in the legislature of parsley - uh populated areas of - of the states",Premise,"(52963, 53141)",I think that the Burger Court has fairly well confirmed the major and - and most far-reaching and most controversial decisions of the Warren Court,Claim,"(52654, 52800)",Support
"in addition, we had a very - some very good news in the reduction in the rate of inflation",Premise,"(59258, 59348)",the American buyer is getting a better bargain today,Claim,"(59630, 59682)",Support
I have a direct relationship with hundreds of people around - hundreds of thousands around the country who actively campaign for me,Claim,"(65877, 66008)",I campaign among people,Claim,"(65781, 65804)",Support
we were still deeply involved in the problems of Vietnam,Premise,"(69756, 69812)",That uh - situation called for me to first put the United States on a steady course and to keep our keel well balanced,Claim,"(69900, 70018)",Support
If I should ever decide in the future to discuss my - my deep Christian beliefs and uh - condemnation and sinfulness,Premise,"(10385, 10501)",I'll use another forum besides Playboy,Claim,"(10503, 10541)",Support
"all the committees, the attorney general, the special prosecutor, all of them have given me a clean bill of health",Premise,"(15173, 15287)",I think the matter is closed once and for all,Claim,"(14966, 15011)",Support
which I think would be an extremely unlikely thing,Claim,"(18181, 18231)",I don't believe it will happen,Claim,"(18656, 18686)",Equivalent
This one concerned uh - Great Britain,Premise,"(22638, 22675)",I think this is uh - the second time that General Brown has made a statement that - for which he did have to apologize,Premise,"(22347, 22465)",Support
"Now we have a very, very wide-ranging group of advisers who help me prepare for these debates and who teach me about international economics, and foreign affairs, defense matters, health, education, welfare, government reorganization",Premise,"(25030, 25263)","I'd say, several hundred of them",Premise,"(25265, 25297)",Support
"For example, we uh - proposed about $12 million to add between four and five hundred more employees for the National Park Service",Premise,"(30646, 30775)",I have uh - added in the current year budget the funds for the National Park Service,Premise,"(30560, 30644)",Support
I favor a shifting of the welfare cost away from the local governments altogether,Claim,"(36620, 36701)","over a longer period of time, let the federal government begin to absorb part of it that's now paid by the state governments",Claim,"(36707, 36831)",Support
"the Department of uh - uh - HUD is enforcing the new legislation that uhh - outlaws, that takes care of redlining",Premise,"(40110, 40223)",I believe on the record that this administration has been more responsive and we have carried out the law to the letter,Claim,"(40928, 41047)",Support
that we will continue to win the battle against inflation,Premise,"(5659, 5716)",we don't have to have - growth in spending that will blow the lid off and add to the problems of inflation,Claim,"(5205, 5311)",Support
I draw the line and don't support a constitutional amendment,Claim,"(44996, 45056)",I don't think the government oughta do anything to encourage abortion,Claim,"(44541, 44610)",Attack
they are the people who ought to go behind bars,Premise,"(49718, 49765)","What we have to do, and this is the crux of the matter, is to make it very, very uh - difficult for a person who uses a gun in the commission of a crime to stay out of jail",Claim,"(47794, 47966)",Support
I answered it by saying that it would be on the basis of merit,Claim,"(54388, 54450)",merit selection of judges is the most important single criterion,Claim,"(52443, 52507)",Support
the uh - 4.4 percent that was indicated at the time of the 4 percent GNP was less than the 5.4 percent,Premise,"(59512, 59614)",the American buyer is getting a better bargain today,Claim,"(59630, 59682)",Support
"In Georgia alone, for instance, I got 84 percent of the vote",Premise,"(66010, 66070)",I have a direct relationship with hundreds of people around - hundreds of thousands around the country who actively campaign for me,Claim,"(65877, 66008)",Support
We had inflation of over 12 percent,Premise,"(69650, 69685)",That uh - situation called for me to first put the United States on a steady course and to keep our keel well balanced,Claim,"(69900, 70018)",Support
"in retrospect, from hindsight, I would not have given that uh - interview had I do it - had it - I to do it over again",Claim,"(10265, 10383)",I'll use another forum besides Playboy,Claim,"(10503, 10541)",Support
I think the matter is settled once and for all,Claim,"(15289, 15335)",I think the matter is closed once and for all,Claim,"(14966, 15011)",Equivalent
I doubt that that would be an eventuality,Claim,"(18836, 18877)",I don't believe it will happen,Claim,"(18656, 18686)",Equivalent
I'm not uh - sure that I remembered earlier that President Ford had - had expressed uh - his concern about the statement or apologized for it,Premise,"(22797, 22938)","something, though, that I think uh - is indicative of the need among the American people to know how its commander-in-chief, the president, feels",Claim,"(22953, 23098)",Support
I chose Senator Walter Mondale,Premise,"(25593, 25623)",I think this should be indicative of the kind of leaders I would choose to help me,Claim,"(25493, 25575)",Support
"a month or so ago I did uh - likewise say over the next ten years we should expand - double - this national parks, the wild wilderness areas, the scenic river areas",Premise,"(30781, 30945)",I have uh - added in the current year budget the funds for the National Park Service,Premise,"(30560, 30644)",Support
"over a longer period of time, let the federal government begin to absorb part of it that's now paid by the state governments",Claim,"(36707, 36831)",Those things would help a great deal with the cities,Claim,"(36833, 36885)",Support
"the Department of Justice is fully enforcing, and enforcing effectively, the Voting Rights Act, the legislation that involves jobs, housing for minorities, not only blacks but all others",Premise,"(39917, 40103)",I believe on the record that this administration has been more responsive and we have carried out the law to the letter,Claim,"(40928, 41047)",Support
at the same time give the kind of quality of life that I believe is possible in America,Premise,"(5722, 5809)","we're not gonna be able to do much - very much in the next four or five years to meet the basic agenda of our national needs in the cities, in health, uh in transit and a whole lot of things like that",Claim,"(4660, 4860)",Attack
I draw the line and don't support a constitutional amendment,Claim,"(44996, 45056)",I would not work hard to support any of those,Claim,"(44142, 44187)",Support
they are the people who ought to go behind bars,Premise,"(49718, 49765)","I think the better way is to go after the criminal, the individual who commits a crime in the possession of a gun and uses that gun for a part of his criminal activity",Claim,"(48317, 48484)",Support
"Once the uh - search and analysis procedure had been completed, and once I'm given a list of the five or seven or ten uh - best qualified persons in the country, I would make a selection from among those uh - persons",Premise,"(54452, 54668)",I answered it by saying that it would be on the basis of merit,Claim,"(54388, 54450)",Support
the uh - 4.4 percent that was indicated at the time of the 4 percent GNP was less than the 5.4 percent,Premise,"(59512, 59614)",inflation is less,Premise,"(59691, 59708)",Equivalent
"there were fourteen people uh - in addition to myself on the ballot, and Governor Wallace had been very strong in Georgia",Premise,"(66084, 66205)",I have a direct relationship with hundreds of people around - hundreds of thousands around the country who actively campaign for me,Claim,"(65877, 66008)",Support
we had to face the difficult problems that had all of a sudden hit America,Premise,"(70028, 70102)",That uh - situation called for me to first put the United States on a steady course and to keep our keel well balanced,Claim,"(69900, 70018)",Support
I'll use another forum besides Playboy,Claim,"(10503, 10541)",I've made some mistakes,Claim,"(9683, 9706)",Support
"after all of those investigations by objective, responsible people",Premise,"(14898, 14964)",I think the matter is settled once and for all,Claim,"(15289, 15335)",Support
I doubt that that would be an eventuality,Claim,"(18836, 18877)",which I think would be an extremely unlikely thing,Claim,"(18181, 18231)",Equivalent
I'm not uh - sure that I remembered earlier that President Ford had - had expressed uh - his concern about the statement or apologized for it,Premise,"(22797, 22938)","I think the only criticism that I would have uh - on - of Mr. Ford is that uh - immediately when the statement was re - re - revealed, uh - perhaps a - a statement from the president would have been a clarifying and a very beneficial thing",Claim,"(23115, 23354)",Support
if something should happen to me,Premise,"(25791, 25823)",the only criterion I ever put forward in my own mind was who among the several million people in this country would be the best person qualified to be president,Claim,"(25629, 25789)",Support
"the - the final thing is that I have signed and approved of more scenic rivers, more wilderness areas, since I've been president than any other president in the history of the United States",Premise,"(30968, 31157)",let's talk about what the Ford administration has done in the field of environment,Claim,"(30157, 30239)",Support
I favor a shifting of the welfare cost away from the local governments altogether,Claim,"(36620, 36701)",Those things would help a great deal with the cities,Claim,"(36833, 36885)",Support
I believe on the record that this administration has been more responsive and we have carried out the law to the letter,Claim,"(40928, 41047)",I'm proud of the record,Claim,"(41053, 41076)",Support
"a job, a home for all those that'll work and save for it, uh - safety in the streets, uh - health that is a - health care that is affordable",Premise,"(5816, 5956)",we're going to have a fairly high rate of unemployment over a fairly long time,Claim,"(4534, 4612)",Attack
I won't actively work for the passage of any of them,Claim,"(45226, 45278)",I would not work hard to support any of those,Claim,"(44142, 44187)",Equivalent
they are the people who ought to go behind bars,Premise,"(49718, 49765)","the only way to do it is to pass strong legislation so that once apprehended, indicted, convicted, they'll be in jail and off the streets and not using guns in the commission of a crime",Claim,"(48536, 48721)",Support
if there was no outstanding person,Premise,"(54728, 54762)",I would undoubtedly choose someone who would most accurately reflect my own basic politi- political philosophy as best I could determine it,Claim,"(54769, 54908)",Support
even people that have a job are afraid that they're going to be fired,Premise,"(59848, 59917)",there has been an increase in layoffs and that's something that bothers everybody,Claim,"(59758, 59839)",Support
That's an overwhelming support from my own people who know me best,Premise,"(66207, 66273)",I have a direct relationship with hundreds of people around - hundreds of thousands around the country who actively campaign for me,Claim,"(65877, 66008)",Support
"What counts is, that the United States celebrated its 200th birthday on July fourth",Claim,"(70431, 70514)",those are not the things that count,Claim,"(70394, 70429)",Support
I'll use another forum besides Playboy,Claim,"(10503, 10541)",I regret the things in my own long campaign that have been mistaken,Premise,"(11219, 11286)",Support
"in the meantime, the special prosecutor, within the last few days, after an investigation himself, said there was no reason for him to get involved because he found nothing that would justify it",Premise,"(14551, 14745)",I think the matter is settled once and for all,Claim,"(15289, 15335)",Support
I would take eh - the strongest possible measures short of uh - actual military uh - action there by our own troops,Premise,"(18715, 18830)",I think it would be unwise for us to say that we will go to war uh - in Yugoslavia uh - if the Soviets should invade,Claim,"(18063, 18179)",Support
"something, though, that I think uh - is indicative of the need among the American people to know how its commander-in-chief, the president, feels",Claim,"(22953, 23098)","I think the only criticism that I would have uh - on - of Mr. Ford is that uh - immediately when the statement was re - re - revealed, uh - perhaps a - a statement from the president would have been a clarifying and a very beneficial thing",Claim,"(23115, 23354)",Support
if I should serve out my term,Premise,"(25863, 25892)",to join me in being vice president,Claim,"(25828, 25862)",Support
This uh - administration's record on environment is very bad,Claim,"(31279, 31339)",I think the League of Conservation Voters is absolutely right,Claim,"(31216, 31277)",Support
One of the major responsibilities on the shoulders of uh - New York City is to - is to finance welfare,Premise,"(36512, 36614)",Those things would help a great deal with the cities,Claim,"(36833, 36885)",Support
I'm proud of the record,Claim,"(41053, 41076)",I'm very proud of the record of this administration,Claim,"(39395, 39446)",Equivalent
"a job, a home for all those that'll work and save for it, uh - safety in the streets, uh - health that is a - health care that is affordable",Premise,"(5816, 5956)",at the same time give the kind of quality of life that I believe is possible in America,Premise,"(5722, 5809)",Support
I draw the line and don't support a constitutional amendment,Claim,"(44996, 45056)",I won't actively work for the passage of any of them,Claim,"(45226, 45278)",Support
"when you go through the process of registration, you in effect, are penalizing that individual who uses his gun for a very legitimate purpose",Premise,"(49840, 49981)",You should not in the process penalize the legitimate handgun owner,Claim,"(49767, 49834)",Support
"If the uh - list was, uh - in my opinion, fairly uniform",Premise,"(54670, 54726)",I would undoubtedly choose someone who would most accurately reflect my own basic politi- political philosophy as best I could determine it,Claim,"(54769, 54908)",Support
"most importantly, consumer confidence as surveyed by the reputable organization at the University of Michigan is at the highest since 1972",Premise,"(60465, 60603)",there is a growing public confidence in the strength of this economy,Claim,"(60621, 60689)",Support
"there were fourteen people uh - in addition to myself on the ballot, and Governor Wallace had been very strong in Georgia",Premise,"(66084, 66205)",That's an overwhelming support from my own people who know me best,Premise,"(66207, 66273)",Support
As a result of that wonderful experience all over the United States,Premise,"(70516, 70583)",there is a new spirit in America,Claim,"(70585, 70617)",Support
"in retrospect, from hindsight, I would not have given that uh - interview had I do it - had it - I to do it over again",Claim,"(10265, 10383)",I regret the things in my own long campaign that have been mistaken,Premise,"(11219, 11286)",Support
"following that investigation, both committees overwhelmingly approved me",Premise,"(14429, 14501)",I think the matter is settled once and for all,Claim,"(15289, 15335)",Support
I would take eh - the strongest possible measures short of uh - actual military uh - action there by our own troops,Premise,"(18715, 18830)","I would never uh - go to war or become militarily involved, in the internal affairs of another country unless our own security was direc- rectly threatened",Claim,"(18380, 18535)",Support
he said that Israel was a - a military burden on us and that Iran hoped to reestablish the Persian Empire,Premise,"(22685, 22790)",the first one was related to uh - the unwarranted influence of American Jews on the media and uh - in the Congress,Premise,"(22522, 22636)",Support
Walter Mondale was the right choice,Claim,"(25965, 26000)",I chose Senator Walter Mondale,Premise,"(25593, 25623)",Support
This uh - administration's record on environment is very bad,Claim,"(31279, 31339)",let's talk about what the Ford administration has done in the field of environment,Claim,"(30157, 30239)",Attack
the major - uh thrust has gotta be to put people back to work,Claim,"(36078, 36139)",Those things would help a great deal with the cities,Claim,"(36833, 36885)",Support
"The individual who wants to start a business or expand his business as a black businessman is able to borrow, either directly or with guaranteed loans",Premise,"(40776, 40926)",I'm proud of the record,Claim,"(41053, 41076)",Support
"a job, a home for all those that'll work and save for it, uh - safety in the streets, uh - health that is a - health care that is affordable",Premise,"(5816, 5956)",These things can be done,Claim,"(5958, 5982)",Support
I draw the line and don't support a constitutional amendment,Claim,"(44996, 45056)",I won't actively work for the passage of any of them,Claim,"(45226, 45278)",Support
"earlier, uh - Mr. Levi, his uh - attorney general, put forward a gun control proposal, which Mr. Ford later, I believe, espoused, that called for the prohibition against the uh sale aw- of the uh - so-called Saturday Night Specials",Premise,"(50108, 50339)",I think it's accurate to say that Mr. Ford's position on gun control has changed,Claim,"(50021, 50101)",Support
to continue the progress that has been made under the last two uh - courts - the Warren Court and the Burger Court,Claim,"(54930, 55044)",I answered it by saying that it would be on the basis of merit,Claim,"(54388, 54450)",Support
there is a growing public confidence in the strength of this economy,Claim,"(60621, 60689)",there will be more industrial activity,Claim,"(60711, 60749)",Support
"today, we have about five hundred Georgians at their own expense - just working people who believe in me - spread around the country uh - involved in the political campaign",Premise,"(66279, 66451)",I have a direct relationship with hundreds of people around - hundreds of thousands around the country who actively campaign for me,Claim,"(65877, 66008)",Support
"The American people are healed, are working together",Premise,"(70619, 70671)",there is a new spirit in America,Claim,"(70585, 70617)",Support
I've made some mistakes,Claim,"(9683, 9706)",I regret the things in my own long campaign that have been mistaken,Premise,"(11219, 11286)",Support
the House and the Senate did likewise,Premise,"(14507, 14544)",I think the matter is settled once and for all,Claim,"(15289, 15335)",Support
"I firmly believe, uh - Mr. Kraft, that it's unwise for a president to signal in advance what uh - options he might exercise if any uhh - international problem arose",Claim,"(19095, 19259)","I would never uh - go to war or become militarily involved, in the internal affairs of another country unless our own security was direc- rectly threatened",Claim,"(18380, 18535)",Attack
I chose Senator Walter Mondale,Premise,"(25593, 25623)",I believe this is a good indication of the kind of people I would choose in the future,Claim,"(26006, 26092)",Support
This uh - administration's record on environment is very bad,Claim,"(31279, 31339)","the - the final thing is that I have signed and approved of more scenic rivers, more wilderness areas, since I've been president than any other president in the history of the United States",Premise,"(30968, 31157)",Attack
"I favor all revenue sharing money being used for local governments, and also to remove prohibitions in the use of revenue sharing money so that it can be used to improve education, and health care",Claim,"(35486, 35682)",Those things would help a great deal with the cities,Claim,"(36833, 36885)",Support
"what we're doing is saying that there are opportunities, business opportunities, educational opportunities, responsibilities uh - where people with talent, black or any other minority, can fully qualify",Premise,"(40230, 40432)",I'm proud of the record,Claim,"(41053, 41076)",Support
at the same time give the kind of quality of life that I believe is possible in America,Premise,"(5722, 5809)",These things can be done,Claim,"(5958, 5982)",Support
I don't favor a constitutional amendment on the subject,Claim,"(44616, 44671)",I won't actively work for the passage of any of them,Claim,"(45226, 45278)",Support
it would've put uh - very strict uh - uh - control over who owned a handgun,Premise,"(50345, 50420)",I think it's accurate to say that Mr. Ford's position on gun control has changed,Claim,"(50021, 50101)",Support
"do some of the things at the federal level in court reform that I've just described, as has been done in Georgia and other states",Claim,"(55123, 55252)",I would also like to uh - completely revise our criminal justice system,Claim,"(55046, 55117)",Support
there is a growing public confidence in the strength of this economy,Claim,"(60621, 60689)",there will be a reduction in the uhh - unemployment,Claim,"(60765, 60816)",Support
"I think a lot of it uh - depends on current events - uh - sometimes foreign affairs, sometimes domestic affairs",Claim,"(66538, 66649)","the polls to me are interesting, but they don't determine, you know, my hopes or - or my despair",Claim,"(65683, 65779)",Support
"The American people are moving again, and moving in the right direction",Premise,"(70673, 70744)",there is a new spirit in America,Claim,"(70585, 70617)",Support
I regret the things in my own long campaign that have been mistaken,Premise,"(11219, 11286)",I'm trying to do away with those the last ten days,Claim,"(11292, 11342)",Support
which was a legitimate request and a proper response by me,Premise,"(14309, 14367)",I think the matter is settled once and for all,Claim,"(15289, 15335)",Support
"I firmly believe, uh - Mr. Kraft, that it's unwise for a president to signal in advance what uh - options he might exercise if any uhh - international problem arose",Claim,"(19095, 19259)",I have maintained from the very beginning of my campaign,Premise,"(18233, 18289)",Attack
Walter Mondale was the right choice,Claim,"(25965, 26000)",I believe this is a good indication of the kind of people I would choose in the future,Claim,"(26006, 26092)",Support
This uh - administration's record on environment is very bad,Claim,"(31279, 31339)",I have uh - added in the current year budget the funds for the National Park Service,Premise,"(30560, 30644)",Attack
I think it's very important that our cities know that they have a partner in the federal government,Claim,"(34723, 34822)",Those things would help a great deal with the cities,Claim,"(36833, 36885)",Support
"the Department of uh - uh - HUD is enforcing the new legislation that uhh - outlaws, that takes care of redlining",Premise,"(40110, 40223)",I'm proud of the record,Claim,"(41053, 41076)",Support
if we have the right vision and the right restraint and the right leadership,Premise,"(5983, 6059)",These things can be done,Claim,"(5958, 5982)",Support
if you really believe that the people of a state ought to make a decision on a matter of this kind,Premise,"(45697, 45795)",we ought to have a federal constitutional amendment that would permit each one of the fifty states to make the choice,Claim,"(45806, 45923)",Support
"the only purpose that I would see in registering uh - handguns and not long guns of any kind would be to prohibit the uh - ownership of those guns by those who've used them in the commission of a crime, or who uh - have been proven to be mentally incompetent to own a gun",Premise,"(50520, 50791)","I believe that limited approach to the - to the question would be uh - advisable, and - and I think, adequate",Claim,"(50793, 50902)",Support
I would like to appoint people who would be interested in helping with that,Claim,"(55263, 55338)",I would also like to uh - completely revise our criminal justice system,Claim,"(55046, 55117)",Support
there is a growing public confidence in the strength of this economy,Claim,"(60621, 60689)",there will be increased hires,Claim,"(60832, 60861)",Support
I think our hold uh - of support among those who uh - are crucial to the election has been fairly steady,Claim,"(66655, 66759)","the polls to me are interesting, but they don't determine, you know, my hopes or - or my despair",Claim,"(65683, 65779)",Support
We have cut inflation by better than half,Premise,"(70746, 70787)",there is a new spirit in America,Claim,"(70585, 70617)",Support
"I hope that we can leave those issues in this next ten days about personalities and mistakes of the past - we've both made some mistakes - and talk about unemployment, inflation, housing, education, taxation, government organization, stripping away of secrecy, and the things that are crucial to the American people",Claim,"(10902, 11217)",I'm trying to do away with those the last ten days,Claim,"(11292, 11342)",Support
"I testified before two committees, House and Senate, on precisely the questions that you have asked",Premise,"(13775, 13874)",I think the matter is settled once and for all,Claim,"(15289, 15335)",Support
