source_unique_id,target_unique_id,source_id,target_id,relation_class,year
2008_1e9adfb53e7dc3aff9d77e1e8d0612a9,2008_9865a8d8ee580095e32ee1ddcc1dbd16,T201,T199,Support,2008
2008_6a961a758aefe4e6a6eb011d00368a78,2008_9865a8d8ee580095e32ee1ddcc1dbd16,T200,T199,Support,2008
2008_fac9e1d221ea42707ea3634e414f049a,2008_9865a8d8ee580095e32ee1ddcc1dbd16,T224,T199,Support,2008
2008_a5c4ef9eb321544528f2c48e6c390387,2008_9865a8d8ee580095e32ee1ddcc1dbd16,T225,T199,Support,2008
2008_1d7ceb7498bfd5f839609590e14521b0,2008_9865a8d8ee580095e32ee1ddcc1dbd16,T223,T199,Support,2008
2008_864556a1053b744275239ac6bcf771b5,2008_9865a8d8ee580095e32ee1ddcc1dbd16,T222,T199,Support,2008
2008_9899bd0d5622808226e158f6cb80decd,2008_b27dd6dc88a7498bb96a41893380c265,T231,T230,Support,2008
2008_548581ccf3c214f5f88c2409329a41f4,2008_067b08f339049958a65b7f6a64054ccc,T233,T232,Support,2008
2008_259d2cc66b8ea7039773a76d420f8393,2008_0bc8cbf08ab4498e32f4407964c917f8,T235,T234,Support,2008
2008_18564856da5dec4e94e03eab11cffe98,2008_1f53db9f1e02e8ca1998dbd7764d72b3,T237,T236,Support,2008
2008_fd8102f97b1342753f8c241cba72b815,2008_e9f60f1fa01b52ec40adc94995c0509d,T238,T239,Support,2008
2008_e9f60f1fa01b52ec40adc94995c0509d,2008_1f53db9f1e02e8ca1998dbd7764d72b3,T239,T236,Support,2008
2008_7c57987dc94f7d5d5d97275b03c9807e,2008_e129ff88f02d4673744913bda7111d0e,T240,T229,Support,2008
2008_0bc8cbf08ab4498e32f4407964c917f8,2008_e129ff88f02d4673744913bda7111d0e,T234,T229,Support,2008
2008_64ed9c1c20bbab9fc455285af558d2d0,2008_40196fd802de0f08547c4e0bfc6c9ba4,T241,T243,Support,2008
2008_f732ce30944327b424d71323cdaec031,2008_40196fd802de0f08547c4e0bfc6c9ba4,T242,T243,Support,2008
2008_7c57987dc94f7d5d5d97275b03c9807e,2008_40196fd802de0f08547c4e0bfc6c9ba4,T240,T243,Support,2008
2008_03b28542267f495adc454cc266ef5572,2008_40196fd802de0f08547c4e0bfc6c9ba4,T244,T243,Support,2008
2008_b3038b28cd3ead727ce3f1ff171c7aa5,2008_03b28542267f495adc454cc266ef5572,T246,T244,Support,2008
2008_5d3c72f1e25f41ad23e101be4911e1e7,2008_03b28542267f495adc454cc266ef5572,T245,T244,Support,2008
2008_477decb48136828c928287be19cad56d,2008_73b987e29566b31d06549817b8c0b0e8,T248,T249,Support,2008
2008_334767cd1171088c4abf82d9545aa75a,2008_73b987e29566b31d06549817b8c0b0e8,T250,T249,Support,2008
2008_40196fd802de0f08547c4e0bfc6c9ba4,2008_73b987e29566b31d06549817b8c0b0e8,T243,T249,Support,2008
2008_73b987e29566b31d06549817b8c0b0e8,2008_e129ff88f02d4673744913bda7111d0e,T249,T229,Support,2008
2008_6b5fae667518c7c5bd46271f136fb484,2008_334767cd1171088c4abf82d9545aa75a,T251,T250,Support,2008
2008_e780c711246539d2ee67422a29ae595b,2008_da5c269f16ab6c6883b409500e37cc2f,T252,T254,Support,2008
2008_da5c269f16ab6c6883b409500e37cc2f,2008_e129ff88f02d4673744913bda7111d0e,T254,T229,Attack,2008
2008_8ca46ad492374c5f8cf4fd5a6006991a,2008_da5c269f16ab6c6883b409500e37cc2f,T255,T254,Support,2008
2008_5d3a89668491971eac70d263abd18b42,2008_da5c269f16ab6c6883b409500e37cc2f,T253,T254,Support,2008
2008_3d86c95114d6e1618f57bf8d42104a5b,2008_5e7a83d8e79cd1970b2189464404dc55,T257,T256,Support,2008
2008_c3bd5a541f02cb9bd8c5cf7a2668e559,2008_3d86c95114d6e1618f57bf8d42104a5b,T258,T257,Support,2008
2008_c7c9f44b083493c664181348cebcb01a,2008_5e7a83d8e79cd1970b2189464404dc55,T259,T256,Support,2008
2008_16fb956fd4c6b6324d6ba8330e0882c9,2008_5e7a83d8e79cd1970b2189464404dc55,T260,T256,Support,2008
2008_c508d87e687cd36de093a523463fe747,2008_16fb956fd4c6b6324d6ba8330e0882c9,T261,T260,Support,2008
2008_8fcf85455d03af16f9485fdafb186c2a,2008_5e7a83d8e79cd1970b2189464404dc55,T262,T256,Equivalent,2008
2008_5e7a83d8e79cd1970b2189464404dc55,2008_f1c81cb544a85cf9dd2df9fcf2d36a57,T256,T263,Support,2008
2008_57245c30e03b86d31bc84c84d724522b,2008_fcc67ceb2393264de3f4fa57095d4171,T267,T266,Support,2008
2008_fcc67ceb2393264de3f4fa57095d4171,2008_f1c81cb544a85cf9dd2df9fcf2d36a57,T266,T263,Support,2008
2008_7adede5ae73f0d63a20af01aa1d2858e,2008_505c87191c2ce8212d7df32db4522b83,T271,T268,Support,2008
2008_8aa12d910c1b810cfeb07983678bb185,2008_505c87191c2ce8212d7df32db4522b83,T269,T268,Support,2008
2008_505c87191c2ce8212d7df32db4522b83,2008_642b50c42627ea9c875dd89ce2b77592,T268,T270,Support,2008
2008_5e7a83d8e79cd1970b2189464404dc55,2008_639ff05be543ae75a7350ae4b90426d9,T256,T272,Support,2008
2008_f1c81cb544a85cf9dd2df9fcf2d36a57,2008_639ff05be543ae75a7350ae4b90426d9,T263,T272,Support,2008
2008_642b50c42627ea9c875dd89ce2b77592,2008_639ff05be543ae75a7350ae4b90426d9,T270,T272,Support,2008
2008_f0bc95a17650d476df8b04633c384fb6,2008_da5c269f16ab6c6883b409500e37cc2f,T273,T254,Support,2008
2008_5e7a83d8e79cd1970b2189464404dc55,2008_da5c269f16ab6c6883b409500e37cc2f,T256,T254,Support,2008
2008_f1c3337fe6e9744b70a7e1d95d326236,2008_f0bc95a17650d476df8b04633c384fb6,T274,T273,Support,2008
2008_be9364d05139e51fefe208d0d0905622,2008_f0bc95a17650d476df8b04633c384fb6,T275,T273,Support,2008
2008_4436854ea285533e671fb1bea6fe7efa,2008_da5c269f16ab6c6883b409500e37cc2f,T276,T254,Support,2008
2008_62957efa38c36c897b48acd2cf929913,2008_0d7ad274baa7f804b49af1e6c836052b,T277,T279,Support,2008
2008_4cd4aa362001f6a793e500982b4bc3c5,2008_0d7ad274baa7f804b49af1e6c836052b,T278,T279,Support,2008
2008_9561e4252bee4ffeb30590afb3a0a7b8,2008_b70bc0f2463332998002c6d033bc0640,T284,T283,Attack,2008
2008_5634838ab895d8a9ff8870b217749be5,2008_9561e4252bee4ffeb30590afb3a0a7b8,T285,T284,Support,2008
2008_0850749264526e0a7bd491258fe06dab,2008_c939016a4fd1fa96d3597a42ab7b68b0,T282,T286,Attack,2008
2008_ac0f9e15d1ccd183e57e807f1c67e422,2008_91497da422676ef24c4e1d032d4c91a7,T264,T265,Support,2008
2008_0850749264526e0a7bd491258fe06dab,2008_91497da422676ef24c4e1d032d4c91a7,T282,T265,Support,2008
2008_da5c269f16ab6c6883b409500e37cc2f,2008_91497da422676ef24c4e1d032d4c91a7,T254,T265,Support,2008
2008_937da17cf37b78f4dc52b8ee789bb8cd,2008_472303aa4b0722f7e70ad2382916236a,T291,T292,Support,2008
2008_472303aa4b0722f7e70ad2382916236a,2008_f455cc2afb35b0fe687e73dd4d7e4498,T292,T287,Support,2008
2008_909983b9635718131b61967f030132bc,2008_d3c2fa7075e63e54a37601abf2469840,T293,T289,Support,2008
2008_5af5300970da96fe2ea907a1a8a863c3,2008_d3c2fa7075e63e54a37601abf2469840,T290,T289,Support,2008
2008_d3c2fa7075e63e54a37601abf2469840,2008_472303aa4b0722f7e70ad2382916236a,T289,T292,Support,2008
2008_38dfad0be0126463167c3616b22e8148,2008_80ec04d7b467f17ad60a3ddb17173b03,T294,T288,Support,2008
2008_021e5eb07d1bcf362ae816b767774ef1,2008_c83f57171a71122363f7df3b1cb33a38,T295,T296,Support,2008
2008_6d230ce731222bcc07a2c82c10e88e16,2008_628228455a17298b01f7a45f3b177d7a,T298,T299,Support,2008
2008_628228455a17298b01f7a45f3b177d7a,2008_2d382c392dc32c64b24b08134121c36f,T299,T297,Support,2008
2008_76f3fb626326a5955c61c69580d626f2,2008_82fe21b9ac739e486ddbc84e4ffa4080,T300,T301,Support,2008
2008_3fd82890aeda9f93da458c86c5cc9fba,2008_84c749a769ec0db9e997503c22564d54,T303,T302,Support,2008
2008_84c749a769ec0db9e997503c22564d54,2008_82fe21b9ac739e486ddbc84e4ffa4080,T302,T301,Support,2008
2008_f09078356b98eceb7be7ba01dbccf1d8,2008_6bd8d3e08a8ca1e56c8c3016e77a6cd1,T305,T306,Support,2008
2008_6bd8d3e08a8ca1e56c8c3016e77a6cd1,2008_ae12f78bd080d4df73ddfc884410cac3,T306,T304,Support,2008
2008_6f8ca9538e4544979e279a0c7f029a0f,2008_1b7e9c490bf521e1ee6b5ab08064cee8,T307,T308,Support,2008
2008_980f5c76b89062fcb0f56056fbe80118,2008_1b7e9c490bf521e1ee6b5ab08064cee8,T309,T308,Support,2008
2008_dad9b9b19eb4e9fa47283e3537931a32,2008_dccb37ee8b8ee75c0223b4823dacd89f,T316,T315,Support,2008
2008_95de7a12a3187530e37050d9ffbd01cc,2008_85ec41e97b9afb7d1f1f722e287a3d58,T317,T318,Support,2008
2008_dccb37ee8b8ee75c0223b4823dacd89f,2008_85ec41e97b9afb7d1f1f722e287a3d58,T315,T318,Support,2008
2008_31b149155da3c99286a6b3af4e91f951,2008_85ec41e97b9afb7d1f1f722e287a3d58,T319,T318,Support,2008
2008_14d9f9bc3bae481b5f3b3a66c7470b9f,2008_0aaeaf06923dbc8bb588bf99dc89e739,T321,T324,Support,2008
2008_28f726d404c6851eccdf5aac2ddf29bc,2008_5302cb81d999e61eacfb2d95b65dc97e,T323,T322,Support,2008
2008_55fa373343975bce1671f5545012e0e7,2008_41b9bc2851f43a48e66011e202a97340,T325,T310,Support,2008
2008_26f2d791a5e9fa3fe82efbca28768374,2008_fed60dfafc11eb365c77c6934e988d72,T327,T326,Support,2008
2008_e84af076fee9e8732fe17c9c937fd107,2008_fed60dfafc11eb365c77c6934e988d72,T328,T326,Support,2008
2008_41b9bc2851f43a48e66011e202a97340,2008_fed60dfafc11eb365c77c6934e988d72,T310,T326,Support,2008
2008_7ef2d628b738c7be74fa79131b34877f,2008_d4bcc36989afb3bac7c910eacd89e20d,T330,T329,Support,2008
2008_9bb3f4c50b7ce7229a82ec4ed7be9d85,2008_7ef2d628b738c7be74fa79131b34877f,T332,T330,Support,2008
2008_dc18ce7a44bf217f492ad01292671062,2008_7ef2d628b738c7be74fa79131b34877f,T331,T330,Support,2008
2008_d0f2ae3b66028bddeaa864658dcdbc7e,2008_7ef2d628b738c7be74fa79131b34877f,T333,T330,Support,2008
2008_57109e50e7bb2a744513c3b4520b60df,2008_feb479f01a0c2f091ee1025cac7c7c03,T311,T312,Support,2008
2008_d164014db32828cb1d265653891b701c,2008_feb479f01a0c2f091ee1025cac7c7c03,T313,T312,Support,2008
2008_0f18683e62a39eb55ed9c8dedc61018a,2008_d164014db32828cb1d265653891b701c,T314,T313,Support,2008
2008_285d0af4ba4c7814db86ad7abfc93044,2008_e4ecb9b302910eb2132f24cc57263def,T336,T335,Support,2008
2008_e4ecb9b302910eb2132f24cc57263def,2008_f07596d311d6102caf2a9572db043f0a,T335,T334,Support,2008
2008_f77b3bd4db2ac7fdb7597fbd4f541961,2008_24e813b919e9897ed915c93297f3af6f,T342,T343,Support,2008
2008_2d621a3b0cb2fb636beb7c0b4116a396,2008_f77b3bd4db2ac7fdb7597fbd4f541961,T344,T342,Attack,2008
2008_a8833d3e792068e67e8fd9ef10dcbc62,2008_e2431f91dfebdfc1c933176cb4c81582,T345,T337,Support,2008
2008_e2431f91dfebdfc1c933176cb4c81582,2008_f07596d311d6102caf2a9572db043f0a,T337,T334,Support,2008
2008_82838f9b812c098741107efbcb958265,2008_e2431f91dfebdfc1c933176cb4c81582,T346,T337,Support,2008
2008_9c7db34a82491a60bf76dd56a1dbab49,2008_a983d5db871aa7565d5ce81b7b1d7d26,T339,T340,Support,2008
2008_a983d5db871aa7565d5ce81b7b1d7d26,2008_0f2fdc3c5e585b4ab55f3659ed2c4f84,T340,T338,Support,2008
2008_6bbdb8331ffc91fb6477ca5932448e22,2008_f4380df280fec88de26f832dbe06ef94,T347,T341,Support,2008
2008_34af0ba67a2cb8ffb3b6d00e539e8ad2,2008_1fbedd120e3f8b0262a4f5dbcd2f05ce,T350,T351,Support,2008
2008_318862449cd51a491be61032c4c77d8a,2008_ba8ef9e8022ea648a7933113a88c32c5,T349,T348,Attack,2008
2008_740a0c4df302b3533fc3b3ceb58a1a75,2008_698f82b97c2811f04f1987e67fac9139,T355,T354,Attack,2008
2008_b4e65d068e29cc871d51c2978fa51c05,2008_740a0c4df302b3533fc3b3ceb58a1a75,T356,T355,Support,2008
2008_de43ff7a2af368e2dbfee832b6bf3834,2008_0773637d6f23f15064b9b1712a2888d4,T1,T359,Support,2008
2008_270c8e72a4665da11686566b11673cf9,2008_f44c7462fefd89d70c490722978aeb67,T353,T352,Support,2008
2008_703ffaf83566efae2652644950410b1c,2008_6fa28d2a8b3729a82914ef50c3aeb99a,T170,T176,Support,2008
2008_6cad6e058a6c996ea96f4815fcb16bfe,2008_3e097f1f53822369b077cf6d197311a5,T190,T189,Attack,2008
2008_03fe9f641a063ce9c86262aa844fee5c,2008_6cad6e058a6c996ea96f4815fcb16bfe,T191,T190,Support,2008
2008_02a1e4430f5e124ff740b9a5a2a4dd78,2008_20ad6c1bd9f1aee1d07d6329e18288f5,T209,T211,Support,2008
2008_417ac05017c0ed08a04b8d9a1aaec77e,2008_76b315e24fd65a9f6c76d503a8b93274,T219,T215,Attack,2008
2008_f5dbce379c5c5ba93dbf2a5cff50af04,2008_1f53db9f1e02e8ca1998dbd7764d72b3,T3,T236,Support,2008
2008_1f53db9f1e02e8ca1998dbd7764d72b3,2008_e129ff88f02d4673744913bda7111d0e,T236,T229,Support,2008
2008_1a47478aa5f7955a115b4ca6472d07b3,2008_1e9adfb53e7dc3aff9d77e1e8d0612a9,T247,T201,Support,2008
2008_642b50c42627ea9c875dd89ce2b77592,2008_fcc67ceb2393264de3f4fa57095d4171,T270,T266,Support,2008
2008_9561e4252bee4ffeb30590afb3a0a7b8,2008_c939016a4fd1fa96d3597a42ab7b68b0,T284,T286,Support,2008
2008_e71a9d7ac3d788abf844d19210b79f65,2008_75717b65f9e822a5050032b618703f21,T1,T2,Support,2008
2008_c36caec0046cd8575854e17425de2d3b,2008_70edfe82b5998b9865f1de20e8f1861f,T4,T3,Support,2008
2008_75717b65f9e822a5050032b618703f21,2008_70edfe82b5998b9865f1de20e8f1861f,T2,T3,Support,2008
2008_17e433f19969edb823d41d356beebb7f,2008_70edfe82b5998b9865f1de20e8f1861f,T5,T3,Support,2008
2008_118d60b1e2a8c7c0038f4dfbc6f792d8,2008_17e433f19969edb823d41d356beebb7f,T6,T5,Attack,2008
2008_8e033da1fd3d3ae9b0498c9a980a80c8,2008_d8d142c7d657e3ead9e0f3c99cb62a16,T19,T9,Support,2008
2008_0d3da7c6148f3c75f6fcaf0ed04e6e92,2008_d8d142c7d657e3ead9e0f3c99cb62a16,T7,T9,Support,2008
2008_d35bdf1dec6d2a00aeb08de87affa89d,2008_0d3da7c6148f3c75f6fcaf0ed04e6e92,T18,T7,Support,2008
2008_960205e3db59974969c93a6ce5988d13,2008_d8d142c7d657e3ead9e0f3c99cb62a16,T8,T9,Support,2008
2008_a99fc2cb492eb2a6a8dbcd5c1dff77c0,2008_8526e539b6f93cccdad0dc973132ebc1,T20,T21,Support,2008
2008_98d19c851744e23cb2668ae162a82f53,2008_6135d727a8379bff769a6363daa674e9,T11,T10,Support,2008
2008_61bb8963e7a8be5b151fcb11c81b82a0,2008_6135d727a8379bff769a6363daa674e9,T12,T10,Support,2008
2008_6dc4243d84450af5f692e7d3a409eb32,2008_6135d727a8379bff769a6363daa674e9,T13,T10,Support,2008
2008_d435e820ec3b3365fff73081d4039944,2008_16929e90442ca55d522f0168bb485fc3,T17,T16,Support,2008
2008_6135d727a8379bff769a6363daa674e9,2008_0d3da7c6148f3c75f6fcaf0ed04e6e92,T10,T7,Support,2008
2008_1a0955b8a0b1518e7df17d3137145a7f,2008_0d3da7c6148f3c75f6fcaf0ed04e6e92,T14,T7,Support,2008
2008_da12c94cbb469df748bd6079eb3904bd,2008_0d3da7c6148f3c75f6fcaf0ed04e6e92,T15,T7,Support,2008
2008_3795105dd3e1595d890cc2732ab6a8d3,2008_21c6cb54325eb9680fd6afb33aca2701,T26,T23,Support,2008
2008_e4b5639a663d2411f4bad0109abe9357,2008_21c6cb54325eb9680fd6afb33aca2701,T24,T23,Support,2008
2008_21c6cb54325eb9680fd6afb33aca2701,2008_fdabb550e7ca058faad08c17cba2a9fe,T23,T27,Support,2008
2008_fdabb550e7ca058faad08c17cba2a9fe,2008_bdb4d1879c7a260444b59ea0e39c1574,T27,T28,Support,2008
2008_e67595b8483842d78fd18d45db1d0703,2008_bdb4d1879c7a260444b59ea0e39c1574,T29,T28,Support,2008
2008_804acbb138ea2ceb311047571fcb20de,2008_bdb4d1879c7a260444b59ea0e39c1574,T30,T28,Support,2008
2008_534028e32005bafea503102594d1d4ca,2008_f1d54c634f1d03a17f134c41bc1e061b,T32,T31,Support,2008
2008_f1d54c634f1d03a17f134c41bc1e061b,2008_bdb4d1879c7a260444b59ea0e39c1574,T31,T28,Support,2008
2008_a2f4841d62edf1dd3c3cc01fbcaadee6,2008_f1d54c634f1d03a17f134c41bc1e061b,T33,T31,Support,2008
2008_22bcfcd4f56a528998790cf947bb68b0,2008_bdb4d1879c7a260444b59ea0e39c1574,T34,T28,Support,2008
2008_87317943e261955395686f1bbf673172,2008_22bcfcd4f56a528998790cf947bb68b0,T35,T34,Support,2008
2008_ea9429ba0080ae1473b660500f4c7a58,2008_7ba2f863ab23092ffb64fe59be2fff30,T37,T36,Support,2008
2008_7ba2f863ab23092ffb64fe59be2fff30,2008_bdb4d1879c7a260444b59ea0e39c1574,T36,T28,Support,2008
2008_31f2b4ce8c17c59954093dde142c26e3,2008_4b6e4a43d4778df5663501050d2ce0fc,T38,T22,Support,2008
2008_8870dfd012852a7eede19d90aee950d6,2008_4b6e4a43d4778df5663501050d2ce0fc,T39,T22,Support,2008
2008_5e957c31376e7e8bb44c0ecc8776dd2f,2008_a15ac998419ab280a0f82e6cdb5321d2,T41,T40,Support,2008
2008_7a80f9ff8b1ce80cbc1d82c6ee9023e3,2008_a15ac998419ab280a0f82e6cdb5321d2,T43,T40,Support,2008
2008_6168850377d9792b43054e2a9a116255,2008_a15ac998419ab280a0f82e6cdb5321d2,T42,T40,Support,2008
2008_a8b6ccb41fb955dda5ce347de39541ac,2008_8d13aa0157068da513f4e04e370dcf60,T52,T51,Support,2008
2008_8d13aa0157068da513f4e04e370dcf60,2008_6ccf42004204bcf637220d91d56b37bf,T51,T47,Support,2008
2008_f3b8ecfbca74451c4371b21ff79399cf,2008_3784d96113195533eeb43e4bc2718c2e,T49,T48,Support,2008
2008_5aef3576d753f88b69d3641362ba060f,2008_3784d96113195533eeb43e4bc2718c2e,T50,T48,Support,2008
2008_6ccf42004204bcf637220d91d56b37bf,2008_3784d96113195533eeb43e4bc2718c2e,T47,T48,Support,2008
2008_c079b299def0a8cc3cea94618432ceed,2008_3784d96113195533eeb43e4bc2718c2e,T46,T48,Support,2008
2008_96b3d8c0dd6cffe52395ada96a1c80ab,2008_82ecdb5030bc62519dbbeebc0a700799,T65,T64,Support,2008
2008_ab7f89829f52a49eb3e916a59c1c09e4,2008_b2fb54c39709873d67358067e379d435,T62,T61,Support,2008
2008_e7854f163bdf516eb47d62eb283d2a6e,2008_b2fb54c39709873d67358067e379d435,T63,T61,Support,2008
2008_555c4044764fade58bfbc5edb9cfa657,2008_9b755ff0677800b66c19cc4d1e750394,T56,T55,Support,2008
2008_9b755ff0677800b66c19cc4d1e750394,2008_b2fb54c39709873d67358067e379d435,T55,T61,Support,2008
2008_33d5ed01008e2f2a174af6b22e0a436b,2008_e67c8b115a2891e64ee7cdac2da2a9e1,T57,T58,Attack,2008
2008_fb83ddd8241cced625c474082da39649,2008_e67c8b115a2891e64ee7cdac2da2a9e1,T59,T58,Support,2008
2008_85034f5e2358f7110948723e720816b0,2008_e67c8b115a2891e64ee7cdac2da2a9e1,T60,T58,Support,2008
2008_4b24729b0ce7e5bef78704ff100a28ac,2008_e1ef6c78baf0d24d5c33a8e9d0949592,T67,T66,Support,2008
2008_adf67db90afd4754144b3d3d3f23d260,2008_e1ef6c78baf0d24d5c33a8e9d0949592,T70,T66,Support,2008
2008_fa7effbadc582188292a34cf20eca0a7,2008_1ffc906e814d162806b901b477bd1329,T72,T71,Support,2008
2008_5dae2926a0aa18cff2d72cbc91b3352d,2008_066933986260bb23d65321884c49cd9c,T73,T75,Support,2008
2008_2884cff0ea441ec26f2382ed000369ca,2008_066933986260bb23d65321884c49cd9c,T74,T75,Support,2008
2008_ffdfaa3e85e2a7823fbd736befcfac0d,2008_066933986260bb23d65321884c49cd9c,T76,T75,Support,2008
2008_c260438b40f173082aba724412ba84b3,2008_929ee58ded6b8da4696298dd45b5fe9e,T78,T77,Attack,2008
2008_17e433f19969edb823d41d356beebb7f,2008_c36caec0046cd8575854e17425de2d3b,T5,T4,Support,2008
2008_118d60b1e2a8c7c0038f4dfbc6f792d8,2008_0d3da7c6148f3c75f6fcaf0ed04e6e92,T6,T7,Support,2008
2008_8526e539b6f93cccdad0dc973132ebc1,2008_d8d142c7d657e3ead9e0f3c99cb62a16,T21,T9,Support,2008
2008_534028e32005bafea503102594d1d4ca,2008_98d19c851744e23cb2668ae162a82f53,T32,T11,Attack,2008
2008_8d13aa0157068da513f4e04e370dcf60,2008_04b3f67bc52d1d5628165f0474e60a5f,T51,T44,Attack,2008
2008_7e939c962f4d3bd58261483165f50212,2008_ce6a959cecbe9cb92ad7643e3f95a8ed,T69,T68,Attack,2008
2008_5dae2926a0aa18cff2d72cbc91b3352d,2008_fa7effbadc582188292a34cf20eca0a7,T73,T72,Attack,2008
2008_929ee58ded6b8da4696298dd45b5fe9e,2008_8d13aa0157068da513f4e04e370dcf60,T77,T51,Support,2008
2008_04b3f67bc52d1d5628165f0474e60a5f,2008_a15ac998419ab280a0f82e6cdb5321d2,T44,T40,Attack,2008
2008_efe9b5cc88dbb37b685e2b2212bc94f5,2008_e4b5639a663d2411f4bad0109abe9357,T25,T24,Equivalent,2008
2008_505761fa3ce4c978d871178e27f07e70,2008_69ad42afa0dbefe4e74ccc872b913cdf,T807,T805,Support,2008
2008_3600865d7ba1d1f474123c86019c9c1d,2008_69f5672ead1150bcdbaf134810faab6e,T810,T809,Support,2008
2008_b3535b334aca401d89d1ba7f0d17e51e,2008_3600865d7ba1d1f474123c86019c9c1d,T811,T810,Support,2008
2008_2fe593ae2b9930298a3a9d8f1e51ace1,2008_69f5672ead1150bcdbaf134810faab6e,T812,T809,Support,2008
2008_793ab6fad1bfcb940d92d0e24b1c4680,2008_2fe593ae2b9930298a3a9d8f1e51ace1,T816,T812,Support,2008
2008_9c71804e481323aa6331afb747bd9bf3,2008_793ab6fad1bfcb940d92d0e24b1c4680,T817,T816,Support,2008
2008_836714aabaa98e695cc2be7cce7dc605,2008_15a76c389f84b0de385bc6b1eaa86131,T820,T819,Support,2008
2008_f354b254cefcbb37a17b3c147cc75e47,2008_ab90ac027a01ccc84a63d5f849289560,T822,T813,Support,2008
2008_718dd394287785ef84806cafb49b4c98,2008_ab90ac027a01ccc84a63d5f849289560,T821,T813,Support,2008
2008_6d8f64bc4ab345a38b74b3ec1e38ab52,2008_2e3bd8800ab6322d0486ac9b6e3612e3,T814,T815,Support,2008
2008_f4e58569ecd2a552a7e555a106585bbb,2008_96e5e72c00169d337f9d94a810807b3f,T835,T834,Support,2008
2008_ca8490d46b87b4e99da39aa21306ff63,2008_96e5e72c00169d337f9d94a810807b3f,T837,T834,Support,2008
2008_6da881ba5447a4773a42b6b34daa9620,2008_96e5e72c00169d337f9d94a810807b3f,T836,T834,Support,2008
2008_02e50b9179bd3b36ff03af0868de3217,2008_96e5e72c00169d337f9d94a810807b3f,T838,T834,Support,2008
2008_96e5e72c00169d337f9d94a810807b3f,2008_ceb273a5f4726cc96adbf759695caaa7,T834,T824,Support,2008
2008_9f02506c86307239667b780559f1c995,2008_ceb273a5f4726cc96adbf759695caaa7,T825,T824,Support,2008
2008_7be61221ad19c819a296b7d44db8dea9,2008_ceb273a5f4726cc96adbf759695caaa7,T832,T824,Support,2008
2008_3f31264558b96514c0d09634ef8ef60a,2008_d5c6525d4e09837217a4d15f3f066a3b,T833,T826,Support,2008
2008_d5c6525d4e09837217a4d15f3f066a3b,2008_ceb273a5f4726cc96adbf759695caaa7,T826,T824,Support,2008
2008_9c30208e76eefa89727128c206e00638,2008_0446b4a9d694110462bb994dbb30af84,T829,T828,Support,2008
2008_b168275f05193a064b47c826471be24a,2008_03e57ba69bdfcd07a16a28ff208a843f,T830,T1,Support,2008
2008_1fceed05512247ed025c4923e8e56923,2008_03e57ba69bdfcd07a16a28ff208a843f,T827,T1,Support,2008
2008_0446b4a9d694110462bb994dbb30af84,2008_03e57ba69bdfcd07a16a28ff208a843f,T828,T1,Support,2008
2008_70f71aad5519a5bfcf3982d63bd7ceab,2008_94f99b33acf25f74304e778863f82474,T841,T844,Support,2008
2008_94f99b33acf25f74304e778863f82474,2008_756bb364f6bf6ad547338d33ce24c533,T844,T840,Support,2008
2008_6a5672b0f9f14dcaa4eb42d3fcbe6a73,2008_756bb364f6bf6ad547338d33ce24c533,T843,T840,Support,2008
2008_756bb364f6bf6ad547338d33ce24c533,2008_895bee7e0ccc139fb9a3ef9ecf615622,T840,T842,Support,2008
2008_8719634e659be4c9ac336106cc789353,2008_3359a630a729ef252f8cf69fb31bc9a9,T846,T847,Support,2008
2008_a6cab9379a96acfb886fb4f0fd1165c4,2008_58601b29a772367c8260285db0915fa4,T851,T850,Support,2008
2008_aeb66a5f2e5f83e595547bab2fa12954,2008_a6cab9379a96acfb886fb4f0fd1165c4,T852,T851,Support,2008
2008_3c23f398b1c6312fffb1fce6785f650f,2008_a6cab9379a96acfb886fb4f0fd1165c4,T853,T851,Support,2008
2008_14cd79f7589b6c26907c99c2734f80fb,2008_a6cab9379a96acfb886fb4f0fd1165c4,T854,T851,Support,2008
2008_0ba204685e741b037e114acab1b0850b,2008_5eb6b611055cb6810e60f1a66f1c2e6f,T858,T857,Support,2008
2008_c48b49b61c1d2f121a8e6077ab5619b6,2008_58601b29a772367c8260285db0915fa4,T855,T850,Support,2008
2008_991a94a1c994f79781fd2f2236c8e8c4,2008_58601b29a772367c8260285db0915fa4,T856,T850,Support,2008
2008_455946cb4cba448d6dafde5b5324fbf2,2008_523410f7688007e7cdede366d6d0b51d,T863,T862,Support,2008
2008_a487672036202936b9be877e0182e8c4,2008_523410f7688007e7cdede366d6d0b51d,T864,T862,Support,2008
2008_f91d3633f718838cccb2c39e0b0d3c1f,2008_a487672036202936b9be877e0182e8c4,T865,T864,Support,2008
2008_21ce05945a288d41cf966f02cb279fdf,2008_523410f7688007e7cdede366d6d0b51d,T866,T862,Support,2008
2008_e3a2c2a921bb1ccc7758462bf8ab18bb,2008_21ce05945a288d41cf966f02cb279fdf,T867,T866,Support,2008
2008_523410f7688007e7cdede366d6d0b51d,2008_9beabcb60cdf85f9e6a8c8c13a45f837,T862,T868,Support,2008
2008_9beabcb60cdf85f9e6a8c8c13a45f837,2008_b3e547182ecbc7c66b8a34c5c9c67cac,T868,T861,Support,2008
