subj,subj_type,subj_span,obj,obj_type,obj_span,relation
You can't ship them overseas anymore,Claim,"(42168, 42204)",you can't ship it all overseas,Claim,"(41912, 41942)",Equivalent
"Mr. Bush, for 12 years you've had it your way",Premise,"(2841, 2886)",You've had your chance and it didn't work,Claim,"(2888, 2929)",Support
"I would say if you want to continue as Most Favored Nation status for your government owned industries as well as your private ones, observe human rights in the future",Claim,"(47789, 47956)",I would be firm,Claim,"(47772, 47787)",Support
"I am not going to commit US forces until I know what the mission is, till the military tell me that it can be completed, and till I know how they can come out",Claim,"(51183, 51341)",I'm not going to do that as commander-in-chief,Claim,"(51866, 51912)",Support
"How could you be Commander-in-Chief of the armed forces and have some kid say -- when you have to make a tough decision, as I did in Panama or Kuwait and then have some kid jump up and say, ""Well, I'm not going to go.",Premise,"(10128, 10345)",I just don't think that's right,Claim,"(9755, 9786)",Support
a research and development tax credit,Premise,"(14644, 14681)",I want to give people permanent incentives on investment tax credit,Claim,"(14475, 14542)",Support
We simply cannot pull back,Claim,"(18591, 18617)",I think it is important that the US stay in Europe and continue to guarantee the peace,Claim,"(18503, 18589)",Support
We have spent $4 trillion worth,Premise,"(23715, 23746)",it is now time to pay the fiddler,Claim,"(23621, 23654)",Support
we've got big economic problems,Premise,"(28700, 28731)",we're ready for a recovery,Claim,"(28775, 28801)",Support
make sure we nail those for our country and they don't wind up in Europe and Asia,Premise,"(33273, 33354)",Have a 3rd task force on new industries of the future,Claim,"(33216, 33269)",Support
I am going to protect the American taxpayer against the spend and tax Congress,Claim,"(39745, 39823)",I'm going to keep on vetoing them,Claim,"(39829, 39862)",Support
We've got to help them,Claim,"(42421, 42443)",We've got to help Russia succeed in its revolution and all of its republics,Claim,"(42271, 42346)",Equivalent
You've had your chance and it didn't work,Claim,"(2888, 2929)",It's time to change,Claim,"(2931, 2950)",Support
Open your society,Claim,"(47958, 47975)",I would be firm,Claim,"(47772, 47787)",Support
We're working through the international organizations,Premise,"(52239, 52292)",We are helping,Claim,"(51343, 51357)",Support
whether it's character or judgment -- whatever it is -- I have a big difference here on this issue,Premise,"(9793, 9891)",we'll just have to see how it plays out,Premise,"(9899, 9938)",Support
a low-income housing tax credit,Premise,"(14683, 14714)",I want to give people permanent incentives on investment tax credit,Claim,"(14475, 14542)",Support
"I will accept and have accepted the recommendations of 2 proven leaders, General Colin Powell and Secretary Dick Cheney",Premise,"(18754, 18873)",They feel that the levels we're operating at and the reductions that I have proposed are proper,Claim,"(18875, 18970)",Support
they are deeply concerned that we have taken the American dream from them,Premise,"(23828, 23901)",An incredible number of young people are active in supporting my effort,Claim,"(23748, 23819)",Support
if you go with the programs I've talked about,Premise,"(28937, 28982)",that will change,Claim,"(28920, 28936)",Support
Convert from 19th to 21st century capitalism,Premise,"(33356, 33400)",Have a 3rd task force on new industries of the future,Claim,"(33216, 33269)",Support
"Their policies so far, it seems to me, are pretty sound",Premise,"(38941, 38996)",I don't have to worry in the near term about the Federal Reserve,Claim,"(38875, 38939)",Support
That's pennies on the dollar compared to renewing the cold war,Premise,"(42445, 42507)",We've got to help them,Claim,"(42421, 42443)",Support
I think we've dramatically changed the world,Claim,"(3219, 3263)",You've had your chance and it didn't work,Claim,"(2888, 2929)",Attack
Recognize the legitimacy of those kids that were carrying the Statue of Liberty,Claim,"(47977, 48056)",I would be firm,Claim,"(47772, 47787)",Support
"right now, as you know, the US took the lead in a no-fly operation up there in-- no- fly order up in the United Nations",Premise,"(52118, 52237)",We are helping,Claim,"(51343, 51357)",Support
I don't think most Americans could do that,Claim,"(9973, 10015)",I couldn't do that,Claim,"(9949, 9967)",Support
I don't want to have 4 years where we have no growth in the private sector,Claim,"(15086, 15160)",I'd like to create more millionaires than were created under Mr. Bush and Mr. Reagan,Claim,"(14996, 15080)",Attack
I simply do not think we should go back to the isolation days and starting blaming foreigners,Claim,"(18979, 19072)","when anybody has a spending program they want to spend money on at home, they say, well, let's cut money out of the Defense Dept",Premise,"(18624, 18752)",Attack
An incredible number of young people are active in supporting my effort,Claim,"(23748, 23819)",I think it's fitting that we're on the campus of a university tonight,Claim,"(23903, 23972)",Support
if you help with job retraining and education,Premise,"(28987, 29032)",that will change,Claim,"(28920, 28936)",Support
"next to jobs, our people are concerned about their safety",Premise,"(33678, 33735)",have another task force on crime,Claim,"(33636, 33668)",Support
I don't have to worry in the near term about the Federal Reserve,Claim,"(38875, 38939)",I don't think that's the problem today,Claim,"(37749, 37787)",Support
some that are being executed on getting rid of nuclear warheads,Premise,"(42564, 42627)",we've got all kinds of agreements on paper,Premise,"(42516, 42558)",Support
Kids go to bed at night without the same fear of nuclear war,Premise,"(3357, 3417)",I think we've dramatically changed the world,Claim,"(3219, 3263)",Support
If we can stand up for our economics,Premise,"(48058, 48094)",we ought to be able to preserve the democratic interests of the people of China,Claim,"(48096, 48175)",Support
"I must stop short of using American force until I know how those young men and women are going to get out of there as well as get in, know what the mission is, and define it",Claim,"(52600, 52773)",I'm not going to do that as commander-in-chief,Claim,"(51866, 51912)",Support
"The use of cocaine, for example, by teenagers is dramatically down",Premise,"(57914, 57980)",I do believe that there's some fairly good news out there,Claim,"(57855, 57912)",Support
I couldn't do that,Claim,"(9949, 9967)",I just don't think that's right,Claim,"(9755, 9786)",Support
We don't need across-the-board tax cuts for the wealthy for nothing,Claim,"(14833, 14900)",We've got to have no more trickle down,Claim,"(14793, 14831)",Support
we have a certain disproportionate responsibility,Claim,"(19139, 19188)",We are the sole remaining superpower,Claim,"(19074, 19110)",Support
I think it's fitting that we're on the campus of a university tonight,Claim,"(23903, 23972)","These young people, when they get out of this wonderful university, will have difficulty finding a job",Claim,"(23974, 24076)",Support
"With interest rates down and inflation down, the cruelest tax of all, caught up in a global slowdown right now",Premise,"(28803, 28913)",that will change,Claim,"(28920, 28936)",Support
"in that 90- day period before the inauguration, put together the framework for the town hall and give the American people a Christmas present",Premise,"(33800, 33941)",Show them by Christmas the first cut at these plans,Premise,"(33943, 33994)",Support
There is a separation there,Premise,"(39114, 39141)",I don't think the Fed ought to be put under the Executive Branch,Claim,"(39048, 39112)",Support
Russia and its republics are out of control or at best in weak control right now,Premise,"(42629, 42709)",It's a very unstable situation,Claim,"(42711, 42741)",Support
And change for change sake isn't enough,Claim,"(3419, 3458)",It's time to change,Claim,"(2931, 2950)",Attack
we ought to be able to preserve the democratic interests of the people of China,Claim,"(48096, 48175)",I would be firm,Claim,"(47772, 47787)",Support
I am very concerned about it,Premise,"(52463, 52491)",both of them are very complicated situations,Premise,"(51073, 51117)",Support
We're doing a little better in interdiction,Claim,"(58040, 58083)",I do believe that there's some fairly good news out there,Claim,"(57855, 57912)",Support
The Commander-in-Chief was organizing demonstrations halfway around the world during another era,Premise,"(10346, 10442)","How could you be Commander-in-Chief of the armed forces and have some kid say -- when you have to make a tough decision, as I did in Panama or Kuwait and then have some kid jump up and say, ""Well, I'm not going to go.",Premise,"(10128, 10345)",Support
"We need to say here's your tax incentive: if you create American jobs, the old-fashioned way",Claim,"(14902, 14994)",We don't need across-the-board tax cuts for the wealthy for nothing,Claim,"(14833, 14900)",Support
we should be that,Claim,"(19116, 19133)",We are the sole remaining superpower,Claim,"(19074, 19110)",Support
it will increase unemployment,Claim,"(25208, 25237)",I think we shouldn't do it that quickly,Claim,"(25281, 25320)",Support
it's going to take awhile to educate,Premise,"(29131, 29167)",I am a firm believer that our America 2000 education problem is the answer,Claim,"(29034, 29108)",Support
"By the time Congress comes into session to go to work, have those plans ready to go in front of Congress",Premise,"(33996, 34100)",get off to a flying start in '93 to execute these plans,Claim,"(34107, 34162)",Support
I don't think the Fed ought to be put under the Executive Branch,Claim,"(39048, 39112)",I think that's fine,Claim,"(39143, 39162)",Support
we've got all kinds of agreements on paper,Premise,"(42516, 42558)",It's a very unstable situation,Claim,"(42711, 42741)",Support
"We saw that message in the late 70s when heard a lot about change, and what happened, that misery index went right through the roof",Premise,"(3460, 3591)",And change for change sake isn't enough,Claim,"(3419, 3458)",Support
We are the one that worked out the prison labor deal,Premise,"(48380, 48432)","Not because we coddled them, but because the Administration was pushed into doing something about it",Claim,"(47418, 47518)",Attack
I am concerned about ethnic cleansing,Premise,"(52493, 52530)",I am very concerned about it,Premise,"(52463, 52491)",Support
I think the press can play a huge roll in making sure that the backgrounds are clearly presented in an objective way,Claim,"(10861, 10977)",I think they need to clearly understand the backgrounds of each person,Claim,"(10789, 10859)",Support
that's what's happened in the last 4 years,Premise,"(15166, 15208)",I don't want to have 4 years where we have no growth in the private sector,Claim,"(15086, 15160)",Support
if we go too far,Premise,"(19272, 19288)",we risk the peace,Claim,"(19290, 19307)",Support
it will slow down the economy,Claim,"(25239, 25268)",I think we shouldn't do it that quickly,Claim,"(25281, 25320)",Support
it is a good program,Claim,"(29173, 29193)",I am a firm believer that our America 2000 education problem is the answer,Claim,"(29034, 29108)",Support
Show them by Christmas the first cut at these plans,Premise,"(33943, 33994)",get off to a flying start in '93 to execute these plans,Claim,"(34107, 34162)",Support
"I've had some arguments with him about the speed in which we might have lowered interest rates, but Governor Clinton, he talks about the reaction to the markets",Premise,"(39193, 39353)",Alan Greenspan is respected,Premise,"(39164, 39191)",Support
You've got every rich Middle Eastern country over there trying to buy nuclear weapons,Premise,"(42743, 42828)",It's a very unstable situation,Claim,"(42711, 42741)",Support
A lot of them are thrown out because of all the scandals,Premise,"(3732, 3788)",the way we're going to get it done is we're going to have a brand new Congress,Claim,"(3652, 3730)",Support
We are the one that worked out the prison labor deal,Premise,"(48380, 48432)",the Administration was the first major country to stand up to the abuse in Tiananmen Square,Claim,"(48287, 48378)",Support
"I am concerned about a tax on Muslims, for example, over there",Premise,"(52532, 52594)",both of them are very complicated situations,Premise,"(51073, 51117)",Support
I think they need to clearly understand the backgrounds of each person,Claim,"(10789, 10859)",I think the American people will make their own decisions on character,Claim,"(10661, 10731)",Support
"We're down 35,000 jobs in the private sector",Premise,"(15210, 15254)",that's what's happened in the last 4 years,Premise,"(15166, 15208)",Support
if we make imprudent cuts,Premise,"(19245, 19270)",we risk the peace,Claim,"(19290, 19307)",Support
We have a disciplined reduction in the deficit of 50 % over the next 4 years,Premise,"(25322, 25398)",We've got to invest and grow,Claim,"(25490, 25518)",Support
best help for short term is job retraining,Claim,"(29202, 29244)","When you cut back on defense spending, some people are going to be thrown out of work",Premise,"(28299, 28384)",Support
put together your plans by Christmas,Premise,"(34403, 34439)",my orientation is let's go do it,Claim,"(34364, 34396)",Support
It's been very strong since I've been president,Premise,"(39517, 39564)","I don't think we can judge on, the stock market has been strong",Claim,"(39452, 39515)",Support
You've got every rich Middle Eastern country over there trying to buy nuclear weapons,Premise,"(42743, 42828)",that will lead to another five star migraine headache down the road,Claim,"(42852, 42919)",Support
I think it's experience at this level,Claim,"(3964, 4001)",I think one thing that distinguishes is experience,Claim,"(3167, 3217)",Equivalent
the Administration was the first major country to stand up to the abuse in Tiananmen Square,Claim,"(48287, 48378)",I think it is a mistake for us to do what this Administration did when all those kids went out there carrying the Statue of Liberty in Tiananmen Square,Claim,"(46808, 46959)",Attack
I'm not going to do that as commander-in-chief,Claim,"(51866, 51912)",I think I'm on the right track,Claim,"(52779, 52809)",Support
"I was born to a widowed mother who gave me family values, and grandparents",Premise,"(55767, 55841)",I know a lot about that,Claim,"(55742, 55765)",Support
when Joe McCarthy went around this country attacking people's patriotism he was wrong,Claim,"(12588, 12673)","You even brought some right-wing congressman into the White House to plot how to attack me for going to Russia in 1969-70, when over 50,000 other Americans did",Premise,"(12193, 12352)",Attack
don't have much to show for it,Premise,"(17258, 17288)",we have got to fix it,Claim,"(17293, 17314)",Support
we risk the peace,Claim,"(19290, 19307)",I don't want to do that,Claim,"(19313, 19336)",Support
"first get incentives to invest in this economy, put the American people back to work",Premise,"(25404, 25488)",We've got to invest and grow,Claim,"(25490, 25518)",Support
if she was thrown out of work at a defense plant,Premise,"(29246, 29294)",best help for short term is job retraining,Claim,"(29202, 29244)",Support
be ready to go when Congress goes,Premise,"(34441, 34474)",my orientation is let's go do it,Claim,"(34364, 34396)",Support
I don't think we're taxed too little,Premise,"(39872, 39908)",I'm going to keep on vetoing them,Claim,"(39829, 39862)",Support
we've focused on the tactical,Premise,"(43036, 43065)","We really need to nail down the big intercontinental ballistic missiles, the ones that can hit us from Russia",Claim,"(42921, 43030)",Support
it's not everything,Claim,"(4238, 4257)",I believe experience counts,Claim,"(4205, 4232)",Attack
We are the ones that lowered the barrier to products with Carla Hill's negotiation,Premise,"(48434, 48516)",the Administration was the first major country to stand up to the abuse in Tiananmen Square,Claim,"(48287, 48378)",Support
if we learned anything in Vietnam is you first commit this nation before you commit the troops to the battlefield,Premise,"(52962, 53075)",We cannot send our people all over the world to solve every problem that comes up,Claim,"(53077, 53158)",Support
I've seen the family values of my people in Arkansas,Premise,"(55843, 55895)",I know a lot about that,Claim,"(55742, 55765)",Support
it's easy to dismiss the concerns of the disabled,Claim,"(64215, 64264)",The Oregon plan made some good sense,Claim,"(64173, 64209)",Attack
"If you make it as a young man, time passes",Premise,"(11490, 11532)",I think it's very important to measure when and where things occurred,Claim,"(11082, 11151)",Support
that's what I want to do,Claim,"(15288, 15312)",We need to invest and grow,Claim,"(15256, 15282)",Support
"I've seen what it is like to see a war, to see the burdens of a war",Premise,"(19338, 19405)",I don't want to see us make reckless cuts,Claim,"(19411, 19452)",Support
"I don't believe it is fair to slap a 50-cent-a-gallon tax over whatever many years on the people that have to drive for a living, people that go long distances",Claim,"(25880, 26039)",I just disagree with Mr. Perot,Claim,"(25848, 25878)",Support
we're the US,Premise,"(29335, 29347)",it's not all that gloomy,Claim,"(29309, 29333)",Support
nail these things,Premise,"(34476, 34493)",my orientation is let's go do it,Claim,"(34364, 34396)",Support
I think the government's spending too much,Premise,"(39910, 39952)",I'm going to keep on vetoing them,Claim,"(39829, 39862)",Support
We've made real progress there,Premise,"(43067, 43097)",we've focused on the tactical,Premise,"(43036, 43065)",Support
I know that the only way he can win is to make everybody believe the economy's worse than it is,Claim,"(6488, 6583)","He thinks, I think he said, that the country is coming apart at the seams",Premise,"(6408, 6481)",Attack
I am the one that said let's keep the M.F.N. because you see China moving towards a free market economy,Premise,"(48518, 48621)",the Administration was the first major country to stand up to the abuse in Tiananmen Square,Claim,"(48287, 48378)",Support
We cannot send our people all over the world to solve every problem that comes up,Claim,"(53077, 53158)",I'm not going to do that as commander-in-chief,Claim,"(51866, 51912)",Support
I know a lot about that,Claim,"(55742, 55765)",America has a lot of families that are in trouble today,Claim,"(55620, 55675)",Support
"When you're a senior official in the federal government spending billions of dollars in taxpayer's money and you're a mature individual and you make a mistake, then that was on our ticket",Premise,"(11301, 11488)",I think it's very important to measure when and where things occurred,Claim,"(11082, 11151)",Support
I questioned his judgment and his character,Claim,"(15454, 15497)",I didn't question the man's patriotism,Claim,"(15414, 15452)",Support
Because of our programs,Premise,"(19454, 19477)",we have been able to significantly cut defense spending,Claim,"(19478, 19533)",Support
I agree with what he's talking about in trying to get this spending down and the discipline,Premise,"(26115, 26206)",I think we ought to totally exempt Social Security,Claim,"(26217, 26267)",Support
we faced tough problems before,Premise,"(29349, 29379)",we're the US,Premise,"(29335, 29347)",Support
put together your plans by Christmas,Premise,"(34403, 34439)",Show them by Christmas the first cut at these plans,Premise,"(33943, 33994)",Equivalent
I'm going to protect the working man by continuing to veto,Claim,"(40026, 40084)",I'm going to keep on vetoing them,Claim,"(39829, 39862)",Support
The sooner the better,Premise,"(43185, 43206)","We've got some agreement on the nuclear, but we don't have those things put away yet",Premise,"(43099, 43183)",Support
"this country is not coming apart at the seams, for heaven's sakes",Claim,"(6589, 6654)","He thinks, I think he said, that the country is coming apart at the seams",Premise,"(6408, 6481)",Attack
Governor Clinton's philosophy is isolate them,Claim,"(48854, 48899)","To do what the Congress and Governor Clinton is suggesting, you'd isolate and ruin Hong Kong",Claim,"(48623, 48715)",Equivalent
"it is inappropriate for us, just because there's a problem somewhere around the world, to take the sons and daughters of working people",Claim,"(53336, 53471)","Certainly we care about the people, we care about the children, we care about the tragedy",Premise,"(53241, 53330)",Attack
"I would say just, you know, look at all three of us",Premise,"(11537, 11588)",Decide who you think will do the job,Premise,"(11590, 11626)",Support
What I don't accept is demonstrating and organizing demonstrations in a foreign country when your country's at war,Claim,"(15578, 15692)",I cannot accept that,Claim,"(15705, 15725)",Equivalent
we never would have got there,Claim,"(18408, 18437)",I think it is important that the US stay in Europe and continue to guarantee the peace,Claim,"(18503, 18589)",Support
If people don't have the stomach to fix these problems,Premise,"(24348, 24402)","I think it's a good time to face it, November",Claim,"(24404, 24449)",Support
Look at the misery index when the Democrats had both the White House and the Congress,Premise,"(29381, 29466)",It was just right through the roof,Premise,"(29468, 29502)",Support
be ready to go when Congress goes,Premise,"(34441, 34474)","By the time Congress comes into session to go to work, have those plans ready to go in front of Congress",Premise,"(33996, 34100)",Equivalent
to threaten to veto until we get this new Congress,Claim,"(40090, 40140)",I'm going to keep on vetoing them,Claim,"(39829, 39862)",Support
you're not a superpower,Claim,"(41694, 41717)",we've got to be financially strong,Claim,"(43236, 43270)",Support
It's time to change,Claim,"(2931, 2950)",I want to bring that change to the American people,Claim,"(2952, 3002)",Support
We were the first ones to put sanctions on,Premise,"(48767, 48809)","We still have them on, on some things",Premise,"(48811, 48848)",Support
This is basically a problem that is a primary concern to the European Community,Premise,"(53160, 53239)",We cannot send our people all over the world to solve every problem that comes up,Claim,"(53077, 53158)",Support
anyone in the White House should have the character to be there,Premise,"(11012, 11075)",Decide who you think will do the job,Premise,"(11590, 11626)",Support
What I don't accept is demonstrating and organizing demonstrations in a foreign country when your country's at war,Claim,"(15578, 15692)",I questioned his judgment and his character,Claim,"(15454, 15497)",Support
let's not cut into the muscle,Premise,"(19539, 19568)","let's not cut down our insurance policy, which is participation of American forces in NATO, the greatest peace- keeping organization ever made",Premise,"(19574, 19716)",Support
If they do,Premise,"(24451, 24461)",they will have heard the harsh reality of what we have to do,Claim,"(24468, 24528)",Support
It was just right through the roof,Premise,"(29468, 29502)",we can do better,Claim,"(29509, 29525)",Support
you've got to credit,Claim,"(34539, 34559)",Small business--you've got to have capital,Claim,"(34495, 34537)",Support
"We live in a global economy, not a national economy",Premise,"(40332, 40383)",let's live in a world of reality,Claim,"(40298, 40330)",Support
"We really need to nail down the big intercontinental ballistic missiles, the ones that can hit us from Russia",Claim,"(42921, 43030)",we've got to take care of this missile situation and try to get the nuclear war behind us and give this thing very high priority,Claim,"(43284, 43412)",Support
the changes are mind-boggling for world peace,Premise,"(3310, 3355)",I think we've dramatically changed the world,Claim,"(3219, 3263)",Support
the policies he's expounding of putting conditions on M.F.N. and kind of humiliating them is not the way you make the kind of progress we are getting,Claim,"(48926, 49075)",Governor Clinton's philosophy is isolate them,Claim,"(48854, 48899)",Support
The party's over and it's time for the clean-up crew,Claim,"(11699, 11751)",we do have to have change,Claim,"(11758, 11783)",Support
He did,Premise,"(15555, 15561)",I accept that,Premise,"(15563, 15576)",Support
"let's not cut down our insurance policy, which is participation of American forces in NATO, the greatest peace- keeping organization ever made",Premise,"(19574, 19716)",I think this insurance policy is necessary,Claim,"(19843, 19885)",Support
I'm not playing Lawrence Welk music tonight,Premise,"(24530, 24573)",they will have heard the harsh reality of what we have to do,Claim,"(24468, 24528)",Support
"the way to do better is not to tax and spend but to retrain, get that control of the mandatory spending programs.",Claim,"(29531, 29644)",we can do better,Claim,"(29509, 29525)",Support
many of them need mentors or coaches,Claim,"(34565, 34601)",Small business--you've got to have capital,Claim,"(34495, 34537)",Support
So seventy percent of our debt is five years or less,Premise,"(40557, 40609)",only in America would you finance seventy percent of it five years or less,Premise,"(40481, 40555)",Equivalent
We've got to help them,Claim,"(42421, 42443)",we need to help and support Russia and the republics in every possible way to become democratic capitalistic societies,Claim,"(43432, 43550)",Equivalent
it's not everything,Claim,"(4238, 4257)",I think it's experience at this level,Claim,"(3964, 4001)",Attack
I've stood up with these people,Premise,"(49081, 49112)",I understand what you have to do to be strong in this situation,Claim,"(49118, 49181)",Support
all- volunteer armed force is not made up of the sons and daughters of the beautiful people,Premise,"(53507, 53598)","it is inappropriate for us, just because there's a problem somewhere around the world, to take the sons and daughters of working people",Claim,"(53336, 53471)",Support
Decide who you think will do the job,Premise,"(11590, 11626)",we do have to have change,Claim,"(11758, 11783)",Support
"Governor Clinton says $200,000 but he also says he wants to raise $150 billion",Premise,"(15907, 15985)","Taxing people over $200,000 will not get you $150 billion",Claim,"(15987, 16044)",Support
I think it goes with world leadership,Claim,"(19887, 19924)",I think this insurance policy is necessary,Claim,"(19843, 19885)",Support
We have a budget deficit in the federal government,Premise,"(24790, 24840)","we really have 2 deficits in America, not one",Claim,"(24743, 24788)",Support
anybody that thinks about it cares a great deal,Claim,"(30190, 30237)",it's very important that we not continue to let our industrial base deteriorate,Claim,"(29966, 30045)",Support
we can create more jobs there in a hurry than any other place,Claim,"(34607, 34668)",Small business--you've got to have capital,Claim,"(34495, 34537)",Support
So seventy percent of our debt is five years or less,Premise,"(40557, 40609)",These interest rates we have now don't make any sense,Claim,"(40385, 40438)",Support
It's a very unstable situation,Claim,"(42711, 42741)",not just sit back and let those countries continue in turmoil,Claim,"(43556, 43617)",Support
"Values, judgment, and the record that I have amassed in my state also should count for something",Premise,"(4259, 4355)",it's not everything,Claim,"(4238, 4257)",Support
"it's moving, not as fast as we'd like",Premise,"(49187, 49224)",I understand what you have to do to be strong in this situation,Claim,"(49118, 49181)",Support
"it's the working folks who send their sons and daughters to war, with a few exceptions",Premise,"(53600, 53686)","it is inappropriate for us, just because there's a problem somewhere around the world, to take the sons and daughters of working people",Claim,"(53336, 53471)",Support
when Joe McCarthy went around this country attacking people's patriotism he was wrong,Claim,"(12588, 12673)",He was wrong,Claim,"(12675, 12687)",Equivalent
"Taxing people over $200,000 will not get you $150 billion",Claim,"(15987, 16044)",the money that I raise from upper-income people and from asking foreign corporations just to pay the same income on their income earned in America that American corporations do will be used to give incentives back to upper-income people,Claim,"(14237, 14473)",Attack
I think the levels we've come up with are just about right,Claim,"(19930, 19988)",I think this insurance policy is necessary,Claim,"(19843, 19885)",Support
"we also have an investment, a jobs, an income deficit",Premise,"(24846, 24899)","we really have 2 deficits in America, not one",Claim,"(24743, 24788)",Support
we practice 19th century capitalism,Premise,"(30730, 30765)","In the rest of the world, the countries and the businesses would be working together to make this transition in an intelligent way",Premise,"(30899, 31029)",Support
This country desperately needs a jobs program,Claim,"(34717, 34762)",my first priority would be to pass a jobs program,Claim,"(34768, 34817)",Support
We have a four trillion dollar debt,Premise,"(40440, 40475)",These interest rates we have now don't make any sense,Claim,"(40385, 40438)",Support
they could go back worse than things used to be,Premise,"(43627, 43674)",not just sit back and let those countries continue in turmoil,Claim,"(43556, 43617)",Support
I've worked hard to create good jobs and to educate people,Premise,"(4357, 4415)","Values, judgment, and the record that I have amassed in my state also should count for something",Premise,"(4259, 4355)",Support
"you isolate China and turn them inward, and then we've made a tremendous mistake",Claim,"(49230, 49310)",I'm not going to do it,Claim,"(49316, 49338)",Support
Everybody went,Premise,"(53750, 53764)","It's very unlike World War II, when FDR's sons flew missions",Premise,"(53688, 53748)",Support
Well over a million and a quarter Americans are HIV-positive,Premise,"(61560, 61620)",We need to put one person in charge of the battle against AIDS to cut across all the agencies that deal with it,Claim,"(61622, 61733)",Support
a senator from Connecticut stood up to him named Prescott Bush,Premise,"(12693, 12755)",Your father was right to stand up to Joe McCarthy,Premise,"(12757, 12806)",Support
That old adage they use--we're going to soak the rich- -we're going to soak the rich--it always ends up being the poor cab driver or the working man that ends up paying the bill,Premise,"(16155, 16332)","when you add in his other spending proposals, regrettably you end up socking it to the working man",Claim,"(16055, 16153)",Support
if you only have to pick up a $30-billion tab to defend your country,Premise,"(20436, 20504)",It's kind of easy to do,Claim,"(20412, 20435)",Support
a $1600 drop in average income in just the last 2 years,Premise,"(25001, 25056)","People are working harder for less money than they were making 10 years ago, 2- 3rds of our people",Premise,"(24901, 24999)",Support
anybody that thinks about it cares a great deal,Claim,"(30190, 30237)",We had someone who I'm sure regrets said it in the president's staff said he didn't care whether we made potato chips or computer chips,Premise,"(30047, 30182)",Attack
to introduce it on the first day I was inaugurated,Claim,"(34819, 34869)",my first priority would be to pass a jobs program,Claim,"(34768, 34817)",Support
These interest rates we have now don't make any sense,Claim,"(40385, 40438)",It's very interest sensitive,Claim,"(40611, 40639)",Support
there are a lot of old boys in the K.G.B. and the military that liked it better the way it used to be,Premise,"(43691, 43792)",they could go back worse than things used to be,Premise,"(43627, 43674)",Support
"My state now ranks first in the country in job growth this year, fourth in income growth, fourth in reduction of poverty, third in overall economic performance, according to a major news magazine",Premise,"(4417, 4612)",I've worked hard to create good jobs and to educate people,Premise,"(4357, 4415)",Support
the policies he's expounding of putting conditions on M.F.N. and kind of humiliating them is not the way you make the kind of progress we are getting,Claim,"(48926, 49075)",I'm not going to do it,Claim,"(49316, 49338)",Support
"It's very unlike World War II, when FDR's sons flew missions",Premise,"(53688, 53748)",It's a different world now,Claim,"(53766, 53792)",Support
"Over 150,000 Americans have died of AIDS",Premise,"(61518, 61558)",We need to put one person in charge of the battle against AIDS to cut across all the agencies that deal with it,Claim,"(61622, 61733)",Support
"we need a president who will bring this country together, not divide it",Claim,"(12900, 12971)",you were wrong to attack my patriotism,Claim,"(12808, 12846)",Support
I just have a different approach,Claim,"(16341, 16373)","I believe the way to get the deficit down is to control the growth of mandatory spending programs, and not raise taxes on the American people",Claim,"(16375, 16516)",Support
It's kind of easy to do,Claim,"(20412, 20435)",Germany will spend a trillion dollars building infrastructure over the next 10 years,Premise,"(20326, 20410)",Support
"People are working harder for less money than they were making 10 years ago, 2- 3rds of our people",Premise,"(24901, 24999)","we also have an investment, a jobs, an income deficit",Premise,"(24846, 24899)",Support
you make more making computer chips than potato chips,Premise,"(30251, 30304)",anybody that thinks about it cares a great deal,Claim,"(30190, 30237)",Support
"I would meet with the leaders of the Congress, with all the newly elected members of the Congress and as many others with whom I could meet between the time of the election and the inauguration, and we would present a jobs program",Premise,"(34871, 35101)",my first priority would be to pass a jobs program,Claim,"(34768, 34817)",Support
"We have a four percent gap between what we pay for treasuries, and what Germany pays for one to five year treasuries",Premise,"(40641, 40757)",That gap is going to close,Claim,"(40759, 40785)",Support
the world is still a dangerous and uncertain place,Premise,"(43996, 44046)",We need a new military and a new national security policy equal to the challenges of a post cold war era,Claim,"(44048, 44152)",Support
"My state now ranks first in the country in job growth this year, fourth in income growth, fourth in reduction of poverty, third in overall economic performance, according to a major news magazine",Premise,"(4417, 4612)",That's because we believe in investing in education and in jobs,Claim,"(4614, 4677)",Support
Governor Clinton's philosophy is isolate them,Claim,"(48854, 48899)",I'm not going to do it,Claim,"(49316, 49338)",Support
"It's very important that we not just, without thinking it through, just rush to every problem in the world and have our people torn to pieces",Claim,"(53794, 53935)",We cannot send our people all over the world to solve every problem that comes up,Claim,"(53077, 53158)",Support
I was opposed to the war but I loved my country,Premise,"(12848, 12895)",you were wrong to attack my patriotism,Claim,"(12808, 12846)",Support
"where it appears to be growing, it's minimum-wage jobs",Premise,"(16746, 16800)",Right now we have a flat to deteriorating job base,Premise,"(16691, 16741)",Support
if you only have to pick up a $30-billion tab to defend your country,Premise,"(20436, 20504)",the Germans spend around 30 billion in Europe,Premise,"(20266, 20311)",Equivalent
almost all economists who've looked at it say that if you cut the deficit this much this quick,Premise,"(25113, 25207)",it will increase unemployment,Claim,"(25208, 25237)",Support
19 out of 20 computer chips that we have in this country now come from Japan,Premise,"(30321, 30397)",We've given away whole industries,Premise,"(30399, 30432)",Support
