source_unique_id,target_unique_id,source_id,target_id,relation_class,year
2020_7d5c189e19c9237fa703482d16461b77,2020_5d5163fa4aeb9d6dfce8dd224c46e142,T366,T365,Support,2020
2020_51877c9cf84240b15843fd470b188b34,2020_2fd7f8ac4590a76404596651733964c0,T367,T368,Support,2020
2020_569bb2cfd80f5584b357d5b1d8cf1e92,2020_e0aee2b6c756ef94908348d8017617cd,T370,T369,Support,2020
2020_7c04326059a260903dc7e1178b4adbac,2020_f89066c974bb350df22fbb8993143805,T371,T372,Support,2020
2020_ceb8cc6c3126b78fadf5024f15a33bde,2020_d053505f250c456908dd3146bbd8fd62,T0,T1,Equivalent,2020
2020_917af1b8190c0152cbaf571287af7d58,2020_ae2a59986dd32bc5c68e2d3a6b22e843,T2,T3,Support,2020
2020_e7b67bb9a23b7acf62a4bc0f4165d142,2020_b1b65d87021b43be1e621f18dda692bf,T4,T5,Support,2020
2020_37a18781157e4f025a631638da6bb8a2,2020_795c62ab1589e5bef8a46e1f8fdf0981,T6,T7,Support,2020
2020_37a18781157e4f025a631638da6bb8a2,2020_9476c42e43bdec8206e311220e0f2026,T6,T8,Support,2020
2020_3d4ff147ed49751b74fdd82b248c0212,2020_191a65d2c1556e3280152d1ee8714469,T9,T10,Equivalent,2020
2020_191a65d2c1556e3280152d1ee8714469,2020_c9125bd7131fbdc01a97bdc1da725c37,T10,T12,Attack,2020
2020_291392c77bb336d6e58fb0b0cfcb04df,2020_b972426080eeb2b9662c2fb7933356f7,T13,T14,Attack,2020
2020_7e8f8c20629fcf9f483eeb3265643cc7,2020_56cb5f167ea56b12f32f54f1c15a040e,T15,T16,Attack,2020
2020_7e8f8c20629fcf9f483eeb3265643cc7,2020_34453635855c7327b8725a836deacf77,T15,T17,Attack,2020
2020_56cb5f167ea56b12f32f54f1c15a040e,2020_529f3bc626e2c095f8149d5dc161b5ff,T16,T18,Attack,2020
2020_529f3bc626e2c095f8149d5dc161b5ff,2020_7d1abe369ae37ea3e94793d0b0c49c73,T18,T19,Attack,2020
2020_7d1abe369ae37ea3e94793d0b0c49c73,2020_8898a35a831c4ab1acdd7252b3e74598,T19,T20,Attack,2020
2020_4ca76ff7849de46cb8c507764662fba9,2020_84bbeca70bb30dad20c61f3a01608de9,T21,T22,Attack,2020
2020_4ca76ff7849de46cb8c507764662fba9,2020_f0afa4e6240d228f22d52aef5c9f0179,T21,T23,Equivalent,2020
2020_a441bfcd1ffad9f3cb1b13fdc91f2a51,2020_7a16026f129693b51f24993626127291,T24,T27,Attack,2020
2020_8269d8d408b1eb2cf31c16ced1b84b1a,2020_de818f79d4cff2161d0a57552c20ad6e,T25,T26,Support,2020
2020_dc83ae1a103a7e77b742ccec00e48a86,2020_f4e32785f6099da674ef355252a53ac7,T28,T29,Support,2020
2020_c5f2938a98760ad7499352463694acf0,2020_a5512cd14d1ce8323b95eb2d83b272ba,T30,T31,Attack,2020
2020_a5512cd14d1ce8323b95eb2d83b272ba,2020_60bb65461a1b38cb8c607cda1209ba33,T31,T32,Equivalent,2020
2020_60bb65461a1b38cb8c607cda1209ba33,2020_96753c21e614ecabdb65dc0d9425e69d,T32,T33,Attack,2020
2020_60bb65461a1b38cb8c607cda1209ba33,2020_c61b9d2a368939e4a204572075efae0f,T32,T34,Attack,2020
2020_c61b9d2a368939e4a204572075efae0f,2020_cbdb093b0a7c573ae5e82a1d5457037c,T34,T35,Attack,2020
2020_0c8ab694df2b89798783e983a87d726b,2020_02a17bbb70b82f49ffc7f14f270f66a3,T36,T37,Support,2020
2020_0c8ab694df2b89798783e983a87d726b,2020_d66b6b2364b411b90dbaf891d19fab80,T36,T38,Support,2020
2020_11feb7055d5839ce384f9e8fb581bd5b,2020_8a2e2fea332ed57124c8aa9731c9d07a,T39,T40,Equivalent,2020
2020_d289dfd07204dbfbb0c283f5a4a54c19,2020_ffbf2f9b4cf8f174fa718794cea76885,T41,T42,Support,2020
2020_a551b88c29eb42d55d9aed94b2c1f90a,2020_76d14af4ee69851ffd55279ba601f4a5,T44,T43,Support,2020
2020_5deb499d6d9df6b6903be1348a619ae7,2020_b0526f4f62fcef08b606a679f4fec4d1,T45,T46,Support,2020
2020_42d516c245838ee03c1bff448fb8eb21,2020_527d550435f84a95cbc0a0b83c205433,T47,T48,Attack,2020
2020_57d36c6769a4dc6dbcf92571a83600bb,2020_e9715d09f44b36798f3befe62abef760,T49,T50,Attack,2020
2020_57d36c6769a4dc6dbcf92571a83600bb,2020_57ddebeadfc060e15a6c695b66186848,T49,T51,Equivalent,2020
2020_e9715d09f44b36798f3befe62abef760,2020_e9715d09f44b36798f3befe62abef760,T50,T50,Equivalent,2020
2020_057c83235fae13c74920001b7aa5628e,2020_ca87b1d65329bc14ebebd76ad1885459,T54,T53,Support,2020
2020_057c83235fae13c74920001b7aa5628e,2020_c7b58da881ce8bb0884950fde4738ee0,T54,T55,Attack,2020
2020_6716ba6c776855b4d54d56f0aa3eec53,2020_6716ba6c776855b4d54d56f0aa3eec53,T56,T56,Equivalent,2020
2020_7591e1cfe0ebf577833f176127571be2,2020_16d02a47491bf8f1c24f99efd4d61dab,T58,T59,Attack,2020
2020_89a0bd46a8b3ed54265b97de0ce711b1,2020_14a88025f87b3408361823c970f672e3,T62,T60,Support,2020
2020_89a0bd46a8b3ed54265b97de0ce711b1,2020_ad69fe787273866c4074425c7adcd297,T62,T61,Support,2020
2020_0aa3544492df2584c854fd3f8eba37c3,2020_a2031fb905131d147d626213b3f7d89d,T63,T64,Attack,2020
2020_0aa3544492df2584c854fd3f8eba37c3,2020_856bc1fb69b32071711cd7c7759f6925,T63,T65,Equivalent,2020
2020_9ba301d9ff26e3ab0a10da98f850cf64,2020_749dba6678104f6d029f7c8bcc508ab2,T66,T67,Support,2020
2020_9ba301d9ff26e3ab0a10da98f850cf64,2020_42b057289c8deace609bf35149d080d1,T66,T68,Support,2020
2020_b324edb895d2d8adaa95df1a986ec173,2020_8dbc00820749f881e8ef17e073d10dc0,T69,T70,Support,2020
2020_c2d8720a854902a6015b44928ed534e7,2020_bafb2f7fa44509c84c7a3bc939089528,T72,T73,Attack,2020
2020_bafb2f7fa44509c84c7a3bc939089528,2020_03974e03e2348dcf8df0bff1b1c9679d,T73,T74,Attack,2020
2020_559f72facc8663debc64341aa538f3d1,2020_41ab347832f88d357ad481777bd0757d,T79,T75,Support,2020
2020_559f72facc8663debc64341aa538f3d1,2020_0224a2ed6fcce58337fe11fa767b682c,T79,T76,Support,2020
2020_559f72facc8663debc64341aa538f3d1,2020_b4e22c72733208bedfb7b07e6ae4ec5e,T79,T77,Support,2020
2020_559f72facc8663debc64341aa538f3d1,2020_2e14f64fba1a8dc4127a32ca6cca1b20,T79,T78,Support,2020
2020_559f72facc8663debc64341aa538f3d1,2020_d6bb502588dc8dbfa10e6e278c24f3df,T79,T80,Equivalent,2020
2020_d78f5c38452b5016f44f34416425c194,2020_acdfbc6a959b534918d92e9c1b2a419c,T82,T81,Support,2020
2020_527b3abef121a78843804c604627cc88,2020_e8c346548b6b26eaffde830eef9f9e1a,T83,T84,Attack,2020
2020_d8248a0a85524d800216cf0103cc67d2,2020_80341e63652ab0f37c58b37b1ae1cb90,T85,T86,Support,2020
2020_8d3bdf0264f00496d69e11088631ef38,2020_1593ae00f9cf5876c69388769115a591,T87,T88,Support,2020
2020_4d650fc1b345cf3dff7bf9187b872e56,2020_ab593e5fa3712a7fde64e45642d59104,T89,T90,Attack,2020
2020_ab593e5fa3712a7fde64e45642d59104,2020_ab593e5fa3712a7fde64e45642d59104,T90,T90,Equivalent,2020
2020_ab593e5fa3712a7fde64e45642d59104,2020_0d86aae86a2903351ab0b6bd5db41a77,T90,T95,Equivalent,2020
2020_d165e7a703fa2ab71b77867eb1278c32,2020_7cce4b8a64e80eeca54d7105cedf4f14,T91,T92,Support,2020
2020_d165e7a703fa2ab71b77867eb1278c32,2020_0693815c8bcefbb98e14c2654df99eda,T91,T93,Support,2020
2020_956d8e4cc1ce8de2eaba721d2cdefe45,2020_9b8c26d16d4e94c76d29e3f40596f5a1,T96,T97,Support,2020
2020_956d8e4cc1ce8de2eaba721d2cdefe45,2020_f118c0eb64a0a42a5ca7531f4ba7bea6,T96,T98,Support,2020
2020_956d8e4cc1ce8de2eaba721d2cdefe45,2020_23f9a0dbcc45812a94b54cfd79ddab56,T96,T99,Support,2020
2020_a9c9da600b2e9924a75d3103fc122888,2020_dec306726efd8d254c4212294c3f818a,T101,T100,Support,2020
2020_7ff0d40f2c5e5cf118a860480753b9cb,2020_2713240ffa3093a8604aa8e03815b697,T103,T102,Support,2020
2020_3fb540c749d23d69e0a521720ee2103f,2020_6dbefffb7d570ec922d6a1005a7068dc,T105,T104,Support,2020
2020_02d7e5e321a2c5cd6f13136ce00ac98e,2020_dd1beb7a074ee74aac8adef1fa0311c3,T107,T106,Support,2020
2020_aa4eb1f143cca7c4dc6057c2eac13297,2020_a39a25de73f8229eff8f227e8d92e10f,T108,T109,Support,2020
2020_8b5916a8f56dc71b082e347d880778b2,2020_65f897d6d4a1790969a5cd69a97635ab,T110,T111,Support,2020
2020_65f897d6d4a1790969a5cd69a97635ab,2020_b8b8735f8276888a8561577820096811,T111,T112,Support,2020
2020_dec72f8eb2373778090b9c2b38234438,2020_f3d2f9ee3539be1baae69c51bea6faba,T113,T114,Attack,2020
2020_f3d2f9ee3539be1baae69c51bea6faba,2020_2abc5db4a7eab93d2d80d52e92d58833,T114,T115,Equivalent,2020
2020_2abc5db4a7eab93d2d80d52e92d58833,2020_1b932195beddcc915cdd44ddb56088b9,T115,T116,Attack,2020
2020_1d0a02c50f6013a261149414e80a9516,2020_c6a7b89c38ed5a8b55742bc1e650775e,T117,T118,Attack,2020
2020_77d39cce8b4018d0d544babcb5378f5e,2020_363f1151ebc8034a9eede3f3055670cc,T119,T120,Support,2020
2020_ed72f61910def81867618c012e5e4877,2020_b60cf44bc28fdbdecc4d6e34decd4a0b,T122,T121,Support,2020
2020_43bb3faa753bbc5f0e8a657cd348213d,2020_9bb787e47a5d6f9d3d0e2fa9bc6c27d6,T123,T124,Attack,2020
2020_43bb3faa753bbc5f0e8a657cd348213d,2020_e0ffdbafcfdc5224b01ff0e640fa5e8d,T123,T125,Equivalent,2020
2020_9218189ba4d73dea933e518797ce7cdb,2020_e968fa75ddf5287c35b3e6ccb11e6251,T126,T127,Attack,2020
2020_e968fa75ddf5287c35b3e6ccb11e6251,2020_9888fd0f4408f30145f069ee688ee6b8,T127,T128,Equivalent,2020
2020_d60ef85b1671301113a3a3aa4341c925,2020_96550fdeea2049901e40ae8550272fc1,T129,T130,Support,2020
2020_2993b6f79ef25d7b0fe01504744848f4,2020_faa64e2903436cc9423d20201cf8bb7b,T131,T132,Equivalent,2020
2020_fa48e78bbb0594c4d0a460c9dda17a5c,2020_a53a528ce44cd499ce49416640aeb6a8,T134,T133,Support,2020
2020_58b55bd0d2bb385d765c842cd8442ca4,2020_36b00fa627213106bd5edff61916f448,T135,T136,Equivalent,2020
2020_152cd3d4cf9e8aa21190b0f76fe457d2,2020_3efb62bf795f24dbc7cb69895540d6bd,T138,T137,Support,2020
2020_4c68e702c728f6d00e244461ad871713,2020_d076a492f85e550ea481e20e17b88f6a,T140,T139,Support,2020
2020_03d2dc85705b5b8078e3bbb3ebc25b36,2020_85962dca93efefdadd7efefbcf6ef499,T141,T142,Equivalent,2020
2020_5298a0346bd7186760f9bed260b9945f,2020_d8f8477b36b128bb6d541cb66d5bd2f4,T143,T144,Support,2020
2020_d8f8477b36b128bb6d541cb66d5bd2f4,2020_307191f43f3c763d7eedf7e9740b66df,T144,T145,Support,2020
2020_e832e04f55f0bc68d74e7464328ab892,2020_0713badff6d923f4c7915ef45fb05ec9,T146,T147,Support,2020
2020_223d01bb4f100e5033c5850dd92a58ce,2020_e25fe10f178e5418e6c4a845553af0b1,T149,T148,Support,2020
2020_673a7907a9a05e0bb12ef0092b7c258b,2020_74886a61b251295871e45d01a842cb64,T150,T160,Equivalent,2020
2020_13bc7e288cf52bc11c2abb80508368b9,2020_a71356c1329ea8fb9863653f3d9263b2,T152,T151,Support,2020
2020_424bdf1413525021282084073294c6af,2020_38d79e0c5e09089576511ceae85695ea,T155,T153,Support,2020
2020_424bdf1413525021282084073294c6af,2020_c8f38a1783639283840815b0c1a2c367,T155,T154,Support,2020
2020_424bdf1413525021282084073294c6af,2020_04c840b9577af48072c00c8a0f214fcf,T155,T156,Attack,2020
2020_04c840b9577af48072c00c8a0f214fcf,2020_01c7f98d2a574fad7a2890fbbba7ef68,T156,T157,Attack,2020
2020_01c7f98d2a574fad7a2890fbbba7ef68,2020_66d3fcd8b3fa21cc5a43a4d885ecd933,T157,T158,Equivalent,2020
2020_01c7f98d2a574fad7a2890fbbba7ef68,2020_96a2dec478790549cfdab761a39ae196,T157,T159,Equivalent,2020
2020_74886a61b251295871e45d01a842cb64,2020_153da16ea4fdba2a863b3daa2552a125,T160,T161,Support,2020
2020_914643bd5e62ad1e8c57f9417623ac8a,2020_dbc3994bf336033f3e2b09c1432d330c,T162,T163,Support,2020
2020_914643bd5e62ad1e8c57f9417623ac8a,2020_f3efabb51f5859b3e02754be4f8a87d7,T162,T167,Equivalent,2020
2020_865a8076b476b44d6f1c7b0fdec2ca92,2020_a4a538165c206bb208df87596bdef313,T164,T165,Attack,2020
2020_865a8076b476b44d6f1c7b0fdec2ca92,2020_64bffe2661b1b280debfaddae4a8f8a1,T164,T166,Equivalent,2020
2020_d0ba8731d6a89bc9069a16de16198d15,2020_a9db21ff4e1f710365e5c78fe140c176,T168,T169,Support,2020
2020_888d914f7e4552c23c9ccc89c9764a25,2020_888d914f7e4552c23c9ccc89c9764a25,T170,T170,Equivalent,2020
2020_72e0d59a6b0453affdab2988bda82112,2020_0a8de1491257fb76d3ced3b2786f916b,T173,T172,Support,2020
2020_db59326ecd1dd9ac46ecf7e4523675b3,2020_0d97f0ecd57d0edca23bf3551700f9c7,T174,T175,Support,2020
2020_db59326ecd1dd9ac46ecf7e4523675b3,2020_c461b9e634e6f70f5973b8fb38af84f8,T174,T176,Support,2020
2020_db59326ecd1dd9ac46ecf7e4523675b3,2020_b677f56e086724050fd4633f8f9c1fe9,T174,T177,Support,2020
2020_61607881070ddaf9d5f7b44fe65b3c04,2020_1c22a8f5435ee1573781e62d9aa2d739,T180,T178,Support,2020
2020_61607881070ddaf9d5f7b44fe65b3c04,2020_c651a7bb2a86aaccfab25e22719b8c19,T180,T179,Support,2020
2020_3ab5905964f6b9cebc762a404007f61a,2020_9e4a1b1b0f395f0b9d50ed0fd36c2ef6,T181,T182,Support,2020
2020_f9127d5fe7d4a8ec30fc0b6916d36e8f,2020_2b590550866a0a835f56117ac91f5d21,T183,T184,Attack,2020
2020_17fa285d4cfd78af55c7847decbebd11,2020_34cdaeb143653b1430ee412770a1754a,T185,T186,Support,2020
2020_17fa285d4cfd78af55c7847decbebd11,2020_15e61160197291b6f19a33238964f832,T185,T187,Support,2020
2020_a5c3cd508ed2c0ec13702191ced70aff,2020_c6b009d969a291698f2b22a069ec31c7,T190,T188,Attack,2020
2020_a5c3cd508ed2c0ec13702191ced70aff,2020_28de44978faa64a6f9c7e8b65fd0cb46,T190,T189,Attack,2020
2020_efb149820b67cea48cfa13b345fae89b,2020_5ddea9e303fde43f06093ba91eeada03,T191,T192,Support,2020
2020_ab78cd5b160d25fdbfd37ce2e79928cf,2020_4e88168dca7698ac710d180de18a1812,T193,T194,Support,2020
2020_ab78cd5b160d25fdbfd37ce2e79928cf,2020_bb21139dd24b59e7eed1625d847d10e8,T193,T195,Support,2020
2020_ab78cd5b160d25fdbfd37ce2e79928cf,2020_80d1d484c8c8751a248ec1d3214572db,T193,T196,Support,2020
2020_5809fe9045da7ceedb6b9c315101709d,2020_5809fe9045da7ceedb6b9c315101709d,T197,T197,Equivalent,2020
2020_c07536daa602b8e07288fdf6f1ea9bc7,2020_1034e7416bfc3df57174eb6b0f6eded4,T199,T200,Equivalent,2020
2020_e9f1e0cbd384883016570918d30e562e,2020_b2119d3aaaaf81021df4642c27ffa3a6,T201,T202,Attack,2020
2020_b2119d3aaaaf81021df4642c27ffa3a6,2020_b2119d3aaaaf81021df4642c27ffa3a6,T202,T202,Equivalent,2020
2020_b2119d3aaaaf81021df4642c27ffa3a6,2020_31ae580adabcb2f1f5024b914a20b8ab,T202,T205,Equivalent,2020
2020_b2119d3aaaaf81021df4642c27ffa3a6,2020_027fbe923002373ef839bea6ed9628c0,T202,T204,Attack,2020
2020_329262d5619ac453db8b1eb055f4fa11,2020_329262d5619ac453db8b1eb055f4fa11,T206,T206,Equivalent,2020
2020_f7bacda10c875b5d77ec8b63010d0986,2020_22379f54aa167feee65f8b4fe103e216,T208,T209,Support,2020
2020_f7bacda10c875b5d77ec8b63010d0986,2020_d6d3c7e972aea4d0b606de1745a3a4a1,T208,T210,Support,2020
2020_f15e65a43e15817c954afdb272975643,2020_4c2ce72965f168fa4cfaef86e252b693,T212,T213,Attack,2020
2020_bad24a20f451f9456dbd584b7d9109b4,2020_c7b8cfc80b350daa6506647493118cd9,T215,T216,Support,2020
2020_0b4495dd931ed836cb06f40929ed517a,2020_7f20addc599061a78ccb06e06e59c738,T217,T218,Support,2020
2020_0b4495dd931ed836cb06f40929ed517a,2020_4387ac9fb982e15df77fc5fc8065f84c,T217,T219,Support,2020
2020_0c6b8e7612271009c6b8ea596101a8f2,2020_87adbe1c8a518f320a84be60d0524831,T220,T221,Equivalent,2020
2020_b9880c2b396e162390514edef09fcff7,2020_d555f84830fb8015e68411387a26b9b4,T222,T223,Support,2020
2020_63f99db0334b2536096257ead7e5a106,2020_53ecb40213b9d6ec592acb23eda7588f,T225,T224,Support,2020
2020_c915f23dad70ceee159726712d21d483,2020_d2322b9ae585124b06757efaf37b6f8e,T226,T227,Support,2020
2020_c915f23dad70ceee159726712d21d483,2020_57aecdd3ce53b3d5b6c70395ad9c2aaa,T226,T228,Support,2020
2020_38810ef24fae16edfe9ef3eae77273b8,2020_2d6b6c349630de349949c03d4cba814a,T229,T230,Attack,2020
2020_2d6b6c349630de349949c03d4cba814a,2020_a1a5b2c21c9eab605f22a7fe5f699779,T230,T231,Attack,2020
2020_2d6b6c349630de349949c03d4cba814a,2020_2d6b6c349630de349949c03d4cba814a,T230,T230,Equivalent,2020
2020_a1a5b2c21c9eab605f22a7fe5f699779,2020_2d6b6c349630de349949c03d4cba814a,T231,T230,Attack,2020
2020_2d6b6c349630de349949c03d4cba814a,2020_fd9f236b46bbd029fbb49930a0ccb786,T230,T233,Support,2020
2020_e8ed53fe637fc9980d4086db64ff5b2b,2020_e1bcacc31bd298f4262d58c445481317,T234,T235,Attack,2020
2020_e1bcacc31bd298f4262d58c445481317,2020_7bcbc4f15bccd0a22f79e6ee6f51df96,T235,T236,Attack,2020
2020_065e056d073c960b603659e7a79ed095,2020_486bb7f3e6eb983b8a41185b1fa5b791,T237,T238,Support,2020
2020_065e056d073c960b603659e7a79ed095,2020_a1a5b2c21c9eab605f22a7fe5f699779,T237,T231,Equivalent,2020
2020_486bb7f3e6eb983b8a41185b1fa5b791,2020_3198788547482b0963ae89404338588e,T238,T240,Equivalent,2020
2020_ef1da369b4af37c14df4f35fd67e63fd,2020_54ddfb58eff7e28a377b5e968222d05f,T241,T242,Attack,2020
2020_54ddfb58eff7e28a377b5e968222d05f,2020_cf1efbf00236db6162ae64ed543f6521,T242,T243,Attack,2020
2020_6f7a3c269353bb7471d1cdcd60dffba9,2020_41a7311b5ff3ebc21584eb5d722ebbbb,T244,T245,Support,2020
2020_6f7a3c269353bb7471d1cdcd60dffba9,2020_e8ced09bcd1b6d0171556402e3ac8d34,T244,T246,Support,2020
2020_6f7a3c269353bb7471d1cdcd60dffba9,2020_ddd7885b956f75d44f65f81f5015affd,T244,T247,Support,2020
2020_2da2dc49791396b15b71793fdc326ee3,2020_83701bab341eef679adb0dbb0e7945bc,T248,T249,Equivalent,2020
2020_ae90f3ff7038c188be1b147929af7edb,2020_db1e1f2ecdbb9c5cf42f8b528a9acfaa,T250,T251,Support,2020
2020_ae90f3ff7038c188be1b147929af7edb,2020_bf759b726faa3748a559d79bf900ec41,T250,T252,Equivalent,2020
2020_54ddfb58eff7e28a377b5e968222d05f,2020_da1304bc7416271c4c58069b19f8f4af,T242,T254,Equivalent,2020
2020_54ddfb58eff7e28a377b5e968222d05f,2020_54ddfb58eff7e28a377b5e968222d05f,T242,T242,Equivalent,2020
2020_5d9890aaa1a2b1faaadc3d2c51e004f2,2020_5d9890aaa1a2b1faaadc3d2c51e004f2,T256,T256,Equivalent,2020
2020_5d9890aaa1a2b1faaadc3d2c51e004f2,2020_7c529d21d74c9d7ab32e89dc2072ebdb,T256,T261,Equivalent,2020
2020_73390af35a978fd7e549f7484473a054,2020_66bf07967cfb685b35c7b584f39ae4be,T259,T260,Attack,2020
2020_a2593b15596fc0e8a79012c523f60146,2020_62ba59dfc62137943ea399a7619de31f,T262,T263,Attack,2020
2020_c5e9ea4a34d81d4a56d6a97373a19094,2020_7b1e87ea2ad2f4b3ac6b4b941cc183d7,T264,T265,Support,2020
2020_d87a5ea7fc38ff4a3c1a8e38bd003acd,2020_13f9aaa02fcc80a88b78e3a9cb517efb,T266,T267,Attack,2020
2020_4ed82e03171cdbb86bbb313efa33036d,2020_6098f4100742764025f39cbd9f61f3dc,T269,T268,Support,2020
2020_455b07aabb8837e0924617a85d0a2d23,2020_f254aca43bc49db01cb7a05a2854fb63,T270,T271,Support,2020
2020_455b07aabb8837e0924617a85d0a2d23,2020_f0f8d596d06776c9663f39696c200cbd,T270,T272,Attack,2020
2020_f7d7eaf8fa44cab9e17457b8dbad71ec,2020_204b91d10a1c2aa1f5df41af3afad2f5,T273,T274,Support,2020
2020_6c5446eed131f59ec8cb9f094409c94b,2020_aec3b7909c00ac600c0efdfe4a417852,T275,T276,Support,2020
2020_612f7d04a17f04b502664975be56059c,2020_59f90b144ca2e5f94ef85faa8955953a,T277,T278,Attack,2020
2020_92b30b9b7eef3a85314be37697527c68,2020_9e78d9ecf3a3b5867adc97c6b628182a,T279,T280,Support,2020
2020_57e5efa2750ec4b4eb7d2997d297d770,2020_ce8ae9014e355ea2c7710ae6b8b896c4,T282,T281,Support,2020
2020_57e5efa2750ec4b4eb7d2997d297d770,2020_58beb3f33d66204e8e33c5567c9deff1,T282,T283,Equivalent,2020
2020_ee86252d991ed0e110e1eb655b961e42,2020_9afcb7bb6dd2bd07d77e98a051628ae6,T285,T284,Support,2020
2020_17e0d49d372514fce3c81f07b6578430,2020_1790abfda47b37b35396c07818b9be17,T287,T286,Support,2020
2020_17e0d49d372514fce3c81f07b6578430,2020_63e058019627d0246ef3ef642dfbf3f9,T287,T288,Support,2020
2020_3f94b1ee54796291f6f1813d7a2ec77b,2020_c838878ace1622f925332be86f427494,T290,T289,Support,2020
2020_a250f1c584612f2141b87db1864bdcdc,2020_7b41484654963756209d79972f091f38,T292,T291,Support,2020
2020_6717393babe72aa82725a022a5e716d1,2020_540728000eeeb7ff4f223fd2f470894f,T294,T293,Support,2020
2020_d574773ec6ef87b4dfad2f0597b26fd6,2020_4fb4ac41e116fda96a6a1ee2ea807c95,T297,T295,Support,2020
2020_d574773ec6ef87b4dfad2f0597b26fd6,2020_e61ce59d47c7eec31dbabf71029cea10,T297,T296,Support,2020
2020_6c4401132888628e1ad1433ab9cb1204,2020_2d8ae51f5d02f0ee6dfcfb57d8a968ae,T298,T299,Support,2020
2020_26b3a794b07865eb9c9c775156427fa9,2020_c3c9c30132fa6c2ae4b6dd99a04b8462,T300,T301,Support,2020
2020_acdf00990f50301320a44ae724d3d314,2020_acdf00990f50301320a44ae724d3d314,T302,T302,Equivalent,2020
2020_71a7e97d31b723c46f7536f82acc2b24,2020_c53dad7308ebf6d27096adb168d7d457,T304,T305,Attack,2020
2020_82844dce5005f2a36b13d35766ece428,2020_3389d2eb280d08d2c6ab5c4e5b7fe919,T306,T307,Support,2020
2020_82844dce5005f2a36b13d35766ece428,2020_6e3e7200ae5118879da9757e05da3a54,T306,T309,Support,2020
2020_8e126582cb369c1e0764c04a6b92a861,2020_8fc12b474f4fb7ecc9fdcdab77ad6f01,T310,T313,Attack,2020
2020_5c7f6ec82049a1f3dec88527257904de,2020_5c7f6ec82049a1f3dec88527257904de,T311,T311,Equivalent,2020
2020_8fc12b474f4fb7ecc9fdcdab77ad6f01,2020_ab386f4e60a18ce87d405cf3fcb530c6,T313,T314,Attack,2020
2020_ab386f4e60a18ce87d405cf3fcb530c6,2020_a2b27824a16089ec68383455642c249e,T314,T315,Equivalent,2020
2020_c23c4b8288fd24ae59a3a3ec61ee84e9,2020_269cbf0035b0d5b383a417b8d4ad4b5d,T317,T316,Support,2020
2020_ebaf8290865fe8b32ef98fa2f4b5d0d1,2020_07221f3cc1772ccfee8e6281f32eb5e4,T322,T318,Support,2020
2020_ebaf8290865fe8b32ef98fa2f4b5d0d1,2020_ef444c8b8f0f9423d771391e59a268d9,T322,T319,Support,2020
2020_ebaf8290865fe8b32ef98fa2f4b5d0d1,2020_00e9e361258f5a9486274467bd08c6cc,T322,T320,Support,2020
2020_ebaf8290865fe8b32ef98fa2f4b5d0d1,2020_44d67404f97fff9758b0a3e16ff129ea,T322,T321,Support,2020
2020_7865510a65c22b4d364bb73fccb601c9,2020_51f0aa6882e04eb58f28e08500f6e71a,T327,T323,Support,2020
2020_7865510a65c22b4d364bb73fccb601c9,2020_98886d8185f66cae56c94b18d5a471ff,T327,T324,Support,2020
2020_7865510a65c22b4d364bb73fccb601c9,2020_7bd2693ac41244d5f8f2a3a2e2210a42,T327,T325,Support,2020
2020_7865510a65c22b4d364bb73fccb601c9,2020_ceed0003c78f39ecbcc1605ea61f2693,T327,T326,Support,2020
2020_7865510a65c22b4d364bb73fccb601c9,2020_92931f3f97ea81d225bb550c1ef1ed0b,T327,T328,Attack,2020
2020_92931f3f97ea81d225bb550c1ef1ed0b,2020_c89cbc28e2c5f476aa08ca964c4ffa31,T328,T329,Equivalent,2020
2020_c1e25ea8d90aea442cfb06ac7139c51e,2020_ce5eb03c3df669584d7ab3b98fabf1a1,T330,T331,Support,2020
2020_1dace5c12ed078c02d88ecc1de2aa30c,2020_81f30d40cb2cd42c824237ed666d6508,T332,T333,Support,2020
2020_0af5c3b456b3080cec1f234cf4a5270c,2020_4fd8924fa8afdfd2c5b6eab14f49e398,T335,T334,Support,2020
2020_bda677c629ddba1188fd35a3dae34e3d,2020_388b00069232359446ff9c814ec664e3,T336,T337,Attack,2020
2020_388b00069232359446ff9c814ec664e3,2020_503b1df9a798a14a1acbdddac3bc93ef,T337,T338,Attack,2020
2020_503b1df9a798a14a1acbdddac3bc93ef,2020_c41e21a33067c064564a4f96dba132b7,T338,T339,Attack,2020
2020_f5f2001ed687fd548d1db5987938c434,2020_3e0bad01be6fc34a941540781036fdcc,T341,T340,Support,2020
2020_14207bb61d45099322fc0838d0df3bbd,2020_e7d91abbffa605e4e97e7db79b9c3881,T344,T343,Support,2020
2020_ff6bf2fc75a0e7098ab2a68b7d7b25d7,2020_3dd8e40cda62cb49318db0930796c078,T345,T346,Attack,2020
2020_ff6bf2fc75a0e7098ab2a68b7d7b25d7,2020_74e118b4b175f8f446437bf6e6d6f464,T345,T347,Attack,2020
2020_860d2f8c81283554a8155046cd38e63b,2020_85962dca93efefdadd7efefbcf6ef499,T348,T142,Equivalent,2020
2020_1377edcc1b5c4b46265d3795ae27deb6,2020_df8674ec386619fdfbcca4dfa202d5bf,T351,T350,Support,2020
2020_929e1b98074bc26e0f6284ea76821e5c,2020_986ceb6aad7cf27ba31f88b2316250fb,T352,T353,Support,2020
