source_unique_id,target_unique_id,source_id,target_id,relation_class,year
2012_892c548d3013ed73ef982e4e6570363f,2012_c6d107fc1aa9b043a63f429166c9c4c6,T626,T625,Attack,2012
2012_26cd8d218e9397025e6370a90173a3f2,2012_892c548d3013ed73ef982e4e6570363f,T627,T626,Support,2012
2012_fb0b9f57d7e738081d93901e754bc81a,2012_f29cedd1c7bccbca545ef0faa08adb09,T629,T628,Support,2012
2012_f29cedd1c7bccbca545ef0faa08adb09,2012_892c548d3013ed73ef982e4e6570363f,T628,T626,Support,2012
2012_483300e60d0be7504f6e280f3df3f7b7,2012_8ef72ae80bbf2eebe7526998514ccda8,T634,T633,Support,2012
2012_b3b1a9688ef76a868aa089c59a0b677d,2012_8ef72ae80bbf2eebe7526998514ccda8,T635,T633,Support,2012
2012_96ceb34fe0e2d0f519f7a1f137d6abcf,2012_8ef72ae80bbf2eebe7526998514ccda8,T632,T633,Support,2012
2012_9bdec82e6c2593e6926bcab7bf301b62,2012_0f3c7894c717e404580d3c48805b50ff,T637,T640,Support,2012
2012_b7949b04092bbd81e99da526ce55f5f1,2012_e5e135f51ca5c72357a164309da8ebe3,T638,T639,Support,2012
2012_b9121a19036e9328f062f10ae9793ce7,2012_961ec5ee843277152968c5d5d4f40591,T642,T641,Support,2012
2012_5f5d0b51ba1939990867cdfaeb9cc69d,2012_9e13057eb0b5d86099283eb4b0b64fb6,T643,T644,Support,2012
2012_9e13057eb0b5d86099283eb4b0b64fb6,2012_961ec5ee843277152968c5d5d4f40591,T644,T641,Support,2012
2012_1d0ab262dd390a6161027a9280878fb8,2012_b9121a19036e9328f062f10ae9793ce7,T645,T642,Support,2012
2012_3f1e8ede32301c004a83b5b5e7b99778,2012_a27b6c246ca9c52b4ded1e79f1b571cd,T646,T610,Support,2012
2012_a7e857624267799094d5b56111754f26,2012_42606b367b2f1ce28e89458ea3a5296d,T648,T647,Support,2012
2012_88e4e6b20d27465c1a78301115064765,2012_9cc3a9928cb760eff0c7571393e70659,T653,T652,Support,2012
2012_af23c9306d4cafe778f7ac4085f4d2ab,2012_9cc3a9928cb760eff0c7571393e70659,T654,T652,Support,2012
2012_9452649477470b985286f6af042a8586,2012_9cc3a9928cb760eff0c7571393e70659,T655,T652,Attack,2012
2012_9adc3e5514086add57d0670222317658,2012_9452649477470b985286f6af042a8586,T656,T655,Support,2012
2012_235de689b3b8c6fe0666a15faaf83786,2012_9452649477470b985286f6af042a8586,T657,T655,Support,2012
2012_29c9cbd852211fa6d8ae5920b77af0e2,2012_9452649477470b985286f6af042a8586,T658,T655,Support,2012
2012_29fb05ca37c5bc549f47365a434c629c,2012_eff74506620629b4b413c6ef8768e83d,T673,T662,Support,2012
2012_eff74506620629b4b413c6ef8768e83d,2012_c51dcbd2da745c4fe0be92f50fdac743,T662,T661,Attack,2012
2012_eff74506620629b4b413c6ef8768e83d,2012_871a4639127217a47adc46d6b565b743,T662,T663,Support,2012
2012_e824fa289212c07e8404f67d4008ef22,2012_871a4639127217a47adc46d6b565b743,T664,T663,Attack,2012
2012_871a4639127217a47adc46d6b565b743,2012_173545cf1b19a79c092d26abd5ca2386,T663,T660,Support,2012
2012_b51d7a4ad6c397458658de68e2cca9e6,2012_e824fa289212c07e8404f67d4008ef22,T665,T664,Support,2012
2012_c8427c50aec8975e5d63ffaaa095434b,2012_721fe4258f46485c27546065e70827c2,T667,T666,Support,2012
2012_d52cab4cd092c79026871e5ca32e2c70,2012_721fe4258f46485c27546065e70827c2,T668,T666,Support,2012
2012_721fe4258f46485c27546065e70827c2,2012_5a7d4c73bb78e3858c1082a6e19d52f8,T666,T669,Support,2012
2012_1a6f11b1c170396f0f5e8c7f80fd97fa,2012_4d22df307aeecda5380e44471b2338d4,T650,T649,Equivalent,2012
2012_1a6f11b1c170396f0f5e8c7f80fd97fa,2012_d5ad01c50da530e3bca870125bbcae00,T650,T1,Equivalent,2012
2012_ff1e27a52e8cb1329ac7dbde3967c73b,2012_d26a517bbc302a12655b7b261f7ba3c3,T504,T503,Support,2012
2012_e3334c4f02540c80ca46f4f6b3e94382,2012_cb3aea37e02b07f49528ae1e07fbc9ac,T496,T497,Support,2012
2012_dd7a0677065ebdfe4d105cc20b7de02e,2012_af684b9621e3403abbcce6af6e083718,T498,T501,Support,2012
2012_4cc725dc7040b71fd836686ad930cedb,2012_0eba3fcc461a8baf133cfbf89f9e00d5,T499,T1,Support,2012
2012_66978d28d2f665228732445591a47f14,2012_0ff10fcfe245d39947ed9e7eb998c8e0,T500,T505,Support,2012
2012_0ff10fcfe245d39947ed9e7eb998c8e0,2012_e59575e10a793569d259aba06e953c4c,T505,T506,Support,2012
2012_c012a375a580d179f4d9894574c15015,2012_517cd9ac817fe26814f64d22007cde2b,T508,T507,Support,2012
2012_517cd9ac817fe26814f64d22007cde2b,2012_75319e9bcb0bc8692a575243ad4be4aa,T507,T2,Support,2012
2012_24d091f6da3b803e618f23183abf961e,2012_b12787b4d70b877e03b6a467c476f702,T510,T511,Support,2012
2012_0013f26fd6c23eafcc783df346e443e4,2012_f3822ecd5af62dba14fcbf2fd370178a,T515,T512,Support,2012
2012_ccd73e21ba2d8006d80ad55a42ca859a,2012_899ad859a94bc352111ce94771e53aee,T516,T517,Support,2012
2012_0ef72fe8ba26552bf9ae9e35ba3ab6e0,2012_899ad859a94bc352111ce94771e53aee,T518,T517,Support,2012
2012_00999db3d165b9881b7302ec8302101a,2012_044fd5cb812a726de09c843c02a640f6,T521,T522,Support,2012
2012_044fd5cb812a726de09c843c02a640f6,2012_83e3d00c537c45696d9341b001c0f032,T522,T520,Support,2012
2012_cb3aea37e02b07f49528ae1e07fbc9ac,2012_5837efdf9c5ced0852116c41a3813a92,T497,T523,Support,2012
2012_af684b9621e3403abbcce6af6e083718,2012_5837efdf9c5ced0852116c41a3813a92,T501,T523,Support,2012
2012_0eba3fcc461a8baf133cfbf89f9e00d5,2012_5837efdf9c5ced0852116c41a3813a92,T1,T523,Support,2012
2012_e59575e10a793569d259aba06e953c4c,2012_5837efdf9c5ced0852116c41a3813a92,T506,T523,Support,2012
2012_75319e9bcb0bc8692a575243ad4be4aa,2012_5837efdf9c5ced0852116c41a3813a92,T2,T523,Support,2012
2012_f3822ecd5af62dba14fcbf2fd370178a,2012_5837efdf9c5ced0852116c41a3813a92,T512,T523,Support,2012
2012_a17886de9d7f8ec47e30ee1c0bf0c4c3,2012_5837efdf9c5ced0852116c41a3813a92,T514,T523,Support,2012
2012_10e5cc8927591647ada1db66528e7232,2012_b83f398e527a552918026b08069c9c8d,T526,T527,Support,2012
2012_ae1fb89460dde9cbfd050c58fd42e32f,2012_b1dbb3234c158fc46d083c37bd1a9c7f,T525,T524,Support,2012
2012_3f7177901174ab9b147d5906ea8a0ed8,2012_b1dbb3234c158fc46d083c37bd1a9c7f,T528,T524,Support,2012
2012_bdac5cc7627b6142209f155f8f957048,2012_e6a0ab2b5dedffc68bcabed79b3c3c40,T533,T532,Support,2012
2012_06a779321a16f16d5bfb6a122d3fa6e9,2012_4951846bb77d73e7b138eacbca461e34,T534,T535,Support,2012
2012_4951846bb77d73e7b138eacbca461e34,2012_e6a0ab2b5dedffc68bcabed79b3c3c40,T535,T532,Support,2012
2012_e6a0ab2b5dedffc68bcabed79b3c3c40,2012_b83f398e527a552918026b08069c9c8d,T532,T527,Attack,2012
2012_aa36cae0b1e50e1e9b69906ed7836b6e,2012_504da1d2fa1a74af6b0a42079b91cea1,T536,T537,Support,2012
2012_5a6ad5365282f47c299512d14f1bdad2,2012_504da1d2fa1a74af6b0a42079b91cea1,T538,T537,Support,2012
2012_d58af353be241da4b6fcacc0fbf42f0b,2012_5a6ad5365282f47c299512d14f1bdad2,T539,T538,Support,2012
2012_0e7c5aab1efa5ad3638111ff26c08bb5,2012_b0a539ea65cff431885279becac410cf,T541,T540,Support,2012
2012_0f0a48e68640c55a5615ea21d2bc43ca,2012_b0a539ea65cff431885279becac410cf,T547,T540,Support,2012
2012_22745337b88bab86b415b7478cf9a1cb,2012_b0a539ea65cff431885279becac410cf,T548,T540,Attack,2012
2012_c908d226d971c7e232e76a5fb6b7ec96,2012_d0c26c8075b5669276cc0e972cb048a2,T550,T549,Attack,2012
2012_c908d226d971c7e232e76a5fb6b7ec96,2012_b5acdecfb772d3fd045fb087f00931a1,T550,T542,Support,2012
2012_b0a539ea65cff431885279becac410cf,2012_b5acdecfb772d3fd045fb087f00931a1,T540,T542,Support,2012
2012_b5acdecfb772d3fd045fb087f00931a1,2012_5837efdf9c5ced0852116c41a3813a92,T542,T523,Attack,2012
2012_417d3593e8bf637edf6a5bba3d77cece,2012_fc2f7fe3ebc99248b80c1ffcda16b67a,T544,T545,Support,2012
2012_fc2f7fe3ebc99248b80c1ffcda16b67a,2012_11a16ace8a81d5057a4982a7d0400bfb,T545,T546,Support,2012
2012_11a16ace8a81d5057a4982a7d0400bfb,2012_b5acdecfb772d3fd045fb087f00931a1,T546,T542,Support,2012
2012_ef2547301da221120aebf4a4d2147b19,2012_a4640a8cedf41891d6e0aa61b9712119,T543,T551,Support,2012
2012_a4640a8cedf41891d6e0aa61b9712119,2012_b5acdecfb772d3fd045fb087f00931a1,T551,T542,Support,2012
2012_a4640a8cedf41891d6e0aa61b9712119,2012_02d7936d79659e71dc48a83fb65eb389,T551,T552,Support,2012
2012_09fe8c0d4c1fa185a63417e7955f383c,2012_fff5185bc7a3151d9e0346ef908d09cb,T559,T558,Attack,2012
2012_fff5185bc7a3151d9e0346ef908d09cb,2012_ef880e18b6100ead529d9eff7f911fdb,T558,T553,Support,2012
2012_ef880e18b6100ead529d9eff7f911fdb,2012_f4b44d2d1ca6f1709bbaaac05ba6439f,T553,T560,Support,2012
2012_7f24d8fe445cb32166d912c3e93b9261,2012_f4b44d2d1ca6f1709bbaaac05ba6439f,T561,T560,Support,2012
2012_e3c803b0ba3621452d85f97047adfc97,2012_b1dea4f784f5173de489bc770c3e2e17,T563,T564,Support,2012
2012_cd26988b0efaf8323204ece91e7b73ea,2012_2dfb68524266f79ae09724d2181fcf1c,T565,T566,Support,2012
2012_b1dea4f784f5173de489bc770c3e2e17,2012_ef880e18b6100ead529d9eff7f911fdb,T564,T553,Support,2012
2012_2dfb68524266f79ae09724d2181fcf1c,2012_ef880e18b6100ead529d9eff7f911fdb,T566,T553,Support,2012
2012_dfa2b8e4127af53b0908897a984f3d4d,2012_ef880e18b6100ead529d9eff7f911fdb,T562,T553,Support,2012
2012_b7d23ec667e85c1d2d5f1f256bb0b358,2012_78f06aa77dcc5354c5b5832f39e36330,T574,T575,Support,2012
2012_5c761703c67ab5d003262559217d85bb,2012_78f06aa77dcc5354c5b5832f39e36330,T567,T575,Support,2012
2012_c9872dd6c55b8e7d4455b6629897228f,2012_d8310d951788358f8de92dcdc9a7ba86,T557,T556,Support,2012
2012_27fade26634cc53de7f7b655b9f8d49f,2012_b525a6ce94daf0ceb7b2bca5a3ff6aed,T554,T555,Support,2012
2012_d8310d951788358f8de92dcdc9a7ba86,2012_b525a6ce94daf0ceb7b2bca5a3ff6aed,T556,T555,Support,2012
2012_a9d2f45b64b40550e5c43e5431613fd0,2012_b525a6ce94daf0ceb7b2bca5a3ff6aed,T570,T555,Support,2012
2012_bb67dd67a1b204e69589aa39f3d57c6a,2012_b525a6ce94daf0ceb7b2bca5a3ff6aed,T571,T555,Support,2012
2012_e6dae09491e97cc0464d4f5e96eb45b2,2012_b525a6ce94daf0ceb7b2bca5a3ff6aed,T572,T555,Support,2012
2012_32fec04d8fd4cbd457f914492d4eb06c,2012_b525a6ce94daf0ceb7b2bca5a3ff6aed,T573,T555,Support,2012
2012_7883eb8873b41500ac5c73aec96ff652,2012_da2f3397f1a8d6e70e278fcf80dd2666,T569,T568,Support,2012
2012_b525a6ce94daf0ceb7b2bca5a3ff6aed,2012_da2f3397f1a8d6e70e278fcf80dd2666,T555,T568,Support,2012
2012_32e76a8e46fa09987040a486ecf3db85,2012_7dfee60258f6bca4709319d996a23fe5,T379,T380,Support,2012
2012_847748a8ef906619fd4ec868520932a7,2012_1f7421d23948e678a7a2235a4d1dc3a3,T376,T382,Support,2012
2012_1f7421d23948e678a7a2235a4d1dc3a3,2012_c4e545797788cc70eb9e47c785fb9a59,T382,T377,Support,2012
2012_7dfee60258f6bca4709319d996a23fe5,2012_c4e545797788cc70eb9e47c785fb9a59,T380,T377,Support,2012
2012_6af88e437932c1f0775b16bf508fabac,2012_1f7421d23948e678a7a2235a4d1dc3a3,T378,T382,Support,2012
2012_b90b5c19ae04f60e6e38e8e7a2fa4604,2012_71470c69529904227f4eb5f9ce91c101,T1,T381,Support,2012
2012_71470c69529904227f4eb5f9ce91c101,2012_7dfee60258f6bca4709319d996a23fe5,T381,T380,Support,2012
2012_a701b351d1a9d7bdc7ab3969ea43d1fd,2012_bbc6e380b0e9f8aaa145465ec91a6d80,T385,T384,Support,2012
2012_1f0015b68d75d11b607d8373eb13a131,2012_ac469e32000ddc730d30baff8a34cc88,T387,T386,Support,2012
2012_2987cb42faa906d7885af5f317d14c7d,2012_1f0015b68d75d11b607d8373eb13a131,T388,T387,Support,2012
2012_ac469e32000ddc730d30baff8a34cc88,2012_a701b351d1a9d7bdc7ab3969ea43d1fd,T386,T385,Support,2012
2012_8dab12e06701d40b9e526e7159ebe42f,2012_1f7421d23948e678a7a2235a4d1dc3a3,T383,T382,Support,2012
2012_b5f0c9e3bd801ee63ceea24a0b73b014,2012_e591a9d195dcf1d50316dd1eda001368,T390,T389,Support,2012
2012_e591a9d195dcf1d50316dd1eda001368,2012_2987cb42faa906d7885af5f317d14c7d,T389,T388,Support,2012
2012_082051543fead934f89b854b3299569d,2012_1f7421d23948e678a7a2235a4d1dc3a3,T391,T382,Support,2012
2012_39b975fa3d5e0fe2b5b2b264d215a79f,2012_3e11d9869773337b9e8c7ab344bede3f,T398,T399,Attack,2012
2012_3331947adb4e9c02c07e693836ee8c45,2012_39b975fa3d5e0fe2b5b2b264d215a79f,T400,T398,Support,2012
2012_4eebe97aca1abdb5c8d8587ae493b69e,2012_2d359d0a796eaaaa7d6c573f1498fe63,T402,T404,Support,2012
2012_2d359d0a796eaaaa7d6c573f1498fe63,2012_38b3ba3b37c5c2befb9fda17516bf731,T404,T403,Support,2012
2012_38b3ba3b37c5c2befb9fda17516bf731,2012_4dcf4217b383e59370f2264b70614cae,T403,T397,Support,2012
2012_4dcf4217b383e59370f2264b70614cae,2012_f11a598b68a0b1efe5434b6e706edaa2,T397,T396,Support,2012
2012_f11a598b68a0b1efe5434b6e706edaa2,2012_65cc62b78a3462cb85c05b518596770e,T396,T392,Attack,2012
2012_65cc62b78a3462cb85c05b518596770e,2012_df44d5a0f712425c6dc0ab0feafad60c,T392,T401,Attack,2012
2012_a64e97a0cabcf2ddf75c9683905a1a47,2012_1fe038a66c996718422508d75b6a72b5,T395,T394,Support,2012
2012_d9cda9cab4fc2737d0bab7ecfbd309ef,2012_1fe038a66c996718422508d75b6a72b5,T393,T394,Attack,2012
2012_776dc4c4c535050fff3a9e38a4e652f7,2012_08692714f52b9f5d9a96dc88e6cf3996,T413,T405,Support,2012
2012_cbd9307530b4f9ebd294e71b8b93c7a5,2012_08692714f52b9f5d9a96dc88e6cf3996,T414,T405,Support,2012
2012_08692714f52b9f5d9a96dc88e6cf3996,2012_6444192a23dfb3614278f473743760bf,T405,T406,Support,2012
2012_6444192a23dfb3614278f473743760bf,2012_01dc34c7b1c161856f3796ff9d8e3863,T406,T410,Support,2012
2012_01dc34c7b1c161856f3796ff9d8e3863,2012_48c2bd44d09aa26dc699103d60461931,T410,T412,Attack,2012
2012_01dc34c7b1c161856f3796ff9d8e3863,2012_f08678ec718dd8edab2bf1ca08fe285c,T410,T409,Support,2012
2012_f08678ec718dd8edab2bf1ca08fe285c,2012_0ed46ed7c40a850fb35bb56477d5ac29,T409,T411,Attack,2012
2012_0ed46ed7c40a850fb35bb56477d5ac29,2012_48c2bd44d09aa26dc699103d60461931,T411,T412,Support,2012
2012_11cf240dc21f45576b0fd65a0939defe,2012_f08678ec718dd8edab2bf1ca08fe285c,T2,T409,Support,2012
2012_74feec82211396976e44d510974587cb,2012_745dc398ef1f61bf02936981a831377d,T408,T407,Support,2012
2012_a34ce064e3c3f41bce7203eaae69333c,2012_e7ac9cce5e8bcef9758f32ed825f7f51,T419,T418,Support,2012
2012_e7ac9cce5e8bcef9758f32ed825f7f51,2012_1003af39aa1dcfa9c99805b371a5c413,T418,T417,Support,2012
2012_1003af39aa1dcfa9c99805b371a5c413,2012_66a41e68f2181c397cc0e27f181edb98,T417,T416,Support,2012
2012_baaf5d80857ebe9ddf06bd526d29d1e7,2012_358ea175c63c3e4a96020ddc846b8def,T423,T422,Support,2012
2012_358ea175c63c3e4a96020ddc846b8def,2012_a3233d18e9c32708adf0d773d7a31fb0,T422,T421,Support,2012
2012_a3233d18e9c32708adf0d773d7a31fb0,2012_66a41e68f2181c397cc0e27f181edb98,T421,T416,Support,2012
2012_66a41e68f2181c397cc0e27f181edb98,2012_5432a5a18f57aa44189b3c8e3d8788d8,T416,T420,Attack,2012
2012_483832db0929cbe26146709eaebe46ad,2012_5432a5a18f57aa44189b3c8e3d8788d8,T424,T420,Attack,2012
2012_dbfee01a3f4d48517079fd366eb15c32,2012_f507f85fff56b29e4c76f1f8e9f89d05,T429,T428,Attack,2012
2012_f507f85fff56b29e4c76f1f8e9f89d05,2012_e1dc41ca7c79eae25f2095aa0fd21fd2,T428,T427,Support,2012
2012_065a8148982d6227211ac905edf40905,2012_e1dc41ca7c79eae25f2095aa0fd21fd2,T426,T427,Attack,2012
2012_23ca6741241b8e73e57cdced5cae2181,2012_4a4fb02f9f31a3875d98544c8afee9b0,T442,T441,Support,2012
2012_4f2ee142f093d0cd9612e3c32debae12,2012_23ca6741241b8e73e57cdced5cae2181,T425,T442,Support,2012
2012_07229fdf579fe93ade79f4b2fd9f507a,2012_4a4fb02f9f31a3875d98544c8afee9b0,T440,T441,Attack,2012
2012_4a4fb02f9f31a3875d98544c8afee9b0,2012_d66b95e5c52345c6da2b4ffec2a69578,T441,T439,Support,2012
2012_d66b95e5c52345c6da2b4ffec2a69578,2012_d104a34e19def5454c44e1183c7f5c86,T439,T431,Support,2012
2012_d104a34e19def5454c44e1183c7f5c86,2012_34b55bf1d8da5c6ca2f6a275ca601957,T431,T437,Attack,2012
2012_3220d4bd597088eedc5f18f22bf47211,2012_34b55bf1d8da5c6ca2f6a275ca601957,T438,T437,Attack,2012
2012_76814dfd1916683921b496bf8429690f,2012_34b55bf1d8da5c6ca2f6a275ca601957,T433,T437,Attack,2012
2012_3120599d2fe1280909b8d87a9bb93148,2012_76814dfd1916683921b496bf8429690f,T434,T433,Support,2012
2012_cdddb027669df6d6dbe9d286a83e0d54,2012_34b55bf1d8da5c6ca2f6a275ca601957,T432,T437,Attack,2012
2012_dfbad8f3164364e9999fd0cac930d4ac,2012_239ec84d643b3a33c9114c5a9ea0f261,T435,T436,Support,2012
2012_1e75f43e975009abd696e6f4bb84919c,2012_af3d80d228b0de0aac68b6c1fdddee4e,T444,T443,Support,2012
2012_2509593e651ae43712420d5afddb1262,2012_1e75f43e975009abd696e6f4bb84919c,T446,T444,Support,2012
2012_7b3cd959bb90d483003c786959522d17,2012_af3d80d228b0de0aac68b6c1fdddee4e,T445,T443,Support,2012
2012_f66b131d486b6d1a1bea79a89de9e615,2012_7b3cd959bb90d483003c786959522d17,T447,T445,Support,2012
2012_8612d86b4d894783f3d38c291ccdb3cc,2012_7b3cd959bb90d483003c786959522d17,T448,T445,Support,2012
2012_7b3cd959bb90d483003c786959522d17,2012_f07d38ce75d45dbab1b8b4baa1af25e0,T445,T449,Support,2012
2012_f07d38ce75d45dbab1b8b4baa1af25e0,2012_ea56aec4cc41292fed287f5f0473e57f,T449,T450,Support,2012
2012_bf1ae7f57a402bae0660df193da9a079,2012_7a00dc393dd4142532e4258ac77f0fb1,T453,T452,Support,2012
2012_7a00dc393dd4142532e4258ac77f0fb1,2012_232c2505b68d20656b00c581614e24a5,T452,T451,Support,2012
2012_232c2505b68d20656b00c581614e24a5,2012_483832db0929cbe26146709eaebe46ad,T451,T424,Attack,2012
2012_66350f6def041116804d4731e4c09717,2012_4ad90020262499fe5630d3457ca27fe4,T87,T86,Support,2012
2012_c7fb54b3372338035e1f78afc7d9d480,2012_4ad90020262499fe5630d3457ca27fe4,T88,T86,Support,2012
2012_17d3df8e0f30d821f247b5530841d5c7,2012_b7436705616d5f74534ba5c9b6f8c3e4,T105,T104,Support,2012
2012_824334ba13ca9a9c1d3942d972a4a75d,2012_b7436705616d5f74534ba5c9b6f8c3e4,T106,T104,Support,2012
2012_f340b0078df33d0c954d13609bc9d98b,2012_b7436705616d5f74534ba5c9b6f8c3e4,T103,T104,Support,2012
2012_1a6a27ac2f4ca20d4af4f82d96a21024,2012_b7436705616d5f74534ba5c9b6f8c3e4,T107,T104,Support,2012
2012_aca0c3494b5ae3ef4a7ef6c47611d9dc,2012_048775db59b2fd23c5bd0d94b8e5fed8,T109,T110,Support,2012
2012_048775db59b2fd23c5bd0d94b8e5fed8,2012_1ac0b1bf8e4dc87e9a24be1be931b43b,T110,T111,Support,2012
2012_1ac0b1bf8e4dc87e9a24be1be931b43b,2012_b7436705616d5f74534ba5c9b6f8c3e4,T111,T104,Support,2012
2012_da7ca3ca77258805e61ee83542837ed5,2012_1ac0b1bf8e4dc87e9a24be1be931b43b,T112,T111,Support,2012
2012_e3213a8a88ca0b9a3d00b708578e050b,2012_048775db59b2fd23c5bd0d94b8e5fed8,T113,T110,Support,2012
2012_b7436705616d5f74534ba5c9b6f8c3e4,2012_829ca873428f381d9092fcc919821d04,T104,T114,Support,2012
2012_8c176821b626dc42b16065f8e1c74754,2012_8b241d0745d364f67a1533f56a3ba34e,T119,T115,Support,2012
2012_df85661b5f8a02d0b81d9ec8f933faf7,2012_8b241d0745d364f67a1533f56a3ba34e,T120,T115,Support,2012
2012_614cf5105db241675936e705cb62adb1,2012_d018ea97d19fe75bb9cf39f99675044b,T117,T116,Support,2012
2012_ee4749aa98b1d3b20131f75d7b4591f2,2012_d018ea97d19fe75bb9cf39f99675044b,T118,T116,Support,2012
2012_40756b282c33a9dca2321845259bad82,2012_4201b2b47045ae53c7514c982cf701b8,T127,T124,Attack,2012
2012_6a4bbfd0bbf39ee16fb5ea947a9c0623,2012_4201b2b47045ae53c7514c982cf701b8,T125,T124,Support,2012
2012_4430e0e9e8e8644e1512aa6a96fa712c,2012_4201b2b47045ae53c7514c982cf701b8,T126,T124,Support,2012
2012_ae6d76b652d8a56cdd86dc9edc16bb75,2012_935a2d651ed59ba94bdadcacf798756b,T121,T122,Support,2012
2012_d3e9b4081f114774cdef389aac66070e,2012_dd5061cb1b950360d2e6adfb2456ec5f,T123,T108,Support,2012
2012_3b193592c66a1be3c51c5fda79dbfc7e,2012_a774329a9d55ec2f095829ac6f65eca8,T130,T128,Support,2012
2012_5ba65e1715571a527391ed683de17b2b,2012_a774329a9d55ec2f095829ac6f65eca8,T129,T128,Support,2012
2012_04f0bd1912aa713fa89436864ca7afcd,2012_b48beede79574c6a141d7490dce5289b,T134,T135,Support,2012
2012_7bf6fe4ca61ecd131bd5d21b2a371fc9,2012_b48beede79574c6a141d7490dce5289b,T131,T135,Support,2012
2012_3d7ec3a2f672ea3730a95b7f170bde0d,2012_b48beede79574c6a141d7490dce5289b,T132,T135,Support,2012
2012_e08335c7022149eeecc95378c95b6e10,2012_b48beede79574c6a141d7490dce5289b,T133,T135,Support,2012
2012_7ee8b22442c4eebcc771691988631045,2012_b48beede79574c6a141d7490dce5289b,T136,T135,Support,2012
2012_bce8126ecd1957940b7c0aa7e0973a4f,2012_8f8c670fd069219091f63eaeb3f8fade,T142,T141,Support,2012
2012_c5c5b6ffbd3dc8215d644400afb9ae63,2012_206c5836332e881bc494edae425a47c1,T143,T144,Support,2012
2012_e3fdae5b6d865585ad7d600c7d0467e9,2012_d96ea7ebcd44456c572e6cc40cb664f6,T140,T146,Support,2012
2012_d96ea7ebcd44456c572e6cc40cb664f6,2012_9e1d94c321f969942b8214f65af48640,T146,T147,Support,2012
2012_a1b315ad4e4a79e300e4990f64c5ee13,2012_9e1d94c321f969942b8214f65af48640,T148,T147,Support,2012
2012_add59bd730796b2648aa89699fb45d91,2012_9e1d94c321f969942b8214f65af48640,T149,T147,Support,2012
2012_7a4feaa0684b9c6aeb085d25f9365ccd,2012_3e2146d7a080ca4a19349b3717ffa0cf,T139,T138,Support,2012
2012_9e1d94c321f969942b8214f65af48640,2012_3e2146d7a080ca4a19349b3717ffa0cf,T147,T138,Support,2012
2012_8f0e0c7753c0f7f5c32f4fa48269efa7,2012_bfa234ef63246188fe24d6d3779cb2b4,T156,T157,Support,2012
2012_2eb23e6d7d69f8064d81dfb4da9f7a17,2012_c5ae66a25155d4c314a515b948f0ee35,T158,T159,Support,2012
2012_a38fbecd58c0dacbdad14ac4a284f6c2,2012_6ebcc218f6c9c65b7da9d1cf7ee682ea,T161,T160,Support,2012
2012_b7d1885b6a5222e4f1b9f6c84a10e15b,2012_6ebcc218f6c9c65b7da9d1cf7ee682ea,T162,T160,Support,2012
2012_565603e492b21601b775d362082ca671,2012_6ebcc218f6c9c65b7da9d1cf7ee682ea,T163,T160,Support,2012
2012_e125f8740cbb27b7a6b1e109b85b18f2,2012_6ebcc218f6c9c65b7da9d1cf7ee682ea,T164,T160,Support,2012
2012_a3c1358bfee32d619147e7a70145182c,2012_7248d101ecd700dfa08de35685aad982,T167,T150,Support,2012
2012_3817bcc48d0dccef85350f100401a060,2012_7248d101ecd700dfa08de35685aad982,T166,T150,Support,2012
2012_1ffed729129a15ed592beaca4d1e58e6,2012_7248d101ecd700dfa08de35685aad982,T165,T150,Support,2012
2012_b2cb06ceb516a614f898d66337e4d2e1,2012_16292a2dd9dcb05198f9a3d99a91415a,T169,T168,Support,2012
2012_7248d101ecd700dfa08de35685aad982,2012_16292a2dd9dcb05198f9a3d99a91415a,T150,T168,Support,2012
2012_d3bf2e42480ae5b2f94584da4f6a6e74,2012_16292a2dd9dcb05198f9a3d99a91415a,T152,T168,Support,2012
2012_7d4abad88071d426f646801c5fade644,2012_16292a2dd9dcb05198f9a3d99a91415a,T151,T168,Support,2012
2012_6ebcc218f6c9c65b7da9d1cf7ee682ea,2012_16292a2dd9dcb05198f9a3d99a91415a,T160,T168,Support,2012
2012_357606090a74afd9bc25bca7996d2727,2012_d9b32b041eb23ce3057c4c5dc189bc08,T171,T170,Support,2012
2012_a1e1298b584c62626eece5b3b58a6497,2012_d9b32b041eb23ce3057c4c5dc189bc08,T172,T170,Support,2012
2012_68faaadcad9e0a71057c9c670bc12c84,2012_d9b32b041eb23ce3057c4c5dc189bc08,T173,T170,Attack,2012
2012_93297a52596d98f89647db8cdaef44b7,2012_68faaadcad9e0a71057c9c670bc12c84,T175,T173,Attack,2012
2012_a8c899904d07fa022607d231865e4092,2012_93297a52596d98f89647db8cdaef44b7,T178,T175,Support,2012
2012_99b3bc6c516c6d1bba4908c43a260a81,2012_e29c5232d66be2dba97cbcc4e0b1c1f5,T182,T180,Support,2012
2012_13d0afba5eb3fa8c7680337cdb7a11a9,2012_d81263442c4cdceebe0fd5572bbc43ea,T181,T179,Support,2012
2012_d81263442c4cdceebe0fd5572bbc43ea,2012_e29c5232d66be2dba97cbcc4e0b1c1f5,T179,T180,Support,2012
2012_f2d3db152a250353f14e07fa293c646c,2012_812fd7ef777bd73952f9e19cf0f8af78,T183,T184,Support,2012
2012_352827791d7c96b6f45bb0b3f462554a,2012_c7c4f23a06b08707fe633e2d16e629c0,T2,T185,Attack,2012
