subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"Then we went in with the multinational force to help remove, and did remove, more than 13,000 of those terrorists from Lebanon",Premise,"(24773, 24899)","Those terrorists had been violating their northern border consistently, and Israel chased them all the way to there",Premise,"(24656, 24771)",Support
And we have this arms race underway,Premise,"(34766, 34801)",We have an arms race underway instead,Premise,"(34358, 34395)",Equivalent
polls show that they overwhelmingly want some kind of immigration reform,Premise,"(42002, 42074)",who actually do not represent what the Hispanic-Americans want,Claim,"(41930, 41992)",Support
they always do,Premise,"(54348, 54362)",They won't get behind,Premise,"(54385, 54406)",Support
the Soviets encode their telemetry,Premise,"(61583, 61617)",Research would be impossible to verify,Claim,"(61619, 61657)",Support
It's time for America to find new leadership,Claim,"(74591, 74635)",We need to move on,Claim,"(74571, 74589)",Support
strengthen our nation,Premise,"(4082, 4103)",he's called that,Claim,"(3987, 4003)",Support
I can say there are a great many interests,Claim,"(14082, 14124)",there are a number of areas in the world that are of importance to us,Claim,"(13595, 13664)",Equivalent
then the Government of Lebanon asked us back in as a stabilizing force while they established a government and sought to get the foreign forces all the way out of Lebanon and that they could then take care of their own borders,Premise,"(24918, 25144)",I don't agree to all of those things,Claim,"(24155, 24191)",Support
You must be tough and smart,Claim,"(35214, 35241)",it takes more than that,Claim,"(35189, 35212)",Support
the polls show that the majority of Hispanics want that bill,Premise,"(42361, 42421)",I'm not doing it for political reasons,Claim,"(42426, 42464)",Support
That's dead wrong,Claim,"(55100, 55117)","The most dangerous aspect of this proposal is, for the first time, we would delegate to computers the decision as to whether to start a war",Claim,"(54959, 55098)",Support
testing would be very difficult to verify,Claim,"(61533, 61574)",you do have some problems with the extent of the freeze,Claim,"(61442, 61497)",Support
an economic recovery that has become expansion,Premise,"(75051, 75097)",I think the American people tonight have much to be grateful for,Claim,"(74983, 75047)",Support
It's much more complex,Claim,"(4713, 4735)",We absolutely must,Claim,"(4630, 4648)",Support
I believe that we have a great interest in the Pacific Basin,Claim,"(14126, 14186)",I can say there are a great many interests,Claim,"(14082, 14124)",Support
And we were succeeding,Claim,"(25146, 25168)",I don't agree to all of those things,Claim,"(24155, 24191)",Support
And we have this arms race underway,Premise,"(34766, 34801)","And a recent book that just came out by perhaps the Nation's most respected author in this field, Strobe Talbott, called ""Deadly Gambits,'' concludes that this President has failed to master the essential details needed to command and lead us, both in terms of security and terms of arms control",Premise,"(34803, 35098)",Support
all my life I've fought for a system of justice in this country,Premise,"(42487, 42550)",I'm doing it,Claim,"(42466, 42478)",Support
There wouldn't be time for a President to decide,Premise,"(55119, 55167)",That's dead wrong,Claim,"(55100, 55117)",Support
Research would be impossible to verify,Claim,"(61619, 61657)",you do have some problems with the extent of the freeze,Claim,"(61442, 61497)",Support
freedom,Premise,"(75099, 75106)",I think the American people tonight have much to be grateful for,Claim,"(74983, 75047)",Support
You must understand the region,Premise,"(4737, 4767)",It's much more complex,Claim,"(4713, 4735)",Support
That is where I think the future of the world lies,Claim,"(14188, 14238)",I believe that we have a great interest in the Pacific Basin,Claim,"(14126, 14186)",Support
We were there for the better part of a year,Premise,"(25170, 25213)",And we were succeeding,Claim,"(25146, 25168)",Support
This is the first administration since the bomb went off that made no progress,Claim,"(34278, 34356)","And a recent book that just came out by perhaps the Nation's most respected author in this field, Strobe Talbott, called ""Deadly Gambits,'' concludes that this President has failed to master the essential details needed to command and lead us, both in terms of security and terms of arms control",Premise,"(34803, 35098)",Support
a system in which every American has a chance to achieve the fullness in life without discrimination,Premise,"(42552, 42652)",all my life I've fought for a system of justice in this country,Premise,"(42487, 42550)",Support
it would be decided by these remote computers,Premise,"(55169, 55214)",That's dead wrong,Claim,"(55100, 55117)",Support
"Numbers of warheads would be impossible to verify by satellite, except for with onsite inspection",Claim,"(61659, 61756)",you do have some problems with the extent of the freeze,Claim,"(61442, 61497)",Support
we are at peace,Premise,"(75125, 75140)",I think the American people tonight have much to be grateful for,Claim,"(74983, 75047)",Support
you must understand the politics in the area,Premise,"(4769, 4813)",It's much more complex,Claim,"(4713, 4735)",Support
I don't want to send troops any place,Claim,"(14352, 14389)","But I am not going to pick out one and, in advance, hypothetically say, ""Oh, yes, we would send troops there",Claim,"(14240, 14348)",Support
Our position happened to be at the airport,Premise,"(25215, 25257)",And we were succeeding,Claim,"(25146, 25168)",Support
"We just heard the President's answer for the problems at the barracks in Lebanon, where 241 marines were killed",Premise,"(33469, 33580)","And a recent book that just came out by perhaps the Nation's most respected author in this field, Strobe Talbott, called ""Deadly Gambits,'' concludes that this President has failed to master the essential details needed to command and lead us, both in terms of security and terms of arms control",Premise,"(34803, 35098)",Support
for tough enforcement at the border,Claim,"(43001, 43036)",I am for reform in this area,Claim,"(42971, 42999)",Support
"It might be an oil fire, it might be a jet exhaust, the computer might decide it's a missile -- and off we go",Premise,"(55216, 55325)",That's dead wrong,Claim,"(55100, 55117)",Support
production of any weapon would be impossible to verify,Claim,"(61762, 61816)",you do have some problems with the extent of the freeze,Claim,"(61442, 61497)",Support
The meaning of this election is the future and whether we're going to grow and provide the jobs and the opportunities for all Americans and that they need,Premise,"(75566, 75720)","We shouldn't be dwelling on the past, or even the present",Claim,"(75507, 75564)",Support
you must provide a strong alternative,Premise,"(4815, 4852)",It's much more complex,Claim,"(4713, 4735)",Support
so we know exactly what they must do,Premise,"(14948, 14984)",the only type of agreements to reach with the Soviet Union are the types that are specifically defined,Claim,"(14844, 14946)",Support
there were occasional snipings and sometimes some artillery fire,Premise,"(25263, 25327)",And we were succeeding,Claim,"(25146, 25168)",Attack
And I've said that,Premise,"(35848, 35866)",I don't admire Fidel Castro at all,Claim,"(35812, 35846)",Support
for many other aspects of the Simpson-Mazzoli bill,Claim,"(43042, 43092)",I am for reform in this area,Claim,"(42971, 42999)",Support
I would not agree to any negotiations or any agreement that involved conduct on the part of the Soviet Union that we couldn't verify every day,Premise,"(55954, 56096)",Every system that is verifiable should be placed on the table for negotiations for an agreement,Claim,"(55857, 55952)",Support
"Whenever a weapon is tested we count the number of warheads on it, and whenever that warhead is used we count that number of warheads, whether they have that number or less on it, or not",Premise,"(62070, 62256)",The warhead principle -- there have been counting rules for years,Premise,"(62003, 62068)",Support
I want more than anything else to try to complete the new beginning that we charted 4 years ago,Premise,"(77761, 77856)",I seek reelection,Claim,"(77735, 77752)",Support
you must show strength,Premise,"(4858, 4880)",It's much more complex,Claim,"(4713, 4735)",Support
we know every day whether they're living up to it,Premise,"(15028, 15077)",so we know exactly what they must do,Premise,"(14948, 14984)",Support
We withdrew because we were no longer able to carry out the mission for which we had been sent in,Claim,"(26335, 26432)",the multilateral force withdrew for only one reason,Claim,"(26282, 26333)",Support
all my life I've worked in a way that demonstrates that,Premise,"(35979, 36034)",I know the Cuban state as a police state,Premise,"(35933, 35973)",Support
I think I'm right,Claim,"(43200, 43217)","despite the politics of it, I stand where I stand",Premise,"(43145, 43194)",Support
I would not agree to any agreement in which the United States security interest was not fully recognized and supported,Premise,"(56098, 56216)",I would not agree to any negotiations or any agreement that involved conduct on the part of the Soviet Union that we couldn't verify every day,Premise,"(55954, 56096)",Support
The warhead principle -- there have been counting rules for years,Premise,"(62003, 62068)",These are standard rules,Claim,"(62258, 62282)",Support
We have met young America,Premise,"(78063, 78088)","George Bush, who I think is one of the finest Vice Presidents this country has ever had -- George Bush and I have crisscrossed the country, and we've had, in these last few months, a wonderful experience",Claim,"(77858, 78061)",Support
all at the same time,Premise,"(4888, 4908)",It's much more complex,Claim,"(4713, 4735)",Support
the strongest possible terms,Premise,"(15154, 15182)","followups, wherever we find suggestions that they're violating it",Premise,"(15083, 15148)",Support
the multilateral force withdrew for only one reason,Claim,"(26282, 26333)",And I have no apologies for our going on a peace mission,Claim,"(26549, 26605)",Support
I don't control him,Premise,"(36080, 36099)",Jesse Jackson is an independent person,Premise,"(36040, 36078)",Support
"I'm convinced that the result of this would be that people who are Hispanic, people who have different languages or speak with an accent, would find it difficult to be employed",Premise,"(39510, 39686)",This bill imposes upon employers the responsibility of determining whether somebody who applies for a job is an American or not,Premise,"(42654, 42781)",Support
It's more difficult to defend this nation,Claim,"(56376, 56417)",this ever-rising arms race madness makes both nations less secure,Claim,"(56309, 56374)",Support
I don't trust the Russians,Claim,"(62405, 62431)","I will not agree to any production restrictions -- or agreements, unless we have the ability to verify those agreements",Claim,"(62284, 62403)",Support
We have met your sons and daughters,Premise,"(78090, 78125)",We have met young America,Premise,"(78063, 78088)",Support
That's a classic example of a strategy that's embarrassed us,Premise,"(4965, 5025)",I object to the covert action in Nicaragua,Claim,"(4921, 4963)",Support
I would,Claim,"(15362, 15369)",we must be prepared to meet that challenge,Claim,"(15314, 15356)",Support
we did not engage in conflict that was out of line with our mission,Premise,"(25333, 25400)","I will never send troops anywhere on a mission of that kind without telling them that if somebody shoots at them, they can darn well shoot back",Claim,"(25402, 25545)",Support
"I had, instead, honored these young men, grieved for their families, and think they were wonderful Americans that honored us all",Claim,"(36353, 36481)",I demanded an apology from Vice President Bush,Claim,"(36298, 36344)",Support
"And just inevitably, they're going to be reluctant to hire Hispanics or people with a different accent",Premise,"(42783, 42885)",This bill imposes upon employers the responsibility of determining whether somebody who applies for a job is an American or not,Premise,"(42654, 42781)",Support
It's putting a hair-trigger on nuclear war,Claim,"(56419, 56461)",It's more difficult to defend this nation,Claim,"(56376, 56417)",Support
I believe that every agreement we reach must be verifiable,Claim,"(62433, 62491)","I will not agree to any production restrictions -- or agreements, unless we have the ability to verify those agreements",Claim,"(62284, 62403)",Support
I would be writing a letter to people who know everything there is to know about us,Claim,"(76530, 76613)",I realized what a job I had with that letter,Claim,"(76484, 76528)",Support
strengthened our opposition,Premise,"(5027, 5054)",I object to the covert action in Nicaragua,Claim,"(4921, 4963)",Support
They are a tough and a ruthless adversary,Claim,"(15267, 15308)",we must be prepared to meet that challenge,Claim,"(15314, 15356)",Support
we defended ourselves there,Claim,"(25611, 25638)",We never initiated any kind of action,Claim,"(25572, 25609)",Support
"Very early in my administration I proposed -- and I think something that had never been proposed by any previous administration -- I proposed a total elimination of intermediate-range missiles, where the Soviets had better than a 10 -- and still have -- better than a 10-to-1 advantage over the allies in Europe",Premise,"(36957, 37268)",we haven't avoided arms control talks with the Soviet Union,Claim,"(36896, 36955)",Support
"If I were dealing with politics here, the polls show the American people want this",Premise,"(42887, 42969)",I'm not doing it for political reasons,Claim,"(42426, 42464)",Support
the fact of it is we're so far away from research that even comes close to that,Claim,"(53901, 53980)","to commit this nation to a buildup of antisatellite and space weapons at this time, in their crude state, would bring about an arms race that's very dangerous indeed",Claim,"(54775, 54940)",Support
I will not agree to anything that we cannot tell every day,Claim,"(62497, 62555)","I will not agree to any production restrictions -- or agreements, unless we have the ability to verify those agreements",Claim,"(62284, 62403)",Support
We know nothing about them,Premise,"(76615, 76641)",I would be writing a letter to people who know everything there is to know about us,Claim,"(76530, 76613)",Support
undermined the moral authority of our people and our country in the region,Premise,"(5060, 5134)",I object to the covert action in Nicaragua,Claim,"(4921, 4963)",Support
I have no illusions about the Soviet Union leadership or the nature of that state,Premise,"(15184, 15265)",I would,Claim,"(15362, 15369)",Support
We never initiated any kind of action,Claim,"(25572, 25609)","I will never send troops anywhere on a mission of that kind without telling them that if somebody shoots at them, they can darn well shoot back",Claim,"(25402, 25545)",Support
"When they protested that and suggested a smaller number, perhaps, I went along with that",Premise,"(37270, 37358)",we haven't avoided arms control talks with the Soviet Union,Claim,"(36896, 36955)",Support
I am for reform in this area,Claim,"(42971, 42999)",I'm doing it,Claim,"(42466, 42478)",Support
"maybe someday, somebody will think of something",Premise,"(54720, 54767)","If we could stop, right now, the testing and the deployment of these space weapons -- and the President's proposals go clear beyond research; if it was just research we wouldn't have any argument",Premise,"(54515, 54710)",Support
"I will not agree to any production restrictions -- or agreements, unless we have the ability to verify those agreements",Claim,"(62284, 62403)",we've got to be tough,Claim,"(62573, 62594)",Support
They would know all about our problems,Premise,"(76643, 76681)",I would be writing a letter to people who know everything there is to know about us,Claim,"(76530, 76613)",Support
"Strength requires knowledge, command",Claim,"(5136, 5172)",I object to the covert action in Nicaragua,Claim,"(4921, 4963)",Support
"followups, wherever we find suggestions that they're violating it",Premise,"(15083, 15148)",subject to full verification,Premise,"(14986, 15014)",Support
there were the meetings in Geneva in which they began to meet with the hostile factional forces and try to put together some kind of a peace plan,Premise,"(25749, 25894)",we were succeeding to the point that the Lebanese Government had been organized,Premise,"(25644, 25723)",Support
"it wasn't me that turned it down, the Soviet Union disavowed it",Premise,"(37520, 37583)",The so-called negotiation that you said I walked out on was the so-called walk in the woods between one of our representatives and one of the Soviet Union,Premise,"(37360, 37514)",Support
all my life I've fought for a fair nation,Premise,"(43098, 43139)",all my life I've fought for a system of justice in this country,Premise,"(42487, 42550)",Equivalent
"If we could stop, right now, the testing and the deployment of these space weapons -- and the President's proposals go clear beyond research; if it was just research we wouldn't have any argument",Premise,"(54515, 54710)",There's nothing wrong with the theory of it,Claim,"(53709, 53752)",Support
These are standard rules,Claim,"(62258, 62282)","I will not agree to any production restrictions -- or agreements, unless we have the ability to verify those agreements",Claim,"(62284, 62403)",Support
"They would know how we solved them, and whether our solution was beneficial to them down through the years or whether it hurt them",Premise,"(76683, 76813)",They would know all about our problems,Premise,"(76643, 76681)",Support
I misspoke when I said a CIA head in Nicaragua,Premise,"(7818, 7864)",It was turned over to the agency head of the CIA in Nicaragua to be printed,Premise,"(6185, 6260)",Attack
"we must, as past Presidents before this one have done, meet on the common ground of survival",Claim,"(15444, 15536)",Where I part with the President is that,Claim,"(15371, 15410)",Support
we were succeeding to the point that the Lebanese Government had been organized,Premise,"(25644, 25723)",And we were succeeding,Claim,"(25146, 25168)",Support
"it wasn't me that turned it down, the Soviet Union disavowed it",Premise,"(37520, 37583)",we haven't avoided arms control talks with the Soviet Union,Claim,"(36896, 36955)",Support
I am for reform in this area,Claim,"(42971, 42999)","before this fight is over we're going to come up with a better bill, a more effective bill that does not undermine the liberties of our people",Claim,"(43223, 43365)",Support
this ever-rising arms race madness makes both nations less secure,Claim,"(56309, 56374)",Every system that is verifiable should be placed on the table for negotiations for an agreement,Claim,"(55857, 55952)",Support
so that we know the Soviets are agreeing and living up to their agreement,Premise,"(62704, 62777)","in order to stop this arms madness, we've got to push ahead with tough negotiations that are verifiable",Claim,"(62600, 62703)",Support
"They would also know that we lived in a world with terrible weapons, nuclear weapons of terrible destructive power, aimed at each other, capable of crossing the ocean in a matter of minutes and destroying civilization as we knew it",Premise,"(76815, 77046)",They would know all about our problems,Premise,"(76643, 76681)",Support
We've seen in the Nicaraguan example a policy that has actually hurt us,Premise,"(5174, 5245)","Strength requires knowledge, command",Claim,"(5136, 5172)",Support
"he now completes this term with no progress toward arms control at all, but with a very dangerous arms race underway instead",Claim,"(15699, 15823)",Where I part with the President is that,Claim,"(15371, 15410)",Support
We were succeeding,Claim,"(25896, 25914)",And we were succeeding,Claim,"(25146, 25168)",Equivalent
"One is Strobe Talbott in his classic book, ""Deadly Gambits.''",Premise,"(37761, 37822)",There are two distinguished authors on arms control in this country,Claim,"(37630, 37697)",Support
"And just inevitably, they're going to be reluctant to hire Hispanics or people with a different accent",Premise,"(42783, 42885)","before this fight is over we're going to come up with a better bill, a more effective bill that does not undermine the liberties of our people",Claim,"(43223, 43365)",Support
"This administration, by going into the Star Wars system, is going to add a dangerous new escalation",Premise,"(56463, 56562)",Every system that is verifiable should be placed on the table for negotiations for an agreement,Claim,"(55857, 55952)",Support
I don't trust the Russians,Claim,"(62405, 62431)","in order to stop this arms madness, we've got to push ahead with tough negotiations that are verifiable",Claim,"(62600, 62703)",Support
They would know all about our problems,Premise,"(76643, 76681)",They will know whether we used those weapons or not,Premise,"(77172, 77223)",Support
strengthened our opposition,Premise,"(5247, 5274)","Strength requires knowledge, command",Claim,"(5136, 5172)",Support
"that's where the President has opposed practically every arms control agreement, by every President, of both political parties, since the bomb went off",Premise,"(15542, 15693)","he now completes this term with no progress toward arms control at all, but with a very dangerous arms race underway instead",Claim,"(15699, 15823)",Support
We were succeeding,Claim,"(25896, 25914)",that was why the terrorist acts began,Claim,"(25920, 25957)",Support
"The other is John Neuhaus, who's one of the most distinguished arms control specialists in our country",Premise,"(37823, 37925)",There are two distinguished authors on arms control in this country,Claim,"(37630, 37697)",Support
This bill imposes upon employers the responsibility of determining whether somebody who applies for a job is an American or not,Premise,"(42654, 42781)","before this fight is over we're going to come up with a better bill, a more effective bill that does not undermine the liberties of our people",Claim,"(43223, 43365)",Support
"this invention that has just been created here of how I would go about rolling over for the Soviet Union -- no, Mr. Mondale, my idea would be with that defensive weapon that we would sit down with them and then say, ""Now, are you willing to join us? Here's what we'' -- give them a demonstration and then say -- ""Here's what we can do. Now, if you're willing to join us in getting rid of all the nuclear weapons in the world, then we'll give you this one, so that we would both know that no one can cheat; that we're both got something that if anyone tries to cheat . . . .''",Premise,"(56835, 57410)","why not do what I have offered to do and asked the Soviet Union to do? Say, ""Look, here's what we can do. We'll even give it to you. Now, will you sit down with us and once and for all get rid, all of us, of these nuclear weapons and free mankind from that threat?''",Premise,"(52479, 52745)",Support
because of our undercutting of what was a stalwart ally -- the Shah of Iran,Premise,"(63356, 63431)",I did criticize the President,Claim,"(63326, 63355)",Support
undermined the moral authority of our country in that region,Premise,"(5280, 5340)","Strength requires knowledge, command",Claim,"(5136, 5172)",Support
"There are now over 2,000 more warheads pointed at us today than there were when he was sworn in",Premise,"(15825, 15920)","he now completes this term with no progress toward arms control at all, but with a very dangerous arms race underway instead",Claim,"(15699, 15823)",Support
we were succeeding to the point that the Lebanese Government had been organized,Premise,"(25644, 25723)",We were succeeding,Claim,"(25896, 25914)",Support
that would have been a perfect agreement from the standpoint of the United States in Europe and our security,Claim,"(38020, 38128)","this administration turned down the ""walk in the woods'' agreement first",Claim,"(37942, 38014)",Support
made it a bad bill,Premise,"(44137, 44155)",there were things added in in the House side that we felt made it less of a good bill,Premise,"(44029, 44114)",Support
I'm not a scientist,Premise,"(57508, 57527)",I never suggested where the weapons should be or what kind,Claim,"(57448, 57506)",Support
I am not at all convinced that he was that far out of line with his people or that they wanted that to happen,Premise,"(63437, 63546)",because of our undercutting of what was a stalwart ally -- the Shah of Iran,Premise,"(63356, 63431)",Support
which advocates not only assassinations of Sandinistas but the hiring of criminals to assassinate the guerrillas we are supporting in order to create martyrs,Premise,"(5629, 5786)","just at this moment, we are confronted with the extraordinary story of a CIA guerrilla manual for the anti-Sandinista contras whom we are backing",Premise,"(5482, 5627)",Support
that does not strengthen us,Claim,"(15926, 15953)","he now completes this term with no progress toward arms control at all, but with a very dangerous arms race underway instead",Claim,"(15699, 15823)",Attack
"who don't want that kind of a peace with a dominant Lebanon, dominant over its own territory",Claim,"(26054, 26146)","There are forces there -- and that includes Syria, in my mind -- who don't want us to succeed",Claim,"(25959, 26052)",Support
"this administration turned down the ""walk in the woods'' agreement first",Claim,"(37942, 38014)",This is the kind of leadership that we've had in this administration on the most deadly issue of our times,Claim,"(38215, 38321)",Support
There were a number of things in there that weakened that bill,Claim,"(44346, 44408)",there were things added in in the House side that we felt made it less of a good bill,Premise,"(44029, 44114)",Support
"I said, and the Joint Chiefs of Staff agreed with me, that it was time for us to turn our research ability to seeing if we could not find this kind of defensive weapon",Premise,"(57529, 57696)",I never suggested where the weapons should be or what kind,Claim,"(57448, 57506)",Support
The Shah had done our bidding and carried our load in the Middle East for quite some time,Premise,"(63548, 63637)",because of our undercutting of what was a stalwart ally -- the Shah of Iran,Premise,"(63356, 63431)",Support
"it was a man down there in that area that this was delivered to, and he recognized that what was in that manual was in direct contravention of my own Executive order, in December of 1981",Premise,"(8041, 8227)",we would have nothing to do with regard to political assassinations,Claim,"(8234, 8301)",Support
There will be no unilateral disarmament under my administration,Claim,"(16188, 16251)",I will keep this nation strong,Claim,"(16253, 16283)",Support
the terrorist acts began and led to the one great tragedy when they were killed in that suicide bombing of the building,Premise,"(26156, 26275)","There are forces there -- and that includes Syria, in my mind -- who don't want us to succeed",Claim,"(25959, 26052)",Support
"When Mr. Nitze, a good negotiator, returned, he was rebuked, and his boss was fired",Premise,"(38130, 38213)",This is the kind of leadership that we've had in this administration on the most deadly issue of our times,Claim,"(38215, 38321)",Support
And in conference -- we stayed with them in conference all the way to where even Senator Simpson did not want the bill in the manner in which it would come out of the conference committee,Premise,"(44157, 44344)",there were things added in in the House side that we felt made it less of a good bill,Premise,"(44029, 44114)",Support
"And suddenly somebody says, ""Oh, it's got to be up there, and it's Star Wars,'' and so forth",Premise,"(57698, 57790)",I never suggested where the weapons should be or what kind,Claim,"(57448, 57506)",Support
The Shah had done our bidding and carried our load in the Middle East for quite some time,Premise,"(63548, 63637)",I did think that it was a blot on our record that we let him down,Premise,"(63643, 63708)",Support
I know that the CIA is already going forward with one,Premise,"(5974, 6027)",I have ordered an investigation,Premise,"(5941, 5972)",Support
I understand exactly what the Soviets are up to,Claim,"(16285, 16332)",I will keep this nation strong,Claim,"(16253, 16283)",Support
We never initiated any kind of action,Claim,"(25572, 25609)",we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them,Claim,"(26438, 26547)",Support
This is the kind of leadership that we've had in this administration on the most deadly issue of our times,Claim,"(38215, 38321)",Now we have a runaway arms race,Claim,"(38323, 38354)",Support
it is true our borders are out of control,Claim,"(44454, 44495)",our borders are out of control,Claim,"(43414, 43444)",Support
"I don't know what it would be, but if we can come up with one, I think the world will be better off",Claim,"(57792, 57891)","this invention that has just been created here of how I would go about rolling over for the Soviet Union -- no, Mr. Mondale, my idea would be with that defensive weapon that we would sit down with them and then say, ""Now, are you willing to join us? Here's what we'' -- give them a demonstration and then say -- ""Here's what we can do. Now, if you're willing to join us in getting rid of all the nuclear weapons in the world, then we'll give you this one, so that we would both know that no one can cheat; that we're both got something that if anyone tries to cheat . . . .''",Premise,"(56835, 57410)",Support
I did think that it was a blot on our record that we let him down,Premise,"(63643, 63708)",I did criticize the President,Claim,"(63326, 63355)",Support
"We have a gentleman down in Nicaragua who is on contract to the CIA, advising -- supposedly on military tactics -- the contras",Premise,"(6029, 6155)",I know that the CIA is already going forward with one,Premise,"(5974, 6027)",Support
"we must grind away and talk to find ways of reducing these differences, particularly where arms races are concerned and other dangerous exercises of Soviet power",Claim,"(16025, 16186)","We must be very, very realistic in the nature of that leadership",Claim,"(15955, 16019)",Attack
"There are forces there -- and that includes Syria, in my mind -- who don't want us to succeed",Claim,"(25959, 26052)",we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them,Claim,"(26438, 26547)",Support
"All they've got to show for 4 years in U.S.-Soviet relations is one meeting in the last weeks of an administration, and nothing before",Premise,"(38356, 38490)",This is the kind of leadership that we've had in this administration on the most deadly issue of our times,Claim,"(38215, 38321)",Support
I supported this bill,Claim,"(44605, 44626)","we, believe me, supported the Simpson-Mazzoli bill strongly -- and the bill that came out of the Senate",Claim,"(43915, 44018)",Support
"I don't know what it would be, but if we can come up with one, I think the world will be better off",Claim,"(57792, 57891)",I never suggested where the weapons should be or what kind,Claim,"(57448, 57506)",Support
"The Shah, whatever he might have done, was building low-cost housing, had taken land away from the Mullahs and was distributing it to the peasants so they could be landowners -- things of that kind",Premise,"(63737, 63934)",I am not at all convinced that he was that far out of line with his people or that they wanted that to happen,Premise,"(63437, 63546)",Support
he drew up this manual,Premise,"(6161, 6183)","We have a gentleman down in Nicaragua who is on contract to the CIA, advising -- supposedly on military tactics -- the contras",Premise,"(6029, 6155)",Support
"that's where the President's failure to master, in my opinion, the essential elements of arms control has cost us dearly",Claim,"(16483, 16603)",a President must know what is essential to command and to leadership and to strength,Claim,"(16393, 16477)",Support
we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them,Claim,"(26438, 26547)",And I have no apologies for our going on a peace mission,Claim,"(26549, 26605)",Support
"They're tough negotiators, but all previous Presidents have made progress. This one has not",Claim,"(38492, 38583)",This is the kind of leadership that we've had in this administration on the most deadly issue of our times,Claim,"(38215, 38321)",Support
not only to ensure that we can identify the illegal aliens,Premise,"(44835, 44893)","With regard to the employer sanctions, we must have that",Claim,"(44778, 44834)",Support
that's what a President's supposed to know -- where those weapons are going to be,Claim,"(57944, 58025)",I'm not a scientist,Premise,"(57508, 57527)",Attack
"The Shah, whatever he might have done, was building low-cost housing, had taken land away from the Mullahs and was distributing it to the peasants so they could be landowners -- things of that kind",Premise,"(63737, 63934)",I did think that it was a blot on our record that we let him down,Premise,"(63643, 63708)",Support
We'll take the proper action at the proper time,Claim,"(6793, 6840)","as soon as we have an investigation and find out where any blame lies for the few that did not get excised or changed, we certainly are going to do something about that",Claim,"(6623, 6791)",Support
There will be no unilateral disarmament under my administration,Claim,"(16188, 16251)",the result was unilateral disarmament,Premise,"(12067, 12104)",Attack
"In the terrorist situation, there are terrorist factions all over",Premise,"(27192, 27257)","I think there's a great difference between the Government of Iran threatening our diplomatic personnel, and there is a government that you can see and can put your hand on",Claim,"(27019, 27190)",Support
"All they've got to show for 4 years in U.S.-Soviet relations is one meeting in the last weeks of an administration, and nothing before",Premise,"(38356, 38490)","They're tough negotiators, but all previous Presidents have made progress. This one has not",Claim,"(38492, 38583)",Support
"there is another employer that we shouldn't be so concerned about, and these are employers down through the years who have encouraged the illegal entry into this country because they then hire these individuals and hire them at starvation wages and with none of the benefits that we think are normal and natural for workers in our country, and the individuals can't complain because of their illegal status",Premise,"(44969, 45375)","With regard to the employer sanctions, we must have that",Claim,"(44778, 44834)",Support
this is the most dangerous technology that we possess,Claim,"(58188, 58241)","And to give them technology of this kind, I disagree with",Claim,"(58291, 58348)",Support
"we turned it over to a maniacal fanatic who has slaughtered thousands and thousands of people, calling it executions",Claim,"(63940, 64056)",because of our undercutting of what was a stalwart ally -- the Shah of Iran,Premise,"(63356, 63431)",Support
"the plan that he has outlined is the one we've been following for quite some time, including diplomatic processes throughout Central America and working closely with the Contadora group",Premise,"(7059, 7244)",I thought for a moment that instead of a debate I was going to find Mr. Mondale in complete agreement with what we're doing,Claim,"(6926, 7049)",Support
He's 3 years into this administration,Premise,"(16605, 16642)","He said he just discovered that most Soviet missiles are on land, and that's why his proposal didn't work",Premise,"(16644, 16749)",Support
"In a recent 30-day period, 37 terrorist acts in 20 countries have been committed",Premise,"(27259, 27339)","In the terrorist situation, there are terrorist factions all over",Premise,"(27192, 27257)",Support
"With regard to the employer sanctions, we must have that",Claim,"(44778, 44834)",We don't think that those people should be allowed to continue operating free,Claim,"(45377, 45454)",Support
"You've set up a Strategic Defense Initiative, an agency",Premise,"(58401, 58456)","You haven't just accepted research, Mr. President",Claim,"(58350, 58399)",Support
"the promise of the revolution was democracy, human rights, free labor unions, free press",Premise,"(64300, 64388)","just as Castro had done in Cuba, the Sandinistas ousted the other parties to the revolution",Premise,"(64400, 64491)",Support
"as soon as we have an investigation and find out where any blame lies for the few that did not get excised or changed, we certainly are going to do something about that",Claim,"(6623, 6791)",we're not in the habit of assigning guilt before there has been proper evidence produced and proof of that guilt,Claim,"(7295, 7407)",Support
"He said he just discovered that most Soviet missiles are on land, and that's why his proposal didn't work",Premise,"(16644, 16749)","that's where the President's failure to master, in my opinion, the essential elements of arms control has cost us dearly",Claim,"(16483, 16603)",Support
but only if we can put our finger on the people responsible and not endanger the lives of innocent civilians there in the various communities and in the city of Beirut where these terrorists are operating,Premise,"(27442, 27646)","In dealing with terrorists, yes, we want to retaliate",Claim,"(27387, 27440)",Attack
"there is another employer that we shouldn't be so concerned about, and these are employers down through the years who have encouraged the illegal entry into this country because they then hire these individuals and hire them at starvation wages and with none of the benefits that we think are normal and natural for workers in our country, and the individuals can't complain because of their illegal status",Premise,"(44969, 45375)",We don't think that those people should be allowed to continue operating free,Claim,"(45377, 45454)",Support
you're beginning to test,Premise,"(58458, 58482)","You haven't just accepted research, Mr. President",Claim,"(58350, 58399)",Support
