subj,subj_type,subj_span,obj,obj_type,obj_span,relation
We're going to have trade agreements that we enforce,Premise,"(22101, 22153)",We're going to pull the country together,Claim,"(22059, 22099)",Support
the money went to Fisher House,Premise,"(29806, 29836)","the money that you're talking about went to Fisher House, where they build houses for veterans and disabled vets",Claim,"(29865, 29977)",Support
I did disagree with Ronald Reagan very strongly on trade,Claim,"(42583, 42639)",Nobody does it right,Claim,"(42745, 42765)",Support
"The government has no business in the decisions that women make with their families in accordance with their faith, with medical advice",Claim,"(7679, 7814)",I do not believe the government should be making it,Claim,"(7337, 7388)",Support
You're the puppet,Claim,"(13756, 13773)",he'd rather have a puppet as president of the United States,Claim,"(13625, 13684)",Attack
we're going to look for businesses to help us by buying American products,Premise,"(22283, 22356)",We're going to pull the country together,Claim,"(22059, 22099)",Support
he hasn't released his tax returns,Premise,"(30103, 30137)",there's no way we can know whether any of that is true,Claim,"(30039, 30093)",Support
I do not believe the government should be making it,Claim,"(7337, 7388)",I will stand up for that right,Claim,"(7820, 7850)",Support
"you are willing to spout the Putin line, sign up for his wish list, break up NATO, do whatever he wants to do",Claim,"(14004, 14113)",you encouraged espionage against our people,Claim,"(13954, 13997)",Support
She's been doing this for 30 years,Premise,"(22444, 22478)","Why the hell didn't you do it over the last 15, 20 years",Claim,"(22480, 22536)",Support
"everything he says about charity or anything else, we can't prove it",Premise,"(30258, 30326)",He is the first candidate ever to run for president in the last 40-plus years who has not released his tax returns,Claim,"(30139, 30253)",Support
he has a very clear favorite in this race,Premise,"(14167, 14208)",you continue to get help from him,Claim,"(14124, 14157)",Support
"No, I voted",Claim,"(22547, 22558)","Why the hell didn't you do it over the last 15, 20 years",Claim,"(22480, 22536)",Attack
He is the first candidate ever to run for president in the last 40-plus years who has not released his tax returns,Claim,"(30139, 30253)",there's no way we can know whether any of that is true,Claim,"(30039, 30093)",Support
you encouraged espionage against our people,Claim,"(13954, 13997)",you continue to get help from him,Claim,"(14124, 14157)",Support
you have over me is experience,Claim,"(22738, 22768)",you do have experience,Claim,"(22694, 22716)",Support
there's no way we can know whether any of that is true,Claim,"(30039, 30093)","the money that you're talking about went to Fisher House, where they build houses for veterans and disabled vets",Claim,"(29865, 29977)",Attack
She has no idea,Claim,"(14298, 14313)",I think it's time you take a stand,Claim,"(14253, 14287)",Attack
you've done has turned out badly,Premise,"(22808, 22840)",it's bad experience,Claim,"(22774, 22793)",Support
there's no way we can know whether any of that is true,Claim,"(30039, 30093)","The money goes 100 percent -- 100 percent goes to different charities, including a lot of military",Claim,"(29126, 29224)",Attack
"She has no idea whether it's Russia, China, or anybody else",Claim,"(14298, 14357)",I think it's time you take a stand,Claim,"(14253, 14287)",Attack
it's bad experience,Claim,"(22774, 22793)",you do have experience,Claim,"(22694, 22716)",Attack
"Buffett took hundreds of millions of dollars, Soros, George Soros, took hundreds of millions of dollars",Premise,"(30648, 30751)",we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges,Claim,"(30455, 30574)",Support
Putin has outsmarted her at every step of the way,Premise,"(14854, 14903)",She doesn't like Putin,Claim,"(14823, 14845)",Support
it's been debunked numerous times,Claim,"(22936, 22969)",he just said about the State Department is not only untrue,Claim,"(22876, 22934)",Support
"your donors and your special interests are doing the same thing as I do, except even more so",Premise,"(31181, 31273)","you know, Hillary, what you should have done, you should have changed the law when you were a United States senator",Claim,"(31010, 31125)",Support
Putin has outsmarted her in Syria,Premise,"(14945, 14978)",Putin has outsmarted her at every step of the way,Premise,"(14854, 14903)",Support
She's been doing this for 30 years,Premise,"(22444, 22478)",He raised the 30 years of experience,Premise,"(23024, 23060)",Support
you take in so much money,Premise,"(31380, 31405)",you won't change the law,Claim,"(31346, 31370)",Support
Of course I condemn,Claim,"(15481, 15500)",The top national security officials of this country do believe that Russia has been behind these hacks,Claim,"(15177, 15279)",Attack
I worked for the Children's Defense Fund,Premise,"(23131, 23171)",I think it's really an important issue,Claim,"(22984, 23022)",Support
Made with Chinese steel,Claim,"(31512, 31535)",I sat in my apartment today on a very beautiful hotel down the street known as Trump,Premise,"(31415, 31499)",Attack
I don't know Putin,Claim,"(15517, 15535)",Of course I condemn,Claim,"(15481, 15500)",Support
He raised the 30 years of experience,Premise,"(23024, 23060)",I think it's really an important issue,Claim,"(22984, 23022)",Support
"If you don't like what I did, you should have changed the laws",Claim,"(31609, 31671)","you know, Hillary, what you should have done, you should have changed the law when you were a United States senator",Claim,"(31010, 31125)",Support
I have no idea,Claim,"(15537, 15551)",Of course I condemn,Claim,"(15481, 15500)",Support
He was getting sued by the Justice Department for racial discrimination in his apartment buildings,Claim,"(23250, 23348)",I think it's really an important issue,Claim,"(22984, 23022)",Support
I'm not looking at anything now,Premise,"(32294, 32325)",I will look at it at the time,Claim,"(32263, 32292)",Support
This is not my best friend,Premise,"(15633, 15659)",I never met Putin,Claim,"(15614, 15631)",Support
"I built a massive company, a great company, some of the greatest assets anywhere in the world, worth many, many billions of dollars",Premise,"(23831, 23962)",I think I did a much better job,Claim,"(23798, 23829)",Support
I'll keep you in suspense,Claim,"(33428, 33453)",the loser concedes to the winner and that the country comes together in part for the good of the country,Claim,"(33194, 33298)",Attack
I never met Putin,Claim,"(15614, 15631)",Of course I condemn,Claim,"(15481, 15500)",Support
I started with a $1 million loan,Premise,"(23964, 23996)",I think I did a much better job,Claim,"(23798, 23829)",Support
this is a mindset,Premise,"(33705, 33722)",This is how Donald thinks,Claim,"(33724, 33749)",Support
"This is a person who has been very cavalier, even casual about the use of nuclear weapons",Premise,"(15945, 16034)",I find it ironic that he's raising nuclear weapons,Claim,"(15893, 15943)",Support
I built a phenomenal company,Claim,"(24045, 24073)",I think I did a much better job,Claim,"(23798, 23829)",Support
it's funny,Premise,"(33755, 33765)",This is how Donald thinks,Claim,"(33724, 33749)",Support
Wrong,Claim,"(16051, 16056)",I find it ironic that he's raising nuclear weapons,Claim,"(15893, 15943)",Attack
it's also really troubling,Claim,"(33771, 33797)",This is how Donald thinks,Claim,"(33724, 33749)",Support
I think is terrifying,Claim,"(16204, 16225)","He said, well, if we have them, why don't we use them",Premise,"(16143, 16196)",Attack
"Donald thinks things are not going in his direction, he claims whatever it is, is rigged against him",Claim,"(33553, 33653)",This is how Donald thinks,Claim,"(33724, 33749)",Support
We are spending a fortune doing it,Claim,"(16483, 16517)",They have the bargain of the century,Claim,"(16519, 16555)",Support
We've been around for 240 years,Premise,"(33865, 33896)",that is not the way our democracy works,Claim,"(33824, 33863)",Support
"As far as Japan and other countries, we are being ripped off by everybody in the -- we're defending other countries",Premise,"(16366, 16481)",They have the bargain of the century,Claim,"(16519, 16555)",Support
We've had free and fair elections,Premise,"(33898, 33931)",that is not the way our democracy works,Claim,"(33824, 33863)",Support
she's been proven to be a liar on so many different ways,Premise,"(16583, 16639)",This is just another lie,Claim,"(16641, 16665)",Support
We've accepted the outcomes when we may not have liked them,Premise,"(33933, 33992)",that is not the way our democracy works,Claim,"(33824, 33863)",Support
"I would work with our allies in Asia, in Europe, in the Middle East, and elsewhere",Premise,"(17300, 17382)",That's the only way we're going to be able to keep the peace,Claim,"(17384, 17444)",Support
that is not the way our democracy works,Claim,"(33824, 33863)",that is what must be expected of anyone standing on a debate stage during a general election,Claim,"(33998, 34090)",Support
That's the only way we're going to be able to keep the peace,Claim,"(17384, 17444)","I think it makes the world safer and, frankly, it makes the United States safer",Claim,"(17219, 17298)",Support
I think we've never had a situation so bad in this country,Claim,"(34827, 34885)",I think it's disgraceful,Claim,"(34749, 34773)",Support
The United States has kept the peace -- the United States has kept the peace through our alliances,Premise,"(17080, 17178)","I think it makes the world safer and, frankly, it makes the United States safer",Claim,"(17219, 17298)",Support
I don't know those people,Claim,"(24581, 24606)",I believe it was her campaign that did it,Claim,"(24640, 24681)",Support
"I think it makes the world safer and, frankly, it makes the United States safer",Claim,"(17219, 17298)",Donald wants to tear up our alliances,Claim,"(17180, 17217)",Attack
