subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"according to the budget committees of the Congress tha- tha- tha- that you referred to, if we get to full employment - what they project at a 4 percent unemployment - and, as you say, even allowing for the inflation in the programs, there would not be anything more than a surplus of $5 billion by the end of ninet- by 1981",Premise,"(16210, 16533)","under those circumstances, even assuming no elimination of unnecessary programs and assuming an increase in the ad- in the allotment of money to finance programs, increasing as the inflation rate does - my economic projections, I think confirmed by the House uh - and the Senate committees, have been with the $60 billion extra amount of money that can be spent in fiscal year '81 which will be the last year of this next term",Premise,"(15054, 15480)",Attack
"Mr. Nixon resigned, and I became president",Premise,"(21481, 21523)","people had lost faith in their government in many, many respects",Premise,"(21415, 21479)",Support
Medicare is in a different one,Premise,"(27353, 27383)","For instance, we now have uh - in the health area three hundred and two different programs administered by eleven major departments and agencies, sixty other advisory commissions responsible for this",Premise,"(27126, 27325)",Support
I don't know where that money would come from,Premise,"(35342, 35387)",We feel that uh - in education we can have a slight increase - not a major increase,Claim,"(34997, 35080)",Support
"with safer mines, but also it's clean burning",Premise,"(41535, 41580)",We need to concentrate our research and development effort on uh coal burning and extraction,Claim,"(41441, 41533)",Support
where five out of six jobs are,Premise,"(48641, 48671)","It's my - my opinion that the private sector, where five out of six jobs are, where you have permanent jobs, with the opportunity for advancement, is a better place than make-work jobs under the program recommended by the Congress",Claim,"(48595, 48825)",Support
A few things that can be done,Claim,"(54135, 54164)",That's got to be changed,Claim,"(54109, 54133)",Support
where five out of six jobs today exist in our economy,Premise,"(7074, 7127)",In my judgment the best way to get jobs is to uh - expand the private sector,Claim,"(6996, 7072)",Support
There's some question about their morality,Premise,"(62665, 62707)","the focus should be where the problem is, which is the Congress of the United States, and particularly the majority in the Congress",Claim,"(62461, 62592)",Support
This is not the America that we've known in the past,Premise,"(75295, 75347)",we've suffered,Claim,"(75122, 75136)",Support
"In uh - January of 1975 he asked for a tax change: a $5.6 billion increase on low-and-middle-income private individuals, a six and a half billion dollar decrease on the corporations and the special interests",Premise,"(12800, 13007)",Mr. Ford is - is uh changing uh considerably his previous philosophy,Claim,"(12130, 12198)",Support
"the committees to whom you refer with the - the employment that you uh - state, and with the 5 to 5 and a half percent growth rate in our economy, that the uh - projections would be a uh - a $60 billion increase in the amount of money that we'd have to spend in l981 compared to now",Premise,"(16989, 17271)",in that framework would befit the - any improvements in the programs,Claim,"(17297, 17365)",Support
"It seemed to me that if I was to uh adequately and effectively handle the problems of high inflation, a growing recession, the uh - involvement of the United States still in Vietnam that I had to give a hundred percent of my time to those two major problems",Premise,"(21525, 21782)","in the case of Mr. Nixon, the reason the - the pardon was given, was that, when I took office this country was in a very, very divided condition",Claim,"(21223, 21367)",Support
the check on the quality of health care is in a different one,Premise,"(27391, 27452)",This makes it almost impossible for us to have a good health program,Claim,"(27510, 27578)",Support
"as we look at the quality-of-life programs - jobs, health, education, crime, recreation - we feel that as we move forward with a healthier economy, we can absorb the small necessary cost that will be required",Claim,"(35393, 35601)",We feel that uh - in education we can have a slight increase - not a major increase,Claim,"(34997, 35080)",Support
We're gonna run out of oil,Claim,"(41177, 41203)",We need to shift very strongly toward solar energy and have strict conservation measures,Claim,"(41582, 41670)",Support
that bill has not yet come down to the Oval Office,Premise,"(49359, 49409)",I am not in a position to make any judgment on it tonight,Claim,"(49414, 49471)",Support
"This permits a company to create uh - a dummy corporation, to export their products, and then not to pay the full amount of taxes on them",Premise,"(54892, 55029)","Another thing is a system called DISC which was originally designed, proposed by Mr. Nixon, to encourage exports",Premise,"(54778, 54890)",Support
It would've called for export controls on agricultural products,Premise,"(6932, 6995)",we all know that it would've controlled our economy,Claim,"(6762, 6813)",Support
the corrections should come as the voters vote for their members of the House of Representatives or for their United States senator,Claim,"(62799, 62930)",the focus should not be on the executive branch,Claim,"(62747, 62794)",Support
I've got confidence in my country,Claim,"(75449, 75482)",I believe in our country,Claim,"(74648, 74672)",Equivalent
In uh - December of uh - 1975 he vetoed the roughly 18 to 20 billion dollar uh tax-reduction bill that had been passed by the Congress,Premise,"(13009, 13143)",Mr. Ford is - is uh changing uh considerably his previous philosophy,Claim,"(12130, 12198)",Support
"the committees to whom you refer with the - the employment that you uh - state, and with the 5 to 5 and a half percent growth rate in our economy, that the uh - projections would be a uh - a $60 billion increase in the amount of money that we'd have to spend in l981 compared to now",Premise,"(16989, 17271)",we will have a balanced budget by fiscal year 1981,Claim,"(18160, 18210)",Support
"when you analyze the requirements that I had - to spend all of my time working on the economy, which was in trouble, that I inherited",Premise,"(21966, 22099)","it seemed to me that Mr. Nixon had been penalized enough by his resignation in disgrace and the need, and necessity for me to concentrate on the problems of the country fully justified the action that I took",Claim,"(22176, 22383)",Support
"For instance, we now have uh - in the health area three hundred and two different programs administered by eleven major departments and agencies, sixty other advisory commissions responsible for this",Premise,"(27126, 27325)",We also need to have a great reduction in agencies and programs,Claim,"(27061, 27124)",Support
"He endorses the Democratic uh - platform which, as I read it, calls for approximately sixty additional programs",Premise,"(36762, 36873)","I cannot, and would not, endorse the kind of program that uh - Governor Carter recommends",Claim,"(36671, 36760)",Support
We're gonna run out of oil,Claim,"(41177, 41203)","as a last resort only, continue to use atomic power",Claim,"(41681, 41732)",Support
"which would help to destroy jobs in the private sector - not make jobs, where the jobs really are",Premise,"(49587, 49684)","These make-work, temporary jobs - dead end as they are - are not the kind of jobs that we want for our people",Claim,"(49686, 49795)",Support
This costs our uh - government about uh - $1.4 billion a year,Premise,"(55031, 55092)","This permits a company to create uh - a dummy corporation, to export their products, and then not to pay the full amount of taxes on them",Premise,"(54892, 55029)",Support
Those are the kind of specifics that I think we have to discuss on these uh - debates,Claim,"(7871, 7956)",these are the kind of programs that I'll talk about on my time,Claim,"(7962, 8024)",Support
That's where the problem is,Claim,"(62932, 62959)",the corrections should come as the voters vote for their members of the House of Representatives or for their United States senator,Claim,"(62799, 62930)",Support
Our economic strength is still there,Claim,"(75484, 75520)",I've got confidence in my country,Claim,"(75449, 75482)",Support
"The whole philosophy of the Republican party, including uh - my opponent, has been to pile on taxes on low-income people to take 'em off on the corporations",Claim,"(13395, 13551)",it's just a welfare program for the rich,Claim,"(12257, 12297)",Support
The present bureaucratic structure of the - of the Federal Government is a mess,Premise,"(17647, 17726)",we'll have uh - a safety version built in with complete reorganization of the executive branch of government which I am pledged to do,Claim,"(17512, 17645)",Support
working on our problems in Southeast Asia - which were still plaguing us,Premise,"(22101, 22173)","it seemed to me that Mr. Nixon had been penalized enough by his resignation in disgrace and the need, and necessity for me to concentrate on the problems of the country fully justified the action that I took",Claim,"(22176, 22383)",Support
we had a - a 2 percent increase in the number of employees the last year,Premise,"(28878, 28950)",I can't say for sure that we would have fewer federal employees when I go out of office than when I come in,Claim,"(28548, 28655)",Support
I would certainly uh - not cut out atomic power altogether,Claim,"(41734, 41792)","as a last resort only, continue to use atomic power",Claim,"(41681, 41732)",Support
that is an extra $4 billion that would uh - add to the deficit,Premise,"(49477, 49539)","These make-work, temporary jobs - dead end as they are - are not the kind of jobs that we want for our people",Claim,"(49686, 49795)",Support
"Another thing is a system called DISC which was originally designed, proposed by Mr. Nixon, to encourage exports",Premise,"(54778, 54890)",A few things that can be done,Claim,"(54135, 54164)",Support
with tax incentives for the low-income groups we could build up their uh - income levels uh - above the poverty level and not uh make welfare more uh - profitable than - than work,Premise,"(6192, 6371)","Another very important - uh aspect of our - uh economy would be to increase production in every way possible, uh to hold down - uh taxes on individuals, and to uh shift the tax burdens onto those who have avoided paying taxes in the past",Premise,"(4024, 4261)",Support
the focus should not be on the executive branch,Claim,"(62747, 62794)","the focus should be where the problem is, which is the Congress of the United States, and particularly the majority in the Congress",Claim,"(62461, 62592)",Support
we've suffered,Claim,"(75122, 75136)",It's not the America that we have to have in the future,Claim,"(75349, 75404)",Support
"As a matter fact, in - sin- since the late sixties when Mr. Nixon took office, we've had a reduction in uh - in the percentage of taxes paid by corporations from 30 percent down to about 20 percent",Premise,"(13553, 13750)","The whole philosophy of the Republican party, including uh - my opponent, has been to pile on taxes on low-income people to take 'em off on the corporations",Claim,"(13395, 13551)",Support
"it's just predicated on very modest, but I think accurate, projections of employment increases and uh - a growth in our national economy equal to what was experienced under Kennedy, Johnson, before the Vietnam War",Claim,"(18283, 18496)",I believe they're reasonable goals,Claim,"(15674, 15708)",Support
when you look at the penalty that he paid,Premise,"(21919, 21960)","it seemed to me that Mr. Nixon had been penalized enough by his resignation in disgrace and the need, and necessity for me to concentrate on the problems of the country fully justified the action that I took",Claim,"(22176, 22383)",Support
This makes it almost impossible for us to have a good health program,Claim,"(27510, 27578)",This needs to be changed,Claim,"(26970, 26994)",Support
Those programs you cannot afford and give tax relief,Claim,"(37039, 37091)","I cannot, and would not, endorse the kind of program that uh - Governor Carter recommends",Claim,"(36671, 36760)",Support
We can't afford to give up that opportunity until later,Premise,"(41794, 41849)",I would certainly uh - not cut out atomic power altogether,Claim,"(41734, 41792)",Support
which would add to the inflationary pressures,Premise,"(49540, 49585)","These make-work, temporary jobs - dead end as they are - are not the kind of jobs that we want for our people",Claim,"(49686, 49795)",Support
it robs this country of jobs,Claim,"(54504, 54532)",That's got to be changed,Claim,"(54109, 54133)",Support
just like we give money to young people who are going to college,Premise,"(7805, 7869)",We could uh - also uh - help our youths with some of the proposals that uh - would give to young people an opportunity to work and learn at the same time,Claim,"(7651, 7804)",Support
I think it would be contrary to one of the basic concepts in our system of government - a system of checks and balances,Claim,"(64175, 64294)","He has, in effect, said that he would agree with all of - he would disapprove of the vetoes that I have made, and would have added significantly to expenditures and the deficit in the federal government",Premise,"(63971, 64173)",Attack
We've lost the vision of what our country can and ought to be,Premise,"(75232, 75293)",We've got a government of stalemate,Claim,"(75195, 75230)",Support
"We've had an increase in taxes paid by individuals, payroll taxes, from14 Percent up to 20 percent",Premise,"(13752, 13850)","The whole philosophy of the Republican party, including uh - my opponent, has been to pile on taxes on low-income people to take 'em off on the corporations",Claim,"(13395, 13551)",Support
the taxpayers are the ones that need the relief,Claim,"(18874, 18921)",I think the American taxpayer ought to get an additional tax break - a tax reduction of that magnitude,Claim,"(18758, 18860)",Support
I do not agree with that point of view,Claim,"(22741, 22779)",I am against- an across-the-board pardon of draft evaders or military deserters,Claim,"(21138, 21217)",Equivalent
Our country now has no comprehensive energy program or policy,Premise,"(27680, 27741)",We have uh - just advocated uh - this past week a consolidation of the responsibilities for energy,Premise,"(27580, 27678)",Support
We estimate that those programs would add a hundred billion dollars minimum and probably two hundred billion dollars - uhh maximum each year to the federal budget,Premise,"(36875, 37037)",Those programs you cannot afford and give tax relief,Claim,"(37039, 37091)",Support
"as a last resort only, continue to use atomic power",Claim,"(41681, 41732)","to the extent that we continue to use atomic power, I would be responsible as president to make sure that the safety precautions were initiated and maintained",Claim,"(41855, 42013)",Support
he condemns the vetoes that I have made that has - that have saved the taxpayer $9 billion and could have saved an additional $13 billion,Premise,"(50285, 50422)",Governor Carter complains about the deficits that uh - uh - this administration has had,Premise,"(50188, 50275)",Attack
They put in $30 thousand of their own money and got a hundred and twenty thousand dollars in tax savings,Premise,"(55886, 55990)","there was one example, for instance, where uh - somebody uh - produced pornographic movies",Premise,"(55794, 55884)",Support
as I proposed uh - about a year ago when I called for a tax reduction of $28 billion,Premise,"(7170, 7254)",We can do that by reducing Federal taxes,Claim,"(7129, 7169)",Support
"If we have a Democratic Congress next year, and a president who wants to spend an additional one hundred billion dollars a year, or maybe two hundred billion dollars a year, with more programs",Premise,"(64422, 64614)","we will have in my judgment, greater deficits with more spending, more dangers of inflation",Claim,"(64616, 64707)",Support
"Our system of government - in spite of Vietnam, Cambodia, CIA, Watergate - is still the best system of government on earth",Claim,"(75522, 75644)",I've got confidence in my country,Claim,"(75449, 75482)",Support
this is what the Republicans have done to us,Premise,"(13856, 13900)","The whole philosophy of the Republican party, including uh - my opponent, has been to pile on taxes on low-income people to take 'em off on the corporations",Claim,"(13395, 13551)",Support
I think the American taxpayer ought to get an additional tax break - a tax reduction of that magnitude,Claim,"(18758, 18860)",I don't think we should add additional programs of the magnitude that Governor Carter talks about,Claim,"(18923, 19020)",Support
I think we gave them a good opportunity,Claim,"(22969, 23008)",I don't think we should go any further,Claim,"(23019, 23057)",Support
"We have twenty different agencies in the federal government responsible for the production, the regulation, the uh - information about energy, the conservation of energy, spread all over government",Premise,"(27743, 27940)",We also need to have a great reduction in agencies and programs,Claim,"(27061, 27124)",Support
"In the last three months before an election, they're always for the programs that they always fight the other three-and-one-half years",Claim,"(37333, 37467)",Mr. Ford takes the uh - same attitude that the Republicans always take,Claim,"(37261, 37331)",Support
"For instance, some that have been forgotten; we need to have the reactor core - below ground level, the entire power plant that uses atomic uh - power tightly sealed and a heavy - heavy vacuum maintained",Premise,"(42015, 42218)","to the extent that we continue to use atomic power, I would be responsible as president to make sure that the safety precautions were initiated and maintained",Claim,"(41855, 42013)",Support
he can't have it both ways,Claim,"(50428, 50454)",Governor Carter complains about the deficits that uh - uh - this administration has had,Premise,"(50188, 50275)",Attack
"there was one example, for instance, where uh - somebody uh - produced pornographic movies",Premise,"(55794, 55884)","these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code",Claim,"(55998, 56268)",Support
"so that they would take a plant, or expand a plant where people are, and people are currently unemployed",Premise,"(7545, 7649)",We could add to jobs in the major metropolitan areas by a proposal that I recommended that would give tax incentives to business to move into the inner city and to expand or to build new plants,Claim,"(7351, 7544)",Support
"we will have in my judgment, greater deficits with more spending, more dangers of inflation",Claim,"(64616, 64707)","I think the American people want a Republican president to check on any excesses that come out of the next Congress, if it is a Democratic Congress",Claim,"(64709, 64856)",Support
"the greatest resource of all are the two hundred and fifteen million Americans who have within us the strength, the character, the intelligence, the experience, the patriotism, the idealism, the compassion, the sense of brotherhood on which we can rely in the future to restore the greatness to our country",Premise,"(75650, 75956)",I've got confidence in my country,Claim,"(75449, 75482)",Support
"With that kind of limitation, on federal spending, we can fully justify the tax reductions that I have proposed",Claim,"(10136, 10247)",in the budget that I recommended we cut it in half - a growth rate of 5 to 5 and one-half percent,Premise,"(10037, 10134)",Support
It seems to me that our tax structure today has rates that are too high,Premise,"(19022, 19093)",I think the American taxpayer ought to get an additional tax break - a tax reduction of that magnitude,Claim,"(18758, 18860)",Support
I don't think we should go any further,Claim,"(23019, 23057)",I do not agree with that point of view,Claim,"(22741, 22779)",Support
"We have twenty different agencies in the federal government responsible for the production, the regulation, the uh - information about energy, the conservation of energy, spread all over government",Premise,"(27743, 27940)",Our country now has no comprehensive energy program or policy,Premise,"(27680, 27741)",Support
I remember when uh - Herbert Hoover was against uh - jobs for people,Premise,"(37474, 37542)","In the last three months before an election, they're always for the programs that they always fight the other three-and-one-half years",Claim,"(37333, 37467)",Support
There ought to be a standardized design,Premise,"(42220, 42259)","to the extent that we continue to use atomic power, I would be responsible as president to make sure that the safety precautions were initiated and maintained",Claim,"(41855, 42013)",Support
"it seems to me that we should hold the lid, as we have, to the best of our ability",Claim,"(50471, 50553)",we can stimulate the private economy and get the jobs where the jobs are - five out of six in this economy,Claim,"(50557, 50663)",Support
"another system is where uhh - a dentist can invest money in say, raising cattle and uh - can put in a hundred thousand dollars of his own money, borrow nine hundred thousand dollars - nine hundred mi- thousand dollars - that makes a million - and mark off a great amount of uh - of loss uh - through that procedure",Premise,"(55473, 55787)","these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code",Claim,"(55998, 56268)",Support
with tax incentives for the low-income groups we could build up their uh - income levels uh - above the poverty level and not uh make welfare more uh - profitable than - than work,Premise,"(6192, 6371)",I would not favor the uh - payment of uh - of a given fixed income to people unless they are not able to work,Claim,"(6077, 6186)",Support
it's not a matter of uh - Republican and Democrat,Claim,"(64897, 64946)","I think the American people want a Republican president to check on any excesses that come out of the next Congress, if it is a Democratic Congress",Claim,"(64709, 64856)",Attack
We ought not to be excluded from our government anymore,Claim,"(75957, 76012)",it's a time for government to understand and to cooperate with our people,Claim,"(74408, 74481)",Support
"it seems to me with the stimulant of more money in the hands of the taxpayers, and with more money in the hands of business to expand, to modernize, to provide more jobs, our economy stimulated so that we'll get more revenue and we'll have a more prosperous economy",Premise,"(10253, 10518)","In my tax reduction program for middle-income taxpayers, I recommended that the Congress increase personal exemptions from seven hundred and fifty dollars per person to one thousand dollars per person",Claim,"(9144, 9344)",Support
"by putting a heavier tax burden on those in the higher tax brackets, plus the other actions that've been taken",Premise,"(19552, 19662)",we can give taxpayers adequate tax relief,Claim,"(19668, 19709)",Support
I think it's uh... very difficult for President Ford to uh - explain the difference between the pardon of President Nixon and - and uh - his attitude toward those who violated the draft laws,Claim,"(23097, 23287)","in the case of Mr. Nixon, the reason the - the pardon was given, was that, when I took office this country was in a very, very divided condition",Claim,"(21223, 21367)",Attack
This is a - a gross waste of money,Premise,"(27942, 27976)",This needs to be changed,Claim,"(26970, 26994)",Support
I remember when Alf Landon was against Social Security,Premise,"(37544, 37598)","In the last three months before an election, they're always for the programs that they always fight the other three-and-one-half years",Claim,"(37333, 37467)",Support
"There ought to be a full-time uh - atomic energy specialist, independent of the power company in the control room, full time, twenty-four hours a day, to shut down a plant if an abnormality develops",Premise,"(42261, 42459)","to the extent that we continue to use atomic power, I would be responsible as president to make sure that the safety precautions were initiated and maintained",Claim,"(41855, 42013)",Support
"Mr. Ford doesn't seem to put into perspective the fact that when - when uh five hundred thousand more people are out of work than there were three months ago, while we have two and a half million more people out of work than were when he took office, that this touches human beings",Premise,"(50704, 50985)","These make-work, temporary jobs - dead end as they are - are not the kind of jobs that we want for our people",Claim,"(49686, 49795)",Attack
"Another one that's uh - that's very important is the uh - is the business deductions, uh - jet airplanes, uh - first class travel, the fifty-dollar martini lunch",Premise,"(55194, 55355)","these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code",Claim,"(55998, 56268)",Support
I would not favor the uh - payment of uh - of a given fixed income to people unless they are not able to work,Claim,"(6077, 6186)","we might channel specific uh targeted job - job - uh opportunities by paying part of the salary of unemployed people - uh and also sharing with uh - local governments the uh - payment of salaries which would uh - let us cut down the unemployment rate much lower, before we hit the inflationary level",Premise,"(4659, 4958)",Attack
It's a matter of leadership or no leadership,Premise,"(64948, 64992)",it's not a matter of uh - Republican and Democrat,Claim,"(64897, 64946)",Support
"I owe everything to you, the people of this country",Premise,"(76129, 76180)",I believe that we can work together,Claim,"(76225, 76260)",Support
"then he came back later on in January of this year and he did advocate a $10 billion tax reduction, but it would be offset by a $6 billion increase this coming January in deductions for Social Security payments and for unemployment compensation",Premise,"(13149, 13393)",Mr. Ford is - is uh changing uh considerably his previous philosophy,Claim,"(12130, 12198)",Support
by eliminating ten million taxpayers in the last uh eight years,Premise,"(19483, 19546)",we can give taxpayers adequate tax relief,Claim,"(19668, 19709)",Support
I do advocate a pardon for - for draft evaders,Claim,"(23663, 23709)",I advocate pardon,Claim,"(23342, 23359)",Equivalent
"I think the record should show, Mr. Newman, that uh - the Bureau of Census - we checked it just yesterday - indicates that uh - in the four years that uh - Governor Carter was governor of the state of Georgia, uh - expenditures by the government went up over 50 percent Uh - employees of the government in Georgia during his term of office went up over 25 percent",Premise,"(30831, 31194)","For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees",Premise,"(29410, 29533)",Attack
"later President Nixon, sixteen years ago, was telling the public that John Kennedy's proposals would bankrupt the country and would double the cost",Premise,"(37608, 37755)","In the last three months before an election, they're always for the programs that they always fight the other three-and-one-half years",Claim,"(37333, 37467)",Support
"These kinds of uh - procedures, along with evacuation procedures, adequate insurance, ought to be initiated",Premise,"(42461, 42568)","to the extent that we continue to use atomic power, I would be responsible as president to make sure that the safety precautions were initiated and maintained",Claim,"(41855, 42013)",Support
"I was in uh - a city in uh - Pennsylvania not too long ago, near here, and uh - there were about four or five thousand people in the audience - it was on a - on a train trip. And I said, ""How many uh - adults here are out of work?"" About a thousand raised their hands",Premise,"(50987, 51254)","Mr. Ford doesn't seem to put into perspective the fact that when - when uh five hundred thousand more people are out of work than there were three months ago, while we have two and a half million more people out of work than were when he took office, that this touches human beings",Premise,"(50704, 50985)",Support
I think that would be a - a very serious mistake,Claim,"(57128, 57176)","No, I wouldn't do away with all - uh business deductions",Claim,"(57070, 57126)",Support
"There is uh - uh an additional factor that needs to be done and covered very - very succinctly, and that is, to make sure that we have a good relationship between management - business on the one hand, and labor, on the other",Claim,"(4393, 4618)",There are several things that can be done specifically that are not now being done,Claim,"(2891, 2973)",Support
President Eisenhower worked with a Democratic Congress very well,Premise,"(64994, 65058)",it's not a matter of uh - Republican and Democrat,Claim,"(64897, 64946)",Support
We need a president who can go in - who derives his strength from the people,Claim,"(76014, 76090)",We ought not to be excluded from our government anymore,Claim,"(75957, 76012)",Support
"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended",Premise,"(11268, 11441)",That tax bill does not entirely meet the criteria that I established,Claim,"(10830, 10898)",Support
as we look at the recommendations of the budget committees and our own projections,Premise,"(19740, 19822)",there isn't going to be any $60 billion dividend,Claim,"(19824, 19872)",Support
in accordance with the ruling of the Supreme Court and accordance with the definition in the dictionary,Premise,"(23405, 23508)",There's a difference in my opinion,Claim,"(23361, 23395)",Support
"tough, competent management of government, giving us a simple efficient purposeful and manageable government would be a great step forward",Claim,"(27981, 28119)",it's gonna be done,Claim,"(28167, 28185)",Support
we had last year a $65 billion deficit - the largest deficit in the history of our country - more of a deficit spending than we had in the entire eight-year period under President Johnson and President Kennedy,Premise,"(37870, 38079)",The best thing to do is to look at the record uh - of Mr. Ford's Administration and Mr. Nixon's before his,Claim,"(37757, 37863)",Support
"shift from oil to coal, emphasize research and development on coal use and also on solar power, strict conservation measures, not yield every time that the special interest groups uh - put pressure on the president like uh this administration has done, and use atomic energy only as a last resort with the strictest possible safety precautions",Premise,"(42574, 42917)",That's the best overall energy policy in the brief time we have to discuss it,Claim,"(42919, 42996)",Support
Mr. Ford uh - actually has fewer people now in the private sector in non-farm jobs than when he took office,Premise,"(51256, 51363)","For example, as I have said, we have added some four million jobs in the last seventeen months",Premise,"(47851, 47945)",Attack
if you could just do away with the ones that are unfair,Premise,"(57192, 57247)",you could lower taxes for everyone,Claim,"(57249, 57283)",Support
There are several things that can be done specifically that are not now being done,Claim,"(2891, 2973)",I believe that by the end of the first four years of uh - of the next term we could have the unemployment down to 3 percent adult unemployment,Claim,"(4964, 5106)",Support
"Even President Nixon, because he was a strong leader at least, worked with a Democratic Congress very well",Premise,"(65060, 65166)",it's not a matter of uh - Republican and Democrat,Claim,"(64897, 64946)",Support
if we can tap the tremendous untapped reservoir of innate strength in this country,Premise,"(76281, 76363)","we can once again have a government as good as our people, and let the world know what we still know and hope for - that we still live in the greatest and the strongest and the best country on earth",Claim,"(76370, 76568)",Support
"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended",Premise,"(11268, 11441)",I would prefer in that tax bill to have an additional tax cut and a further limitation on federal spending,Claim,"(11446, 11552)",Support
I've heard of those dividends in the past,Premise,"(19874, 19915)",it always happens,Premise,"(19917, 19934)",Support
"it seemed to me that Mr. Nixon had been penalized enough by his resignation in disgrace and the need, and necessity for me to concentrate on the problems of the country fully justified the action that I took",Claim,"(22176, 22383)","in the case of Mr. Nixon, the reason the - the pardon was given, was that, when I took office this country was in a very, very divided condition",Claim,"(21223, 21367)",Support
This needs to be changed,Claim,"(26970, 26994)","tough, competent management of government, giving us a simple efficient purposeful and manageable government would be a great step forward",Claim,"(27981, 28119)",Support
We've got five hundred thousand more Americans out of jobs today than were out of work three months ago,Premise,"(38081, 38184)",The best thing to do is to look at the record uh - of Mr. Ford's Administration and Mr. Nixon's before his,Claim,"(37757, 37863)",Support
"We uh - now encourage people to waste electricity, and uh - by giving uh - the lowest rates to the biggest users",Premise,"(43251, 43363)",Some of the things that can be done about this is a change in the rate structure of electric power companies,Claim,"(43141, 43249)",Attack
Seven point nine percent unemployment is a terrible tragedy in this country,Premise,"(51404, 51479)",Mr. Ford uh - actually has fewer people now in the private sector in non-farm jobs than when he took office,Premise,"(51256, 51363)",Support
"What I wanna do is not to raise taxes, but to eliminate loopholes",Claim,"(57430, 57495)","I would never do anything that would increase the taxes for those who work for a living, or who are presently required to list all their income",Claim,"(57285, 57428)",Support
we all know that it would've controlled our economy,Claim,"(6762, 6813)",In my judgment the best way to get jobs is to uh - expand the private sector,Claim,"(6996, 7072)",Support
This year Mr. Ford will not pass more than 26 percent of all the legislative proposals he puts forward,Claim,"(65529, 65631)",This is government by stalemate,Claim,"(65633, 65664)",Support
"we can once again have a government as good as our people, and let the world know what we still know and hope for - that we still live in the greatest and the strongest and the best country on earth",Claim,"(76370, 76568)",I believe that we can work together,Claim,"(76225, 76260)",Support
"It has - uh left out some that I have recommended, unfortunately",Premise,"(11718, 11782)",That tax bill does not entirely meet the criteria that I established,Claim,"(10830, 10898)",Support
it always happens,Premise,"(19917, 19934)",there isn't going to be any $60 billion dividend,Claim,"(19824, 19872)",Support
"in the case of Mr. Nixon, the reason the - the pardon was given, was that, when I took office this country was in a very, very divided condition",Claim,"(21223, 21367)","it seemed to me that Mr. Nixon had been penalized enough by his resignation in disgrace and the need, and necessity for me to concentrate on the problems of the country fully justified the action that I took",Claim,"(22176, 22383)",Support
It took me about three years to completely reorganize the Georgia government,Premise,"(28657, 28733)",I can't say for sure that we would have fewer federal employees when I go out of office than when I come in,Claim,"(28548, 28655)",Support
"since Mr. Ford's been in office two years, we've had a 50 percent increase in unemployment from five million people out of work to two and a half million more people out of work and a total of seven and a half million",Premise,"(38189, 38406)",The best thing to do is to look at the record uh - of Mr. Ford's Administration and Mr. Nixon's before his,Claim,"(37757, 37863)",Support
We don't do anything to cut down on peak load requirements,Premise,"(43365, 43423)","We uh - now encourage people to waste electricity, and uh - by giving uh - the lowest rates to the biggest users",Premise,"(43251, 43363)",Support
"We've got the highest inflation we've had in twenty-five years right now, except under this administration, and that was fifty years ago",Premise,"(51558, 51694)","This affects human beings, and - and his insensitivity in providing those people a chance to work has made this a welfare administration, and not a work administration",Claim,"(51816, 51983)",Support
We can do that by reducing Federal taxes,Claim,"(7129, 7169)",In my judgment the best way to get jobs is to uh - expand the private sector,Claim,"(6996, 7072)",Support
We've had uh - Republican presidents before who've tried to run against a Democratic - uh Congress,Premise,"(65852, 65950)",I don't think it's uh - the Congress is Mr. Ford's opponent,Claim,"(65956, 66015)",Support
It was a glorious day,Claim,"(77659, 77680)",It was a superb occasion,Claim,"(77633, 77657)",Support
It has some good provisions in it,Premise,"(11683, 11716)","from the a- analysis that I've made so far, it seems to me that that tax bill does uh - justify my signature and my approval",Claim,"(11950, 12074)",Support
"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved",Premise,"(19936, 20089)",I've heard of those dividends in the past,Premise,"(19874, 19915)",Support
I think it's uh... very difficult for President Ford to uh - explain the difference between the pardon of President Nixon and - and uh - his attitude toward those who violated the draft laws,Claim,"(23097, 23287)","it seemed to me that Mr. Nixon had been penalized enough by his resignation in disgrace and the need, and necessity for me to concentrate on the problems of the country fully justified the action that I took",Claim,"(22176, 22383)",Attack
"The last year I was in office uh - our budget was - was actually less than it was a year before, uh which showed a great uh improvement",Premise,"(28735, 28870)",I can't say for sure that we would have fewer federal employees when I go out of office than when I come in,Claim,"(28548, 28655)",Support
