source_unique_id,target_unique_id,source_id,target_id,source_text,target_text,relation_class,year
1996_8e86dbafb0f7e2e474fd86015f9a98c8,1996_1585b3e193c6e12e49f673ff607b9fd3,T39,T35,We ought to help protect our kids from drugs and guns and gangs and tobacco,What we really should focus on tonight is what we still have to do to help the American people make the most of this future that's out there,Support,1996
1996_6f4e61f3bedc0b6b4e1847a4f6f7a8cb,1996_1585b3e193c6e12e49f673ff607b9fd3,T40,T35,We ought to help move a million people from welfare to work,What we really should focus on tonight is what we still have to do to help the American people make the most of this future that's out there,Support,1996
1996_6ca14826af716a5c1887a79909d196aa,1996_1585b3e193c6e12e49f673ff607b9fd3,T41,T35,we ought to create the finest education system in the world where every 18-year-old can go on to college and all of our younger children have great educational opportunities,What we really should focus on tonight is what we still have to do to help the American people make the most of this future that's out there,Support,1996
1996_60d25ebb3c42a0c095940fff8219b907,1996_1585b3e193c6e12e49f673ff607b9fd3,T42,T35,"If we do those things, we can build that bridge to the 21st century",What we really should focus on tonight is what we still have to do to help the American people make the most of this future that's out there,Support,1996
1996_c35bab49df381b1eb727204fbc394957,1996_f880dc9c4526818bcf958ac67b6ed1d5,T50,T43,They see scandals almost on a daily basis,There's no doubt about it that many American people have lost their faith in government,Support,1996
1996_bcd86284a42aff854162c621c4afff69,1996_f880dc9c4526818bcf958ac67b6ed1d5,T51,T43,They see ethical problems in the Whitehouse today,There's no doubt about it that many American people have lost their faith in government,Support,1996
1996_0203d5c6ec750830b7f09464b2caf7ed,1996_f880dc9c4526818bcf958ac67b6ed1d5,T52,T43,"They see 900 FBI files, private person, being gathered up by somebody in the Whitehouse",There's no doubt about it that many American people have lost their faith in government,Support,1996
1996_f880dc9c4526818bcf958ac67b6ed1d5,1996_b86bfeeb931e370fe068ce9584b231e5,T43,T53,There's no doubt about it that many American people have lost their faith in government,I've always tried in whatever I've done is to bring people together,Support,1996
1996_f6133c34cb72595acec4cf32383e0d12,1996_b86bfeeb931e370fe068ce9584b231e5,T54,T53,I said in my acceptance speech in San Diego about two months ago that the exits are clearly marked,I've always tried in whatever I've done is to bring people together,Support,1996
1996_11336ab88c39e3f4cd3abed6aa8bef86,1996_8bbeb09f9b59b4c7d9a359ec98b3013e,T49,T48,this is the party of Lincoln,"If you think the Republican party is some place for you to come if you're narrow minded or bigoted or don't like certain people in America, the exits are clearly marked for you to walk out of as I stand here without compromise",Support,1996
1996_8bbeb09f9b59b4c7d9a359ec98b3013e,1996_b86bfeeb931e370fe068ce9584b231e5,T48,T53,"If you think the Republican party is some place for you to come if you're narrow minded or bigoted or don't like certain people in America, the exits are clearly marked for you to walk out of as I stand here without compromise",I've always tried in whatever I've done is to bring people together,Support,1996
1996_6249645b5516c7e9df42f4fbb03fdcd1,1996_2aac42aaae43e77671034f80fbd78caf,T45,T44,I'm no longer a public official,"I think we have a real obligation, obviously public officials",Support,1996
1996_062b8336709bd98b5f1d7048381c3592,1996_6249645b5516c7e9df42f4fbb03fdcd1,T55,T45,I left public life on June the 11th of this year,I'm no longer a public official,Support,1996
1996_3ea8471aae98010149bc3910e30790b5,1996_37b97f66e0392f12530676c66e2d8009,T58,T57,They're looking to us for leadership,Young people are looking to us,Support,1996
1996_0da77da080d56166e95826de9bd44a9e,1996_37b97f66e0392f12530676c66e2d8009,T62,T57,what we finally deliver,Young people are looking to us,Support,1996
1996_bdda0c547d93da71099267d4f27bc0c5,1996_37b97f66e0392f12530676c66e2d8009,T61,T57,what we promise,Young people are looking to us,Support,1996
1996_f9cd0b8ce779af7a805a256148d4e91d,1996_37b97f66e0392f12530676c66e2d8009,T60,T57,what we say,Young people are looking to us,Support,1996
1996_c6c29dbb0f344dc0d23b9d9a91671d45,1996_37b97f66e0392f12530676c66e2d8009,T59,T57,They're watching what we do,Young people are looking to us,Support,1996
1996_fb416431940f819f3f7cc7ccee618af0,1996_37b97f66e0392f12530676c66e2d8009,T56,T57,it seems to me that there are opportunities here,Young people are looking to us,Support,1996
1996_0fca132ed69a15502b2b5774f729697f,1996_6cd006fe7aaf8dc8c1c6f997c7308f20,T47,T46,My word is my bond,"When I'm President of the United States, I will keep my word",Support,1996
1996_bddb4edf17b2921851e71f1efd80c972,1996_f90d01b7fd463aa7318b7a67ba1930fe,T66,T67,"It seemed to me that most of the arguments were partisan, Republican, Democrat, left, right, liberal, conservative","I'm for opportunity, responsibility and community",Support,1996
1996_73084762d0eb081bcb83b2e3ca5244c3,1996_bddb4edf17b2921851e71f1efd80c972,T65,T66,I had never worked in Washington as an elected official,"It seemed to me that most of the arguments were partisan, Republican, Democrat, left, right, liberal, conservative",Support,1996
1996_fae3b99dcba03764b1b929c67eb8c4db,1996_f90d01b7fd463aa7318b7a67ba1930fe,T64,T67,"four years ago, we had not only rising unemployment, but a lot of rising cynicism","I'm for opportunity, responsibility and community",Support,1996
1996_317698c9d8402524711e0f73f156e5d4,1996_1b09ffc93e21162bf6947406e88706e4,T72,T69,"I've also done everything I could at every moment of division in this country, after Oklahoma City, when these churches were burned, to bring people together and remind people that we are stronger because of our diversity",We have to respect one another,Support,1996
1996_fad0c980f26109b0264749f9a35baf22,1996_17163cdc6872263a67fb4e4aab8f35b7,T73,T74,You mentioned Washington and Lincoln,They were presidents at historic times,Support,1996
1996_17163cdc6872263a67fb4e4aab8f35b7,1996_38fcf222fe3d80cc6c88c85fc59de14d,T74,T75,They were presidents at historic times,This is an historic time,Support,1996
1996_38fcf222fe3d80cc6c88c85fc59de14d,1996_02cc4f7983193f5fe2473ee9a86c8718,T75,T70,This is an historic time,It's important we go beyond those old partisan arguments and focus on people and their future,Support,1996
1996_1fae08d324d27277fcac4a519065f7fd,1996_02cc4f7983193f5fe2473ee9a86c8718,T71,T70,"When we do that, instead of shutting the government down over a partisan fight over the budget, we're a better country and that's why we're making progress now",It's important we go beyond those old partisan arguments and focus on people and their future,Support,1996
1996_dd21cb02a52e42e4e8f023201787a6a2,1996_f90d01b7fd463aa7318b7a67ba1930fe,T85,T67,"Well, bringing people together, again, is obviously a responsibility we all have","I'm for opportunity, responsibility and community",Support,1996
1996_e4d9786b0a443d24304a43ecafde425f,1996_dd21cb02a52e42e4e8f023201787a6a2,T86,T85,I know you do it,"Well, bringing people together, again, is obviously a responsibility we all have",Support,1996
1996_041e11cb99568a1840f294bf98bbd8f3,1996_e4d9786b0a443d24304a43ecafde425f,T87,T86,Everybody here does it,I know you do it,Support,1996
1996_edd14b0c94f38f65aacff858283f0cee,1996_e4d9786b0a443d24304a43ecafde425f,T88,T86,You do a lot of things nobody knows about,I know you do it,Support,1996
1996_5b555a0207f4657fbde3f7870e96eb41,1996_7a2aa22e52c6cd49dd18bd7bdd6ef6fd,T90,T89,We've raised about $10 million,I have a little foundation for the disabled called the Dole Foundation,Support,1996
1996_4f101494b25d19cbb594e9486b260829,1996_5b555a0207f4657fbde3f7870e96eb41,T79,T90,We don't talk about it,We've raised about $10 million,Support,1996
1996_8df25afb1422628c90c482cf438ccd93,1996_7a2aa22e52c6cd49dd18bd7bdd6ef6fd,T80,T89,We try to help people with disabilities,I have a little foundation for the disabled called the Dole Foundation,Support,1996
1996_7a6ab1336bf7ec659ed23149ec228455,1996_8df25afb1422628c90c482cf438ccd93,T81,T80,Bring them back into the mainstream of public life,We try to help people with disabilities,Support,1996
1996_7bc6544ac89c19a6d4eabe509be2686e,1996_76113f246ccac429d7567aecd364a389,T83,T82,"as George Washington, as Abraham Lincoln did","When you're the president of the United States, you have a public trust and you have to keep that public trust",Support,1996
1996_ea1bae035acbf9f547633c9c0a53fc19,1996_182812964959eab1f1403ed6d3602bd4,T77,T76,it seems to me we ought to face up to it,I think now that trust is being violated,Support,1996
1996_182812964959eab1f1403ed6d3602bd4,1996_00614ff2d8524482c4632919d1259373,T76,T78,I think now that trust is being violated,the president ought to say tonight that he's not going to pardon anybody that he was involved in business with who might implicate him later on,Support,1996
1996_f8249d05da58a6f362c25b8c2aff79c3,1996_1c304aa047ffaa9d29277cdb19be5c72,T94,T93,"That could protect 3 million families, 700,000 kids",cover people who are between jobs for up to six months,Support,1996
1996_f17b052186d28648230eaf951553b4f9,1996_8e06f9ecdcad50981140e8a41d93fa53,T100,T91,we've added a million more children to the ranks of the insured through the Medicaid program,add another million children to the insured ranks through the Medicaid program,Support,1996
1996_8e06f9ecdcad50981140e8a41d93fa53,1996_f909f60e6bf642fce51aff5bfac189b3,T91,T97,add another million children to the insured ranks through the Medicaid program,"In the next four years, I want to focus on the following things",Support,1996
1996_1c304aa047ffaa9d29277cdb19be5c72,1996_f909f60e6bf642fce51aff5bfac189b3,T93,T97,cover people who are between jobs for up to six months,"In the next four years, I want to focus on the following things",Support,1996
1996_3f1915cfdac00f6c2f5e61ce4ef6f8d5,1996_f909f60e6bf642fce51aff5bfac189b3,T95,T97,make sure we protect the integrity with the Medicare program and Medicaid program,"In the next four years, I want to focus on the following things",Support,1996
1996_8d3a6675520972e34b3c09c7278d15c2,1996_f909f60e6bf642fce51aff5bfac189b3,T96,T97,"not do anything in cutting costs which would cause hundreds of hospitals to close which could have been the case if the 270billion dollar Medicare cut that I vetoed, had been enacted in the law","In the next four years, I want to focus on the following things",Support,1996
1996_46d83e4f53be0effb4755ab1a95b0474,1996_1eb1c3d071f723c556cf90050b6a314a,T111,T110,"I have heard you say on one TV appearance, ""the media made me do it."" You were trying to defend your cut which was not a cut either, Reduction in the growth of spending",I have heard you say this time after time,Support,1996
1996_7c80938adf0d1f7cae3b86c86644b5f2,1996_a691ec70ad02005b8d464e34f6f60fe6,T114,T103,It's about where we are now,We ought to cut the growth to twice the rate of inflation,Support,1996
1996_4411c98208c9e50c675cee6b9ae17f06,1996_41891fc4f1ed785592f58d5b3792e5ea,T117,T116,"17 new taxes, spend 1.5 trillion dollars, 50 new bureaucracies",Don't forget what he tried to do with health care,Support,1996
1996_1d4de130e5fe908f44c33d70262e02c1,1996_41891fc4f1ed785592f58d5b3792e5ea,T118,T116,Can you believe that,Don't forget what he tried to do with health care,Support,1996
1996_8a396f25c2be77427129424fbfae0c0a,1996_24b7f362ce0abdce2c580868abae6def,T105,T104,he had quotas,You couldn't even have been a cardiologist,Support,1996
1996_d1b20f21ed374f3445a62fe25a443129,1996_24b7f362ce0abdce2c580868abae6def,T106,T104,"You're a cardiologist, it wouldn't affect you",You couldn't even have been a cardiologist,Support,1996
1996_e0af4f30c94516a88ae6b8cb5bd27499,1996_b79709f6457dd1ca60d7b8888a2a6047,T119,T108,"We changed many provisions I authored, cover preexisting conditions, portability, and there are other things we can do",There are things we can do like the Kassebaum bill,Support,1996
1996_b79709f6457dd1ca60d7b8888a2a6047,1996_4c6323f4c806a471ec8103aedf1fc34d,T108,T109,There are things we can do like the Kassebaum bill,We still need to cover about 20million people and a lot of children,Support,1996
1996_63cff8c6f296ea5141ccc0f0b2056cac,1996_0eab87865867ee9b22dbfd4240a4e5a1,T120,T121,the American Hospital Association said that the budget I vetoed could have closed 700 hospitals,Not me,Support,1996
1996_0eab87865867ee9b22dbfd4240a4e5a1,1996_1eb1c3d071f723c556cf90050b6a314a,T121,T110,Not me,I have heard you say this time after time,Attack,1996
1996_c2822fb54b18f0d154ea2fabdaf91c53,1996_9536e1cd9582da3aebc09229aa39a716,T123,T124,the important thing is what are we going to do now,We need to help people who are between jobs,Support,1996
1996_5b73b7f86c08e600278f5797967ca877,1996_a6cb4be40e84c1a076e189be66f3021c,T128,T127,also gives respite care to the million-plus families who have someone with Alzheimerâ€™s,"My balanced budget covers mammograms for ladies, women on Medicare",Support,1996
1996_ff267b2558be421b7ea027437385ee7f,1996_a6cb4be40e84c1a076e189be66f3021c,T129,T127,These things are paid for in the balanced budget plan,"My balanced budget covers mammograms for ladies, women on Medicare",Support,1996
1996_f3d3fb86228a5209bfeaa52cd28e0ce5,1996_a6cb4be40e84c1a076e189be66f3021c,T130,T127,It'll move us forward,"My balanced budget covers mammograms for ladies, women on Medicare",Support,1996
1996_4709fdf3584f00589cddeed986d6b007,1996_0cb40db3b342992f667b4b0fd640a657,T366,T368,Look at where we are today,The United States is still the indispensable nation in the aftermath of the Cold War and on the brink of the 21st Century,Support,1996
1996_0cb40db3b342992f667b4b0fd640a657,1996_912c8c1dd5b3e52bb03bbf501883cc3b,T368,T367,The United States is still the indispensable nation in the aftermath of the Cold War and on the brink of the 21st Century,"I have worked to support our country as the world's strongest force for peace and freedom, prosperity and security",Support,1996
1996_912c8c1dd5b3e52bb03bbf501883cc3b,1996_8a10784914d6a5343d111648677184bd,T367,T363,"I have worked to support our country as the world's strongest force for peace and freedom, prosperity and security",he's not right about that,Attack,1996
1996_059b2c2e065b6406bf4c9757e409deb8,1996_11e464dd0e55a2562c02494530f5b944,T369,T365,"We have done the following things: Number one, we've managed the aftermath of the Cold War, supporting a big drop in nuclear weapons in Russia",We have worked hard for peace and freedom,Support,1996
1996_0f96ba6ecba9a22f3dd4ee016b5ba914,1996_11e464dd0e55a2562c02494530f5b944,T370,T365,The removal of Russian troops from the Baltics,We have worked hard for peace and freedom,Support,1996
1996_3b74bc504d0eae382b3622345aeaac40,1996_11e464dd0e55a2562c02494530f5b944,T371,T365,"The integration of Central and Eastern European democracies into a new partnership with NATO. And, I might add, with the democratic Russia",We have worked hard for peace and freedom,Support,1996
1996_b391904405386a3ec805d9e8eb3e4a35,1996_11e464dd0e55a2562c02494530f5b944,T372,T365,There are no nuclear missiles pointed at the children of the United States tonight and have not been in our administration for the first time since the dawn of the nuclear age,We have worked hard for peace and freedom,Support,1996
1996_11e464dd0e55a2562c02494530f5b944,1996_912c8c1dd5b3e52bb03bbf501883cc3b,T365,T367,We have worked hard for peace and freedom,"I have worked to support our country as the world's strongest force for peace and freedom, prosperity and security",Support,1996
1996_83d25dbc5b82dda6bf6ead6268ba4fb7,1996_ac2aea9cbe1b3f1cec8bb86d4a3e2e06,T373,T375,"When I took office, Haiti was governed by a dictator that had defied the United States",Now there is a the democratically elected president in Haiti,Support,1996
1996_6e6d25786d2494b823b060015064fa26,1996_64037c113902a31165917c30c4fc996f,T374,T376,"When I took office, the worst war in Europe was waging in Bosnia",Peace in Bosnia,Support,1996
1996_be1f9cae036f13f25c2e4b3f167a77b7,1996_64037c113902a31165917c30c4fc996f,T377,T376,We just had the election there,Peace in Bosnia,Support,1996
1996_64037c113902a31165917c30c4fc996f,1996_11e464dd0e55a2562c02494530f5b944,T376,T365,Peace in Bosnia,We have worked hard for peace and freedom,Support,1996
1996_ac2aea9cbe1b3f1cec8bb86d4a3e2e06,1996_11e464dd0e55a2562c02494530f5b944,T375,T365,Now there is a the democratically elected president in Haiti,We have worked hard for peace and freedom,Support,1996
1996_b5226ba835df679c7e6448ddb33780d3,1996_11e464dd0e55a2562c02494530f5b944,T378,T365,"We've made progress in Northern Ireland, in the Middle East",We have worked hard for peace and freedom,Support,1996
1996_bc65769b16eaf431ca96a7761b08c402,1996_d451b920ac4c25f0b2677ef175d74d11,T379,T380,We've also stood up to the new threats of terrorism,"The proliferation of weapons of mass destruction, organized crime",Support,1996
1996_d451b920ac4c25f0b2677ef175d74d11,1996_11e464dd0e55a2562c02494530f5b944,T380,T365,"The proliferation of weapons of mass destruction, organized crime",We have worked hard for peace and freedom,Support,1996
1996_abe93a6ea8e2129cbed00aaca831f21e,1996_3f51acd28b16396d8525c6051858a912,T381,T382,we have worked hard to expand America's economic presence around the world with the biggest increase in trade with the largest new number of trade agreements in history,that's one of the reasons America is number one in auto production again,Support,1996
1996_3f51acd28b16396d8525c6051858a912,1996_11e464dd0e55a2562c02494530f5b944,T382,T365,that's one of the reasons America is number one in auto production again,We have worked hard for peace and freedom,Support,1996
1996_cec592cfca416506137beb7eb9ecb367,1996_ef3b02f86bf159cf92c9a02af4cbc0f2,T386,T385,Iâ€™ve supported the President on Bosnia,I think we were told the troops would be out in a year,Support,1996
1996_cec592cfca416506137beb7eb9ecb367,1996_64037c113902a31165917c30c4fc996f,T386,T376,Iâ€™ve supported the President on Bosnia,Peace in Bosnia,Support,1996
1996_c22810ff6865708b0946a5a271d6c91f,1996_ef3b02f86bf159cf92c9a02af4cbc0f2,T387,T385,I understand it's been extended 'til some time next year,I think we were told the troops would be out in a year,Attack,1996
1996_a909235bff99818827c68bc4daf5a5ef,1996_935ce87581c841de58d5573f643c85a7,T392,T1070,we were nation building,They didn't get the tanks from this administration,Support,1996
1996_7478f33848f28b279f8ff034ab42e501,1996_7c28ad70ba19ac705ff9cb5c2479276b,T389,T390,They didn't have the weapons,they didn't have the tanks,Support,1996
1996_7c28ad70ba19ac705ff9cb5c2479276b,1996_de5b3839062a3a3f0ad61b1cba8bf882,T390,T391,they didn't have the tanks,They asked for the tanks,Support,1996
1996_935ce87581c841de58d5573f643c85a7,1996_de5b3839062a3a3f0ad61b1cba8bf882,T1070,T391,They didn't get the tanks from this administration,They asked for the tanks,Attack,1996
1996_5693e0e0ff3b6bc3b056d62dc18a6265,1996_7478f33848f28b279f8ff034ab42e501,T388,T389,"let's start with Somalia, where they dragged Americans through the streets, and where 18 Americans were killed one day, because they didn't have, they were pinned down for eight hours, the rangers",They didn't have the weapons,Support,1996
1996_7c28ad70ba19ac705ff9cb5c2479276b,1996_935ce87581c841de58d5573f643c85a7,T390,T1070,they didn't have the tanks,They didn't get the tanks from this administration,Support,1996
1996_88a23abbaf79ccceffc2ef047f4c4944,1996_6a11de7cb0150f45691bc97e603710ac,T399,T400,"You look at Haiti, where we spend about three billion dollars and we got an alarm call there about two weeks ago","You got to send down some more people, because the president's found out there are death squads on his on his, in his own property",Support,1996
1996_6a11de7cb0150f45691bc97e603710ac,1996_63a0aa494f722517d18dc0fbbe8c2286,T400,T401,"You got to send down some more people, because the president's found out there are death squads on his on his, in his own property",So we need more protection from America,Support,1996
1996_564dffbc8ae07175d16d9cd8d557a321,1996_fb3f2c952a1ce18e41a3315e2adc4491,T384,T383,There's no ceasefire in Bosnia,I think there are still lot of problems in Bosnia,Support,1996
1996_fb3f2c952a1ce18e41a3315e2adc4491,1996_64037c113902a31165917c30c4fc996f,T383,T376,I think there are still lot of problems in Bosnia,Peace in Bosnia,Attack,1996
1996_79392d03d2a2325da226f20244b474bf,1996_8a8d1789494b413be27fb07613ccd326,T395,T396,We haven't done that,"We agreed to train and arm the Muslims so they could defend themselves, the policy you had when you ran in 1992",Attack,1996
1996_79392d03d2a2325da226f20244b474bf,1996_5c477bfdc209ad2209c99a8e686f8af2,T395,T394,We haven't done that,We're way behind,Support,1996
1996_432d00068e9921c3dc61d0a8998858cb,1996_5c477bfdc209ad2209c99a8e686f8af2,T2,T394,which means Americans can't come home.,We're way behind,Support,1996
1996_a6cbbb3d14d9dc87b616898de17dbadc,1996_6a11de7cb0150f45691bc97e603710ac,T393,T400,"Americans shouldn't have gone there in the first place, had we let them defend themselves, as they have a right to do under Article 57 of the United Nations charter","You got to send down some more people, because the president's found out there are death squads on his on his, in his own property",Attack,1996
1996_394f6cb53996a7fe2696c7540e704de4,1996_d5d0e5509094fea367dc10ea0d3d5401,T405,T404,let's not forget that hundreds of thousands of lives were saved there,I believe they did the best they could under the circumstances,Support,1996
1996_d83a5c129f1541fed7268703c54fa40e,1996_2c1ad8136ff4906d8c4b9279346cfbc4,T403,T402,the American people must remember that those soldiers were under an American commander when that happened,I take full responsibility for what happened in Somalia,Support,1996
1996_d5d0e5509094fea367dc10ea0d3d5401,1996_2c1ad8136ff4906d8c4b9279346cfbc4,T404,T402,I believe they did the best they could under the circumstances,I take full responsibility for what happened in Somalia,Support,1996
1996_fdae5dfbfe6b125406adcf64fe5382c8,1996_6a11de7cb0150f45691bc97e603710ac,T406,T400,"in Haiti, political violence is much, much smaller than it was","You got to send down some more people, because the president's found out there are death squads on his on his, in his own property",Attack,1996
1996_b5769c070951aa92e49afffc0883f309,1996_fb3f2c952a1ce18e41a3315e2adc4491,T407,T383,in Bosnia it's a virtual miracle that there has been no return to war and at least there has now been an election,I think there are still lot of problems in Bosnia,Attack,1996
1996_505fbc4f8e7c6941b8bba8ce6f1b6677,1996_b5769c070951aa92e49afffc0883f309,T408,T407,institutions are beginning to function,in Bosnia it's a virtual miracle that there has been no return to war and at least there has now been an election,Support,1996
1996_f78b5146ed79cd1f7e32b75d93287deb,1996_f7686e9710d54a98f84ebc70d6b84921,T410,T409,There will always be problems in this whole world,"In Northern Ireland, in the Middle East we are better off than we were four years ago",Attack,1996
1996_f7686e9710d54a98f84ebc70d6b84921,1996_939cf08ef14392a3a5346135fc303abe,T409,T411,"In Northern Ireland, in the Middle East we are better off than we were four years ago","if we're moving in the right direction and America is leading, we're better off",Support,1996
1996_fdae5dfbfe6b125406adcf64fe5382c8,1996_939cf08ef14392a3a5346135fc303abe,T406,T411,"in Haiti, political violence is much, much smaller than it was","if we're moving in the right direction and America is leading, we're better off",Support,1996
1996_b5769c070951aa92e49afffc0883f309,1996_939cf08ef14392a3a5346135fc303abe,T407,T411,in Bosnia it's a virtual miracle that there has been no return to war and at least there has now been an election,"if we're moving in the right direction and America is leading, we're better off",Support,1996
1996_250bb6470bb1b7e824b03ce22800676f,1996_0fe008ff1fd330b042409544e9be4026,T412,T413,"after World War I, we had, you know, a policy of disengagement",Then from World War I to World War II we had sort of a compulsory engagement policy,Support,1996
1996_0fe008ff1fd330b042409544e9be4026,1996_7ee8dea2da14ab593f28df838a0ba2f3,T413,T414,Then from World War I to World War II we had sort of a compulsory engagement policy,I think we have a selective engagement policy,Support,1996
1996_b4018c62dbbe1ecc2fd882d5a3923945,1996_7ee8dea2da14ab593f28df838a0ba2f3,T415,T414,"We have to determine when our interests are involved, not the United Nations' interests",I think we have a selective engagement policy,Attack,1996
1996_9c883b2e9c266b3f77a6aa9e1c65f3ab,1996_a3550452edd4ce7a1bc18166ffc842e5,T417,T416,They decided,"many of the things the President talked about, he turned over to the United Nations",Support,1996
1996_b4018c62dbbe1ecc2fd882d5a3923945,1996_a3550452edd4ce7a1bc18166ffc842e5,T415,T416,"We have to determine when our interests are involved, not the United Nations' interests","many of the things the President talked about, he turned over to the United Nations",Attack,1996
1996_481577e025a76a83832cf21d07e1350c,1996_3a6d1c3a130ad77aab7f400acb19867e,T418,T419,He's deployed more troops than any president in history around the world,It's cost us billions and billions of dollars for peace-keeping operations,Support,1996
1996_4728381034bde1444dcc8a152624d2a9,1996_3a6d1c3a130ad77aab7f400acb19867e,T3,T419,these are facts,It's cost us billions and billions of dollars for peace-keeping operations,Support,1996
1996_9e9f0bbab08863aa088ba51ffbcc5594,1996_b4018c62dbbe1ecc2fd882d5a3923945,T422,T415,"it seems to me that when you make a decision, the decision is made by the President of the United States, by the Commander-in-Chief","We have to determine when our interests are involved, not the United Nations' interests",Attack,1996
1996_891158db32e8672a48207d60d279f2c5,1996_9e9f0bbab08863aa088ba51ffbcc5594,T423,T422,He makes that decision when he commits young men or young women who are going to go round and defend our liberty and our freedom,"it seems to me that when you make a decision, the decision is made by the President of the United States, by the Commander-in-Chief",Support,1996
1996_82fa791297f2b3f3fda8ec8179f1a4f0,1996_891158db32e8672a48207d60d279f2c5,T420,T423,That would be my position,He makes that decision when he commits young men or young women who are going to go round and defend our liberty and our freedom,Support,1996
1996_7212758e933544ed5b34005409f012f4,1996_adbfcb9834b349544ee6f5e818b205d8,T421,T424,"I'm going to have a top down review at the Pentagon, not a bottom up review",I want a top down review to determine what our priorities are and what we should do in defense,Support,1996
1996_0f60d849540504554595f4fbdbec6d2f,1996_adbfcb9834b349544ee6f5e818b205d8,T1071,T424,then follow that policy instead of this bottom up review with all the services fighting for the money,I want a top down review to determine what our priorities are and what we should do in defense,Support,1996
1996_0f60d849540504554595f4fbdbec6d2f,1996_ce7fa70620f2a177424998c7f1adc1cc,T1071,T4,then follow that policy instead of this bottom up review with all the services fighting for the money,We all fight over how much money is there,Attack,1996
1996_2174d8f8a963beb68151fed636671064,1996_63cca28007ccb047a8bc18513c1c4384,T1072,T426,he cut defense $112 billion,the President said he was going to cut defense $60 billion,Attack,1996
1996_2174d8f8a963beb68151fed636671064,1996_5bbc15ae1646da76d9c3018d934333da,T1072,T427,he cut defense $112 billion,Devastated states like California and others,Support,1996
1996_5bbc15ae1646da76d9c3018d934333da,1996_d2bc48d1048a394d282cd6d8408255d8,T427,T425,Devastated states like California and others,I think now we've got a problem,Support,1996
1996_903ed4ea87461984f8c3a2e0c42e3f1f,1996_51ff6bcd8fe97364f228d4732260d443,T432,T433,you know raised taxes too much,you did,Support,1996
1996_ed61d8145c8ce7a979482d4225a94a10,1996_258acbfc65e356cf876b69c4f2c93191,T434,T1,you cut defense too much,you did,Support,1996
1996_687f1cb644bfaf9285ed9d11fd8f7b1a,1996_efecbd6adf0a198872dfdd709203de38,T428,T429,we are the strongest nation in the world,We provide the leadership,Support,1996
1996_efecbd6adf0a198872dfdd709203de38,1996_ca81990ada00bcc6c866fac6cd9aca7d,T429,T430,We provide the leadership,we're going to have to continue to provide the leadership,Support,1996
1996_ca81990ada00bcc6c866fac6cd9aca7d,1996_2f7fbac011f8ab130b337f3f7c5c927a,T430,T5,we're going to have to continue to provide the leadership,let's do it on our terms when our interests are involved,Support,1996
1996_9d428a30c0476f097c378ec3b58c7f48,1996_2f7fbac011f8ab130b337f3f7c5c927a,T6,T5,not when somebody blows the whistle at the United Nations.,let's do it on our terms when our interests are involved,Attack,1996
1996_2a58c8297014fe515ac7ecb5c70fe5a1,1996_fb42a52d131c5ebbdfa8c2d520f9c7bf,T440,T443,Our military is the strongest military in the world,It is the strongest,Support,1996
1996_fb42a52d131c5ebbdfa8c2d520f9c7bf,1996_bdbcd87477884cba27e2db89c2360260,T443,T442,It is the strongest,best prepared,Support,1996
1996_bdbcd87477884cba27e2db89c2360260,1996_e06345606da0475e22e3cb7a7865d610,T442,T441,best prepared,best equipped it has ever been,Support,1996
1996_e06345606da0475e22e3cb7a7865d610,1996_9057091edc17d67235cf4991a702fb98,T441,T437,best equipped it has ever been,There is very little difference in the budget that I proposed and the Republican budget over the next six-year period,Support,1996
1996_9057091edc17d67235cf4991a702fb98,1996_5e1c11f32edddad27ce882f87d787146,T437,T438,There is very little difference in the budget that I proposed and the Republican budget over the next six-year period,We are spending a lot of money to modernize our weapons system,Support,1996
1996_5e1c11f32edddad27ce882f87d787146,1996_62b1b9b89b9cea049b5502c2bbecc37e,T438,T436,We are spending a lot of money to modernize our weapons system,That is my solemn obligation,Support,1996
1996_9057091edc17d67235cf4991a702fb98,1996_d2bc48d1048a394d282cd6d8408255d8,T437,T425,There is very little difference in the budget that I proposed and the Republican budget over the next six-year period,I think now we've got a problem,Attack,1996
1996_a5e3e063764c92222f55de6d4e21863f,1996_62b1b9b89b9cea049b5502c2bbecc37e,T439,T436,"I have proposed a lot of new investments to improve the quality of life for our soldiers, for our men and women in uniform, for their families, for their training",That is my solemn obligation,Support,1996
1996_1283825625f5e3268d045d19b28fa339,1996_17b4462ad0d90095d55aed3a5301c017,T446,T445,Our values must be at stake,You ask when do you decide to deploy them. The interests of the American people must be at stake,Support,1996
1996_1678274c855c14874d4d79837facccf2,1996_17b4462ad0d90095d55aed3a5301c017,T447,T445,We have to be able to make a difference,You ask when do you decide to deploy them. The interests of the American people must be at stake,Support,1996
1996_7f7b097c1e263a324802ce0de35c2304,1996_17b4462ad0d90095d55aed3a5301c017,T448,T445,we have to consider what the risks are to our young men and women in uniform,You ask when do you decide to deploy them. The interests of the American people must be at stake,Support,1996
1996_17b4462ad0d90095d55aed3a5301c017,1996_dac18dc1a7dd8659410ba12563f2244a,T445,T449,You ask when do you decide to deploy them. The interests of the American people must be at stake,I believe the evidence is that our deployments have been successful,Support,1996
