source_unique_id,target_unique_id,source_id,target_id,source_text,target_text,relation_class,year
1988_bf863d01549ed36a2a6b83668de23386,1988_312509c6ba7c29f0238078d1150e6c9f,T1,T107,"I have met with those people, and I met with them in Fort Wayne, Indiana, at a food bank","I have a very good record and a commitment to the poor, to those that don't have a family, that want to have a family",Support,1988
1988_312509c6ba7c29f0238078d1150e6c9f,1988_c634e9ddffcb9430c89a3971555d817e,T107,T108,"I have a very good record and a commitment to the poor, to those that don't have a family, that want to have a family","This administration, and a George Bush administration, will be committed to eradicating poverty",Support,1988
1988_1654e386de4492561172927ceab16dcc,1988_c634e9ddffcb9430c89a3971555d817e,T109,T108,Poverty hasn't gone up in this administration,"This administration, and a George Bush administration, will be committed to eradicating poverty",Support,1988
1988_622d70468b98041f4374ef9e2f3103f8,1988_c634e9ddffcb9430c89a3971555d817e,T110,T108,it hasn't gone down much either,"This administration, and a George Bush administration, will be committed to eradicating poverty",Attack,1988
1988_622d70468b98041f4374ef9e2f3103f8,1988_89811df6ab188a843d497fac3a2d8f82,T110,T111,it hasn't gone down much either,that means we have a challenge ahead of us,Support,1988
1988_59216b7e68e542c04c9f18a55895b628,1988_c634e9ddffcb9430c89a3971555d817e,T112,T108,"What we have done for the poor is that we in fact - the homeless bill, the McKinney Act, which is the major piece of legislation that deals with homeless - the Congress has cut the funding that the administration has recommended","This administration, and a George Bush administration, will be committed to eradicating poverty",Support,1988
1988_3da8a65fad6053c3e996fbd79819e5bb,1988_c634e9ddffcb9430c89a3971555d817e,T118,T108,The poor and the poverty - the biggest thing that we have done for poverty in America is the Tax Simplification Act of 1986,"This administration, and a George Bush administration, will be committed to eradicating poverty",Support,1988
1988_5d47ffd68b1639ee33d988e7288e8bef,1988_c634e9ddffcb9430c89a3971555d817e,T119,T108,six million working poor families got off the payroll,"This administration, and a George Bush administration, will be committed to eradicating poverty",Support,1988
1988_018e1b5bf176725b81cfbb6e6a1097b5,1988_c634e9ddffcb9430c89a3971555d817e,T120,T108,"six million people are off the taxpaying payrolls because of that tax reform, and they are keeping the tax money there","This administration, and a George Bush administration, will be committed to eradicating poverty",Support,1988
1988_eb38011498f2f46c70d8cc2059dc132a,1988_c634e9ddffcb9430c89a3971555d817e,T114,T108,"To help the poor, we'll have a commitment to the programs and those programs will go on","This administration, and a George Bush administration, will be committed to eradicating poverty",Support,1988
1988_072005f04cde7398aaece4a1c6c90024,1988_eb38011498f2f46c70d8cc2059dc132a,T115,T114,we are spending more in poverty programs today than we were in 1981 - that is a fact,"To help the poor, we'll have a commitment to the programs and those programs will go on",Support,1988
1988_ed234920aa1e04c2495d19c56d552066,1988_eaad7e2177ab196ec4386794f3a2755e,T116,T117,The poverty program we are going to concentrate on is creating jobs and opportunities,everyone will have the opportunities that they want,Support,1988
1988_eaad7e2177ab196ec4386794f3a2755e,1988_eb38011498f2f46c70d8cc2059dc132a,T117,T114,everyone will have the opportunities that they want,"To help the poor, we'll have a commitment to the programs and those programs will go on",Support,1988
1988_fe78ff1aa78b9b16d71c1e56a3425ac5,1988_312509c6ba7c29f0238078d1150e6c9f,T122,T107,"he has been of no help at all when it comes to passing the most major welfare reform bill in the history of our country, one where we are working very hard to see that people can get off welfare, break that cycle, take a step up in life, doing the kinds of things that we did there to let them have Medicaid for a year","I have a very good record and a commitment to the poor, to those that don't have a family, that want to have a family",Attack,1988
1988_eccd3c67a212f676394f058624d12bd0,1988_734fd4c4da430b650c4b0df4a690dd5d,T126,T125,"the fact that he has voted against money that we needed for further immunization, the denial of polio shots to kids where the parents couldn't afford to get that kind of a shot",What also frustrates me with the kind of report that I have just heard here is the kind of votes that he has cast against child nutrition programs,Support,1988
1988_734fd4c4da430b650c4b0df4a690dd5d,1988_bcef2da996f5fd2abd495dad406f952a,T125,T124,What also frustrates me with the kind of report that I have just heard here is the kind of votes that he has cast against child nutrition programs,I don't really believe that that is identifying with the concerns of people in poverty,Support,1988
1988_bcef2da996f5fd2abd495dad406f952a,1988_c634e9ddffcb9430c89a3971555d817e,T124,T108,I don't really believe that that is identifying with the concerns of people in poverty,"This administration, and a George Bush administration, will be committed to eradicating poverty",Attack,1988
1988_47c2459f3f708b9098d87dad21c12f31,1988_01de2e60fb54221559f27025d9bd6f22,T628,T627,Be cautious,"What I think we ought to do is take a look at perestroika and glasnost, welcome them, but keep our eyes open",Support,1988
1988_9c055547cce8ede651c56ed6453b9803,1988_01de2e60fb54221559f27025d9bd6f22,T629,T627,the Soviet change is not fully established yet,"What I think we ought to do is take a look at perestroika and glasnost, welcome them, but keep our eyes open",Support,1988
1988_03f04e4de05c50fec944ef1839e6e62e,1988_01de2e60fb54221559f27025d9bd6f22,T630,T627,"Yes, I think it's fine to do business with them","What I think we ought to do is take a look at perestroika and glasnost, welcome them, but keep our eyes open",Attack,1988
1988_dd9738edfbb9a823d8ce3f303c8e474f,1988_03f04e4de05c50fec944ef1839e6e62e,T1,T630,I'm encouraged with what I see when I talk to Mr. -- what I hear when I talk to Mr. Gorbachev and Mr. Shevardnadz,"Yes, I think it's fine to do business with them",Support,1988
1988_dd9738edfbb9a823d8ce3f303c8e474f,1988_c63cf8500801fac5bc5c57ed8111175f,T1,T646,I'm encouraged with what I see when I talk to Mr. -- what I hear when I talk to Mr. Gorbachev and Mr. Shevardnadz,can they pull it off,Attack,1988
1988_bf6230e9aa55180fc082554bd0544765,1988_03f04e4de05c50fec944ef1839e6e62e,T2,T630,"when they have a --they a --deals that are good for us, as China started to do--the changes in China since Barbara and I lived there is absolutely amazing, in terms of incentive, in partnership and things of this nature.","Yes, I think it's fine to do business with them",Support,1988
1988_03f04e4de05c50fec944ef1839e6e62e,1988_124dacb05e3ed1335ec8a5d8a1da67d7,T630,T647,"Yes, I think it's fine to do business with them",the Soviet Union seems to be walking down that same path,Support,1988
1988_bf6230e9aa55180fc082554bd0544765,1988_124dacb05e3ed1335ec8a5d8a1da67d7,T2,T647,"when they have a --they a --deals that are good for us, as China started to do--the changes in China since Barbara and I lived there is absolutely amazing, in terms of incentive, in partnership and things of this nature.",the Soviet Union seems to be walking down that same path,Support,1988
1988_e8635f44907e4449fb8b48a30adaec6b,1988_124dacb05e3ed1335ec8a5d8a1da67d7,T644,T647,We should encourage that,the Soviet Union seems to be walking down that same path,Support,1988
1988_0cf105dd15d9b4853e3352a6c557a1df,1988_e8635f44907e4449fb8b48a30adaec6b,T643,T644,We ought to say this is good,We should encourage that,Support,1988
1988_0cf105dd15d9b4853e3352a6c557a1df,1988_124dacb05e3ed1335ec8a5d8a1da67d7,T643,T647,We ought to say this is good,the Soviet Union seems to be walking down that same path,Support,1988
1988_d5907a8676186fdf3200521a38cbe33e,1988_256ae4dd5127c2d8ba51add9d12e74a2,T640,T641,I'm not going to do that,I think the jury is still out on the Soviet experiment,Support,1988
1988_9eb647921905dcebaad6dc8eb9877c2c,1988_256ae4dd5127c2d8ba51add9d12e74a2,T642,T641,where I differ with my opponent is I am not going to make unilateral cuts in our strategic defend systems or support some freeze when they have superiority,I think the jury is still out on the Soviet experiment,Support,1988
1988_256ae4dd5127c2d8ba51add9d12e74a2,1988_124dacb05e3ed1335ec8a5d8a1da67d7,T641,T647,I think the jury is still out on the Soviet experiment,the Soviet Union seems to be walking down that same path,Attack,1988
1988_9c055547cce8ede651c56ed6453b9803,1988_256ae4dd5127c2d8ba51add9d12e74a2,T629,T641,the Soviet change is not fully established yet,I think the jury is still out on the Soviet experiment,Support,1988
1988_256ae4dd5127c2d8ba51add9d12e74a2,1988_9eb647921905dcebaad6dc8eb9877c2c,T641,T642,I think the jury is still out on the Soviet experiment,where I differ with my opponent is I am not going to make unilateral cuts in our strategic defend systems or support some freeze when they have superiority,Attack,1988
1988_e019bfeab460d748614d1a61287f2ef8,1988_447e913eb245148104733791304a6a8f,T639,T3,the interesting place-one of the things that fascinates me about this perestroika and glasnost is wheats going to happen in Eastern Europe,You see the turmoil in Poland today.,Support,1988
1988_447e913eb245148104733791304a6a8f,1988_0cfd1c662beb4d8a6520af6a1732c269,T3,T638,You see the turmoil in Poland today.,I think we have enormous opportunity for trade,Support,1988
1988_e019bfeab460d748614d1a61287f2ef8,1988_0cfd1c662beb4d8a6520af6a1732c269,T639,T638,the interesting place-one of the things that fascinates me about this perestroika and glasnost is wheats going to happen in Eastern Europe,I think we have enormous opportunity for trade,Support,1988
1988_0cfd1c662beb4d8a6520af6a1732c269,1988_6518c48d87ec6c9169c97a31bbbeca6a,T638,T637,I think we have enormous opportunity for trade,I don't want to go back to the Carter grain embargo on the Soviets,Attack,1988
1988_45c1b57fb326b0ca4fb08f19f2fcb60e,1988_55103b61ce8765f9bea40924cade8102,T635,T636,We are once again reliable suppliers,I would never use food as a political tool like our predecessors did,Support,1988
1988_55103b61ce8765f9bea40924cade8102,1988_6518c48d87ec6c9169c97a31bbbeca6a,T636,T637,I would never use food as a political tool like our predecessors did,I don't want to go back to the Carter grain embargo on the Soviets,Attack,1988
1988_45c1b57fb326b0ca4fb08f19f2fcb60e,1988_0cfd1c662beb4d8a6520af6a1732c269,T635,T638,We are once again reliable suppliers,I think we have enormous opportunity for trade,Support,1988
1988_a8ec4997b43202a6a29ccb5932e95dd4,1988_256ae4dd5127c2d8ba51add9d12e74a2,T634,T641,all I'm suggesting is let's not be naÃ¯ve in dealing with the Soviets and make a lot of unilateral cuts hoping against hope that they will match our bid,I think the jury is still out on the Soviet experiment,Support,1988
1988_a8ec4997b43202a6a29ccb5932e95dd4,1988_9eb647921905dcebaad6dc8eb9877c2c,T634,T642,all I'm suggesting is let's not be naÃ¯ve in dealing with the Soviets and make a lot of unilateral cuts hoping against hope that they will match our bid,where I differ with my opponent is I am not going to make unilateral cuts in our strategic defend systems or support some freeze when they have superiority,Attack,1988
1988_a8ec4997b43202a6a29ccb5932e95dd4,1988_124dacb05e3ed1335ec8a5d8a1da67d7,T634,T647,all I'm suggesting is let's not be naÃ¯ve in dealing with the Soviets and make a lot of unilateral cuts hoping against hope that they will match our bid,the Soviet Union seems to be walking down that same path,Attack,1988
1988_035a1a5677ccc0cb98094df98d1cf709,1988_d242fb5243b30747f6e24190c7319fb5,T4,T633,Look at the INF treaty.,"if we haven't learned from the negotiating history on that, we'll never learn",Support,1988
1988_d242fb5243b30747f6e24190c7319fb5,1988_a8ec4997b43202a6a29ccb5932e95dd4,T633,T634,"if we haven't learned from the negotiating history on that, we'll never learn",all I'm suggesting is let's not be naÃ¯ve in dealing with the Soviets and make a lot of unilateral cuts hoping against hope that they will match our bid,Support,1988
1988_d96410788b605c40c8bb93f621ffe774,1988_17ccea60f2bec09809f8d600433ba0f8,T631,T632,The Reagan-Bush administration was right,The freeze people were wrong,Attack,1988
1988_17ccea60f2bec09809f8d600433ba0f8,1988_9eb647921905dcebaad6dc8eb9877c2c,T632,T642,The freeze people were wrong,where I differ with my opponent is I am not going to make unilateral cuts in our strategic defend systems or support some freeze when they have superiority,Attack,1988
1988_7aadc2035fbeb2b69c24d8c83e252998,1988_17ccea60f2bec09809f8d600433ba0f8,T648,T632,It was a very different George Bush who was talking much more sympathetically about the freeze in the spring of 1982 than he is today,The freeze people were wrong,Attack,1988
1988_7df29530fee1bd657718c145ea018694,1988_d96410788b605c40c8bb93f621ffe774,T649,T631,"you were right then, George, when you said it was no time for partisan demagoguery",The Reagan-Bush administration was right,Attack,1988
1988_7df29530fee1bd657718c145ea018694,1988_7aadc2035fbeb2b69c24d8c83e252998,T649,T648,"you were right then, George, when you said it was no time for partisan demagoguery",It was a very different George Bush who was talking much more sympathetically about the freeze in the spring of 1982 than he is today,Support,1988
1988_4de45dc00f45a65e8a847ec5c358508d,1988_a8ec4997b43202a6a29ccb5932e95dd4,T650,T634,"Nobody is suggesting that we unilaterally disarm or somehow reduce our strength, of course not",all I'm suggesting is let's not be naÃ¯ve in dealing with the Soviets and make a lot of unilateral cuts hoping against hope that they will match our bid,Attack,1988
1988_c8ddc0e76b5fd8d094c9b75f0184362d,1988_41df53e1a3dec6c0858e41bf0b3aa61c,T5,T6,What we're talking about is a combination of a strong and effective and credible nuclear deterrent,"Strong, well-equipped, well-trained, well-maintained conventional forces",Support,1988
1988_41df53e1a3dec6c0858e41bf0b3aa61c,1988_5477b539f26865a00f151ec8cd8bb5e6,T6,T7,"Strong, well-equipped, well-trained, well-maintained conventional forces","And at the same time a willingness to move forward steadily, thoughtfully cautiously",Support,1988
1988_c8ddc0e76b5fd8d094c9b75f0184362d,1988_4de45dc00f45a65e8a847ec5c358508d,T5,T650,What we're talking about is a combination of a strong and effective and credible nuclear deterrent,"Nobody is suggesting that we unilaterally disarm or somehow reduce our strength, of course not",Support,1988
1988_41df53e1a3dec6c0858e41bf0b3aa61c,1988_4de45dc00f45a65e8a847ec5c358508d,T6,T650,"Strong, well-equipped, well-trained, well-maintained conventional forces","Nobody is suggesting that we unilaterally disarm or somehow reduce our strength, of course not",Support,1988
1988_5477b539f26865a00f151ec8cd8bb5e6,1988_4de45dc00f45a65e8a847ec5c358508d,T7,T650,"And at the same time a willingness to move forward steadily, thoughtfully cautiously","Nobody is suggesting that we unilaterally disarm or somehow reduce our strength, of course not",Support,1988
1988_411335540d6c3bc18c5115cf7400a0bd,1988_54dadd19a9161a0a4b7a37420cc660c2,T658,T659,"We have very fundamental differences about human rights, democracy and our basic system, our basic view of human beings and of what life is all about",We have serious differences with the Soviet Union,Support,1988
1988_ea5a22a98b61b2a7fc7354db8981527e,1988_711e1f084d3b93427ddc4cd2017854dc,T656,T655,Senator Bentsen and I have a plan for the 1990Ï€s and beyond,Mr. Bush and Mr. Quayle do not,Attack,1988
1988_bf8770944591ec2ab5f502d5d0c7ac74,1988_ea5a22a98b61b2a7fc7354db8981527e,T657,T656,there are opportunities there now,Senator Bentsen and I have a plan for the 1990Ï€s and beyond,Support,1988
1988_bf8770944591ec2ab5f502d5d0c7ac74,1988_54dadd19a9161a0a4b7a37420cc660c2,T657,T659,there are opportunities there now,We have serious differences with the Soviet Union,Attack,1988
1988_ea5a22a98b61b2a7fc7354db8981527e,1988_7c0240ac93088f6db0ea0d1cfd3678c7,T656,T654,Senator Bentsen and I have a plan for the 1990Ï€s and beyond,"we want to pursue that plan in a way which will bring down the level of nuclear armament, will build a more stable and more peaceful world while making choices here at home",Support,1988
1988_835d20cffa897e951b79e6e63ede54bb,1988_7c0240ac93088f6db0ea0d1cfd3678c7,T653,T654,Let's not forget that our national security and our economic security go hand in hand,"we want to pursue that plan in a way which will bring down the level of nuclear armament, will build a more stable and more peaceful world while making choices here at home",Support,1988
1988_835d20cffa897e951b79e6e63ede54bb,1988_6828298c76af1c8ae04e6da2214f9e00,T653,T652,Let's not forget that our national security and our economic security go hand in hand,We cannot be strong militarily when we're teeter-tottering on top of a mountain of debt which has been created in the past eight years,Attack,1988
1988_7c0240ac93088f6db0ea0d1cfd3678c7,1988_11b3ef875267cb39d813e94684bc4ecc,T654,T651,"we want to pursue that plan in a way which will bring down the level of nuclear armament, will build a more stable and more peaceful world while making choices here at home",That's why we need a Democratic administration in Washington in 1989,Support,1988
1988_ea5a22a98b61b2a7fc7354db8981527e,1988_11b3ef875267cb39d813e94684bc4ecc,T656,T651,Senator Bentsen and I have a plan for the 1990Ï€s and beyond,That's why we need a Democratic administration in Washington in 1989,Support,1988
1988_6828298c76af1c8ae04e6da2214f9e00,1988_11b3ef875267cb39d813e94684bc4ecc,T652,T651,We cannot be strong militarily when we're teeter-tottering on top of a mountain of debt which has been created in the past eight years,That's why we need a Democratic administration in Washington in 1989,Support,1988
1988_835d20cffa897e951b79e6e63ede54bb,1988_11b3ef875267cb39d813e94684bc4ecc,T653,T651,Let's not forget that our national security and our economic security go hand in hand,That's why we need a Democratic administration in Washington in 1989,Support,1988
1988_105a09c50a4df2e9f6c40e473a30acaa,1988_b2b5f06ad52925e90c1e0c2f0c8572d5,T660,T662,"No, there's been no change of heart","I said from the beginning that we ought to continue research into the strategic system at about the level that was added in 1983, that's about a billion dollars a year",Support,1988
1988_b2b5f06ad52925e90c1e0c2f0c8572d5,1988_fd354133ad6f775066d5e63a5991f7e0,T662,T663,"I said from the beginning that we ought to continue research into the strategic system at about the level that was added in 1983, that's about a billion dollars a year","I don't know of any reputable scientist who believed that this system, at least as originally conceived could possibly work, this notion of some kind of astrodome over ourselves that could protect us from enemy attack",Attack,1988
1988_b2b5f06ad52925e90c1e0c2f0c8572d5,1988_8b9bae7ad951b576abe3688bc812486d,T662,T661,"I said from the beginning that we ought to continue research into the strategic system at about the level that was added in 1983, that's about a billion dollars a year",It makes real sense,Support,1988
1988_92df31fc318a14221bc2258cc2e262cc,1988_fd354133ad6f775066d5e63a5991f7e0,T664,T663,"as a matter of fact, the system that the administration is now talking about is very different from the one that was originally proposed in 1983","I don't know of any reputable scientist who believed that this system, at least as originally conceived could possibly work, this notion of some kind of astrodome over ourselves that could protect us from enemy attack",Attack,1988
1988_0e2e642f60aabb0d00386271a90a66ce,1988_aaebd7607e24ed17556c26f0ddb462c8,T665,T666,I'm for continued research,I also want strong conventional forces,Support,1988
1988_0e2e642f60aabb0d00386271a90a66ce,1988_b2b5f06ad52925e90c1e0c2f0c8572d5,T665,T662,I'm for continued research,"I said from the beginning that we ought to continue research into the strategic system at about the level that was added in 1983, that's about a billion dollars a year",Support,1988
1988_eb57ed71c99156b6a54c37102ef1f5fc,1988_43c0a9fa913dd6d56b4e2d38b5059b4e,T669,T670,We know where they're cutting,We know where you're cutting right now,Support,1988
1988_c61e18fe4d91eb9cd575735d8351b80a,1988_43c0a9fa913dd6d56b4e2d38b5059b4e,T675,T670,You're cutting into the fiber and muscle of our conventional forces,We know where you're cutting right now,Support,1988
1988_97f56ded61a938a400b0bebaf177259a,1988_43c0a9fa913dd6d56b4e2d38b5059b4e,T676,T670,You're cutting back on maintenance and equipment,We know where you're cutting right now,Support,1988
1988_d513769216dc041274c9ce86987ed0d3,1988_d26f367d6d75ac74d662fa4854776658,T668,T667,"the other day, Mr. Bush said, â‰¥Well, if we continue with Star War-Star Wars-we have to cut some place",He hasn't told us where,Attack,1988
1988_e4ce94863397cb522a4cef016fdd19f3,1988_43c0a9fa913dd6d56b4e2d38b5059b4e,T671,T670,"Coast Guard cutters tied up at the dock this summer, not patrolling",We know where you're cutting right now,Support,1988
1988_5ad6bb5446cf1641ac3e486b63f0802b,1988_43c0a9fa913dd6d56b4e2d38b5059b4e,T8,T670,"Air Force General not too long ago in Europe who said that pretty soon we'd have airplanes without engines, tank commanders who can't drive their tanks more than three-quarters of a mile, because they don't have enough fuel",We know where you're cutting right now,Support,1988
1988_e4ce94863397cb522a4cef016fdd19f3,1988_75d97b83f57d2129f62625a89dd8924a,T671,T9,"Coast Guard cutters tied up at the dock this summer, not patrolling","They're supposed to be our first line of defense against drugs and the war against drugs, because they don't have enough fuel.",Support,1988
1988_f97bb8aeda71d50b4a15c65d73d78b22,1988_044ed2adf8f8c589e9d0075cca6af01c,T677,T674,We're not making those choices,You have to make choices,Attack,1988
1988_1ed3b3a3deb79d04450b05762bc1eca9,1988_d513769216dc041274c9ce86987ed0d3,T10,T668,"o spend billions and billions of dollars as Mr. Bush apparently wants to, although, he, himself has been all over the lot on this issue lately-on Star Wars-in my judgment makes no sense at all","the other day, Mr. Bush said, â‰¥Well, if we continue with Star War-Star Wars-we have to cut some place",Attack,1988
1988_1ed3b3a3deb79d04450b05762bc1eca9,1988_6828298c76af1c8ae04e6da2214f9e00,T10,T652,"o spend billions and billions of dollars as Mr. Bush apparently wants to, although, he, himself has been all over the lot on this issue lately-on Star Wars-in my judgment makes no sense at all",We cannot be strong militarily when we're teeter-tottering on top of a mountain of debt which has been created in the past eight years,Support,1988
1988_1ed3b3a3deb79d04450b05762bc1eca9,1988_50f364dbd962b22a56bd80e090b1be5c,T10,T678,"o spend billions and billions of dollars as Mr. Bush apparently wants to, although, he, himself has been all over the lot on this issue lately-on Star Wars-in my judgment makes no sense at all","We need a strong, credible, effective nuclear deterrent",Support,1988
1988_db6119018da8e073a81137b7eb3c1388,1988_50f364dbd962b22a56bd80e090b1be5c,T680,T678,"We have 13,000 strategic nuclear warheads right now on land, on sea and in the air, enough to blow up the Soviet Union forty times over","We need a strong, credible, effective nuclear deterrent",Support,1988
1988_db6119018da8e073a81137b7eb3c1388,1988_8857d51e372f22b9d9b08caf89deeba6,T680,T681,"We have 13,000 strategic nuclear warheads right now on land, on sea and in the air, enough to blow up the Soviet Union forty times over","They have about 12,000",Support,1988
1988_8857d51e372f22b9d9b08caf89deeba6,1988_3f6099f1beec0d94da033f1a796f2e91,T681,T682,"They have about 12,000","we've got to move forward with those negotiations, get the level of strategic weapons down",Support,1988
1988_50f364dbd962b22a56bd80e090b1be5c,1988_3f6099f1beec0d94da033f1a796f2e91,T678,T682,"We need a strong, credible, effective nuclear deterrent","we've got to move forward with those negotiations, get the level of strategic weapons down",Support,1988
1988_d5303030cbc6fb8fdbf02ece8ec11339,1988_1ed3b3a3deb79d04450b05762bc1eca9,T683,T10,to continue to commit billions to this system makes no sense at all,"o spend billions and billions of dollars as Mr. Bush apparently wants to, although, he, himself has been all over the lot on this issue lately-on Star Wars-in my judgment makes no sense at all",Support,1988
1988_ff60d49245fd83dc6012430bc47f9324,1988_8d20c20e89136f2c992aa8898a9c7cd1,T685,T684,at least that's what I read,I think Mr. Bush has been reconsidering his position over the course of the past few weeks,Support,1988
1988_51af0867efd5fbb4895aff30c4516c71,1988_8d20c20e89136f2c992aa8898a9c7cd1,T686,T684,Maybe he'll tell us where he stand on it tonight,I think Mr. Bush has been reconsidering his position over the course of the past few weeks,Support,1988
1988_d5303030cbc6fb8fdbf02ece8ec11339,1988_8d20c20e89136f2c992aa8898a9c7cd1,T683,T684,to continue to commit billions to this system makes no sense at all,I think Mr. Bush has been reconsidering his position over the course of the past few weeks,Support,1988
1988_6b334340c510a17ad4a8afdf1b2f485f,1988_8d20c20e89136f2c992aa8898a9c7cd1,T687,T684,I'm not reconsidering my position,I think Mr. Bush has been reconsidering his position over the course of the past few weeks,Attack,1988
1988_5d5b281744a09042e9c9ce7bef914ca9,1988_bdbfa9115350f7fa592f2815a7e1b2f0,T12,T11,Those are two hypo-rhetorical questions,How do you deter nuclear attack without modernizing our nuclear forces when the Soviets are modernizing and how come you spend-willing to spend a dime on something that you consider a fantasy and a fraud.,Attack,1988
1988_97a26f5dfb2fda7b28d1918e09ae364b,1988_7cc40ade3a294da7288f837f6ffe6cec,T690,T689,Every single one of the Joint Chiefs will testify to the fact that readiness is in an historic high,"The armed forces, the conventional forces of the United States have never been more ready",Support,1988
1988_7cc40ade3a294da7288f837f6ffe6cec,1988_bc3f58b1bb48eb2fcd5e3bdcbb568392,T689,T688,"The armed forces, the conventional forces of the United States have never been more ready",He is the man on conventional forces that wants to eliminate two carrier battle groups,Attack,1988
1988_fed5bae79983a36fc389fede35af2709,1988_e4ce94863397cb522a4cef016fdd19f3,T13,T671,"in terms of the cutting of the Coast Guard, the Democratic controlled Congress, so please help us with that, who cut $70 million from the Coast Guard out of the interdiction effort on narcotics.","Coast Guard cutters tied up at the dock this summer, not patrolling",Attack,1988
1988_c2700acdfb7e7a9d80cfdd7133a588dc,1988_5a56ff90b9bbdd28fe4ca74c38d206bc,T692,T693,I will fully research it,go forward as fast as we can,Support,1988
1988_5a56ff90b9bbdd28fe4ca74c38d206bc,1988_7ac407e23d14860966e52378ab38b65e,T693,T694,go forward as fast as we can,"We've set up the levels of funding and when it is deployable, I will deploy it",Support,1988
1988_7ac407e23d14860966e52378ab38b65e,1988_81cf55d825d98010b04f785482f0bc06,T694,T695,"We've set up the levels of funding and when it is deployable, I will deploy it",That is my position on SDI and it's never wavered a bit,Support,1988
1988_c2700acdfb7e7a9d80cfdd7133a588dc,1988_81cf55d825d98010b04f785482f0bc06,T692,T695,I will fully research it,That is my position on SDI and it's never wavered a bit,Support,1988
1988_5a56ff90b9bbdd28fe4ca74c38d206bc,1988_81cf55d825d98010b04f785482f0bc06,T693,T695,go forward as fast as we can,That is my position on SDI and it's never wavered a bit,Support,1988
1988_fed5bae79983a36fc389fede35af2709,1988_cde66dc0a6c1d6e2a43680a2abd08e62,T13,T691,"in terms of the cutting of the Coast Guard, the Democratic controlled Congress, so please help us with that, who cut $70 million from the Coast Guard out of the interdiction effort on narcotics.",He's got to get this thing more clear,Attack,1988
1988_4379b9b9d42a838cd683cf71ba69d3cd,1988_ad9ee780a4c80cf2cfabbb9cd5c230f9,T37,T38,it sure did,It sure did,Equivalent,1988
1988_db1cdadae03931914c4585e35d392b14,1988_4cf6919bbdbca420eaf3273dd278cb40,T2,T1,I made a good selection,I'd have confidence in him,Support,1988
1988_9047f14fc75d997ba966201606d49223,1988_199fc5a6272a88e9cab55f5e38234400,T7,T6,He had two terms in the Congress,"Lloyd Bentsen jumped on Dan Quayle, when Dan Quayle said, he's had roughly the same amount of experience",Attack,1988
1988_6c027fcd3bf3f5f659ce52df029ac577,1988_199fc5a6272a88e9cab55f5e38234400,T8,T6,"He had two terms in the Senate, serving his second term","Lloyd Bentsen jumped on Dan Quayle, when Dan Quayle said, he's had roughly the same amount of experience",Attack,1988
1988_8c04b718c06785fb232223834d965253,1988_c867e0ccd51bfab5245d9a2499c82d49,T11,T12,We're moving into a new competitive age,we need that kind of thing,Support,1988
1988_82b5f6a9fea5e32e40ce6ef49bda540a,1988_c867e0ccd51bfab5245d9a2499c82d49,T10,T12,It says to American working men and women that are thrown out of work for no fault of their own that they're going to have jobs,we need that kind of thing,Support,1988
1988_ffd33df8e2a4c5fe6207de422306b8d0,1988_199fc5a6272a88e9cab55f5e38234400,T9,T6,"He founded authored, the job training partnership act","Lloyd Bentsen jumped on Dan Quayle, when Dan Quayle said, he's had roughly the same amount of experience",Attack,1988
1988_3582800be56148657d363ad7c2896b94,1988_fcbcc57bfcf0bc2ae879ce2bf8a057e6,T14,T13,"helped amend the INF treaty so we got a good, sound treaty","He, unlike my opponent, is an expert in national defense",Support,1988
1988_bf56c57d12b2dc922a87d99b814d5602,1988_7a9856ec78d9fcb0ffb7e0fb467803b9,T15,T16,when these people over here were talking about a freeze,"If we'd listened to them, we would never have had a treaty",Support,1988
1988_7a9856ec78d9fcb0ffb7e0fb467803b9,1988_fcbcc57bfcf0bc2ae879ce2bf8a057e6,T16,T13,"If we'd listened to them, we would never have had a treaty","He, unlike my opponent, is an expert in national defense",Support,1988
1988_fcbcc57bfcf0bc2ae879ce2bf8a057e6,1988_9ba36ea1641249495aa00abb9fb19cba,T13,T17,"He, unlike my opponent, is an expert in national defense",I have great confidence in him,Support,1988
1988_4cf6919bbdbca420eaf3273dd278cb40,1988_9ba36ea1641249495aa00abb9fb19cba,T1,T17,I'd have confidence in him,I have great confidence in him,Equivalent,1988
1988_3a765196fde103b8bf9fdebb8700d512,1988_b31ee09b049b0c24de279045d67d03e9,T19,T18,the American people are fair,it's turning around,Support,1988
1988_729cfbbce2f1fd296da01b4a0a27c170,1988_3a765196fde103b8bf9fdebb8700d512,T20,T19,They don't like it when there's an unfair pounding and kind of hooting about people,the American people are fair,Support,1988
1988_3410bc975a787253ee829b1b524616d7,1988_3a765196fde103b8bf9fdebb8700d512,T21,T19,They want to judge it on the record itself,the American people are fair,Support,1988
1988_9ba36ea1641249495aa00abb9fb19cba,1988_f841bead284b2fcbbc680895789d4e2d,T17,T22,I have great confidence in him,I'm proud of my choice,Support,1988
1988_50acf6a498fa0cab0f06ba153778d4a4,1988_f841bead284b2fcbbc680895789d4e2d,T23,T22,I don't think age is the only criterion,I'm proud of my choice,Support,1988
1988_a14f074519176a1a83e0047b81c2d42e,1988_50acf6a498fa0cab0f06ba153778d4a4,T24,T23,"I'll tell you something, I'm proud that people who are 30 years old and 40 years old now have someone in their generation that is going to be vice president of the United States of America",I don't think age is the only criterion,Support,1988
