subj,subj_type,subj_span,obj,obj_type,obj_span,relation
"The three books are, one, Richard Nixon's Victory in 1999, Richard Lugar's - Senator Richard Lugar's - Letters to the Next President, Bob Massey's Nicholas and Alexandra, which deals with the fall of the Russian empire and the coming of Leninism in 1917",Premise,"(61643, 61896)",what former President Nixon and Senator Richard Lugar were talking about was a foreign policy as we move toward the 21st century,Premise,"(62014, 62142)",Support
Senator Quayle has one of the worst voting records in the United States Senate on veterans issues,Premise,"(68520, 68617)",I don't understand your vote on veterans issues,Claim,"(68471, 68518)",Support
"you would seem him as president of the United States being very aggressive in this fight against crime, and having that kind of a successful result",Claim,"(74743, 74890)",that's one of the reasons I'm delighted and proud to be on the ticket with him,Claim,"(74896, 74974)",Support
It's not that they're not sympathetic,Claim,"(80420, 80457)",Michael Dukakis fought us every step of the way,Claim,"(80371, 80418)",Support
The governor of Massachusetts at a governors' conference supported a resolution to delay the cost-of-living adjustment,Premise,"(10300, 10418)","John, you are right: they use this for political advantage",Claim,"(10425, 10483)",Support
then he has the audacity to go down to New Jersey and tell the people of New Jersey that he's against ocean dumping,Premise,"(12754, 12869)",What has the governor of Massachusetts done about that? Virtually nothing,Claim,"(12675, 12748)",Support
"To help the poor, we'll have a commitment to the programs and those programs will go on",Claim,"(16111, 16198)","This administration, and a George Bush administration, will be committed to eradicating poverty",Claim,"(15293, 15388)",Support
I doubt if many Americans agree with that,Claim,"(20686, 20727)",The Governor of Massachusetts is simply out of step with mainstream America,Claim,"(21146, 21221)",Support
"campaign reform, changing the rules of the game, is something we tried repeatedly in this session of the Congress, but only to have the Republicans lead the charge against us and defeat us",Claim,"(23043, 23231)","I think it's a loophole, frankly",Claim,"(23005, 23037)",Support
"yes, there's a role of government and the role of government is to make sure that those safety - and health and the welfare of the people is taken care of",Claim,"(30293, 30447)",we'll continue to do that,Claim,"(30453, 30478)",Support
"the governor of Massachusetts has run up more debt than all the governors in the history of Massachusetts combined, going back to the days of the Pilgrims",Premise,"(37699, 37853)",I don't believe that that's the kind of policy that we want,Claim,"(37855, 37914)",Support
"What we have seen under this administration - we have seen them using eight cabinet officers, twenty-eight different agencies, all fighting over turf -",Premise,"(41653, 41804)",that is one thing we would correct under a Dukakis-Bentsen administration,Claim,"(41809, 41882)",Support
"On the area of the Federal budget deficit, I have worked eight years on the Senate Budget Committee",Premise,"(3154, 3253)",you must look at experience,Premise,"(2102, 2129)",Support
"I really must say, Brit, I don't make many mistakes, but that one was a real doozy",Claim,"(45001, 45083)",I agree with that,Claim,"(45089, 45106)",Support
"if we don't protect that, we'll destroy the future of our children",Premise,"(48396, 48462)",I'll do those things that are necessary to put the environment of our country number one,Claim,"(48298, 48386)",Support
"It is not just age; it's accomplishments, it's experience",Claim,"(55066, 55123)",I will be prepared to do that,Claim,"(54914, 54943)",Support
"In Senator Lugar's book, he talks about the advancement of human rights around the world",Premise,"(62336, 62424)","the historical book of the downfall of the czar and the coming of Leninism, combining those three books together, gave me a better appreciation of the challenges that we have ahead of us",Claim,"(62148, 62334)",Support
"one of them that particularly bothers me, sponsoring legislation to put a tax on combat pay and disability pay for veterans, for fighting men and women of America",Premise,"(68623, 68785)",Senator Quayle has one of the worst voting records in the United States Senate on veterans issues,Premise,"(68520, 68617)",Support
"This situation of a trade policy, of cutting back on the deficit",Premise,"(75056, 75120)","we have some differences, but overall we have so many things we agree on",Premise,"(74982, 75054)",Support
"there's no bigger job than governing this great country of ours, and leading it into its future",Premise,"(80857, 80952)",It's a most important decision,Claim,"(80817, 80847)",Support
Senator Bentsen two times in the United States Senate voted to delay the cost-of-living adjustments,Premise,"(10199, 10298)","John, you are right: they use this for political advantage",Claim,"(10425, 10483)",Support
This is the same governor that applied for a license to dump Massachusetts sewage waste off the coast of New Jersey,Premise,"(12871, 12986)",What has the governor of Massachusetts done about that? Virtually nothing,Claim,"(12675, 12748)",Support
we are spending more in poverty programs today than we were in 1981 - that is a fact,Premise,"(16204, 16288)","To help the poor, we'll have a commitment to the programs and those programs will go on",Claim,"(16111, 16198)",Support
"There's a thing called the Monroe Doctrine, something that the Governor of Massachusetts has said has been superseded",Premise,"(20567, 20684)",I think they believe in the Monroe Doctrine,Claim,"(20729, 20772)",Support
"campaign reform, changing the rules of the game, is something we tried repeatedly in this session of the Congress, but only to have the Republicans lead the charge against us and defeat us",Claim,"(23043, 23231)",I wish that Senator Quayle would change his mind on that particular piece of legislation and give us the kind of a campaign reform law that I think is needed in America,Claim,"(23237, 23405)",Support
A good example of that is the environmental protection laws that we were talking about a moment ago,Premise,"(30773, 30872)",then you've seen an administration that came in and really didn't have it's heart in that kind of an enforcement,Claim,"(30659, 30771)",Support
I don't believe that that's the kind of policy that we want,Claim,"(37855, 37914)","what we need in this country is someone like Mike Dukakis, who gave ten balanced budgets in a row there, and was able to do that, meet that kind of a commitment, set those tough priorities",Claim,"(37229, 37417)",Attack
It's also interesting to see that one of his campaign managers that's trying to help him with his image was also hired by Noriega to help him with his image in Panama,Premise,"(41463, 41629)",that is one thing we would correct under a Dukakis-Bentsen administration,Claim,"(41809, 41882)",Support
This debate tonight is not about the qualifications for the Vice Presidency,Claim,"(3976, 4051)","The question goes to whether I am qualified to be Vice President, and in the case of a tragedy, whether I'm qualified to be President",Claim,"(1849, 1982)",Attack
I immediately disbanded it,Premise,"(45126, 45152)",I agree with that,Claim,"(45089, 45106)",Attack
I've supported that very strongly,Claim,"(48012, 48045)",I'll do those things that are necessary to put the environment of our country number one,Claim,"(48298, 48386)",Support
I have far more experience than many others that sought the office of vice president of this country,Claim,"(55125, 55225)",I will be prepared to do that,Claim,"(54914, 54943)",Support
George Bush understands that to deal with the Soviet Union and to get progress you must deal from a position of strength,Premise,"(62877, 62997)",this is one of the differences between George Bush and Michael Dukakis,Claim,"(62797, 62867)",Support
"Tax on their disability pay when they're lying there in the hospital, people who have sacrificed for our country",Premise,"(68787, 68899)",Senator Quayle has one of the worst voting records in the United States Senate on veterans issues,Premise,"(68520, 68617)",Support
"Those are positive, plus things, and major issues facing our nation",Premise,"(75122, 75189)","we have some differences, but overall we have so many things we agree on",Premise,"(74982, 75054)",Support
"Mike Dukakis and Lloyd Bentsen offer you experience, tempered, capable leadership, to meet those challenges of the future",Claim,"(80954, 81075)",Michael Dukakis fought us every step of the way,Claim,"(80371, 80418)",Attack
What they try to do time and time again is to scare the old people of this country,Claim,"(10485, 10567)","John, you are right: they use this for political advantage",Claim,"(10425, 10483)",Support
Who has the environmental record? Who has the environmental interest? George Bush and I do,Claim,"(12988, 13078)","Believe me, we have a commit to preserving the environment",Claim,"(12272, 12330)",Equivalent
The poverty program we are going to concentrate on is creating jobs and opportunities,Claim,"(16290, 16375)",everyone will have the opportunities that they want,Claim,"(16385, 16436)",Support
I wish that Senator Quayle would change his mind on that particular piece of legislation and give us the kind of a campaign reform law that I think is needed in America,Claim,"(23237, 23405)",I believe that we have to do some things in that regard,Claim,"(22629, 22684)",Support
"This administration came in and put in a James Watt, an Ann Gorsuch, now that's the Bonnie and Clyde, really, of environmental protection",Premise,"(30874, 31011)",A good example of that is the environmental protection laws that we were talking about a moment ago,Premise,"(30773, 30872)",Support
"We've got interest rates down, we've got inflation down, people are working again, America is held in respect once again around the world",Premise,"(38045, 38182)",we have changed since 1980,Premise,"(38017, 38043)",Support
"It's interesting to see that the Senator from Indiana, when we had a resolution on the floor of the United States Senate sponsored by Senator Dole, that this government would make no deal with Noriega - that the Senator from Indiana was one of the dozen senators that voted against it",Premise,"(41177, 41461)",that is one thing we would correct under a Dukakis-Bentsen administration,Claim,"(41809, 41882)",Support
The debate is whether or not Dan Quayle and Lloyd Bentsen are qualified to be President of the United States,Claim,"(4053, 4161)",This debate tonight is not about the qualifications for the Vice Presidency,Claim,"(3976, 4051)",Support
It was perfectly legal,Premise,"(45154, 45176)",I agree with that,Claim,"(45089, 45106)",Attack
"we must be committed to trying - to clean up the water, clean up the air, and do everything we can, not only from a research standpoint, but also in the applied legislation to see that that's carried out",Premise,"(48468, 48671)",I'll do those things that are necessary to put the environment of our country number one,Claim,"(48298, 48386)",Support
I have as much experience in the Congress as Jack Kennedy did when he sought the presidency,Claim,"(55227, 55318)",I will be prepared to do that,Claim,"(54914, 54943)",Support
"Former President Nixon talked about what we are going to do after detente and arms control, and how we are going to pursue new arms control with the Soviet Union",Premise,"(62565, 62726)",George Bush understands that to deal with the Soviet Union and to get progress you must deal from a position of strength,Premise,"(62877, 62997)",Support
I do strongly disagree with him on some of the issues,Claim,"(68360, 68413)",I think you ought to explain that to the people of America and you ought to explain it tonight,Claim,"(68901, 68995)",Support
"we have some differences, but overall we have so many things we agree on",Premise,"(74982, 75054)",that's one of the reasons I'm delighted and proud to be on the ticket with him,Claim,"(74896, 74974)",Support
"Our opposition says lower your sights, rest on your laurels",Claim,"(81077, 81136)",the road of George Bush is the road to the future,Claim,"(79969, 80018)",Attack
In 1983 Republicans and Democrats dropped their political swords and in a bipartisan effort saved the Social Security system,Premise,"(10602, 10726)",Republicans and Democrats banded together,Claim,"(10728, 10769)",Support
"I must say, when they talk about Boston Harbor and he says he hasn't done anything, the facts are he has a $6-billion program under way on waste treatment",Premise,"(13183, 13337)",What has the governor of Massachusetts done about that? Virtually nothing,Claim,"(12675, 12748)",Attack
everyone will have the opportunities that they want,Claim,"(16385, 16436)","To help the poor, we'll have a commitment to the programs and those programs will go on",Claim,"(16111, 16198)",Support
"As a matter of fact, he used to have a $10,000 breakfast club",Premise,"(23502, 23563)",Senator Bentsen is the number one PAC raiser,Claim,"(23456, 23500)",Support
I think you see once again a piece of Democratic legislation that's been passed to try protect the working men and women of America,Claim,"(30522, 30653)",that's why it's important that you have people that truly believe and trying to represent the working men and women of America,Claim,"(31017, 31143)",Support
we have changed since 1980,Premise,"(38017, 38043)",we are going to build on that change,Claim,"(38188, 38224)",Support
that is one thing we would correct under a Dukakis-Bentsen administration,Claim,"(41809, 41882)","We would put one person in charge in the war against drugs, and we would commit the resources to get that job done",Claim,"(41884, 41998)",Support
that has happened too often in the past,Premise,"(4200, 4239)",The debate is whether or not Dan Quayle and Lloyd Bentsen are qualified to be President of the United States,Claim,"(4053, 4161)",Support
you have all kinds of such clubs on the Hill - and you know that,Premise,"(45182, 45246)",I agree with that,Claim,"(45089, 45106)",Attack
The drought highlighted the problem that we have,Premise,"(49375, 49423)",we need to get on with it,Claim,"(49440, 49465)",Support
"I will be prepared to deal with the people in the Bush administration, if that unfortunate event would ever occur",Claim,"(55320, 55433)",I will be prepared to do that,Claim,"(54914, 54943)",Equivalent
he talked a little bit about how we deal with the Soviet Union,Premise,"(62728, 62790)",George Bush understands that to deal with the Soviet Union and to get progress you must deal from a position of strength,Premise,"(62877, 62997)",Support
"We can do that if we have an aggressive trade policy for our country, if we make trade a number one priority and not trade it off for some foreign policy objective at the moment",Claim,"(69983, 70160)","the way I would accomplish that--was with a tough trade policy, opening up those markets, getting those prices back up to market prices",Claim,"(69846, 69981)",Support
Michael Dukakis wasn't looking for a clone,Premise,"(73492, 73534)",that's one of the reasons I'm delighted and proud to be on the ticket with him,Claim,"(74896, 74974)",Support
Republicans and Democrats banded together,Claim,"(10728, 10769)","we know that this program is not a Republican program, it's not a Democrat program - it's a program for older Americans",Claim,"(10778, 10897)",Support
"it was this administration, their administration, that cut out the money early on to be able to clean up water, and made it impossible to move ahead at that time on Boston Harbor",Premise,"(13343, 13521)",I think we know well who's going to help clean up this environment,Claim,"(13965, 14031)",Support
"he has been of no help at all when it comes to passing the most major welfare reform bill in the history of our country, one where we are working very hard to see that people can get off welfare, break that cycle, take a step up in life, doing the kinds of things that we did there to let them have Medicaid for a year",Premise,"(16549, 16867)","I have a very good record and a commitment to the poor, to those that don't have a family, that want to have a family",Premise,"(15174, 15291)",Attack
"$10,000 breakfast club",Premise,"(23541, 23563)","As a matter of fact, he used to have a $10,000 breakfast club",Premise,"(23502, 23563)",Equivalent
then you've seen an administration that came in and really didn't have it's heart in that kind of an enforcement,Claim,"(30659, 30771)",that's why it's important that you have people that truly believe and trying to represent the working men and women of America,Claim,"(31017, 31143)",Support
we are going to build on that change,Claim,"(38188, 38224)",We are proud of the record of accomplishment and the opportunities and the hope for millions of Americans,Claim,"(38377, 38482)",Support
"Mike Dukakis has been able to do that type of thing in the state of Massachusetts by cutting the drug use in the high schools while it's going up around the rest of the country, by putting in a drug educational program that the Drug Enforcement Agency said was a model to the country",Premise,"(42005, 42288)","We would put one person in charge in the war against drugs, and we would commit the resources to get that job done",Claim,"(41884, 41998)",Support
"No, the debate tonight is a debate about the presidency itself, and a presidential decision that has to be made by you",Claim,"(4569, 4687)",This debate tonight is not about the qualifications for the Vice Presidency,Claim,"(3976, 4051)",Support
I agree with that,Claim,"(45089, 45106)",I still believe that the better way to go is to have a campaign reform law that takes care of that kind of a situation,Claim,"(45252, 45370)",Support
George Bush Administration that is committed to the environmen,Claim,"(49026, 49088)","in a George Bush Administration, you can bet that we will",Claim,"(49471, 49528)",Equivalent
"Senator, you are no Jack Kennedy",Claim,"(55564, 55596)",I have as much experience in the Congress as Jack Kennedy did when he sought the presidency,Claim,"(55227, 55318)",Attack
I understand it,Claim,"(63058, 63073)",this is one of the differences between George Bush and Michael Dukakis,Claim,"(62797, 62867)",Support
That means we have to stand up for the American farmers and that cuts back on the regulation on American farmers,Claim,"(70162, 70274)","We can do that if we have an aggressive trade policy for our country, if we make trade a number one priority and not trade it off for some foreign policy objective at the moment",Claim,"(69983, 70160)",Support
He is opposed to many defense programs that are necessary to defend this country,Premise,"(75581, 75661)",Michael Dukakis is the most liberal national Democrat to seek the office of presidency since George McGovern,Claim,"(75383, 75491)",Support
I am one who played a very major role in passing the superfund legislation,Premise,"(13613, 13687)","We are the authors, the Democratic Party, of Clean Air, of Clean Water, of the superfund",Claim,"(13523, 13611)",Support
"the fact that he has voted against money that we needed for further immunization, the denial of polio shots to kids where the parents couldn't afford to get that kind of a shot",Premise,"(17054, 17230)",What also frustrates me with the kind of report that I have just heard here is the kind of votes that he has cast against child nutrition programs,Premise,"(16906, 17052)",Support
"It only costs high paid lobbyists, special interests in Washington, to come down and have breakfast with the Chairman of the Senate Finance Committee, the one that oversees all the tax loopholes in the tax code, $10,000",Premise,"(23589, 23808)","As a matter of fact, he used to have a $10,000 breakfast club",Premise,"(23502, 23563)",Support
"Most employers do a good job of that, but some of them put their profits before people",Premise,"(31145, 31231)",that's why you have to have OSHA,Claim,"(31236, 31268)",Support
"as we made those positive changes of lower interest rates, lower rate of inflation, the governor of Massachusetts fought us every step of the way",Claim,"(38230, 38375)",We are proud of the record of accomplishment and the opportunities and the hope for millions of Americans,Claim,"(38377, 38482)",Support
We would be doing that around the rest of the country,Premise,"(42290, 42343)","We would put one person in charge in the war against drugs, and we would commit the resources to get that job done",Claim,"(41884, 41998)",Support
The stakes could not be higher,Premise,"(4689, 4719)","No, the debate tonight is a debate about the presidency itself, and a presidential decision that has to be made by you",Claim,"(4569, 4687)",Support
"Even though it's legal, the perception is bad",Claim,"(45372, 45417)",It was perfectly legal,Premise,"(45154, 45176)",Attack
it will get through in a George Bush Administration,Claim,"(48971, 49022)",George Bush Administration that is committed to the environmen,Claim,"(49026, 49088)",Equivalent
"Senator, I served with Jack Kennedy",Premise,"(55471, 55506)","Senator, you are no Jack Kennedy",Claim,"(55564, 55596)",Support
the governor of Massachusetts doesn't understand that,Claim,"(63003, 63056)",this is one of the differences between George Bush and Michael Dukakis,Claim,"(62797, 62867)",Support
That's a positive way to accomplish that,Claim,"(70276, 70316)",That means we have to stand up for the American farmers and that cuts back on the regulation on American farmers,Claim,"(70162, 70274)",Support
"he is against the MX missile, the midgetman, cutting two aircraft carriers",Premise,"(75505, 75579)",He is opposed to many defense programs that are necessary to defend this country,Premise,"(75581, 75661)",Support
"every environmental organization that I know, every major one, has now endorsed the Dukakis-Bentsen ticket",Premise,"(13693, 13799)","We are the authors, the Democratic Party, of Clean Air, of Clean Water, of the superfund",Claim,"(13523, 13611)",Support
What also frustrates me with the kind of report that I have just heard here is the kind of votes that he has cast against child nutrition programs,Premise,"(16906, 17052)",I don't really believe that that is identifying with the concerns of people in poverty,Claim,"(17237, 17323)",Support
I'm sure they weren't paying to have cornflakes,Premise,"(23810, 23857)","It only costs high paid lobbyists, special interests in Washington, to come down and have breakfast with the Chairman of the Senate Finance Committee, the one that oversees all the tax loopholes in the tax code, $10,000",Premise,"(23589, 23808)",Support
that's why you have to have tough and good and fair enforcement of it,Claim,"(31273, 31342)",that's why you have to have OSHA,Claim,"(31236, 31268)",Support
We are proud of the record of accomplishment and the opportunities and the hope for millions of Americans,Claim,"(38377, 38482)","Hope and opportunity of these Americans is because of the policies that we have had for the last eight years, and we want to build on that and change it for even the better",Claim,"(38484, 38656)",Support
That's a positive attack against drugs,Premise,"(42345, 42383)","We would put one person in charge in the war against drugs, and we would commit the resources to get that job done",Claim,"(41884, 41998)",Support
We agree on the fact that we have to cut this deficit,Claim,"(5304, 5357)",we agree on so many things and the vast majority of the issues,Claim,"(5240, 5302)",Support
"Even though it's legal, the perception is bad",Claim,"(45372, 45417)",I still believe that the better way to go is to have a campaign reform law that takes care of that kind of a situation,Claim,"(45252, 45370)",Support
He has said further that he will deal with the acid rain legislation and reduce millions of tons of the S02 content,Premise,"(48791, 48906)",it will get through in a George Bush Administration,Claim,"(48971, 49022)",Support
I knew Jack Kennedy,Premise,"(55508, 55527)","Senator, you are no Jack Kennedy",Claim,"(55564, 55596)",Support
a George Bush administration will pursue that policy,Claim,"(63079, 63131)",I understand it,Claim,"(63058, 63073)",Support
particularly when we're talking about some of our military things that we should buy,Premise,"(70439, 70523)",we do some of the things that I think have to be done insofar as doing a better job of procurement,Claim,"(70339, 70437)",Support
that's one of the reasons I worked so hard to try to assist on education,Claim,"(77756, 77828)","I think being born and reared on the Rio Grande, to have spent part of my life seeing some of the struggles that have taken place in one of the lowest per capita incomes in the United States",Claim,"(77560, 77750)",Support
"I am one who has just received the environmental award in Texas for the work I've done to clean up the bays, to clean up the water, off the coast of Texas",Premise,"(13805, 13959)","We are the authors, the Democratic Party, of Clean Air, of Clean Water, of the superfund",Claim,"(13523, 13611)",Support
I don't really believe that that is identifying with the concerns of people in poverty,Claim,"(17237, 17323)","This administration, and a George Bush administration, will be committed to eradicating poverty",Claim,"(15293, 15388)",Attack
I think it's time we get rid of PAC money,Claim,"(23940, 23981)","I'll tell you the kind of campaign reform I'm supporting, Senator Bentsen",Claim,"(23865, 23938)",Support
that's why you have to have OSHA,Claim,"(31236, 31268)",that's what a Democratic administration would do to help make this working place a safer and better place to be employed,Claim,"(31347, 31467)",Support
"Hope and opportunity of these Americans is because of the policies that we have had for the last eight years, and we want to build on that and change it for even the better",Claim,"(38484, 38656)","This is an administration that has more than doubled the national debt, and they've done that in less than eight years",Claim,"(35969, 36087)",Attack
"Gov. Dukakis has been able to cut that deficit ten budgets in a row in the State of Massachusetts, while he lowered the tax burden on their people from one of the highest to one of the lower in the United States",Premise,"(5363, 5574)",That is a major sense of achievement,Claim,"(5576, 5612)",Support
I still believe that the better way to go is to have a campaign reform law that takes care of that kind of a situation,Claim,"(45252, 45370)",I would push very strong to see that we reform the entire situation,Claim,"(45422, 45489)",Support
That legislation won't get through the Congress this year,Claim,"(48908, 48965)",it will get through in a George Bush Administration,Claim,"(48971, 49022)",Support
Jack Kennedy was a friend of mine,Premise,"(55529, 55562)","Senator, you are no Jack Kennedy",Claim,"(55564, 55596)",Support
As I look toward our progress that's been made toward disarmament and cutting back on nuclear weapons and see what Ronald Reagan has been able to do with the INF treaty,Premise,"(63412, 63580)",it seems to me that the Senator from Indiana is beginning to do that one,Claim,"(63338, 63410)",Support
almost enough to buy a squadron of 716s,Premise,"(70786, 70825)",we were finally able to put that into effect and we saved over a quarter of a billion dollars this year,Claim,"(70681, 70784)",Support
"when I found that the bankers in that area found that they could not handle the loans because of some of the detail and the expense, couldn't make a profit on it",Premise,"(77834, 77995)",that's one of the reasons I worked so hard to try to assist on education,Claim,"(77756, 77828)",Support
"We are the authors, the Democratic Party, of Clean Air, of Clean Water, of the superfund",Claim,"(13523, 13611)",I think we know well who's going to help clean up this environment,Claim,"(13965, 14031)",Support
Support our legislation where we totally eliminate contributions by special interests and political action committees,Claim,"(23983, 24100)",I think it's time we get rid of PAC money,Claim,"(23940, 23981)",Support
that's what a Democratic administration would do to help make this working place a safer and better place to be employed,Claim,"(31347, 31467)",that's why it's important that you have people that truly believe and trying to represent the working men and women of America,Claim,"(31017, 31143)",Support
That is a major sense of achievement,Claim,"(5576, 5612)",We agree on the fact that we have to cut this deficit,Claim,"(5304, 5357)",Support
I'd work for that end,Claim,"(45491, 45512)",I would push very strong to see that we reform the entire situation,Claim,"(45422, 45489)",Support
the greenhouse effect is an important environmental issue,Premise,"(49095, 49152)","It is important for us to get the data in, to see what alternatives we might have to the fossil fuels, and make sure we know what we're doing",Claim,"(49154, 49295)",Support
I think you are so far apart in the objectives you choose for your country that I did not think the comparison was well-taken,Claim,"(55966, 56091)","Senator, you are no Jack Kennedy",Claim,"(55564, 55596)",Support
"when we talk about building on what Ronald Reagan has done and opposes what Ronald Reagan wants to do, the Joint Chiefs of Staff and the Secretary of Defense and says let's go slow on further disarmament in trying to get the next treaty",Premise,"(63720, 63956)",I see a situation where the Senator from Indiana has now jumped off the reservation,Claim,"(63635, 63718)",Support
One of the things I learned in business is that you can expect what you inspect,Premise,"(70874, 70953)","we'd be a - doing a much tougher job of auditing, to try to get rid of some of these kickbacks to consultants on military contracts, to be much more aggressive on that",Claim,"(70959, 71126)",Support
"I went down there and helped form a nonprofit organization, to buy out those loans from them, and to manage them, and do it in a way where they'd continue to make those loans",Premise,"(77997, 78171)",that's one of the reasons I worked so hard to try to assist on education,Claim,"(77756, 77828)",Support
"The record is there, the history is there",Premise,"(14033, 14074)",I think we know well who's going to help clean up this environment,Claim,"(13965, 14031)",Support
let's have the individual contribute and the political parties contribute,Claim,"(24106, 24179)",Support our legislation where we totally eliminate contributions by special interests and political action committees,Claim,"(23983, 24100)",Support
then you've seen an administration that came in and really didn't have it's heart in that kind of an enforcement,Claim,"(30659, 30771)",we'll continue to do that,Claim,"(30453, 30478)",Attack
Gov. Dukakis and I agreed that we ought to have a trade policy for this country,Claim,"(5686, 5765)",we agree on so many things and the vast majority of the issues,Claim,"(5240, 5302)",Support
"that's what my friend from Indiana has opposed repeatedly, vote after vote",Premise,"(45518, 45592)",I would push very strong to see that we reform the entire situation,Claim,"(45422, 45489)",Attack
"It is important for us to get the data in, to see what alternatives we might have to the fossil fuels, and make sure we know what we're doing",Claim,"(49154, 49295)",there are some explorations and things that we can consider in this area,Claim,"(49301, 49373)",Support
I'm one who knew him well,Premise,"(55927, 55952)",I think you are so far apart in the objectives you choose for your country that I did not think the comparison was well-taken,Claim,"(55966, 56091)",Support
I see a situation where the Senator from Indiana has now jumped off the reservation,Claim,"(63635, 63718)",I think that's a mistake,Claim,"(63958, 63982)",Support
I don't think we can afford a piece of technological elegance like that,Claim,"(71501, 71572)",I'd try to turn this trade deficit around and that too would help us and help us very substantially,Claim,"(71199, 71298)",Support
"they've educated more than 20,000 of those students, loaned out over a hundred million dollars",Premise,"(78192, 78286)",Now they have,Claim,"(78173, 78186)",Support
I think we know well who's going to help clean up this environment,Claim,"(13965, 14031)",Dukakis and Bentsen will be committed to that,Claim,"(14080, 14125)",Support
"I'll tell you the kind of campaign reform I'm supporting, Senator Bentsen",Claim,"(23865, 23938)",That's the kind of campaign reform that Republicans are for,Claim,"(24181, 24240)",Support
"I voted for the 50,000 limitation to get away from the million dollar contributions to farmer",Premise,"(32230, 32323)",I've supported that,Claim,"(32209, 32228)",Support
we've seen this Administration more than double the national debt,Premise,"(5772, 5837)",they've moved this country from the number one lender nation in the world to the number one debtor nation in the world under their Administration,Premise,"(5845, 5990)",Support
"He disbanded the club, but he's still got the money",Premise,"(45628, 45679)",I immediately disbanded it,Premise,"(45126, 45152)",Attack
there are some explorations and things that we can consider in this area,Claim,"(49301, 49373)",we need to get on with it,Claim,"(49440, 49465)",Support
you can't trade arms for hostages,Claim,"(56840, 56873)",the one thing we ought to know by now is that you can't go out and make secret deals with the Ayatollah,Claim,"(56735, 56838)",Support
I think that you have to deal with the Russians from strength,Claim,"(63984, 64045)",I think that's a mistake,Claim,"(63958, 63982)",Support
I'd get rid of some things like these planes that - are going to have - that the administration wants that'll fly from New York to Tokyo and take those investment bankers over there in four hours,Premise,"(71304, 71499)",I don't think we can afford a piece of technological elegance like that,Claim,"(71501, 71572)",Support
Now they have,Claim,"(78173, 78186)",that's one of the reasons I worked so hard to try to assist on education,Claim,"(77756, 77828)",Support
Dukakis and Bentsen will be committed to that,Claim,"(14080, 14125)",Who has the environmental record? Who has the environmental interest? George Bush and I do,Claim,"(12988, 13078)",Attack
"They want to get rid of this special interest and rely on the individuals, and also, the political parties",Claim,"(24242, 24348)",That's the kind of campaign reform that Republicans are for,Claim,"(24181, 24240)",Support
"You know, of the four that are on this ticket, I'm the only on that was born and reared on a farm and still involved in farming",Premise,"(32325, 32452)",I think I understand their concerns and their problems,Claim,"(32457, 32511)",Support
"as I worked to pass a trade bill through the United States Senate, they threw roadblocks in the way every step of the way",Premise,"(6198, 6319)",they have not had a trade policy,Premise,"(5997, 6029)",Support
"He disbanded the club, but he's still got the money",Premise,"(45628, 45679)",He is the number one - he is the number one receiver of political action committee money,Claim,"(45681, 45769)",Support
"by coming over here, and making investments in this country, we are seeing jobs",Premise,"(50705, 50784)","I would rather have people come over here and to make investments in this country, rather than going elsewhere",Claim,"(50585, 50695)",Support
When you try to do that there is no question but what you just encourage more taking of hostages,Premise,"(56875, 56971)",you can't trade arms for hostages,Claim,"(56840, 56873)",Support
we have to understand that you have to have a strong modernized nuclear deterrent,Claim,"(64050, 64131)",I think that's a mistake,Claim,"(63958, 63982)",Support
we were finally able to put that into effect and we saved over a quarter of a billion dollars this year,Claim,"(70681, 70784)",Those are the kids of things that I'd work on,Claim,"(70827, 70872)",Support
it hasn't cost the taxpayers of this country one cent,Premise,"(78292, 78345)","they've educated more than 20,000 of those students, loaned out over a hundred million dollars",Premise,"(78192, 78286)",Support
Sitting on that Senate Armed Services Committee for eight years has given me the experience to deal with the Soviet Union and how we can move forward,Premise,"(26382, 26531)",I'm prepared,Claim,"(26617, 26629)",Support
I think I understand their concerns and their problems,Claim,"(32457, 32511)",I've supported that,Claim,"(32209, 32228)",Support
they have let trade be a handmaiden for their foreign policy objectives of the country,Premise,"(6036, 6122)",this country has exported too many jobs and not enough products,Premise,"(6129, 6192)",Support
There's legislation before the Congress to do that,Premise,"(45949, 45999)","Let's eliminate political action committees, the special interest money",Claim,"(45876, 45947)",Support
Do you realize that today we are producing Hondas and exporting Hondas to Japan,Premise,"(50786, 50865)","by coming over here, and making investments in this country, we are seeing jobs",Premise,"(50705, 50784)",Support
"if Lloyd Bentsen was in those meetings, you would certainly hear from him and no one would be asking: Where is Lloyd",Claim,"(57185, 57301)","I want to tell you that George Bush, attending seventeen of those meetings, and having no record of what he said",Premise,"(57070, 57182)",Attack
think we can make substantial progress and we ought to take advantage,Claim,"(64139, 64208)",I think that's a mistake,Claim,"(63958, 63982)",Support
"I know that I fought very hard to put in an independent inspector general for the Defense Department, that the Senator from Indiana opposed me on that",Claim,"(70525, 70675)",Those are the kids of things that I'd work on,Claim,"(70827, 70872)",Support
"what I've seen in the way of poverty down there in that area, and the lack of medical attention, and trying to see that that's turned around",Premise,"(78444, 78584)",That's one of the reasons I've worked so hard to bring better health care to the people,Claim,"(78347, 78434)",Support
You have to understand how they will respond,Claim,"(26336, 26380)",I'm prepared,Claim,"(26617, 26629)",Support
